well_id,timestamp,ground_to_water_cm,year,doy,bin
EER-1,2018-05-28,17.2537,2018,148,2
EER-1,2018-06-25,29.3187,2018,176,4
EER-1,2018-07-09,38.3146,2018,190,5
EER-1,2018-07-23,41.95870452080796,2018,204,6
EER-1,2018-08-06,40.824639658171044,2018,218,7
EER-1,2018-08-20,41.5097016595541,2018,232,8
EER-1,2018-09-03,39.85385068138439,2018,246,9
EER-1,2018-09-17,37.615411808562484,2018,260,10
EER-1,2018-10-01,31.980242204403975,2018,274,11
EER-1,2018-10-15,26.781188094068682,2018,288,12
EER-1,2018-10-29,24.324787298195186,2018,302,13
EER-1,2018-11-12,23.27669541487148,2018,316,14
EER-1,2019-06-11,2.6104,2019,162,3
EER-1,2019-06-25,14.0104,2019,176,4
EER-1,2019-07-09,33.0187,2019,190,5
EER-1,2019-07-23,37.9104,2019,204,6
EER-1,2019-08-06,39.0437,2019,218,7
EER-1,2019-08-20,39.2771,2019,232,8
EER-1,2019-09-03,39.1104,2019,246,9
EER-1,2019-10-01,24.9437,2019,274,11
EER-1,2019-10-15,23.7771,2019,288,12
EER-1,2019-10-29,22.2771,2019,302,13
EER-1,2021-05-28,28.7317,2021,148,2
EER-1,2021-06-11,37.7741,2021,162,3
EER-1,2021-06-25,40.5173,2021,176,4
EER-1,2021-07-09,41.08801192824724,2021,190,5
EER-1,2021-07-23,46.5117,2021,204,6
EER-1,2021-08-06,48.2389,2021,218,7
EER-1,2021-08-20,44.2765,2021,232,8
EER-1,2021-09-17,41.57541201309388,2021,260,10
EER-1,2021-10-01,38.51036247690224,2021,274,11
EER-1,2021-10-15,30.913310390124572,2021,288,12
EER-1,2021-10-29,15.970819405918926,2021,302,13
EER-1,2021-11-12,16.220659355851527,2021,316,14
EER-1,2024-05-27,-9.0,2024,148,2
EER-1,2024-06-10,16.64,2024,162,3
EER-1,2024-06-24,27.41,2024,176,4
EER-1,2024-07-08,34.31,2024,190,5
EER-1,2024-07-22,38.58,2024,204,6
EER-1,2024-08-05,42.04,2024,218,7
EER-1,2024-08-19,39.09,2024,232,8
EER-1,2024-09-16,36.45,2024,260,10
EER-1,2024-09-30,30.35,2024,274,11
EER-1,2024-10-14,24.884276713159398,2024,288,12
EER-1,2024-10-28,20.897805921363098,2024,302,13
EER-1,2024-11-11,20.236117661726283,2024,316,14
EER-1,2025-05-28,21.57288036444763,2025,148,2
EER-1,2025-06-11,28.32058187492032,2025,162,3
EER-1,2025-06-25,32.365272234555555,2025,176,4
EER-1,2025-07-09,36.44692406210407,2025,190,5
EER-1,2025-07-23,37.72427214970232,2025,204,6
EER-1,2025-08-06,38.0639655268759,2025,218,7
EER-1,2025-08-20,39.90085415234001,2025,232,8
EER-1,2025-09-03,30.21142754332597,2025,246,9
EER-1,2025-09-17,29.513124817407565,2025,260,10
EER-1,2025-10-01,26.000148108431,2025,274,11
EER-1,2025-10-15,21.752711918106176,2025,288,12
EER-1,2025-10-29,18.239340966530442,2025,302,13
EER-XB4S,2018-07-23,39.2,2018,204,6
EER-XB4S,2019-07-09,26.1333,2019,190,5
EER-XB4S,2019-07-23,,2019,204,6
EER-XB4S,2019-08-20,,2019,232,8
EER-XB4S,2019-10-29,24.8,2019,302,13
EER-XB4S,2021-05-28,17.7912,2021,148,2
EER-XB4S,2021-06-11,27.1384,2021,162,3
EER-XB4S,2021-06-25,38.924,2021,176,4
EER-XB4S,2021-07-09,43.0896,2021,190,5
EER-XB4S,2021-07-23,53.148,2021,204,6
EER-XB4S,2021-08-06,,2021,218,7
EER-XB4S,2021-08-20,,2021,232,8
EER-XB4S,2021-10-01,50.7096,2021,274,11
EER-XB4S,2021-10-15,41.4367,2021,288,12
EER-XB4S,2021-11-12,-18.1752,2021,316,14
EER-XB4S,2024-05-27,5.745,2024,148,2
EER-XB4S,2024-06-10,11.225,2024,162,3
EER-XB4S,2024-06-24,25.865,2024,176,4
EER-XB4S,2024-07-08,34.395,2024,190,5
EER-XB4S,2024-07-22,47.395,2024,204,6
EER-XB4S,2024-08-05,,2024,218,7
EER-XB4S,2024-08-19,,2024,232,8
EER-XB4S,2024-09-16,,2024,260,10
EER-XB4S,2024-09-30,38.055,2024,274,11
EER-XB4S,2024-10-14,39.065,2024,288,12
EER-XB4S,2024-10-28,28.605,2024,302,13
EER-XB4S,2024-11-11,25.555,2024,316,14
EET-1,2018-06-11,8.9092,2018,162,3
EET-1,2018-06-25,48.2792,2018,176,4
EET-1,2018-07-09,85.9558,2018,190,5
EET-1,2018-07-23,88.5433,2018,204,6
EET-1,2018-08-20,88.9433,2018,232,8
EET-1,2018-09-03,,2018,246,9
EET-1,2018-09-17,,2018,260,10
EET-1,2018-10-01,,2018,274,11
EET-1,2019-06-11,-1.89,2019,162,3
EET-1,2019-06-25,27.4767,2019,176,4
EET-1,2019-07-23,87.61,2019,204,6
EET-1,2019-08-06,87.61,2019,218,7
EET-1,2019-08-20,,2019,232,8
EET-1,2019-10-01,,2019,274,11
EET-1,2019-10-29,84.0433,2019,302,13
EET-1,2021-05-28,45.4612,2021,148,2
EET-1,2021-06-11,50.2364,2021,162,3
EET-1,2021-06-25,83.9676,2021,176,4
EET-1,2021-07-09,89.52915513187729,2021,190,5
EET-1,2021-07-23,89.68082536247918,2021,204,6
EET-1,2021-08-06,,2021,218,7
EET-1,2021-11-12,13.1524,2021,316,14
EET-1,2024-05-27,5.1675,2024,148,2
EET-1,2024-06-10,32.7975,2024,162,3
EET-1,2024-06-24,59.7275,2024,176,4
EET-1,2024-07-08,,2024,190,5
EET-1,2024-07-22,,2024,204,6
EET-1,2024-08-05,,2024,218,7
EET-1,2024-08-19,,2024,232,8
EET-1,2024-09-16,,2024,260,10
EET-1,2024-09-30,,2024,274,11
EET-1,2024-10-14,,2024,288,12
EET-1,2024-10-28,,2024,302,13
EET-1,2024-11-11,81.9775,2024,316,14
EET-1,2025-05-28,37.47400759708475,2025,148,2
EET-1,2025-06-11,55.650678826409944,2025,162,3
EET-1,2025-06-25,85.08956816883047,2025,176,4
EET-1,2025-07-09,87.4129752509605,2025,190,5
EET-1,2025-07-23,87.1452982359234,2025,204,6
EET-1,2025-08-06,86.66180320521987,2025,218,7
EET-1,2025-08-20,86.85025614212468,2025,232,8
EET-1,2025-09-03,86.79313016925933,2025,246,9
EET-1,2025-09-17,87.60014932708249,2025,260,10
EET-1,2025-10-01,87.67514745325994,2025,274,11
EET-1,2025-10-15,88.36657698408389,2025,288,12
EET-1,2025-10-29,84.4923797510781,2025,302,13
EFF-XA2N,2018-05-28,11.4342,2018,148,2
EFF-XA2N,2018-06-25,18.7367,2018,176,4
EFF-XA2N,2018-07-09,27.3092,2018,190,5
EFF-XA2N,2018-07-23,32.70835,2018,204,6
EFF-XA2N,2018-08-20,38.7083,2018,232,8
EFF-XA2N,2018-09-03,35.0083,2018,246,9
EFF-XA2N,2018-09-17,32.9417,2018,260,10
EFF-XA2N,2018-10-01,25.4417,2018,274,11
EFF-XA2N,2019-06-25,7.7083,2019,176,4
EFF-XA2N,2019-07-09,20.0417,2019,190,5
EFF-XA2N,2019-07-23,28.575,2019,204,6
EFF-XA2N,2019-08-06,31.875,2019,218,7
EFF-XA2N,2019-08-20,31.9083,2019,232,8
EFF-XA2N,2019-09-03,31.9417,2019,246,9
EFF-XA2N,2019-10-01,17.4083,2019,274,11
EFF-XA2N,2019-10-15,13.775,2019,288,12
EFF-XA2N,2019-10-29,11.075,2019,302,13
EFF-XA2N,2021-05-28,13.0358,2021,148,2
EFF-XA2N,2021-06-11,22.383,2021,162,3
EFF-XA2N,2021-06-25,29.2918,2021,176,4
EFF-XA2N,2021-07-09,32.6446,2021,190,5
EFF-XA2N,2021-07-23,37.0134,2021,204,6
EFF-XA2N,2021-08-06,37.623,2021,218,7
EFF-XA2N,2021-08-20,36.5054,2021,232,8
EFF-XA2N,2021-09-17,37.623,2021,260,10
EFF-XA2N,2021-10-01,30.9174,2021,274,11
EFF-XA2N,2021-10-15,26.345,2021,288,12
EFF-XA2N,2021-11-12,12.0198,2021,316,14
EFF-XA2N,2024-05-27,3.485,2024,148,2
EFF-XA2N,2024-06-10,9.585,2024,162,3
EFF-XA2N,2024-06-24,19.745,2024,176,4
EFF-XA2N,2024-07-08,25.735,2024,190,5
EFF-XA2N,2024-07-22,30.305,2024,204,6
EFF-XA2N,2024-08-05,32.445,2024,218,7
EFF-XA2N,2024-08-19,32.14,2024,232,8
EFF-XA2N,2024-09-16,30.005,2024,260,10
EFF-XA2N,2024-09-30,21.165,2024,274,11
EFF-XA2N,2024-10-14,20.355,2024,288,12
EFF-XA2N,2024-10-28,14.765,2024,302,13
EFF-XA2N,2024-11-11,9.275,2024,316,14
EFF-XA2S,2018-06-11,10.1705,2018,162,3
EFF-XA2S,2018-06-25,19.6955,2018,176,4
EFF-XA2S,2018-07-09,39.8038,2018,190,5
EFF-XA2S,2018-07-23,51.8022,2018,204,6
EFF-XA2S,2018-08-20,,2018,232,8
EFF-XA2S,2018-09-03,,2018,246,9
EFF-XA2S,2018-09-17,,2018,260,10
EFF-XA2S,2018-10-01,,2018,274,11
EFF-XA2S,2019-06-11,,2019,162,3
EFF-XA2S,2019-06-25,16.9355,2019,176,4
EFF-XA2S,2019-07-09,21.1688,2019,190,5
EFF-XA2S,2019-07-23,46.7355,2019,204,6
EFF-XA2S,2019-08-06,,2019,218,7
EFF-XA2S,2019-10-01,,2019,274,11
EFF-XA2S,2019-10-15,44.3022,2019,288,12
EFF-XA2S,2019-10-29,34.4355,2019,302,13
EFF-XA2S,2021-05-28,34.4755,2021,148,2
EFF-XA2S,2021-06-11,50.4267,2021,162,3
EFF-XA2S,2021-06-25,58.3515,2021,176,4
EFF-XA2S,2021-07-09,,2021,190,5
EFF-XA2S,2021-07-23,,2021,204,6
EFF-XA2S,2021-08-06,,2021,218,7
EFF-XA2S,2021-11-12,14.0634,2021,316,14
EFF-XA2S,2024-05-27,4.6137,2024,148,2
EFF-XA2S,2024-06-10,11.6238,2024,162,3
EFF-XA2S,2024-06-24,30.8238,2024,176,4
EFF-XA2S,2024-07-08,43.0237,2024,190,5
EFF-XA2S,2024-07-22,,2024,204,6
EFF-XA2S,2024-08-05,,2024,218,7
EFF-XA2S,2024-08-19,,2024,232,8
EFF-XA2S,2024-09-16,,2024,260,10
EFF-XA2S,2024-09-30,,2024,274,11
EFF-XA2S,2024-10-14,,2024,288,12
EFF-XA2S,2024-10-28,,2024,302,13
EFF-XA2S,2024-11-11,41.3938,2024,316,14
EFR-XB1S,2018-06-11,34.4473,2018,162,3
EFR-XB1S,2018-06-25,40.1623,2018,176,4
EFR-XB1S,2018-07-09,43.4432,2018,190,5
EFR-XB1S,2018-07-23,44.7873,2018,204,6
EFR-XB1S,2018-08-20,45.6373,2018,232,8
EFR-XB1S,2018-09-03,45.504,2018,246,9
EFR-XB1S,2018-09-17,46.6373,2018,260,10
EFR-XB1S,2018-10-01,46.404,2018,274,11
EFR-XB1S,2019-07-09,35.2707,2019,190,5
EFR-XB1S,2019-07-23,41.004,2019,204,6
EFR-XB1S,2019-10-29,45.604,2019,302,13
EFR-XB1S,2021-05-28,45.3496,2021,148,2
EFR-XB1S,2021-06-11,47.6864,2021,162,3
EFR-XB1S,2021-06-25,48.296,2021,176,4
EFR-XB1S,2021-07-09,49.5152,2021,190,5
EFR-XB1S,2021-07-23,50.2264,2021,204,6
EFR-XB1S,2021-08-06,51.1408,2021,218,7
EFR-XB1S,2021-08-20,52.1568,2021,232,8
EFR-XB1S,2021-09-17,50.836,2021,260,10
EFR-XB1S,2021-10-01,50.2264,2021,274,11
EFR-XB1S,2021-10-15,47.7407,2021,288,12
EFR-XB1S,2021-11-12,41.692,2021,316,14
EFR-XB1S,2024-05-27,16.305,2024,148,2
EFR-XB1S,2024-06-10,27.785,2024,162,3
EFR-XB1S,2024-06-24,36.015,2024,176,4
EFR-XB1S,2024-07-08,40.685,2024,190,5
EFR-XB1S,2024-07-22,43.735,2024,204,6
EFR-XB1S,2024-08-05,45.765,2024,218,7
EFR-XB1S,2024-08-19,45.92,2024,232,8
EFR-XB1S,2024-09-16,46.475,2024,260,10
EFR-XB1S,2024-09-30,45.875,2024,274,11
EFR-XB1S,2024-10-14,45.465,2024,288,12
EFR-XB1S,2024-10-28,44.855,2024,302,13
EFR-XB1S,2024-11-11,43.735,2024,316,14
EFR-XB2S,2018-07-23,,2018,204,6
EFR-XB2S,2019-07-09,,2019,190,5
EFR-XB2S,2019-07-23,,2019,204,6
EFR-XB2S,2019-08-20,,2019,232,8
EFR-XB2S,2019-10-29,,2019,302,13
EFR-XB2S,2021-05-28,38.8408,2021,148,2
EFR-XB2S,2021-06-11,44.9368,2021,162,3
EFR-XB2S,2021-06-25,,2021,176,4
EFR-XB2S,2021-07-09,,2021,190,5
EFR-XB2S,2021-07-23,57.1288,2021,204,6
EFR-XB2S,2021-08-06,56.824,2021,218,7
EFR-XB2S,2021-08-20,,2021,232,8
EFR-XB2S,2021-11-12,33.0496,2021,316,14
EFR-XB2S,2024-05-27,18.245,2024,148,2
EFR-XB2S,2024-06-10,,2024,162,3
EFR-XB2S,2024-06-24,,2024,176,4
EFR-XB2S,2024-07-08,,2024,190,5
EFR-XB2S,2024-07-22,,2024,204,6
EFR-XB2S,2024-08-05,48.725,2024,218,7
EFR-XB2S,2024-08-19,,2024,232,8
EFR-XB2S,2024-09-16,,2024,260,10
EFR-XB2S,2024-09-30,,2024,274,11
EFR-XB2S,2024-10-14,,2024,288,12
EFR-XB2S,2024-10-28,42.935,2024,302,13
EFR-XB2S,2024-11-11,,2024,316,14
EFR-XB3S,2018-07-23,,2018,204,6
EFR-XB3S,2019-07-09,50.7,2019,190,5
EFR-XB3S,2019-07-23,55.2833,2019,204,6
EFR-XB3S,2019-10-29,50.35,2019,302,13
EFR-XB3S,2021-05-28,39.2276,2021,148,2
EFR-XB3S,2021-06-11,50.81,2021,162,3
EFR-XB3S,2021-06-25,64.7292,2021,176,4
EFR-XB3S,2021-07-09,,2021,190,5
EFR-XB3S,2021-07-23,,2021,204,6
EFR-XB3S,2021-10-15,,2021,288,12
EFR-XB3S,2021-11-12,26.7308,2021,316,14
EFR-XB3S,2024-05-27,18.295,2024,148,2
EFR-XB3S,2024-06-10,27.235,2024,162,3
EFR-XB3S,2024-06-24,44.915,2024,176,4
EFR-XB3S,2024-07-08,57.715,2024,190,5
EFR-XB3S,2024-07-22,,2024,204,6
EFR-XB3S,2024-08-05,,2024,218,7
EFR-XB3S,2024-08-19,,2024,232,8
EFR-XB3S,2024-09-16,,2024,260,10
EFR-XB3S,2024-09-30,,2024,274,11
EFR-XB3S,2024-10-14,,2024,288,12
EFR-XB3S,2024-10-28,56.595,2024,302,13
EFR-XB3S,2024-11-11,48.365,2024,316,14
EHF-XA5S,2018-06-11,-1.1533,2018,162,3
EHF-XA5S,2018-06-25,35.6767,2018,176,4
EHF-XA5S,2018-07-09,67.215,2018,190,5
EHF-XA5S,2018-07-23,105.0958,2018,204,6
EHF-XA5S,2018-08-20,,2018,232,8
EHF-XA5S,2018-09-03,,2018,246,9
EHF-XA5S,2018-09-17,,2018,260,10
EHF-XA5S,2018-10-01,,2018,274,11
EHF-XA5S,2019-06-11,-2.3161673989025973,2019,162,3
EHF-XA5S,2019-06-25,13.392506562610277,2019,176,4
EHF-XA5S,2019-07-09,52.095717050338294,2019,190,5
EHF-XA5S,2019-07-23,79.99083831848839,2019,204,6
EHF-XA5S,2019-08-06,105.07366007702795,2019,218,7
EHF-XA5S,2019-08-20,112.1773330171405,2019,232,8
EHF-XA5S,2019-09-03,111.61576749709486,2019,246,9
EHF-XA5S,2019-10-01,,2019,274,11
EHF-XA5S,2019-10-15,,2019,288,12
EHF-XA5S,2019-10-29,42.8625,2019,302,13
EHF-XA5S,2021-06-11,88.87319594700817,2021,162,3
EHF-XA5S,2021-06-25,106.05834985533237,2021,176,4
EHF-XA5S,2021-07-09,111.46225148485655,2021,190,5
EHF-XA5S,2021-07-23,,2021,204,6
EHF-XA5S,2021-08-20,,2021,232,8
EHF-XA5S,2021-11-12,1.2715,2021,316,14
EHF-XA5S,2024-05-27,-28.8188,2024,148,2
EHF-XA5S,2024-06-10,32.318747026501434,2024,162,3
EHF-XA5S,2024-06-24,72.29372352326585,2024,176,4
EHF-XA5S,2024-07-08,106.03271097122813,2024,190,5
EHF-XA5S,2024-07-22,126.69553661305522,2024,204,6
EHF-XA5S,2024-08-05,,2024,218,7
EHF-XA5S,2024-08-19,,2024,232,8
EHF-XA5S,2024-09-16,,2024,260,10
EHF-XA5S,2024-09-30,,2024,274,11
EHF-XA5S,2024-10-14,,2024,288,12
EHF-XA5S,2024-10-28,,2024,302,13
EHF-XA5S,2024-11-11,83.3212,2024,316,14
EHF-XA5S,2025-05-28,35.15748463043971,2025,148,2
EHF-XA5S,2025-06-11,65.8602970572275,2025,162,3
EHF-XA5S,2025-06-25,98.61343515131725,2025,176,4
EHF-XA5S,2025-07-09,120.23069817800227,2025,190,5
EHF-XA5S,2025-07-23,128.3905939969449,2025,204,6
EHF-XA5S,2025-08-06,127.71481326385904,2025,218,7
EHF-XA5S,2025-08-20,127.96227545564544,2025,232,8
EHF-XA5S,2025-09-03,126.96579591158036,2025,246,9
EHF-XA5S,2025-09-17,127.36714412735287,2025,260,10
EHF-XA5S,2025-10-01,127.58434442365102,2025,274,11
EHF-XA5S,2025-10-15,119.46481636405721,2025,288,12
EHF-XA5S,2025-10-29,47.8256260045839,2025,302,13
EHF-XB7S,2019-07-09,4.5167,2019,190,5
EHF-XB7S,2019-07-23,3.55,2019,204,6
EHF-XB7S,2019-08-06,5.85,2019,218,7
EHF-XB7S,2019-08-20,5.6167,2019,232,8
EHF-XB7S,2019-09-03,5.1167,2019,246,9
EHF-XB7S,2019-10-01,3.2833,2019,274,11
EHF-XB7S,2019-10-15,3.45,2019,288,12
EHF-XB7S,2019-10-29,3.45,2019,302,13
EHF-XB7S,2021-05-28,-11.6356,2021,148,2
EHF-XB7S,2021-06-11,11.834,2021,162,3
EHF-XB7S,2021-06-25,24.4324,2021,176,4
EHF-XB7S,2021-07-09,53.5916,2021,190,5
EHF-XB7S,2021-07-23,78.2804,2021,204,6
EHF-XB7S,2021-08-06,85.5956,2021,218,7
EHF-XB7S,2021-08-20,90.1676,2021,232,8
EHF-XB7S,2021-09-17,96.8732,2021,260,10
EHF-XB7S,2021-10-01,81.0236,2021,274,11
EHF-XB7S,2021-10-15,20.12,2021,288,12
EHF-XB7S,2021-11-12,11.4276,2021,316,14
EHF-XB7S,2024-05-27,1.835,2024,148,2
EHF-XB7S,2024-06-10,2.855,2024,162,3
EHF-XB7S,2024-06-24,13.925,2024,176,4
EHF-XB7S,2024-07-08,28.555,2024,190,5
EHF-XB7S,2024-07-22,70.015,2024,204,6
EHF-XB7S,2024-08-05,76.515,2024,218,7
EHF-XB7S,2024-08-19,78.955,2024,232,8
EHF-XB7S,2024-09-16,24.295,2024,260,10
EHF-XB7S,2024-09-30,12.205,2024,274,11
EHF-XB7S,2024-10-14,10.375,2024,288,12
EHF-XB7S,2024-10-28,4.375,2024,302,13
EHF-XB7S,2024-11-11,3.365,2024,316,14
EHR-1,2018-05-28,29.555,2018,148,2
EHR-1,2018-06-25,44.3717,2018,176,4
EHR-1,2018-07-09,59.1883,2018,190,5
EHR-1,2018-07-23,66.24164999999999,2018,204,6
EHR-1,2018-08-06,66.38330482113756,2018,218,7
EHR-1,2018-08-20,67.5251728602158,2018,232,8
EHR-1,2018-09-03,62.842776796438734,2018,246,9
EHR-1,2018-09-17,59.59118884948542,2018,260,10
EHR-1,2018-10-01,57.40399319596904,2018,274,11
EHR-1,2018-10-15,52.54592289362991,2018,288,12
EHR-1,2018-10-29,44.21299035610016,2018,302,13
EHR-1,2018-11-12,40.57016694354434,2018,316,14
EHR-1,2019-06-11,4.4417,2019,162,3
EHR-1,2019-06-25,8.8083,2019,176,4
EHR-1,2019-07-09,36.4083,2019,190,5
EHR-1,2019-07-23,54.1417,2019,204,6
EHR-1,2019-08-06,61.1083,2019,218,7
EHR-1,2019-08-20,62.9083,2019,232,8
EHR-1,2019-09-03,62.775,2019,246,9
EHR-1,2019-10-01,50.4417,2019,274,11
EHR-1,2019-10-15,42.0083,2019,288,12
EHR-1,2019-10-29,40.0417,2019,302,13
EHR-1,2021-05-28,45.5542,2021,148,2
EHR-1,2021-06-11,55.003,2021,162,3
EHR-1,2021-06-25,60.2862,2021,176,4
EHR-1,2021-07-09,58.22047975045247,2021,190,5
EHR-1,2021-07-23,63.639,2021,204,6
EHR-1,2021-08-06,65.0614,2021,218,7
EHR-1,2021-08-20,60.1846,2021,232,8
EHR-1,2021-09-17,60.7942,2021,260,10
EHR-1,2021-10-01,60.2862,2021,274,11
EHR-1,2021-10-15,58.051,2021,288,12
EHR-1,2021-11-12,29.3998,2021,316,14
EHR-1,2024-05-27,7.755,2024,148,2
EHR-1,2024-06-10,26.045,2024,162,3
EHR-1,2024-06-24,43.425,2024,176,4
EHR-1,2024-07-08,54.195,2024,190,5
EHR-1,2024-07-22,62.71556016737571,2024,204,6
EHR-1,2024-08-05,64.06478631040262,2024,218,7
EHR-1,2024-08-19,65.03732486733206,2024,232,8
EHR-1,2024-09-02,60.15306214859303,2024,246,9
EHR-1,2024-09-16,60.862151101901965,2024,260,10
EHR-1,2024-09-30,56.43564622330249,2024,274,11
EHR-1,2024-10-14,52.153601924756224,2024,288,12
EHR-1,2024-10-28,45.1080913284536,2024,302,13
EHR-1,2024-11-11,40.4858444100735,2024,316,14
