well_id,date,ground_to_water_cm,year,doy
EHR-XB2N,2021-10-10,27.3867,2021,283
EHR-XB2N,2021-11-11,21.3252,2021,315
EHR-XB2N,2024-05-18,7.39,2024,139
EHR-XB2N,2024-06-03,12.07,2024,155
EHR-XB2N,2024-06-19,19.08,2024,171
EHR-XB2N,2024-07-05,22.84,2024,187
EHR-XB2N,2024-07-21,24.87,2024,203
EHR-XB2N,2024-08-06,27.105,2024,219
EHR-XB2N,2024-08-22,25.99,2024,235
EHR-XB2N,2024-09-07,23.75,2024,251
EHR-XB2N,2024-09-23,21.52,2024,267
EHR-XB2N,2024-10-09,20.6,2024,283
EHR-XB2N,2024-10-25,17.96,2024,299
EHR-XB2N,2024-11-10,15.73,2024,315
EHR-XB2N,2025-07-22,36.45,2025,203
EHR-XB2N,2025-10-26,21.21,2025,299
EHT-XB5S,2018-06-04,19.2967,2018,155
EHT-XB5S,2018-06-20,64.4875,2018,171
EHT-XB5S,2018-07-06,89.9933,2018,187
EHT-XB5S,2018-07-22,117.3,2018,203
EHT-XB5S,2018-08-07,,2018,219
EHT-XB5S,2018-08-23,,2018,235
EHT-XB5S,2018-09-24,,2018,267
EHT-XB5S,2018-10-10,,2018,283
EHT-XB5S,2019-06-04,-24.15,2019,155
EHT-XB5S,2021-05-19,38.9196,2021,139
EHT-XB5S,2021-06-04,60.9668,2021,155
EHT-XB5S,2021-06-20,92.7676,2021,171
EHT-XB5S,2021-07-06,120.5044,2021,187
EHT-XB5S,2021-07-22,,2021,203
EHT-XB5S,2021-11-11,-1.0702,2021,315
EHT-XB5S,2024-05-18,10.68,2024,139
EHT-XB5S,2024-06-03,40.85,2024,155
EHT-XB5S,2024-06-19,74.99,2024,171
EHT-XB5S,2024-07-05,100.59,2024,187
EHT-XB5S,2024-07-21,,2024,203
EHT-XB5S,2024-08-06,,2024,219
EHT-XB5S,2024-08-22,,2024,235
EHT-XB5S,2024-09-23,,2024,267
EHT-XB5S,2024-10-09,,2024,283
EHT-XB5S,2024-10-25,125.89,2024,299
EHT-XB5S,2024-11-10,78.55,2024,315
EHT-XB6S,2021-05-19,20.7124,2021,139
EHT-XB6S,2021-06-04,38.1876,2021,155
EHT-XB6S,2021-06-20,75.5764,2021,171
EHT-XB6S,2021-07-06,98.538,2021,187
EHT-XB6S,2021-07-22,128.6116,2021,203
EHT-XB6S,2021-08-07,,2021,219
EHT-XB6S,2021-11-11,15.226,2021,315
EHT-XB6S,2024-05-18,18.59,2024,139
EHT-XB6S,2024-06-03,23.88,2024,155
EHT-XB6S,2024-06-19,48.16,2024,171
EHT-XB6S,2024-07-05,83.52,2024,187
EHT-XB6S,2024-07-21,122.12,2024,203
EHT-XB6S,2024-08-06,,2024,219
EHT-XB6S,2024-08-22,,2024,235
EHT-XB6S,2024-09-07,,2024,251
EHT-XB6S,2024-09-23,,2024,267
EHT-XB6S,2024-10-09,,2024,283
EHT-XB6S,2024-10-25,,2024,299
EHT-XB6S,2024-11-10,14.33,2024,315
EHT-XC5S,2021-05-19,58.915,2021,139
EHT-XC5S,2021-06-20,89.395,2021,171
EHT-XC5S,2021-07-06,113.5758,2021,187
EHT-XC5S,2021-07-22,117.1318,2021,203
EHT-XC5S,2021-08-07,,2021,219
EHT-XC5S,2021-11-11,66.3318,2021,315
EHT-XC5S,2024-06-03,51.395,2024,155
EHT-XC5S,2024-07-05,85.435,2024,187
EHT-XC5S,2024-08-06,110.425,2024,219
EHT-XC5S,2024-08-22,115.305,2024,235
EHT-XC5S,2024-09-07,114.695,2024,251
EHT-XC5S,2024-09-23,106.565,2024,267
EHT-XC5S,2024-10-09,101.285,2024,283
EHT-XC5S,2024-10-25,95.895,2024,299
EHT-XC5S,2024-11-10,82.385,2024,315
EHT-XC5S,2025-06-04,54.345,2025,155
EHT-XC5S,2025-07-22,104.935,2025,203
EHT-XC5S,2025-09-24,98.535,2025,267
EHT-XC5S,2025-10-26,85.435,2025,299
EHT-XC5S,2025-11-11,80.255,2025,315
EWF-1,2018-06-04,35.5408,2018,155
EWF-1,2018-06-20,74.6145,2018,171
EWF-1,2018-07-06,91.1245,2018,187
EWF-1,2018-07-22,93.8603,2018,203
EWF-1,2018-08-07,,2018,219
EWF-1,2018-08-23,,2018,235
EWF-1,2018-09-24,,2018,267
EWF-1,2018-10-10,,2018,283
EWF-1,2019-06-04,-1.627888269343068,2019,155
EWF-1,2019-06-20,45.4106521323501,2019,171
EWF-1,2019-07-06,76.48009859006424,2019,187
EWF-1,2019-07-22,85.94569481647264,2019,203
EWF-1,2019-08-07,,2019,219
EWF-1,2019-08-23,,2019,235
EWF-1,2019-09-24,73.7937,2019,267
EWF-1,2019-10-10,59.627,2019,283
EWF-1,2019-10-26,53.4937,2019,299
EWF-1,2021-05-19,78.2566,2021,139
EWF-1,2021-06-04,94.12173810435259,2021,155
EWF-1,2021-06-20,94.26134384101664,2021,171
EWF-1,2021-07-06,93.85088882966727,2021,187
EWF-1,2021-07-22,137.40318041448504,2021,203
EWF-1,2021-08-07,141.90889968508182,2021,219
EWF-1,2021-08-23,145.0074281122041,2021,235
EWF-1,2021-09-08,143.3323960251234,2021,251
EWF-1,2021-09-24,128.816638863314,2021,267
EWF-1,2021-10-10,114.43710964675559,2021,283
EWF-1,2021-10-26,55.172367974961055,2021,299
EWF-1,2021-11-11,9.91655017014733,2021,315
EWF-1,2024-05-18,7.24,2024,139
EWF-1,2024-06-03,74.78573770786925,2024,155
EWF-1,2024-06-19,90.86829441883513,2024,171
EWF-1,2024-07-05,106.98509105092018,2024,187
EWF-1,2024-07-21,118.35222114283779,2024,203
EWF-1,2024-08-06,122.97523142952585,2024,219
EWF-1,2024-08-22,120.2183782900243,2024,235
EWF-1,2024-09-07,110.53856535344731,2024,251
EWF-1,2024-09-23,102.70996205467914,2024,267
EWF-1,2024-10-09,87.04252192931759,2024,283
EWF-1,2024-10-25,73.179360795194,2024,299
EWF-1,2024-11-10,66.3401317851447,2024,315
EWF-1,2025-06-04,83.83869603482137,2025,155
EWF-1,2025-06-20,100.61523601706848,2025,171
EWF-1,2025-07-06,112.86667555710238,2025,187
EWF-1,2025-07-22,128.31450263314463,2025,203
EWF-1,2025-08-07,131.44635842463893,2025,219
EWF-1,2025-08-23,136.48796617060944,2025,235
EWF-1,2025-09-08,109.55699256890931,2025,251
EWF-1,2025-09-24,78.12527010258027,2025,267
EWF-1,2025-10-10,67.28549396315306,2025,283
EWF-1,2025-10-26,57.40964423107532,2025,299
EWF-1,2025-11-11,56.01,2025,315
EWR-1,2018-06-04,4.9677,2018,155
EWR-1,2018-06-20,10.7885,2018,171
EWR-1,2018-07-06,18.3027,2018,187
EWR-1,2018-07-22,20.964736490707708,2018,203
EWR-1,2018-08-07,23.049782422637897,2018,219
EWR-1,2018-08-23,23.32546064947898,2018,235
EWR-1,2018-09-08,21.21569310967181,2018,251
EWR-1,2018-09-24,20.510139408871975,2018,267
EWR-1,2018-10-10,21.091467102490828,2018,283
EWR-1,2018-10-26,17.790205114866403,2018,299
EWR-1,2018-11-11,15.94895751193693,2018,315
EWR-1,2019-06-04,-17.5915,2019,155
EWR-1,2019-06-20,-10.6581,2019,171
EWR-1,2019-07-06,-1.9248,2019,187
EWR-1,2019-07-22,17.6752,2019,203
EWR-1,2019-08-07,20.2419,2019,219
EWR-1,2019-08-23,21.5752,2019,235
EWR-1,2019-09-08,21.4752,2019,251
EWR-1,2019-09-24,18.2419,2019,267
EWR-1,2019-10-10,16.2085,2019,283
EWR-1,2019-10-26,13.5752,2019,299
EWR-1,2021-05-19,17.1696,2021,139
EWR-1,2021-06-04,22.656,2021,155
EWR-1,2021-06-20,24.688,2021,171
EWR-1,2021-07-06,25.196,2021,187
EWR-1,2021-07-22,26.1104,2021,203
EWR-1,2021-08-07,26.3136,2021,219
EWR-1,2021-08-23,25.0944,2021,235
EWR-1,2021-09-08,26.6184,2021,251
EWR-1,2021-09-24,24.7896,2021,267
EWR-1,2021-10-10,22.9608,2021,283
EWR-1,2021-11-11,2.4376,2021,315
EWR-1,2024-05-18,-8.505,2024,139
EWR-1,2024-06-03,8.265,2024,155
EWR-1,2024-06-19,15.375,2024,171
EWR-1,2024-07-05,20.655,2024,187
EWR-1,2024-07-21,24.215,2024,203
EWR-1,2024-08-06,25.335,2024,219
EWR-1,2024-08-22,26.555,2024,235
EWR-1,2024-09-07,26.045,2024,251
EWR-1,2024-09-23,24.115,2024,267
EWR-1,2024-10-09,23.195,2024,283
EWR-1,2024-10-25,18.625,2024,299
EWR-1,2024-11-10,14.965,2024,315
EWR-1,2025-06-04,2.7556040239665753,2025,155
EWR-1,2025-06-20,10.052334052108113,2025,171
EWR-1,2025-07-06,14.119111319853983,2025,187
EWR-1,2025-07-22,26.66592324899768,2025,203
EWR-1,2025-08-07,26.294771911288716,2025,219
EWR-1,2025-08-23,27.96408381307185,2025,235
EWR-1,2025-09-08,23.946515982281092,2025,251
EWR-1,2025-09-24,23.37315441580615,2025,267
EWR-1,2025-10-10,18.71054839161237,2025,283
EWR-1,2025-10-26,11.0470544055482,2025,299
EWR-1,2025-11-11,9.175,2025,315
EWR-XA1N,2019-06-20,19.1667,2019,171
EWR-XA1N,2019-07-06,41.9,2019,187
EWR-XA1N,2019-07-22,43.7,2019,203
EWR-XA1N,2019-08-07,,2019,219
EWR-XA1N,2019-09-24,26.5,2019,267
EWR-XA1N,2019-10-10,26.5333,2019,283
EWR-XA1N,2019-10-26,22.6667,2019,299
EWR-XA1N,2021-05-19,35.652,2021,139
EWR-XA1N,2021-06-04,46.828,2021,155
EWR-XA1N,2021-06-20,47.336,2021,171
EWR-XA1N,2021-07-06,48.5552,2021,187
EWR-XA1N,2021-07-22,47.844,2021,203
EWR-XA1N,2021-08-07,49.5712,2021,219
EWR-XA1N,2021-08-23,47.7424,2021,235
EWR-XA1N,2021-09-08,51.0952,2021,251
EWR-XA1N,2021-09-24,48.352,2021,267
EWR-XA1N,2021-10-10,48.4367,2021,283
EWR-XA1N,2021-11-11,26.3048,2021,315
EWR-XA1N,2024-05-18,13.4,2024,139
EWR-XA1N,2024-06-03,26.2,2024,155
EWR-XA1N,2024-06-19,41.34,2024,171
EWR-XA1N,2024-07-05,48.05,2024,187
EWR-XA1N,2024-07-21,47.23,2024,203
EWR-XA1N,2024-08-06,48.2,2024,219
EWR-XA1N,2024-08-22,47.03,2024,235
EWR-XA1N,2024-09-07,50.59,2024,251
EWR-XA1N,2024-09-23,46.02,2024,267
EWR-XA1N,2024-10-09,46.22,2024,283
EWR-XA1N,2024-10-25,29.45,2024,299
EWR-XA1N,2024-11-10,22.95,2024,315
EWR-XB3N,2018-07-22,37.23335,2018,203
EWR-XB3N,2019-07-06,28.3,2019,187
EWR-XB3N,2019-07-22,33.1333,2019,203
EWR-XB3N,2019-09-08,34.2,2019,251
EWR-XB3N,2019-10-26,21.5667,2019,299
EWR-XB3N,2021-05-19,23.5568,2021,139
EWR-XB3N,2021-06-04,31.888,2021,155
EWR-XB3N,2021-06-20,35.2408,2021,171
EWR-XB3N,2021-07-06,36.0536,2021,187
EWR-XB3N,2021-07-22,66.7368,2021,203
EWR-XB3N,2021-08-07,68.1592,2021,219
EWR-XB3N,2021-08-23,62.4696,2021,235
EWR-XB3N,2021-09-08,66.5336,2021,251
EWR-XB3N,2021-09-24,44.8928,2021,267
EWR-XB3N,2021-10-10,35.8367,2021,283
EWR-XB3N,2021-11-11,30.872,2021,315
EWR-XB3N,2024-05-18,11.995,2024,139
EWR-XB3N,2024-06-03,18.895,2024,155
EWR-XB3N,2024-06-19,28.145,2024,171
EWR-XB3N,2024-07-05,32.615,2024,187
EWR-XB3N,2024-07-21,39.525,2024,203
EWR-XB3N,2024-08-06,46.385000000000005,2024,219
EWR-XB3N,2024-08-22,47.755,2024,235
EWR-XB3N,2024-09-07,40.745,2024,251
EWR-XB3N,2024-09-23,29.775,2024,267
EWR-XB3N,2024-10-09,28.555,2024,283
EWR-XB3N,2024-10-25,23.375,2024,299
EWR-XB3N,2024-11-10,20.015,2024,315
EWR-XB4N,2018-07-22,36.26665,2018,203
EWR-XB4N,2019-07-06,26.6333,2019,187
EWR-XB4N,2019-07-22,36.7667,2019,203
EWR-XB4N,2019-09-08,36.2,2019,251
EWR-XB4N,2019-10-26,25.6,2019,299
EWR-XB4N,2021-05-19,25.8944,2021,139
EWR-XB4N,2021-06-04,34.4288,2021,155
EWR-XB4N,2021-06-20,38.188,2021,171
EWR-XB4N,2021-07-06,39.6104,2021,187
EWR-XB4N,2021-07-22,44.792,2021,203
EWR-XB4N,2021-08-07,49.5672,2021,219
EWR-XB4N,2021-08-23,47.2304,2021,235
EWR-XB4N,2021-09-08,50.2784,2021,251
EWR-XB4N,2021-09-24,55.46,2021,267
EWR-XB4N,2021-10-10,40.6367,2021,283
EWR-XB4N,2021-11-11,11.1624,2021,315
EWR-XB4N,2024-05-18,2.87,2024,139
EWR-XB4N,2024-06-03,16.89,2024,155
EWR-XB4N,2024-06-19,30.61,2024,171
EWR-XB4N,2024-07-05,37.72,2024,187
EWR-XB4N,2024-07-21,41.78,2024,203
EWR-XB4N,2024-08-06,43.56,2024,219
EWR-XB4N,2024-08-22,44.93,2024,235
EWR-XB4N,2024-09-07,43.21,2024,251
EWR-XB4N,2024-09-23,39.45,2024,267
EWR-XB4N,2024-10-09,37.92,2024,283
EWR-XB4N,2024-10-25,33.35,2024,299
EWR-XB4N,2024-11-10,28.47,2024,315
KEF-1,2018-07-06,7.2333,2018,187
KEF-1,2018-07-22,7.173649352443213,2018,203
KEF-1,2018-08-07,5.4666999999999994,2018,219
KEF-1,2018-08-23,4.757615068689955,2018,235
KEF-1,2018-09-08,6.216852940355421,2018,251
KEF-1,2018-09-24,6.317969772267212,2018,267
KEF-1,2018-10-10,6.210816759777293,2018,283
KEF-1,2018-10-26,3.627523570368296,2018,299
KEF-1,2018-11-11,3.558657601556281,2018,315
KEF-1,2019-06-04,1.8649075066585876,2019,155
KEF-1,2019-06-20,2.322982726010548,2019,171
KEF-1,2019-07-06,4.288508582585253,2019,187
KEF-1,2019-07-22,6.488397212414705,2019,203
KEF-1,2019-08-07,7.254105468448779,2019,219
KEF-1,2019-08-23,7.297019874975808,2019,235
KEF-1,2019-09-08,7.131451669560273,2019,251
KEF-1,2019-09-24,7.035997931241544,2019,267
KEF-1,2019-10-10,6.901117333202323,2019,283
KEF-1,2019-10-26,6.006942725294305,2019,299
KEF-1,2021-06-04,3.4133188452742176,2021,155
KEF-1,2021-06-20,2.885473466585618,2021,171
KEF-1,2021-07-06,3.470421451457992,2021,187
KEF-1,2021-07-22,3.6446841908466174,2021,203
KEF-1,2021-08-07,4.14384784295858,2021,219
KEF-1,2021-08-23,6.463620305099757,2021,235
KEF-1,2021-09-08,6.169100187922288,2021,251
KEF-1,2021-09-24,4.997252480295,2021,267
KEF-1,2021-10-10,4.731252042414467,2021,283
KEF-1,2021-10-26,2.84579950836773,2021,299
KEF-1,2021-11-11,0.6151856370970321,2021,315
KEF-1,2024-05-18,5.41,2024,139
KEF-1,2024-06-03,7.228461556511575,2024,155
KEF-1,2024-06-19,7.869131806504354,2024,171
KEF-1,2024-07-05,11.392706524470137,2024,187
KEF-1,2024-07-21,14.619447989959946,2024,203
KEF-1,2024-08-06,17.906781610358774,2024,219
KEF-1,2024-08-22,16.105844359826943,2024,235
KEF-1,2024-09-07,12.937435174292641,2024,251
KEF-1,2024-09-23,13.230891628213378,2024,267
KEF-1,2024-10-09,11.24161495202108,2024,283
KEF-1,2024-10-25,11.173785852780057,2024,299
KEF-1,2024-11-10,11.852466486415908,2024,315
KEF-1,2025-06-04,9.107751365690296,2025,155
KEF-1,2025-06-20,11.828251031784383,2025,171
KEF-1,2025-07-06,16.123873700965028,2025,187
KEF-1,2025-07-22,17.426710393843685,2025,203
KEF-1,2025-08-07,16.118248815089387,2025,219
KEF-1,2025-08-23,16.510054899604864,2025,235
KEF-1,2025-09-08,15.575617874214453,2025,251
KEF-1,2025-09-24,15.22369586801244,2025,267
KEF-1,2025-10-10,14.284261428134359,2025,283
KEF-1,2025-10-26,11.653539500496993,2025,299
KEF-1,2025-11-11,11.53007054207742,2025,315
KER-1,2018-06-20,20.5067,2018,171
KER-1,2018-07-06,39.345,2018,187
KER-1,2018-07-22,67.28363986203973,2018,203
KER-1,2018-08-07,73.775,2018,219
KER-1,2018-08-23,,2018,235
KER-1,2018-09-24,,2018,267
KER-1,2018-10-10,,2018,283
KER-1,2019-06-04,-4.6,2019,155
KER-1,2019-06-20,2.325,2019,171
KER-1,2019-07-06,11.3583,2019,187
KER-1,2019-07-22,13.9583,2019,203
KER-1,2019-08-07,15.0917,2019,219
KER-1,2019-08-23,26.025,2019,235
KER-1,2019-09-08,43.825,2019,251
KER-1,2019-09-24,27.3917,2019,267
KER-1,2019-10-10,20.4917,2019,283
KER-1,2019-10-26,18.4917,2019,299
KER-1,2021-06-04,27.201,2021,155
KER-1,2021-06-20,74.445,2021,171
KER-1,2021-07-06,74.7498,2021,187
KER-1,2021-07-22,74.8514,2021,203
KER-1,2021-08-07,,2021,219
KER-1,2021-11-11,21.613,2021,315
KER-1,2024-05-18,0.585,2024,139
KER-1,2024-06-03,5.965,2024,155
KER-1,2024-06-19,13.685,2024,171
KER-1,2024-07-05,33.805,2024,187
KER-1,2024-07-21,65.505,2024,203
KER-1,2024-08-06,74.245,2024,219
KER-1,2024-08-22,,2024,235
KER-1,2024-09-07,,2024,251
KER-1,2024-09-23,,2024,267
KER-1,2024-10-09,,2024,283
KER-1,2024-10-25,,2024,299
KER-1,2024-11-10,,2024,315
KER-1,2025-06-04,10.234583834581084,2025,155
KER-1,2025-06-20,22.164804498688603,2025,171
KER-1,2025-07-06,49.23339539410754,2025,187
KER-1,2025-07-22,73.78438537891002,2025,203
KER-1,2025-08-07,73.96471735468766,2025,219
KER-1,2025-08-23,71.75802422571437,2025,235
KER-1,2025-09-08,72.05274499267679,2025,251
KER-1,2025-09-24,72.52898237085587,2025,267
KER-1,2025-10-10,74.70891970246201,2025,283
KER-1,2025-10-26,74.2962534391924,2025,299
KER-1,2025-11-11,74.93346485763719,2025,315
KER-XD5N,2019-06-04,-0.55,2019,155
KER-XD5N,2019-06-20,-0.7167,2019,171
KER-XD5N,2019-07-06,7.85,2019,187
KER-XD5N,2019-07-22,25.05,2019,203
KER-XD5N,2019-09-08,42.9833,2019,251
KER-XD5N,2019-10-26,12.7167,2019,299
KER-XD5N,2021-06-04,21.1332,2021,155
KER-XD5N,2021-06-20,41.8596,2021,171
KER-XD5N,2021-07-06,67.158,2021,187
KER-XD5N,2021-07-22,85.446,2021,203
KER-XD5N,2021-08-07,91.542,2021,219
KER-XD5N,2021-08-23,113.7924,2021,235
KER-XD5N,2021-09-08,115.0116,2021,251
KER-XD5N,2021-09-24,114.7068,2021,267
KER-XD5N,2021-10-10,110.9533,2021,283
KER-XD5N,2021-11-11,10.77,2021,315
KER-XD5N,2024-05-18,0.1,2024,139
KER-XD5N,2024-06-03,0.41,2024,155
KER-XD5N,2024-06-19,13.82,2024,171
KER-XD5N,2024-07-05,28.55,2024,187
KER-XD5N,2024-07-21,48.87,2024,203
KER-XD5N,2024-08-06,74.27,2024,219
KER-XD5N,2024-08-22,85.45,2024,235
KER-XD5N,2024-09-07,85.45,2024,251
KER-XD5N,2024-09-23,80.57,2024,267
KER-XD5N,2024-10-09,83.92,2024,283
KER-XD5N,2024-10-25,74.17,2024,299
KER-XD5N,2024-11-10,69.6,2024,315
KER-XD5N,2025-06-04,4.37,2025,155
KER-XD5N,2025-06-20,25.6,2025,171
KER-XD5N,2025-07-22,57.51,2025,203
KER-XE3S,2018-07-22,-5.5,2018,203
KER-XE3S,2018-08-07,-7.5,2018,219
KER-XE3S,2018-08-23,-7.5,2018,235
KER-XE3S,2018-09-24,-6.3333,2018,267
KER-XE3S,2018-10-10,-7.333349999999999,2018,283
KER-XE3S,2019-06-04,-6.6667,2019,155
KER-XE3S,2019-06-20,-5.2667,2019,171
KER-XE3S,2019-07-06,-3.1667,2019,187
KER-XE3S,2019-07-22,-3.3333,2019,203
KER-XE3S,2019-08-07,-3.8333,2019,219
KER-XE3S,2019-08-23,-4.3333,2019,235
KER-XE3S,2019-09-08,-5.6667,2019,251
KER-XE3S,2019-10-10,-10.1667,2019,283
KER-XE3S,2019-10-26,-5.4,2019,299
KER-XE3S,2021-06-04,-5.588,2021,155
KER-XE3S,2021-06-20,-6.6333,2021,171
KER-XE3S,2021-07-06,-7.559,2021,187
KER-XE3S,2021-07-22,-6.3,2021,203
KER-XE3S,2021-08-07,-8.0,2021,219
KER-XE3S,2021-08-23,-5.6667,2021,235
KER-XE3S,2021-09-08,-8.3333,2021,251
KER-XE3S,2021-09-24,-7.1667,2021,267
KER-XE3S,2021-10-10,-7.3667,2021,283
KER-XE3S,2021-11-11,-6.2,2021,315
KER-XE3S,2024-05-18,-8.17,2024,139
KER-XE3S,2024-06-03,-5.1,2024,155
KER-XE3S,2024-06-19,-4.33,2024,171
KER-XE3S,2024-07-05,-12.17,2024,187
KER-XE3S,2024-07-21,-3.73,2024,203
KER-XE3S,2024-08-06,-4.25,2024,219
KER-XE3S,2024-08-22,-3.17,2024,235
KER-XE3S,2024-09-07,-3.57,2024,251
KER-XE3S,2024-09-23,-5.67,2024,267
KER-XE3S,2024-10-09,-3.17,2024,283
KER-XE3S,2024-10-25,-4.5,2024,299
KER-XE3S,2024-11-10,,2024,315
KET-1,2019-07-22,-19.125,2019,203
KET-1,2019-08-07,-14.158333333333333,2019,219
KET-1,2019-08-23,-10.825,2019,235
KET-1,2019-09-08,-7.3917,2019,251
KET-1,2019-09-24,,2019,267
KET-1,2019-10-10,,2019,283
KET-1,2019-10-26,-3.4917,2019,299
KET-1,2021-06-04,4.0198,2021,155
KET-1,2021-06-20,3.4102,2021,171
KET-1,2021-07-06,5.2671806100045515,2021,187
KET-1,2021-07-22,16.8214,2021,203
KET-1,2021-08-07,30.2326,2021,219
KET-1,2021-08-23,38.1574,2021,235
KET-1,2021-09-08,34.195,2021,251
KET-1,2021-09-24,29.0134,2021,267
KET-1,2021-10-10,28.7117,2021,283
KET-1,2021-11-11,1.9878,2021,315
KET-1,2024-05-18,-19.75,2024,139
KET-1,2024-06-03,-12.230152337123272,2024,155
KET-1,2024-06-19,-4.922032271584328,2024,171
KET-1,2024-07-05,9.82188645591914,2024,187
KET-1,2024-07-21,14.89896730041657,2024,203
KET-1,2024-08-06,17.98771484559189,2024,219
KET-1,2024-08-22,20.901447624235065,2024,235
KET-1,2024-09-07,21.240412928644417,2024,251
KET-1,2024-09-23,22.103672956255657,2024,267
KET-1,2024-10-09,19.722041854199286,2024,283
KET-1,2024-10-25,19.424453403794804,2024,299
KET-1,2024-11-10,18.525048500626273,2024,315
KET-1,2025-06-04,-6.2347487365412215,2025,155
KET-1,2025-06-20,6.971575168763317,2025,171
KET-1,2025-07-06,13.243402896577583,2025,187
KET-1,2025-07-22,17.047396241968645,2025,203
KET-1,2025-08-07,19.324476089288265,2025,219
KET-1,2025-08-23,25.067213020551456,2025,235
KET-1,2025-09-08,22.857763018892438,2025,251
KET-1,2025-09-24,22.912541394401998,2025,267
KET-1,2025-10-10,24.23556329731903,2025,283
KET-1,2025-10-26,21.694977628311282,2025,299
KET-1,2025-11-11,21.854487861470282,2025,315
KFF-XD6S,2018-06-04,18.6791,2018,155
KFF-XD6S,2018-06-20,36.9883,2018,171
KFF-XD6S,2018-07-06,85.8833,2018,187
KFF-XD6S,2018-07-22,,2018,203
KFF-XD6S,2018-08-07,,2018,219
KFF-XD6S,2018-10-10,,2018,283
KFF-XD6S,2019-06-04,5.7,2019,155
KFF-XD6S,2019-06-20,6.8666,2019,171
KFF-XD6S,2019-07-06,22.7666,2019,187
KFF-XD6S,2019-07-22,82.1333,2019,203
KFF-XD6S,2019-08-07,,2019,219
KFF-XD6S,2019-08-23,,2019,235
KFF-XD6S,2021-06-04,33.3533,2021,155
KFF-XD6S,2021-06-20,84.0517,2021,171
KFF-XD6S,2021-07-06,,2021,187
KFF-XD6S,2021-07-22,,2021,203
KFF-XD6S,2021-11-11,31.7277,2021,315
KFF-XD6S,2024-05-18,10.19,2024,139
KFF-XD6S,2024-06-03,19.95,2024,155
KFF-XD6S,2024-06-19,39.45,2024,171
KFF-XD6S,2024-07-05,88.63,2024,187
KFF-XD6S,2024-07-21,107.73,2024,203
KFF-XD6S,2024-08-06,,2024,219
KFF-XD6S,2024-08-22,,2024,235
KFF-XD6S,2024-09-23,,2024,267
KFF-XD6S,2024-10-09,,2024,283
KFF-XD6S,2024-10-25,,2024,299
KFF-XD6S,2024-11-10,28.48,2024,315
KFR-XE1S,2018-06-04,43.5958,2018,155
KFR-XE1S,2018-06-20,52.2742,2018,171
KFR-XE1S,2018-07-06,55.2375,2018,187
KFR-XE1S,2018-07-22,58.83127368290165,2018,203
KFR-XE1S,2018-08-07,59.816649999999996,2018,219
KFR-XE1S,2018-08-23,60.65229038593908,2018,235
KFR-XE1S,2018-09-24,60.7833,2018,267
KFR-XE1S,2018-10-10,61.316700000000004,2018,283
KFR-XE1S,2019-06-20,18.35,2019,171
KFR-XE1S,2019-07-06,46.1167,2019,187
KFR-XE1S,2019-07-22,56.0833,2019,203
KFR-XE1S,2019-08-07,58.449999999999996,2019,219
KFR-XE1S,2019-08-23,62.5167,2019,235
KFR-XE1S,2019-09-08,63.05,2019,251
KFR-XE1S,2019-09-24,60.0833,2019,267
KFR-XE1S,2019-10-10,57.6833,2019,283
KFR-XE1S,2019-10-26,57.45,2019,299
KFR-XE1S,2021-06-04,61.318,2021,155
KFR-XE1S,2021-06-20,63.4516,2021,171
KFR-XE1S,2021-07-06,63.35,2021,187
KFR-XE1S,2021-07-22,66.398,2021,203
KFR-XE1S,2021-08-07,66.1948,2021,219
KFR-XE1S,2021-08-23,64.7724,2021,235
KFR-XE1S,2021-09-08,64.7724,2021,251
KFR-XE1S,2021-09-24,63.1468,2021,267
KFR-XE1S,2021-10-10,57.3533,2021,283
KFR-XE1S,2021-11-11,56.746,2021,315
KFR-XE1S,2024-05-18,21.675,2024,139
KFR-XE1S,2024-06-03,34.675,2024,155
KFR-XE1S,2024-06-19,44.335,2024,171
KFR-XE1S,2024-07-05,49.205,2024,187
KFR-XE1S,2024-07-21,53.575,2024,203
KFR-XE1S,2024-08-06,57.535,2024,219
KFR-XE1S,2024-08-22,59.675,2024,235
KFR-XE1S,2024-09-07,59.465,2024,251
KFR-XE1S,2024-09-23,57.235,2024,267
KFR-XE1S,2024-10-09,58.145,2024,283
KFR-XE1S,2024-10-25,55.205,2024,299
KFR-XE1S,2024-11-10,53.275,2024,315
KFR-XE2S,2018-06-04,2.3425,2018,155
KFR-XE2S,2018-06-20,4.7767,2018,171
KFR-XE2S,2018-07-06,3.5067,2018,187
KFR-XE2S,2018-07-22,5.2,2018,203
KFR-XE2S,2018-08-07,5.949999999999999,2018,219
KFR-XE2S,2018-08-23,7.7,2018,235
KFR-XE2S,2018-09-24,8.8333,2018,267
KFR-XE2S,2018-10-10,8.45,2018,283
KFR-XE2S,2019-06-20,-2.9667,2019,171
KFR-XE2S,2019-07-06,2.9333,2019,187
KFR-XE2S,2019-07-22,4.1333,2019,203
KFR-XE2S,2019-08-07,6.5667,2019,219
KFR-XE2S,2019-08-23,7.6333,2019,235
KFR-XE2S,2019-09-08,7.3667,2019,251
KFR-XE2S,2019-09-24,7.3333,2019,267
KFR-XE2S,2019-10-10,7.2333,2019,283
KFR-XE2S,2019-10-26,7.2333,2019,299
KFR-XE2S,2021-06-04,2.5048,2021,155
KFR-XE2S,2021-06-20,2.4032,2021,171
KFR-XE2S,2021-07-06,3.4192,2021,187
KFR-XE2S,2021-07-22,2.4032,2021,203
