well_id,date,ground_to_water_cm,year,doy
EEF-XA3S,2018-09-15,,2018,258
EEF-XA3S,2018-09-28,,2018,271
EEF-XA3S,2018-11-19,15.7773,2018,323
EEF-XA3S,2019-06-03,-0.0893,2019,154
EEF-XA3S,2019-06-16,3.6107,2019,167
EEF-XA3S,2019-07-12,6.444,2019,193
EEF-XA3S,2019-07-25,40.044,2019,206
EEF-XA3S,2019-08-07,63.7107,2019,219
EEF-XA3S,2019-08-20,,2019,232
EEF-XA3S,2019-09-15,22.4773,2019,258
EEF-XA3S,2019-10-11,18.544,2019,284
EEF-XA3S,2019-10-24,13.4107,2019,297
EEF-XA3S,2021-05-21,15.5224,2021,141
EEF-XA3S,2021-06-03,39.6016,2021,154
EEF-XA3S,2021-06-16,86.744,2021,167
EEF-XA3S,2021-06-29,,2021,180
EEF-XA3S,2021-11-19,3.8672,2021,323
EEF-XA3S,2024-05-20,1.1788,2024,141
EEF-XA3S,2024-06-02,1.7287,2024,154
EEF-XA3S,2024-06-15,5.6988,2024,167
EEF-XA3S,2024-06-28,38.6188,2024,180
EEF-XA3S,2024-07-11,96.6288,2024,193
EEF-XA3S,2024-07-24,,2024,206
EEF-XA3S,2024-08-06,,2024,219
EEF-XA3S,2024-08-19,,2024,232
EEF-XA3S,2024-09-01,,2024,245
EEF-XA3S,2024-09-27,,2024,271
EEF-XA3S,2024-10-10,,2024,284
EEF-XA3S,2024-10-23,87.5888,2024,297
EEF-XA3S,2024-11-05,18.1888,2024,310
EER-1,2018-06-03,17.2537,2018,154
EER-1,2018-06-16,29.3187,2018,167
EER-1,2018-06-29,38.3146,2018,180
EER-1,2018-07-12,42.07513181824835,2018,193
EER-1,2018-07-25,41.334088578428336,2018,206
EER-1,2018-08-07,41.29289947020102,2018,219
EER-1,2018-08-20,41.35714985140282,2018,232
EER-1,2018-09-02,39.51212114838607,2018,245
EER-1,2018-09-15,37.25854118248465,2018,258
EER-1,2018-09-28,31.806896465909524,2018,271
EER-1,2018-10-11,26.945261731029145,2018,284
EER-1,2018-10-24,24.534206391350065,2018,297
EER-1,2018-11-06,23.623172366902022,2018,310
EER-1,2018-11-19,22.602662160350587,2018,323
EER-1,2019-06-03,2.6104,2019,154
EER-1,2019-06-16,14.0104,2019,167
EER-1,2019-07-12,33.0187,2019,193
EER-1,2019-07-25,37.9104,2019,206
EER-1,2019-08-07,39.0437,2019,219
EER-1,2019-08-20,39.2771,2019,232
EER-1,2019-09-02,39.1104,2019,245
EER-1,2019-09-15,24.9437,2019,258
EER-1,2019-10-11,23.7771,2019,284
EER-1,2019-10-24,22.2771,2019,297
EER-1,2021-05-21,28.7317,2021,141
EER-1,2021-06-03,37.7741,2021,154
EER-1,2021-06-16,40.5173,2021,167
EER-1,2021-06-29,41.08801192824724,2021,180
EER-1,2021-07-25,46.5117,2021,206
EER-1,2021-08-07,48.2389,2021,219
EER-1,2021-08-20,44.2765,2021,232
EER-1,2021-09-02,43.7685,2021,245
EER-1,2021-09-15,41.14953264089588,2021,258
EER-1,2021-09-28,38.53176973193887,2021,271
EER-1,2021-10-11,31.11136264013963,2021,284
EER-1,2021-10-24,17.11493996204177,2021,297
EER-1,2021-11-06,15.869545243293505,2021,310
EER-1,2021-11-19,17.000183389752497,2021,323
EER-1,2024-05-20,-9.0,2024,141
EER-1,2024-06-02,16.64,2024,154
EER-1,2024-06-15,27.41,2024,167
EER-1,2024-06-28,34.31,2024,180
EER-1,2024-07-11,38.58,2024,193
EER-1,2024-07-24,42.04,2024,206
EER-1,2024-08-06,39.29,2024,219
EER-1,2024-08-19,38.89,2024,232
EER-1,2024-09-01,36.45,2024,245
EER-1,2024-09-27,30.35,2024,271
EER-1,2024-10-10,25.138168128574577,2024,284
EER-1,2024-10-23,20.93484991257454,2024,297
EER-1,2024-11-05,20.421160375885762,2024,310
EER-1,2025-05-21,19.905264706007735,2025,141
EER-1,2025-06-03,25.81356869882266,2025,154
EER-1,2025-06-16,31.714060891635697,2025,167
EER-1,2025-06-29,33.637712090085486,2025,180
EER-1,2025-07-12,37.60821651527256,2025,193
EER-1,2025-07-25,37.608510335941,2025,206
EER-1,2025-08-07,38.986259848933535,2025,219
EER-1,2025-08-20,38.48728585851835,2025,232
EER-1,2025-09-02,29.442445727842447,2025,245
EER-1,2025-09-15,29.19129894309552,2025,258
EER-1,2025-09-28,25.916697962925692,2025,271
EER-1,2025-10-11,22.010648462969826,2025,284
EER-1,2025-10-24,18.180459184598035,2025,297
EER-1,2025-11-06,19.165,2025,310
EER-XB4S,2018-07-12,39.2,2018,193
EER-XB4S,2019-07-12,26.1333,2019,193
EER-XB4S,2019-07-25,,2019,206
EER-XB4S,2019-08-20,,2019,232
EER-XB4S,2019-10-24,24.8,2019,297
EER-XB4S,2021-05-21,17.7912,2021,141
EER-XB4S,2021-06-03,27.1384,2021,154
EER-XB4S,2021-06-16,38.924,2021,167
EER-XB4S,2021-06-29,43.0896,2021,180
EER-XB4S,2021-07-25,53.148,2021,206
EER-XB4S,2021-08-07,,2021,219
EER-XB4S,2021-08-20,,2021,232
EER-XB4S,2021-09-28,50.7096,2021,271
EER-XB4S,2021-10-11,41.4367,2021,284
EER-XB4S,2021-11-19,-18.1752,2021,323
EER-XB4S,2024-05-20,5.745,2024,141
EER-XB4S,2024-06-02,11.225,2024,154
EER-XB4S,2024-06-15,25.865,2024,167
EER-XB4S,2024-06-28,34.395,2024,180
EER-XB4S,2024-07-11,47.395,2024,193
EER-XB4S,2024-07-24,,2024,206
EER-XB4S,2024-08-06,,2024,219
EER-XB4S,2024-08-19,,2024,232
EER-XB4S,2024-09-01,,2024,245
EER-XB4S,2024-09-27,38.055,2024,271
EER-XB4S,2024-10-10,39.065,2024,284
EER-XB4S,2024-10-23,28.605,2024,297
EER-XB4S,2024-11-05,25.555,2024,310
EET-1,2018-06-03,8.9092,2018,154
EET-1,2018-06-16,48.2792,2018,167
EET-1,2018-06-29,85.9558,2018,180
EET-1,2018-07-12,88.5433,2018,193
EET-1,2018-07-25,,2018,206
EET-1,2018-08-07,88.9433,2018,219
EET-1,2018-08-20,,2018,232
EET-1,2018-09-15,,2018,258
EET-1,2018-09-28,,2018,271
EET-1,2018-11-19,71.51,2018,323
EET-1,2019-06-03,-1.89,2019,154
EET-1,2019-06-16,27.4767,2019,167
EET-1,2019-07-25,87.61,2019,206
EET-1,2019-08-07,87.61,2019,219
EET-1,2019-08-20,,2019,232
EET-1,2019-09-15,,2019,258
EET-1,2019-10-24,84.0433,2019,297
EET-1,2021-05-21,45.4612,2021,141
EET-1,2021-06-03,50.2364,2021,154
EET-1,2021-06-16,83.9676,2021,167
EET-1,2021-06-29,,2021,180
EET-1,2021-07-12,89.66395507876246,2021,193
EET-1,2021-07-25,89.2596363995313,2021,206
EET-1,2021-08-07,,2021,219
EET-1,2021-11-19,13.1524,2021,323
EET-1,2024-05-20,5.1675,2024,141
EET-1,2024-06-02,32.7975,2024,154
EET-1,2024-06-15,59.7275,2024,167
EET-1,2024-06-28,,2024,180
EET-1,2024-07-11,,2024,193
EET-1,2024-07-24,,2024,206
EET-1,2024-08-06,,2024,219
EET-1,2024-08-19,,2024,232
EET-1,2024-09-01,,2024,245
EET-1,2024-09-27,,2024,271
EET-1,2024-10-10,,2024,284
EET-1,2024-10-23,,2024,297
EET-1,2024-11-05,81.9775,2024,310
EET-1,2025-05-21,33.28102345438397,2025,141
EET-1,2025-06-03,47.58757803483541,2025,154
EET-1,2025-06-16,75.49882690576577,2025,167
EET-1,2025-06-29,88.1257385036384,2025,180
EET-1,2025-07-12,86.78650056461011,2025,193
EET-1,2025-07-25,87.0601174827694,2025,206
EET-1,2025-08-07,86.59286485288833,2025,219
EET-1,2025-08-20,86.96264117881653,2025,232
EET-1,2025-09-02,86.78329924396257,2025,245
EET-1,2025-09-15,87.69509888116791,2025,258
EET-1,2025-09-28,87.67514745325994,2025,271
EET-1,2025-10-11,88.46182491605929,2025,284
EET-1,2025-10-24,84.84578424011177,2025,297
EET-1,2025-11-06,82.8875,2025,310
EFF-XA2N,2018-06-03,11.4342,2018,154
EFF-XA2N,2018-06-16,18.7367,2018,167
EFF-XA2N,2018-06-29,27.3092,2018,180
EFF-XA2N,2018-07-12,32.575,2018,193
EFF-XA2N,2018-07-25,32.8417,2018,206
EFF-XA2N,2018-08-07,38.7083,2018,219
EFF-XA2N,2018-08-20,35.0083,2018,232
EFF-XA2N,2018-09-15,32.9417,2018,258
EFF-XA2N,2018-09-28,25.4417,2018,271
EFF-XA2N,2018-11-19,10.375,2018,323
EFF-XA2N,2019-06-16,7.7083,2019,167
EFF-XA2N,2019-07-12,20.0417,2019,193
EFF-XA2N,2019-07-25,28.575,2019,206
EFF-XA2N,2019-08-07,31.875,2019,219
EFF-XA2N,2019-08-20,31.9083,2019,232
EFF-XA2N,2019-09-02,31.9417,2019,245
EFF-XA2N,2019-09-15,17.4083,2019,258
EFF-XA2N,2019-10-11,13.775,2019,284
EFF-XA2N,2019-10-24,11.075,2019,297
EFF-XA2N,2021-05-21,13.0358,2021,141
EFF-XA2N,2021-06-03,22.383,2021,154
EFF-XA2N,2021-06-16,29.2918,2021,167
EFF-XA2N,2021-06-29,32.6446,2021,180
EFF-XA2N,2021-07-25,37.0134,2021,206
EFF-XA2N,2021-08-07,37.623,2021,219
EFF-XA2N,2021-08-20,36.5054,2021,232
EFF-XA2N,2021-09-02,37.623,2021,245
EFF-XA2N,2021-09-28,30.9174,2021,271
EFF-XA2N,2021-10-11,26.345,2021,284
EFF-XA2N,2021-11-19,12.0198,2021,323
EFF-XA2N,2024-05-20,3.485,2024,141
EFF-XA2N,2024-06-02,9.585,2024,154
EFF-XA2N,2024-06-15,19.745,2024,167
EFF-XA2N,2024-06-28,25.735,2024,180
EFF-XA2N,2024-07-11,30.305,2024,193
EFF-XA2N,2024-07-24,32.445,2024,206
EFF-XA2N,2024-08-06,31.835,2024,219
EFF-XA2N,2024-08-19,32.445,2024,232
EFF-XA2N,2024-09-01,30.005,2024,245
EFF-XA2N,2024-09-27,21.165,2024,271
EFF-XA2N,2024-10-10,20.355,2024,284
EFF-XA2N,2024-10-23,14.765,2024,297
EFF-XA2N,2024-11-05,9.275,2024,310
EFF-XA2S,2018-06-03,10.1705,2018,154
EFF-XA2S,2018-06-16,19.6955,2018,167
EFF-XA2S,2018-06-29,39.8038,2018,180
EFF-XA2S,2018-07-12,51.8022,2018,193
EFF-XA2S,2018-07-25,,2018,206
EFF-XA2S,2018-08-07,,2018,219
EFF-XA2S,2018-08-20,,2018,232
EFF-XA2S,2018-09-15,,2018,258
EFF-XA2S,2018-09-28,,2018,271
EFF-XA2S,2018-11-19,31.9688,2018,323
EFF-XA2S,2019-06-03,,2019,154
EFF-XA2S,2019-06-16,16.9355,2019,167
EFF-XA2S,2019-07-12,21.1688,2019,193
EFF-XA2S,2019-07-25,46.7355,2019,206
EFF-XA2S,2019-08-07,,2019,219
EFF-XA2S,2019-09-15,,2019,258
EFF-XA2S,2019-10-11,44.3022,2019,284
EFF-XA2S,2019-10-24,34.4355,2019,297
EFF-XA2S,2021-05-21,34.4755,2021,141
EFF-XA2S,2021-06-03,50.4267,2021,154
EFF-XA2S,2021-06-16,58.3515,2021,167
EFF-XA2S,2021-06-29,,2021,180
EFF-XA2S,2021-07-25,,2021,206
EFF-XA2S,2021-08-07,,2021,219
EFF-XA2S,2021-11-19,14.0634,2021,323
EFF-XA2S,2024-05-20,4.6137,2024,141
EFF-XA2S,2024-06-02,11.6238,2024,154
EFF-XA2S,2024-06-15,30.8238,2024,167
EFF-XA2S,2024-06-28,43.0237,2024,180
EFF-XA2S,2024-07-11,,2024,193
EFF-XA2S,2024-07-24,,2024,206
EFF-XA2S,2024-08-06,,2024,219
EFF-XA2S,2024-08-19,,2024,232
EFF-XA2S,2024-09-01,,2024,245
EFF-XA2S,2024-09-27,,2024,271
EFF-XA2S,2024-10-10,,2024,284
EFF-XA2S,2024-10-23,,2024,297
EFF-XA2S,2024-11-05,41.3938,2024,310
EFR-XB1S,2018-06-03,34.4473,2018,154
EFR-XB1S,2018-06-16,40.1623,2018,167
EFR-XB1S,2018-06-29,43.4432,2018,180
EFR-XB1S,2018-07-12,45.5373,2018,193
EFR-XB1S,2018-07-25,44.0373,2018,206
EFR-XB1S,2018-08-07,45.6373,2018,219
EFR-XB1S,2018-08-20,45.504,2018,232
EFR-XB1S,2018-09-15,46.6373,2018,258
EFR-XB1S,2018-09-28,46.404,2018,271
EFR-XB1S,2018-11-19,44.9373,2018,323
EFR-XB1S,2019-07-12,35.2707,2019,193
EFR-XB1S,2019-07-25,41.004,2019,206
EFR-XB1S,2019-10-24,45.604,2019,297
EFR-XB1S,2021-05-21,45.3496,2021,141
EFR-XB1S,2021-06-03,47.6864,2021,154
EFR-XB1S,2021-06-16,48.296,2021,167
EFR-XB1S,2021-06-29,49.5152,2021,180
EFR-XB1S,2021-07-25,50.2264,2021,206
EFR-XB1S,2021-08-07,51.1408,2021,219
EFR-XB1S,2021-08-20,52.1568,2021,232
EFR-XB1S,2021-09-02,50.836,2021,245
EFR-XB1S,2021-09-28,50.2264,2021,271
EFR-XB1S,2021-10-11,47.7407,2021,284
EFR-XB1S,2021-11-19,41.692,2021,323
EFR-XB1S,2024-05-20,16.305,2024,141
EFR-XB1S,2024-06-02,27.785,2024,154
EFR-XB1S,2024-06-15,36.015,2024,167
EFR-XB1S,2024-06-28,40.685,2024,180
EFR-XB1S,2024-07-11,43.735,2024,193
EFR-XB1S,2024-07-24,45.765,2024,206
EFR-XB1S,2024-08-06,45.765,2024,219
EFR-XB1S,2024-08-19,46.075,2024,232
EFR-XB1S,2024-09-01,46.475,2024,245
EFR-XB1S,2024-09-27,45.875,2024,271
EFR-XB1S,2024-10-10,45.465,2024,284
EFR-XB1S,2024-10-23,44.855,2024,297
EFR-XB1S,2024-11-05,43.735,2024,310
EFR-XB2S,2018-07-12,,2018,193
EFR-XB2S,2019-07-12,,2019,193
EFR-XB2S,2019-07-25,,2019,206
EFR-XB2S,2019-08-20,,2019,232
EFR-XB2S,2019-10-24,,2019,297
EFR-XB2S,2021-05-21,38.8408,2021,141
EFR-XB2S,2021-06-03,44.9368,2021,154
EFR-XB2S,2021-06-16,,2021,167
EFR-XB2S,2021-06-29,,2021,180
EFR-XB2S,2021-07-25,57.1288,2021,206
EFR-XB2S,2021-08-07,56.824,2021,219
EFR-XB2S,2021-08-20,,2021,232
EFR-XB2S,2021-11-19,33.0496,2021,323
EFR-XB2S,2024-05-20,18.245,2024,141
EFR-XB2S,2024-06-02,,2024,154
EFR-XB2S,2024-06-15,,2024,167
EFR-XB2S,2024-06-28,,2024,180
EFR-XB2S,2024-07-11,,2024,193
EFR-XB2S,2024-07-24,48.725,2024,206
EFR-XB2S,2024-08-06,,2024,219
EFR-XB2S,2024-08-19,,2024,232
EFR-XB2S,2024-09-01,,2024,245
EFR-XB2S,2024-09-27,,2024,271
EFR-XB2S,2024-10-10,,2024,284
EFR-XB2S,2024-10-23,42.935,2024,297
EFR-XB2S,2024-11-05,,2024,310
EFR-XB3S,2018-07-12,,2018,193
EFR-XB3S,2019-07-12,50.7,2019,193
EFR-XB3S,2019-07-25,55.2833,2019,206
EFR-XB3S,2019-10-24,50.35,2019,297
EFR-XB3S,2021-05-21,39.2276,2021,141
EFR-XB3S,2021-06-03,50.81,2021,154
EFR-XB3S,2021-06-16,64.7292,2021,167
EFR-XB3S,2021-06-29,,2021,180
EFR-XB3S,2021-07-25,,2021,206
EFR-XB3S,2021-10-11,,2021,284
EFR-XB3S,2021-11-19,26.7308,2021,323
EFR-XB3S,2024-05-20,18.295,2024,141
EFR-XB3S,2024-06-02,27.235,2024,154
EFR-XB3S,2024-06-15,44.915,2024,167
EFR-XB3S,2024-06-28,57.715,2024,180
EFR-XB3S,2024-07-11,,2024,193
EFR-XB3S,2024-07-24,,2024,206
EFR-XB3S,2024-08-06,,2024,219
EFR-XB3S,2024-08-19,,2024,232
EFR-XB3S,2024-09-01,,2024,245
EFR-XB3S,2024-09-27,,2024,271
EFR-XB3S,2024-10-10,,2024,284
EFR-XB3S,2024-10-23,56.595,2024,297
EFR-XB3S,2024-11-05,48.365,2024,310
EHF-XA5S,2018-06-03,-1.1533,2018,154
EHF-XA5S,2018-06-16,35.6767,2018,167
EHF-XA5S,2018-06-29,67.215,2018,180
EHF-XA5S,2018-07-12,105.0958,2018,193
EHF-XA5S,2018-07-25,,2018,206
EHF-XA5S,2018-08-07,,2018,219
EHF-XA5S,2018-08-20,,2018,232
EHF-XA5S,2018-09-15,,2018,258
EHF-XA5S,2018-09-28,,2018,271
EHF-XA5S,2018-11-19,22.3625,2018,323
EHF-XA5S,2019-06-03,-2.5843254569010865,2019,154
EHF-XA5S,2019-06-16,1.6451412083959278,2019,167
EHF-XA5S,2019-06-29,36.08526420364662,2019,180
EHF-XA5S,2019-07-12,65.49101116770213,2019,193
EHF-XA5S,2019-07-25,90.54558350283675,2019,206
EHF-XA5S,2019-08-07,109.73356842403753,2019,219
EHF-XA5S,2019-08-20,112.14506924966659,2019,232
EHF-XA5S,2019-09-02,111.64994028102672,2019,245
EHF-XA5S,2019-09-15,,2019,258
EHF-XA5S,2019-10-11,,2019,284
EHF-XA5S,2019-10-24,42.8625,2019,297
EHF-XA5S,2021-06-03,84.39384664992482,2021,154
EHF-XA5S,2021-06-16,98.23701931023304,2021,167
EHF-XA5S,2021-06-29,111.57548011720732,2021,180
EHF-XA5S,2021-07-12,,2021,193
EHF-XA5S,2021-07-25,,2021,206
EHF-XA5S,2021-08-20,,2021,232
EHF-XA5S,2021-11-19,1.2715,2021,323
EHF-XA5S,2024-05-20,-28.8188,2024,141
EHF-XA5S,2024-06-02,22.42082725206047,2024,154
EHF-XA5S,2024-06-15,58.15642642791773,2024,167
EHF-XA5S,2024-06-28,90.54174357174222,2024,180
EHF-XA5S,2024-07-11,116.41823552300454,2024,193
EHF-XA5S,2024-07-24,,2024,206
EHF-XA5S,2024-08-06,,2024,219
EHF-XA5S,2024-09-01,,2024,245
EHF-XA5S,2024-09-27,,2024,271
EHF-XA5S,2024-10-10,,2024,284
EHF-XA5S,2024-10-23,,2024,297
EHF-XA5S,2024-11-05,83.3212,2024,310
EHF-XA5S,2025-05-21,27.59819025681599,2025,141
EHF-XA5S,2025-06-03,53.67929203753017,2025,154
EHF-XA5S,2025-06-16,86.25504601451522,2025,167
EHF-XA5S,2025-06-29,111.63470671747191,2025,180
EHF-XA5S,2025-07-12,126.76975226286088,2025,193
EHF-XA5S,2025-07-25,128.24362081783556,2025,206
EHF-XA5S,2025-08-07,127.61034747539696,2025,219
EHF-XA5S,2025-08-20,127.94006989156657,2025,232
EHF-XA5S,2025-09-02,126.80312341136423,2025,245
EHF-XA5S,2025-09-15,127.46590526415332,2025,258
EHF-XA5S,2025-09-28,127.58434442365102,2025,271
EHF-XA5S,2025-10-11,122.83678565539775,2025,284
EHF-XA5S,2025-10-24,51.367781048940074,2025,297
EHF-XA5S,2025-11-06,29.5812,2025,310
EHF-XB7S,2019-07-12,4.5167,2019,193
EHF-XB7S,2019-07-25,3.55,2019,206
EHF-XB7S,2019-08-07,5.85,2019,219
EHF-XB7S,2019-08-20,5.6167,2019,232
EHF-XB7S,2019-09-02,5.1167,2019,245
EHF-XB7S,2019-09-15,3.2833,2019,258
EHF-XB7S,2019-10-11,3.45,2019,284
EHF-XB7S,2019-10-24,3.45,2019,297
EHF-XB7S,2021-05-21,-11.6356,2021,141
EHF-XB7S,2021-06-03,11.834,2021,154
EHF-XB7S,2021-06-16,24.4324,2021,167
EHF-XB7S,2021-06-29,53.5916,2021,180
EHF-XB7S,2021-07-25,78.2804,2021,206
EHF-XB7S,2021-08-07,85.5956,2021,219
EHF-XB7S,2021-08-20,90.1676,2021,232
EHF-XB7S,2021-09-02,96.8732,2021,245
EHF-XB7S,2021-09-28,81.0236,2021,271
EHF-XB7S,2021-10-11,20.12,2021,284
EHF-XB7S,2021-11-19,11.4276,2021,323
EHF-XB7S,2024-05-20,1.835,2024,141
EHF-XB7S,2024-06-02,2.855,2024,154
EHF-XB7S,2024-06-15,13.925,2024,167
EHF-XB7S,2024-06-28,28.555,2024,180
EHF-XB7S,2024-07-11,70.015,2024,193
EHF-XB7S,2024-07-24,76.515,2024,206
EHF-XB7S,2024-08-06,78.955,2024,219
EHF-XB7S,2024-08-19,,2024,232
EHF-XB7S,2024-09-01,24.295,2024,245
EHF-XB7S,2024-09-27,12.205,2024,271
EHF-XB7S,2024-10-10,10.375,2024,284
EHF-XB7S,2024-10-23,4.375,2024,297
EHF-XB7S,2024-11-05,3.365,2024,310
EHR-1,2018-06-03,29.555,2018,154
EHR-1,2018-06-16,44.3717,2018,167
EHR-1,2018-06-29,59.1883,2018,180
EHR-1,2018-07-12,66.4083,2018,193
EHR-1,2018-07-25,65.54693608674567,2018,206
EHR-1,2018-08-07,67.22179563244731,2018,219
EHR-1,2018-08-20,67.17582355111512,2018,232
EHR-1,2018-09-02,62.175961442473,2018,245
EHR-1,2018-09-15,59.31246550149212,2018,258
EHR-1,2018-09-28,57.427278455544666,2018,271
EHR-1,2018-10-11,52.98536380794975,2018,284
EHR-1,2018-10-24,44.77112530235627,2018,297
EHR-1,2018-11-06,41.323897090653105,2018,310
EHR-1,2018-11-19,39.195526882629004,2018,323
EHR-1,2019-06-03,4.4417,2019,154
EHR-1,2019-06-16,8.8083,2019,167
EHR-1,2019-07-12,36.4083,2019,193
EHR-1,2019-07-25,54.1417,2019,206
EHR-1,2019-08-07,61.1083,2019,219
EHR-1,2019-08-20,62.9083,2019,232
EHR-1,2019-09-02,62.775,2019,245
EHR-1,2019-09-15,50.4417,2019,258
EHR-1,2019-10-11,42.0083,2019,284
EHR-1,2019-10-24,40.0417,2019,297
EHR-1,2021-05-21,45.5542,2021,141
EHR-1,2021-06-03,55.003,2021,154
EHR-1,2021-06-16,60.2862,2021,167
EHR-1,2021-06-29,58.22047975045247,2021,180
EHR-1,2021-07-25,63.639,2021,206
EHR-1,2021-08-07,65.0614,2021,219
EHR-1,2021-08-20,60.1846,2021,232
EHR-1,2021-09-02,60.7942,2021,245
EHR-1,2021-09-28,60.2862,2021,271
EHR-1,2021-10-11,58.051,2021,284
EHR-1,2021-11-19,29.3998,2021,323
EHR-1,2024-05-20,7.755,2024,141
EHR-1,2024-06-02,26.045,2024,154
EHR-1,2024-06-15,43.425,2024,167
EHR-1,2024-06-28,54.195,2024,180
EHR-1,2024-07-11,60.77985942328196,2024,193
EHR-1,2024-07-24,64.57442955455278,2024,206
EHR-1,2024-08-06,63.38163475637813,2024,219
EHR-1,2024-08-19,64.76582962192396,2024,232
EHR-1,2024-09-01,59.6923729428492,2024,245
EHR-1,2024-09-14,60.54953459199268,2024,258
EHR-1,2024-09-27,56.35995802744408,2024,271
EHR-1,2024-10-10,52.3751464631769,2024,284
