"well_id","201820","201821","201822","201823","201824","201825","201826","201827","201828","201829","201830","201831","201832","201833","201834","201835","201836","201837","201838","201839","201840","201841","201842","201843","201844","201845","201846","201920","201921","201922","201923","201924","201925","201926","201927","201928","201929","201930","201931","201932","201933","201934","201935","201936","201937","201938","201939","201940","201941","201942","201943","201944","201945","201946","202120","202121","202122","202123","202124","202125","202126","202127","202128","202129","202130","202131","202132","202133","202134","202135","202136","202137","202138","202139","202140","202141","202142","202143","202144","202145","202146","202420","202421","202422","202423","202424","202425","202426","202427","202428","202429","202430","202431","202432","202433","202434","202435","202436","202437","202438","202439","202440","202441","202442","202443","202444","202445","202446"
"EEF-1",NA,NA,4.7887,NA,NA,1.1903,4.577,NA,NA,23.4036566273526,25.7741283283726,17.0422702215671,7.33646879429639,5.74549120204452,2.91061636995825,0.766246821783623,0.00157940380822968,1.49793565001773,0.681128206208022,0.58736996323829,1.18192513630261,1.28129538226522,-1.14064159884389,-0.854648685352535,-1.41676535214611,-1.92120372941485,-5.69828405055636,NA,NA,NA,NA,NA,1.6503,NA,18.0503,NA,NA,49.017,NA,56.1503,NA,39.4837,NA,20.017,NA,2.43324645404405,3.8936837523556,4.05472324983401,3.82902867762747,4.0504758251003,NA,NA,NA,NA,13.1594,NA,38.153,NA,69.0394,NA,76.4584404508458,78.2350586027689,79.2533991024482,78.8517087724515,78.8973446787139,78.8738720944036,78.4820604213616,80.1218180061115,NA,NA,83.7714,NA,83.4666,NA,NA,NA,NA,NA,NA,7.673,NA,1.245,NA,2.155,NA,21.155,NA,48.995,NA,83.035,77.4258225712013,82.9793420957829,84.7916572161016,70.2281698422519,71.2500247925905,73.1536601148397,42.4046650564382,37.9995761336827,36.874736655687,26.404019499192,19.7139157086791,16.9738163806551,16.0110348181683,12.9931463113594,11.2264057165139,11.1710744671872,9.44522221281312,NA
"EEF-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6833,NA,NA,111.620185224319,116.624679536965,123.82461891243,127.626904506513,133.46517159774,139.051944834054,144.433382785101,137.653152679621,133.056498406582,133.022859228373,132.559152717317,NA,NA,NA,NA,NA,NA,92.5252,NA,115.4868,NA,134.8924,NA,NA,135.6036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.0601,NA,-18.15,NA,1.32,30.2551278725505,54.7224399942504,70.241104836038,85.9185243113972,99.9865800175479,109.007538908614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EEF-XA3S",NA,NA,3.384,NA,NA,4.8657,20.9523,NA,NA,51.7773,77.5773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0893,NA,NA,3.6107,NA,6.444,NA,NA,40.044,NA,63.7107,NA,NA,NA,NA,NA,22.4773,NA,18.544,NA,NA,NA,NA,NA,NA,15.5224,NA,39.6016,NA,86.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8672,NA,1.1788,NA,1.7287,NA,5.6988,NA,38.6188,NA,96.6288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5888,NA,18.1888,NA
"EER-1",NA,NA,17.2537,NA,NA,29.3187,38.3146,NA,NA,42.5013165600462,41.1896850680692,41.3382212791463,41.5101682325925,42.0046059276023,41.7618881002606,40.3244651207992,38.6902377276604,37.9811168498623,35.1774034321973,32.2478812746618,29.0001808042762,27.8531249639684,24.853497943281,24.5945322052234,23.7454588392633,24.2277738995817,22.422093439774,NA,NA,2.6104,NA,NA,14.0104,NA,33.0187,NA,NA,37.9104,NA,39.0437,NA,39.2771,NA,39.1104,NA,24.9437,NA,23.7771,NA,NA,NA,NA,NA,NA,28.7317,NA,37.7741,NA,40.5173,NA,41.3582426210356,41.2217574825838,NA,46.5117,NA,48.2389,NA,44.2765,NA,NA,42.6522782346151,41.3586787788253,38.966330632327,37.8545035103518,34.9252734048063,28.6245773753147,20.9678719728899,12.7509067535058,17.7261874067547,14.6783061940816,NA,-9,NA,16.64,NA,27.41,NA,34.31,NA,38.58,NA,42.04,NA,39.29,NA,38.89,NA,36.45,NA,30.35,NA,27.61,25.4963907470078,22.1854040598525,20.8783467479277,21.1851403149592,20.546483807705,NA
"EER-XB4S",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7912,NA,27.1384,NA,38.924,NA,NA,43.0896,NA,53.148,NA,NA,NA,NA,NA,NA,NA,NA,50.7096,NA,41.4367,NA,NA,NA,NA,-18.1752,NA,5.745,NA,11.225,NA,25.865,NA,34.395,NA,47.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.055,NA,39.065,NA,NA,28.605,NA,25.555,NA
"EET-1",NA,NA,8.9092,NA,NA,48.2792,85.9558,NA,NA,88.5433,NA,NA,88.9433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4767,NA,NA,NA,NA,87.61,NA,87.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4612,NA,50.2364,NA,83.9676,NA,NA,89.5321779804273,89.89001932579,89.2394009482113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1524,NA,5.1675,NA,32.7975,NA,59.7275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9775,NA
"EFF-XA2N",NA,NA,11.4342,NA,NA,18.7367,27.3092,NA,NA,32.575,32.8417,NA,38.7083,NA,35.0083,NA,NA,32.9417,NA,25.4417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7083,NA,20.0417,NA,NA,28.575,NA,31.875,NA,31.9083,NA,31.9417,NA,17.4083,NA,13.775,NA,NA,NA,NA,NA,NA,13.0358,NA,22.383,NA,29.2918,NA,NA,32.6446,NA,37.0134,NA,37.623,NA,36.5054,NA,NA,37.623,NA,30.9174,NA,26.345,NA,NA,NA,NA,12.0198,NA,3.485,NA,9.585,NA,19.745,NA,25.735,NA,30.305,NA,32.445,NA,31.835,NA,32.445,NA,30.005,NA,21.165,NA,20.355,NA,NA,14.765,NA,9.275,NA
"EFF-XA2S",NA,NA,10.1705,NA,NA,19.6955,39.8038,NA,NA,51.8022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9355,NA,21.1688,NA,NA,46.7355,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3022,NA,NA,34.4355,NA,NA,NA,34.4755,NA,50.4267,NA,58.3515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0634,NA,4.6137,NA,11.6238,NA,30.8238,NA,43.0237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3938,NA
"EFR-XB1S",NA,NA,34.4473,NA,NA,40.1623,43.4432,NA,NA,45.5373,44.0373,NA,45.6373,NA,45.504,NA,NA,46.6373,NA,46.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2707,NA,NA,41.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3496,NA,47.6864,NA,48.296,NA,NA,49.5152,NA,50.2264,NA,51.1408,NA,52.1568,NA,NA,50.836,NA,50.2264,NA,47.7407,NA,NA,NA,NA,41.692,NA,16.305,NA,27.785,NA,36.015,NA,40.685,NA,43.735,NA,45.765,NA,45.765,NA,46.075,NA,46.475,NA,45.875,NA,45.465,NA,NA,44.855,NA,43.735,NA
