baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level,ground_to_water_m
8.273039346000001,7/17/2018,05:40:00 pm,0,10.037,8.4016,0.12856065400000105,-22.566549266133304
8.2724785,7/17/2018,05:50:00 pm,0,10.025,8.4024,0.12992150000000002,-22.565188420133303
8.272335739199999,7/17/2018,06:00:00 pm,0,10.017000000000001,8.402999999999999,0.13066426080000149,-22.564445659333302
8.272376527999999,7/17/2018,06:10:00 pm,0,10.008,8.4039,0.13152347200000136,-22.563586448133304
8.2725396832,7/17/2018,06:20:00 pm,0,10.002,8.4054,0.13286031680000046,-22.562249603333303
8.272774218799999,7/17/2018,06:30:00 pm,0,9.996,8.4071,0.13432578120000116,-22.560784138933304
8.273090331999999,7/17/2018,06:40:00 pm,0,9.99,8.4083,0.13520966800000167,-22.559900252133303
8.2738959108,7/17/2018,06:50:00 pm,0,9.986,8.4105,0.13660408920000044,-22.558505830933306
8.2758027872,7/17/2018,07:00:00 pm,0,9.982000000000001,8.4124,0.13659721279999992,-22.558512707333307
8.2768530988,7/17/2018,07:10:00 pm,0,9.979,8.4152,0.13834690120000026,-22.556763018933303
8.2784234676,7/17/2018,07:20:00 pm,0,9.975,8.4182,0.13977653240000087,-22.555333387733306
8.279759300799999,7/17/2018,07:30:00 pm,0,9.972999999999999,8.4211,0.1413406992000006,-22.553769220933304
8.27961654,7/17/2018,07:40:00 pm,0,9.97,8.4238,0.1441834600000007,-22.550926460133304
8.280432316,7/17/2018,07:50:00 pm,0,9.968,8.4272,0.1467676839999985,-22.54834223613331
8.280228371999996,7/17/2018,08:00:00 pm,0,9.966000000000001,8.4297,0.14947162800000235,-22.545638292133305
8.2809217816,7/17/2018,08:10:00 pm,0,9.965,8.4323,0.15137821839999965,-22.543731701733307
8.2820740652,7/17/2018,08:20:00 pm,0,9.963,8.4351,0.15302593480000048,-22.542083985333306
8.2828592496,7/17/2018,08:30:00 pm,0,9.962,8.4373,0.15444075040000094,-22.540669169733306
8.283389503999999,7/17/2018,08:40:00 pm,0,9.961,8.4394,0.1560104960000004,-22.539099424133305
8.283807589199997,7/17/2018,08:50:00 pm,0,9.959,8.4412,0.15739241080000174,-22.537717509333305
8.284613168,7/17/2018,09:00:00 pm,0,9.958,8.4428,0.15818683200000014,-22.536923088133307
8.284480604399999,7/17/2018,09:10:00 pm,0,9.957,8.4442,0.1597193956000016,-22.535390524533305
8.284908886799997,7/17/2018,09:20:00 pm,0,9.957,8.4456,0.16069111320000218,-22.534418806933303
8.2860101844,7/17/2018,09:30:00 pm,0,9.957,8.4474,0.16138981559999974,-22.533720104533305
8.2867647772,7/17/2018,09:40:00 pm,0,9.956,8.4492,0.16243522279999922,-22.532674697333306
8.2872950316,7/17/2018,09:50:00 pm,0,9.955,8.4507,0.16340496840000007,-22.531704951733303
8.288345343200001,7/17/2018,10:00:00 pm,0,9.955,8.4523,0.16395465679999965,-22.531155263333304
8.289487429600001,7/17/2018,10:10:00 pm,0,9.955,8.454,0.16451257040000122,-22.530597349733306
8.289925909199999,7/17/2018,10:20:00 pm,0,9.955,8.4552,0.16527409080000055,-22.529835829333305
8.289936106399999,7/17/2018,10:30:00 pm,0,9.955,8.4563,0.1663638936000016,-22.528746026533305
8.289619993199999,7/17/2018,10:40:00 pm,0,9.955,8.4567,0.1670800068000009,-22.528029913333306
8.289976895199999,7/17/2018,10:50:00 pm,0,9.955,8.4578,0.16782310480000184,-22.527286815333305
8.2902624168,7/17/2018,11:00:00 pm,0,9.955,8.4584,0.16813758320000005,-22.526972336933305
8.291353517200001,7/17/2018,11:10:00 pm,0,9.955,8.4596,0.16824648280000076,-22.526863437333304
8.292424223200001,7/17/2018,11:20:00 pm,0,9.956,8.461,0.1685757768000009,-22.526534143333304
8.2919449548,7/17/2018,11:30:00 pm,0,9.956,8.462,0.1700550451999998,-22.525054874933303
8.2931686188,7/17/2018,11:40:00 pm,0,9.956,8.4626,0.1694313812000008,-22.525678538933303
8.2938620284,7/17/2018,11:50:00 pm,0,9.956,8.4644,0.17053797159999995,-22.524571948533307
8.2945350436,7/18/2018,12:00:00 am,0,9.956,8.4659,0.1713649563999997,-22.523744963733307
8.295055100799999,7/18/2018,12:10:00 am,0,9.957,8.4663,0.1712448992000013,-22.523865020933304
8.2949225372,7/18/2018,12:20:00 am,0,9.958,8.4668,0.1718774627999995,-22.523232457333307
8.295269242,7/18/2018,12:30:00 am,0,9.958,8.4676,0.1723307579999993,-22.522779162133304
8.295167269999999,7/18/2018,12:40:00 am,0,9.958,8.4681,0.1729327300000012,-22.522177190133306
8.2948715512,7/18/2018,12:50:00 am,0,9.959,8.4686,0.17372844880000038,-22.521381471333306
8.29465741,7/18/2018,01:00:00 am,0,9.959,8.4689,0.17424259000000042,-22.520867330133306
8.29389262,7/18/2018,01:10:00 am,0,9.96,8.4685,0.1746073800000012,-22.520502540133304
8.294208733200001,7/18/2018,01:20:00 am,0,9.96,8.4688,0.17459126680000026,-22.520518653333305
8.294331099599999,7/18/2018,01:30:00 am,0,9.961,8.4691,0.17476890040000015,-22.520341019733305
8.293953803199999,7/18/2018,01:40:00 am,0,9.961,8.4697,0.17574619680000048,-22.519363723333306
8.2945248464,7/18/2018,01:50:00 am,0,9.962,8.4699,0.175375153600001,-22.519734766533304
8.2941679444,7/18/2018,02:00:00 am,0,9.963,8.471,0.17683205560000026,-22.518277864533303
8.293902817200001,7/18/2018,02:10:00 am,0,9.963,8.4704,0.17649718280000035,-22.518612737333306
8.294004789199999,7/18/2018,02:20:00 am,0,9.963,8.4712,0.17719521080000078,-22.517914709333304
8.2938314368,7/18/2018,02:30:00 am,0,9.964,8.4716,0.17776856320000078,-22.517341356933304
8.2938518312,7/18/2018,02:40:00 am,0,9.965,8.4714,0.17754816879999955,-22.517561751333307
8.293535718,7/18/2018,02:50:00 am,0,9.965,8.4718,0.17826428200000066,-22.516845638133304
8.2938518312,7/18/2018,03:00:00 am,0,9.965,8.4721,0.17824816879999972,-22.516861751333305
8.293607098399999,7/18/2018,03:10:00 am,0,9.966000000000001,8.4726,0.17899290160000092,-22.516117018533304
8.293229802,7/18/2018,03:20:00 am,0,9.967,8.4726,0.1793701979999991,-22.515739722133304
8.292556786799999,7/18/2018,03:30:00 am,0,9.967,8.4723,0.17974321320000186,-22.515366706933303
8.292199884799999,7/18/2018,03:40:00 am,0,9.968,8.4721,0.1799001152000006,-22.515209804933306
8.2918633772,7/18/2018,03:50:00 am,0,9.968,8.4721,0.18023662279999894,-22.514873297333306
8.2916696304,7/18/2018,04:00:00 am,0,9.969,8.4725,0.18083036960000065,-22.514279550533303
8.292495603599999,7/18/2018,04:10:00 am,0,9.969,8.4733,0.180804396400001,-22.514305523733306
8.2927301392,7/18/2018,04:20:00 am,0,9.969,8.4735,0.1807698607999999,-22.514340059333307
8.292872899999999,7/18/2018,04:30:00 am,0,9.97,8.4743,0.1814271000000005,-22.513682820133305
8.2926995476,7/18/2018,04:40:00 am,0,9.97,8.4743,0.18160045239999967,-22.513509467733307
8.2930870412,7/18/2018,04:50:00 am,0,9.971,8.4747,0.1816129588000006,-22.513496961333303
8.2928117168,7/18/2018,05:00:00 am,0,9.971,8.4749,0.1820882832000006,-22.513021636933303
8.2929544776,7/18/2018,05:10:00 am,0,9.971,8.4751,0.18214552239999904,-22.512964397733306
8.293290985199999,7/18/2018,05:20:00 am,0,9.971,8.476,0.18270901480000207,-22.512400905333305
8.293943606000001,7/18/2018,05:30:00 am,0,9.971,8.4766,0.18265639400000036,-22.512453526133303
8.294698198799999,7/18/2018,05:40:00 am,0,9.972000000000001,8.4772,0.1825018012000008,-22.512608118933304
8.294759382,7/18/2018,05:50:00 am,0,9.972000000000001,8.4777,0.18294061799999994,-22.512169302133305
8.2944942548,7/18/2018,06:00:00 am,0,9.972000000000001,8.4777,0.18320574520000046,-22.511904174933303
8.2949429316,7/18/2018,06:10:00 am,0,9.972000000000001,8.4784,0.18345706840000095,-22.511652851733306
8.295870876799999,7/18/2018,06:20:00 am,0,9.972000000000001,8.4796,0.1837291232000009,-22.511380796933302
8.2955445664,7/18/2018,06:30:00 am,0,9.972000000000001,8.4798,0.18425543359999885,-22.510854486533304
8.295095889599999,7/18/2018,06:40:00 am,0,9.972000000000001,8.48,0.18490411040000154,-22.510205809733304
8.2953610168,7/18/2018,06:50:00 am,0,9.972000000000001,8.4802,0.18483898320000056,-22.510270936933306
8.295524171999999,7/18/2018,07:00:00 am,0,9.972000000000001,8.4806,0.18507582800000225,-22.510034092133303
8.296074820800001,7/18/2018,07:10:00 am,0,9.972000000000001,8.4813,0.1852251791999997,-22.509884740933305
8.295320228,7/18/2018,07:20:00 am,0,9.972000000000001,8.4816,0.18627977200000068,-22.508830148133306
8.2923936316,7/18/2018,07:30:00 am,0,9.972000000000001,8.4816,0.1892063684000007,-22.505903551733304
8.2896913736,7/18/2018,07:40:00 am,0,9.972000000000001,8.4813,0.19160862639999895,-22.503501293733308
8.288641062,7/18/2018,07:50:00 am,0,9.972000000000001,8.4812,0.19255893799999946,-22.502550982133307
8.288579878799997,7/18/2018,08:00:00 am,0,9.971,8.4811,0.1925201212000012,-22.502589798933304
8.2882943572,7/18/2018,08:10:00 am,0,9.971,8.4808,0.1925056428000005,-22.502604277333305
8.288590076,7/18/2018,08:20:00 am,0,9.971,8.4814,0.19280992400000047,-22.502299996133306
8.289232499599999,7/18/2018,08:30:00 am,0,9.97,8.4816,0.1923675004000014,-22.502742419733302
8.2890387528,7/18/2018,08:40:00 am,0,9.97,8.4822,0.19316124720000086,-22.501948672933302
8.289222302399999,7/18/2018,08:50:00 am,0,9.969,8.4828,0.19357769760000032,-22.501532222533307
8.2897321624,7/18/2018,09:00:00 am,0,9.969,8.4831,0.19336783760000031,-22.501742082533305
8.289558809999999,7/18/2018,09:10:00 am,0,9.969,8.482999999999999,0.19344119000000148,-22.501668730133304
8.2886308648,7/18/2018,09:20:00 am,0,9.968,8.4824,0.19376913520000014,-22.501340784933305
8.2880598216,7/18/2018,09:30:00 am,0,9.967,8.4805,0.19244017840000005,-22.502669741733307
8.2879884412,7/18/2018,09:40:00 am,0,9.967,8.4788,0.1908115588000001,-22.504298361333305
8.288263765599996,7/18/2018,09:50:00 am,0,9.966000000000001,8.4766,0.18833623440000125,-22.506773685733304
8.2889775696,7/18/2018,10:00:00 am,0,9.965,8.4749,0.18592243039999976,-22.509187489733307
8.289212105199999,7/18/2018,10:10:00 am,0,9.965,8.4731,0.18388789479999976,-22.511222025333307
8.289150922000001,7/18/2018,10:20:00 am,0,9.964,8.4707,0.18154907800000156,-22.5135608421333
8.288804217200001,7/18/2018,10:30:00 am,0,9.963,8.4677,0.1788957828000015,-22.516214137333304
8.2889367808,7/18/2018,10:40:00 am,0,9.963,8.4649,0.1759632191999998,-22.519146700933305
8.289069344400001,7/18/2018,10:50:00 am,0,9.962,8.4623,0.17323065560000114,-22.521879264533304
8.289008161199998,7/18/2018,11:00:00 am,0,9.961,8.4596,0.17059183880000184,-22.524518081333305
8.2882943572,7/18/2018,11:10:00 am,0,9.96,8.4568,0.16850564279999958,-22.526604277333306
8.2883147516,7/18/2018,11:20:00 am,0,9.959,8.4545,0.1661852483999997,-22.528924671733307
8.2881210048,7/18/2018,11:30:00 am,0,9.958,8.4521,0.16397899519999906,-22.531130924933304
8.287743708399999,7/18/2018,11:40:00 am,0,9.957,8.449,0.16125629160000088,-22.533853628533304
8.287662130800001,7/18/2018,11:50:00 am,0,9.957,8.447000000000001,0.15933786919999982,-22.535772050933303
8.2865812276,7/18/2018,12:00:00 pm,0,9.956,8.4436,0.15701877240000073,-22.538091147733304
8.2865098472,7/18/2018,12:10:00 pm,0,9.954,8.4412,0.15469015280000065,-22.540419767333304
8.2863568892,7/18/2018,12:20:00 pm,0,9.954,8.4392,0.152843110800001,-22.542266809333306
8.2861325508,7/18/2018,12:30:00 pm,0,9.952,8.4366,0.15046744920000066,-22.544642470933304
8.2845315904,7/18/2018,12:40:00 pm,0,9.951,8.434,0.14946840959999896,-22.545641510533308
8.284450012799999,7/18/2018,12:50:00 pm,0,9.95,8.4316,0.1471499872000006,-22.547959932933303
8.284521393199999,7/18/2018,01:00:00 pm,0,9.949,8.4292,0.14467860680000122,-22.550431313333306
8.284766126000001,7/18/2018,01:10:00 pm,0,9.948,8.4274,0.1426338739999995,-22.552476046133307
8.284164491199999,7/18/2018,01:20:00 pm,0,9.946,8.4262,0.14203550880000115,-22.553074411333306
8.284001336000001,7/18/2018,01:30:00 pm,0,9.945,8.4246,0.14059866400000054,-22.554511256133303
8.2830631936,7/18/2018,01:40:00 pm,0,9.943999999999999,8.4229,0.13983680639999996,-22.555273113733307
8.282328995199999,7/18/2018,01:50:00 pm,0,9.943,8.4205,0.13817100480000197,-22.556938915333305
8.2823086008,7/18/2018,02:00:00 pm,0,9.942,8.4189,0.1365913992000003,-22.558518520933305
8.2819211072,7/18/2018,02:10:00 pm,0,9.941,8.4176,0.13567889279999967,-22.559431027333304
8.2813704584,7/18/2018,02:20:00 pm,0,9.94,8.4166,0.1352295416000011,-22.559880378533304
8.2812582892,7/18/2018,02:30:00 pm,0,9.937999999999999,8.415,0.13374171079999894,-22.561368209333306
8.280768823599999,7/18/2018,02:40:00 pm,0,9.937000000000001,8.4138,0.13303117640000114,-22.562078743733306
8.279412595999997,7/18/2018,02:50:00 pm,0,9.936,8.4123,0.13288740400000165,-22.562222516133303
8.278974116399999,7/18/2018,03:00:00 pm,0,9.935,8.4109,0.131925883600001,-22.563184036533304
8.27834189,7/18/2018,03:10:00 pm,0,9.933,8.4095,0.13115810999999944,-22.563951810133304
8.278392876,7/18/2018,03:20:00 pm,0,9.932,8.408,0.12960712399999966,-22.565502796133305
8.2780665656,7/18/2018,03:30:00 pm,0,9.931000000000001,8.4067,0.12863343440000108,-22.566476485733304
8.277016254,7/18/2018,03:40:00 pm,0,9.93,8.4057,0.1286837460000001,-22.566426174133305
8.2765369856,7/18/2018,03:50:00 pm,0,9.929,8.4056,0.1290630143999998,-22.566046905733305
8.275700815199999,7/18/2018,04:00:00 pm,0,9.927999999999999,8.4045,0.12879918480000185,-22.566310735333303
8.2761189004,7/18/2018,04:10:00 pm,0,9.927,8.4043,0.12818109959999902,-22.566928820533306
8.27579259,7/18/2018,04:20:00 pm,0,9.926,8.4036,0.12780741000000084,-22.567302510133302
8.275670223599999,7/18/2018,04:30:00 pm,0,9.925,8.402999999999999,0.12732977640000165,-22.5677801437333
8.2761902808,7/18/2018,04:40:00 pm,0,9.924,8.4025,0.1263097192,-22.568800200933303
8.276373830399999,7/18/2018,04:50:00 pm,0,9.923,8.4024,0.12602616960000113,-22.569083750533302
8.2754764768,7/18/2018,05:00:00 pm,0,9.922,8.4016,0.12612352320000042,-22.568986396933305
8.2748442504,7/18/2018,05:10:00 pm,0,9.921,8.4017,0.12685574960000068,-22.568254170533304
8.274874842000001,7/18/2018,05:20:00 pm,0,9.92,8.4013,0.12642515800000176,-22.5686847621333
8.274619912,7/18/2018,05:30:00 pm,0,9.919,8.4016,0.12698008799999982,-22.568129832133305
8.2743241932,7/18/2018,05:40:00 pm,0,9.918,8.4011,0.12677580679999956,-22.568334113333307
8.2739366996,7/18/2018,05:50:00 pm,0,9.917,8.4013,0.12736330040000074,-22.567746619733306
8.2727538244,7/18/2018,06:00:00 pm,0,9.916,8.4014,0.12864617560000013,-22.566463744533305
8.2726110636,7/18/2018,06:10:00 pm,0,9.915,8.4017,0.12908893640000052,-22.566020983733303
8.2725600776,7/18/2018,06:20:00 pm,0,9.914,8.4028,0.13023992239999949,-22.564869997733304
