,Unnamed: 0,DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level
25,25,2018-07-15 21:50:00,8.563007944919999,7/15/2018,09:50:00 pm,0,8.957,8.2105,-0.3525079449199992
26,26,2018-07-15 22:00:00,8.56101133316,7/15/2018,10:00:00 pm,0,8.956,8.2101,-0.3509113331599991
27,27,2018-07-15 22:10:00,8.566291443319999,7/15/2018,10:10:00 pm,0,8.956,8.2111,-0.3551914433199989
28,28,2018-07-15 22:20:00,8.566642226999999,7/15/2018,10:20:00 pm,0,8.955,8.2113,-0.3553422269999995
29,29,2018-07-15 22:30:00,8.566938965519999,7/15/2018,10:30:00 pm,0,8.955,8.212,-0.3549389655199988
30,30,2018-07-15 22:40:00,8.565089193439999,7/15/2018,10:40:00 pm,0,8.954,8.2121,-0.3529891934399991
31,31,2018-07-15 22:50:00,8.56392161404,7/15/2018,10:50:00 pm,0,8.954,8.2125,-0.3514216140399995
32,32,2018-07-15 23:00:00,8.562917189839998,7/15/2018,11:00:00 pm,0,8.954,8.2128,-0.3501171898399988
33,33,2018-07-15 23:10:00,8.568021908159999,7/15/2018,11:10:00 pm,0,8.954,8.2148,-0.3532219081599983
34,34,2018-07-15 23:20:00,8.567038898079998,7/15/2018,11:20:00 pm,0,8.953,8.2145,-0.3525388980799988
35,35,2018-07-15 23:30:00,8.566139505039999,7/15/2018,11:30:00 pm,0,8.953,8.2147,-0.3514395050399983
36,36,2018-07-15 23:40:00,8.567415174759999,7/15/2018,11:40:00 pm,0,8.952,8.2146,-0.3528151747599981
37,37,2018-07-15 23:50:00,8.565565402679999,7/15/2018,11:50:00 pm,0,8.952,8.214,-0.3515654026799986
38,38,2018-07-16 00:00:00,8.563888982999998,7/16/2018,12:00:00 am,0,8.952,8.2139,-0.3499889829999976
39,39,2018-07-16 00:10:00,8.56714596868,7/16/2018,12:10:00 am,0,8.952,8.2145,-0.352645968680001
40,40,2018-07-16 00:20:00,8.566168057199999,7/16/2018,12:20:00 am,0,8.952,8.2142,-0.3519680571999988
41,41,2018-07-16 00:30:00,8.565263565559999,7/16/2018,12:30:00 am,0,8.952,8.2158,-0.3494635655599989
42,42,2018-07-16 00:40:00,8.56589681168,7/16/2018,12:40:00 am,0,8.952,8.2158,-0.3500968116800003
43,43,2018-07-16 00:50:00,8.56556744212,7/16/2018,12:50:00 am,0,8.952,8.2153,-0.3502674421200016
44,44,2018-07-16 01:00:00,8.565204421799999,7/16/2018,01:00:00 am,0,8.952,8.2153,-0.3499044217999998
45,45,2018-07-16 01:10:00,8.56206164476,7/16/2018,01:10:00 am,0,8.952,8.2139,-0.3481616447599993
46,46,2018-07-16 01:20:00,8.56139984648,7/16/2018,01:20:00 am,0,8.951,8.2134,-0.3479998464800005
47,47,2018-07-16 01:30:00,8.56085735544,7/16/2018,01:30:00 am,0,8.952,8.2137,-0.3471573554400002
48,48,2018-07-16 01:40:00,8.56525846696,7/16/2018,01:40:00 am,0,8.951,8.2136,-0.35165846696
49,49,2018-07-16 01:50:00,8.56525846696,7/16/2018,01:50:00 am,0,8.952,8.2133,-0.3519584669599993
50,50,2018-07-16 02:00:00,8.56526866416,7/16/2018,02:00:00 am,0,8.952,8.2128,-0.3524686641599999
51,51,2018-07-16 02:10:00,8.56589681168,7/16/2018,02:10:00 am,0,8.952,8.2125,-0.3533968116799997
52,52,2018-07-16 02:20:00,8.564906663559999,7/16/2018,02:20:00 am,0,8.952,8.2114,-0.3535066635599992
53,53,2018-07-16 02:30:00,8.56392569292,7/16/2018,02:30:00 am,0,8.952,8.2113,-0.3526256929200002
54,54,2018-07-16 02:40:00,8.56080433,7/16/2018,02:40:00 am,0,8.952,8.2112,-0.34960433
55,55,2018-07-16 02:50:00,8.561467148,7/16/2018,02:50:00 am,0,8.952,8.2112,-0.3502671480000003
56,56,2018-07-16 03:00:00,8.5620432898,7/16/2018,03:00:00 am,0,8.952,8.2108,-0.3512432897999993
57,57,2018-07-16 03:10:00,8.55952662084,7/16/2018,03:10:00 am,0,8.952,8.2111,-0.3484266208399997
58,58,2018-07-16 03:20:00,8.562195228079998,7/16/2018,03:20:00 am,0,8.952,8.2104,-0.3517952280799985
59,59,2018-07-16 03:30:00,8.56469252236,7/16/2018,03:30:00 am,0,8.953,8.2105,-0.35419252236
60,60,2018-07-16 03:40:00,8.564815908479998,7/16/2018,03:40:00 am,0,8.953,8.2108,-0.3540159084799974
61,61,2018-07-16 03:50:00,8.56551237724,7/16/2018,03:50:00 am,0,8.953,8.2102,-0.3553123772399988
62,62,2018-07-16 04:00:00,8.56607934156,7/16/2018,04:00:00 am,0,8.953,8.2102,-0.3558793415599997
63,63,2018-07-16 04:10:00,8.561085772719998,7/16/2018,04:10:00 am,0,8.953,8.2099,-0.3511857727199992
64,64,2018-07-16 04:20:00,8.56344744424,7/16/2018,04:20:00 am,0,8.953,8.2103,-0.3531474442399993
65,65,2018-07-16 04:30:00,8.56564596056,7/16/2018,04:30:00 am,0,8.953,8.2108,-0.3548459605599987
66,66,2018-07-16 04:40:00,8.565032089119999,7/16/2018,04:40:00 am,0,8.954,8.2115,-0.3535320891199998
67,67,2018-07-16 04:50:00,8.56305179288,7/16/2018,04:50:00 am,0,8.954,8.2113,-0.35175179288
68,68,2018-07-16 05:00:00,8.5612835984,7/16/2018,05:00:00 am,0,8.954,8.2113,-0.3499835983999997
69,69,2018-07-16 05:10:00,8.56631489688,7/16/2018,05:10:00 am,0,8.954,8.211,-0.3553148968799995
70,70,2018-07-16 05:20:00,8.56697465572,7/16/2018,05:20:00 am,0,8.955,8.2113,-0.3556746557199997
71,71,2018-07-16 05:30:00,8.56750796928,7/16/2018,05:30:00 am,0,8.955,8.2108,-0.3567079692799986
72,72,2018-07-16 05:40:00,8.562477690519998,7/16/2018,05:40:00 am,0,8.955,8.211,-0.3514776905199976
73,73,2018-07-16 05:50:00,8.564460026199999,7/16/2018,05:50:00 am,0,8.955,8.2119,-0.352560026199999
74,74,2018-07-16 06:00:00,8.566346508199999,7/16/2018,06:00:00 am,0,8.955,8.212,-0.354346508199999
75,75,2018-07-16 06:10:00,8.5682329902,7/16/2018,06:10:00 am,0,8.955,8.2127,-0.3555329902000004
76,76,2018-07-16 06:20:00,8.56683699352,7/16/2018,06:20:00 am,0,8.956,8.2133,-0.3535369935200005
77,77,2018-07-16 06:30:00,8.56556030408,7/16/2018,06:30:00 am,0,8.956,8.2134,-0.3521603040799999
78,78,2018-07-16 06:40:00,8.5672336646,7/16/2018,06:40:00 am,0,8.956,8.214,-0.3532336645999994
79,79,2018-07-16 06:50:00,8.567092943239999,7/16/2018,06:50:00 am,0,8.957,8.2144,-0.3526929432399992
80,80,2018-07-16 07:00:00,8.5669328472,7/16/2018,07:00:00 am,0,8.957,8.215,-0.3519328472000005
81,81,2018-07-16 07:10:00,8.5652299148,7/16/2018,07:10:00 am,0,8.957,8.215,-0.3502299147999999
82,82,2018-07-16 07:20:00,8.56632713352,7/16/2018,07:20:00 am,0,8.958,8.2151,-0.3512271335200001
83,83,2018-07-16 07:30:00,8.567388662039999,7/16/2018,07:30:00 am,0,8.958,8.2153,-0.3520886620399999
84,84,2018-07-16 07:40:00,8.569431161199999,7/16/2018,07:40:00 am,0,8.958,8.2157,-0.3537311611999989
85,85,2018-07-16 07:50:00,8.567486555159999,7/16/2018,07:50:00 am,0,8.958,8.216,-0.3514865551599992
86,86,2018-07-16 08:00:00,8.56571122264,7/16/2018,08:00:00 am,0,8.959,8.2165,-0.3492112226399992
87,87,2018-07-16 08:10:00,8.56840736232,7/16/2018,08:10:00 am,0,8.959,8.217,-0.3514073623199998
88,88,2018-07-16 08:20:00,8.56960349388,7/16/2018,08:20:00 am,0,8.96,8.2165,-0.3531034938800008
89,89,2018-07-16 08:30:00,8.57063545052,7/16/2018,08:30:00 am,0,8.96,8.216,-0.35463545052
90,90,2018-07-16 08:40:00,8.565482805359999,7/16/2018,08:40:00 am,0,8.961,8.2166,-0.3488828053599988
91,91,2018-07-16 08:50:00,8.567314222479999,7/16/2018,08:50:00 am,0,8.961,8.2168,-0.3505142224799993
92,92,2018-07-16 09:00:00,8.56904468732,7/16/2018,09:00:00 am,0,8.962,8.2172,-0.3518446873199998
93,93,2018-07-16 09:10:00,8.570037894599999,7/16/2018,09:10:00 am,0,8.963,8.2172,-0.3528378945999986
94,94,2018-07-16 09:20:00,8.569285341239999,7/16/2018,09:20:00 am,0,8.964,8.2171,-0.3521853412399984
95,95,2018-07-16 09:30:00,8.568535847039998,7/16/2018,09:30:00 am,0,8.965,8.2169,-0.3516358470399972
96,96,2018-07-16 09:40:00,8.56581829324,7/16/2018,09:40:00 am,0,8.966,8.2163,-0.3495182932399991
97,97,2018-07-16 09:50:00,8.565034128559999,7/16/2018,09:50:00 am,0,8.967,8.216,-0.3490341285599996
98,98,2018-07-16 10:00:00,8.56429381184,7/16/2018,10:00:00 am,0,8.968,8.2162,-0.3480938118400001
99,99,2018-07-16 10:10:00,8.5639552648,7/16/2018,10:10:00 am,0,8.969,8.2164,-0.3475552648000004
100,100,2018-07-16 10:20:00,8.563918554879999,7/16/2018,10:20:00 am,0,8.97,8.2169,-0.3470185548799982
101,101,2018-07-16 10:30:00,8.56388592384,7/16/2018,10:30:00 am,0,8.97,8.2158,-0.3480859238399993
102,102,2018-07-16 10:40:00,8.56387572664,7/16/2018,10:40:00 am,0,8.971,8.2161,-0.3477757266399983
103,103,2018-07-16 10:50:00,8.56420407648,7/16/2018,10:50:00 am,0,8.972,8.2159,-0.3483040764799998
104,104,2018-07-16 11:00:00,8.56455384044,7/16/2018,11:00:00 am,0,8.973,8.2154,-0.3491538404399996
105,105,2018-07-16 11:10:00,8.56706439108,7/16/2018,11:10:00 am,0,8.973,8.2155,-0.3515643910800001
106,106,2018-07-16 11:20:00,8.566734001799999,7/16/2018,11:20:00 am,0,8.974,8.2149,-0.3518340017999986
107,107,2018-07-16 11:30:00,8.56642502664,7/16/2018,11:30:00 am,0,8.975,8.2153,-0.3511250266400001
108,108,2018-07-16 11:40:00,8.56642502664,7/16/2018,11:40:00 am,0,8.975,8.2146,-0.3518250266399985
109,109,2018-07-16 11:50:00,8.56774454432,7/16/2018,11:50:00 am,0,8.976,8.2151,-0.3526445443200003
110,110,2018-07-16 12:00:00,8.56887235464,7/16/2018,12:00:00 pm,0,8.976,8.2145,-0.3543723546400006
111,111,2018-07-16 12:10:00,8.562596997759998,7/16/2018,12:10:00 pm,0,8.976,8.2151,-0.3474969977599986
112,112,2018-07-16 12:20:00,8.56457525456,7/16/2018,12:20:00 pm,0,8.976,8.2152,-0.3493752545599999
113,113,2018-07-16 12:30:00,8.56638321812,7/16/2018,12:30:00 pm,0,8.977,8.2153,-0.3510832181200012
114,114,2018-07-16 12:40:00,8.56387266748,7/16/2018,12:40:00 pm,0,8.977,8.2145,-0.3493726674800008
115,115,2018-07-16 12:50:00,8.565192185159999,7/16/2018,12:50:00 pm,0,8.977,8.2149,-0.3502921851599989
116,116,2018-07-16 13:00:00,8.56639341532,7/16/2018,01:00:00 pm,0,8.978,8.2151,-0.3512934153200007
117,117,2018-07-16 13:10:00,8.564511012199999,7/16/2018,01:10:00 pm,0,8.978,8.2151,-0.3494110121999991
118,118,2018-07-16 13:20:00,8.56484038176,7/16/2018,01:20:00 pm,0,8.979,8.2143,-0.3505403817600001
119,119,2018-07-16 13:30:00,8.56515955412,7/16/2018,01:30:00 pm,0,8.979,8.2138,-0.3513595541199983
120,120,2018-07-16 13:40:00,8.56578770164,7/16/2018,01:40:00 pm,0,8.98,8.2132,-0.3525877016399992
121,121,2018-07-16 13:50:00,8.56406437484,7/16/2018,01:50:00 pm,0,8.98,8.2127,-0.3513643748399992
122,122,2018-07-16 14:00:00,8.562439960879999,7/16/2018,02:00:00 pm,0,8.98,8.2124,-0.3500399608799984
123,123,2018-07-16 14:10:00,8.56163132292,7/16/2018,02:10:00 pm,0,8.981,8.2118,-0.3498313229200001
124,124,2018-07-16 14:20:00,8.56324044108,7/16/2018,02:20:00 pm,0,8.981,8.2124,-0.350840441079999
125,125,2018-07-16 14:30:00,8.56474758724,7/16/2018,02:30:00 pm,0,8.981,8.2114,-0.35334758724
126,126,2018-07-16 14:40:00,8.5647353506,7/16/2018,02:40:00 pm,0,8.981,8.212,-0.3527353505999997
127,127,2018-07-16 14:50:00,8.563358728599999,7/16/2018,02:50:00 pm,0,8.982,8.2114,-0.3519587285999996
128,128,2018-07-16 15:00:00,8.56210243356,7/16/2018,03:00:00 pm,0,8.982,8.2111,-0.3510024335599997
129,129,2018-07-16 15:10:00,8.56395118592,7/16/2018,03:10:00 pm,0,8.982,8.2108,-0.3531511859199998
130,130,2018-07-16 15:20:00,8.560630977599999,7/16/2018,03:20:00 pm,0,8.981,8.2102,-0.3504309775999985
131,131,2018-07-16 15:30:00,8.55760036976,7/16/2018,03:30:00 pm,0,8.982,8.2097,-0.3479003697599996
132,132,2018-07-16 15:40:00,8.56198924464,7/16/2018,03:40:00 pm,0,8.982,8.2097,-0.3522892446399996
133,133,2018-07-16 15:50:00,8.55938997836,7/16/2018,03:50:00 pm,0,8.982,8.2087,-0.3506899783600001
134,134,2018-07-16 16:00:00,8.5570109716,7/16/2018,04:00:00 pm,0,8.982,8.209,-0.3480109716000008
135,135,2018-07-16 16:10:00,8.56015578808,7/16/2018,04:10:00 pm,0,8.982,8.2088,-0.3513557880799993
136,136,2018-07-16 16:20:00,8.5614977396,7/16/2018,04:20:00 pm,0,8.982,8.2085,-0.3529977395999992
137,137,2018-07-16 16:30:00,8.562742817719998,7/16/2018,04:30:00 pm,0,8.983,8.2088,-0.3539428177199983
138,138,2018-07-16 16:40:00,8.5621656562,7/16/2018,04:40:00 pm,0,8.983,8.2091,-0.3530656562000001
139,139,2018-07-16 16:50:00,8.56217177452,7/16/2018,04:50:00 pm,0,8.983,8.2082,-0.3539717745199997
140,140,2018-07-16 17:00:00,8.562123847679999,7/16/2018,05:00:00 pm,0,8.983,8.2079,-0.3542238476799983
141,141,2018-07-16 17:10:00,8.55898820868,7/16/2018,05:10:00 pm,0,8.984,8.2081,-0.3508882086800007
142,142,2018-07-16 17:20:00,8.559711190159998,7/16/2018,05:20:00 pm,0,8.984,8.2081,-0.3516111901599981
143,143,2018-07-16 17:30:00,8.5604015406,7/16/2018,05:30:00 pm,0,8.984,8.2084,-0.3520015405999999
144,144,2018-07-16 17:40:00,8.56125708568,7/16/2018,05:40:00 pm,0,8.985,8.2078,-0.3534570856799988
145,145,2018-07-16 17:50:00,8.56128461812,7/16/2018,05:50:00 pm,0,8.985,8.2076,-0.3536846181200008
146,146,2018-07-16 18:00:00,8.56131419,7/16/2018,06:00:00 pm,0,8.985,8.2075,-0.3538141899999996
147,147,2018-07-16 18:10:00,8.56157727776,7/16/2018,06:10:00 pm,0,8.986,8.2068,-0.3547772777600002
148,148,2018-07-16 18:20:00,8.562478710239999,7/16/2018,06:20:00 pm,0,8.986,8.2061,-0.3563787102399995
149,149,2018-07-16 18:30:00,8.56326083548,7/16/2018,06:30:00 pm,0,8.986,8.2065,-0.3567608354799993
150,150,2018-07-16 18:40:00,8.5596163562,7/16/2018,06:40:00 pm,0,8.986,8.2067,-0.3529163561999997
151,151,2018-07-16 18:50:00,8.56110616712,7/16/2018,06:50:00 pm,0,8.987,8.2073,-0.3538061671200001
152,152,2018-07-16 19:00:00,8.56247259192,7/16/2018,07:00:00 pm,0,8.987,8.2077,-0.3547725919199997
153,153,2018-07-16 19:10:00,8.56087163152,7/16/2018,07:10:00 pm,0,8.987,8.2088,-0.3520716315199994
154,154,2018-07-16 19:20:00,8.56161602712,7/16/2018,07:20:00 pm,0,8.987,8.2085,-0.3531160271199987
155,155,2018-07-16 19:30:00,8.562345126919999,7/16/2018,07:30:00 pm,0,8.987,8.209,-0.353345126919999
156,156,2018-07-16 19:40:00,8.56435397532,7/16/2018,07:40:00 pm,0,8.987,8.2099,-0.3544539753200002
157,157,2018-07-16 19:50:00,8.564492657239999,7/16/2018,07:50:00 pm,0,8.988,8.21,-0.354492657239998
158,158,2018-07-16 20:00:00,8.5646180828,7/16/2018,08:00:00 pm,0,8.988,8.2107,-0.3539180827999999
159,159,2018-07-16 20:10:00,8.564354995039999,7/16/2018,08:10:00 pm,0,8.988,8.2109,-0.3534549950399981
160,160,2018-07-16 20:20:00,8.563532080999998,7/16/2018,08:20:00 pm,0,8.988,8.2117,-0.3518320809999977
161,161,2018-07-16 20:30:00,8.562798902319999,7/16/2018,08:30:00 pm,0,8.988,8.2117,-0.3510989023199986
162,162,2018-07-16 20:40:00,8.564947452359998,7/16/2018,08:40:00 pm,0,8.988,8.211,-0.3539474523599981
163,163,2018-07-16 20:50:00,8.567403957839998,7/16/2018,08:50:00 pm,0,8.989,8.2118,-0.3556039578399979
164,164,2018-07-16 21:00:00,8.569695268679999,7/16/2018,09:00:00 pm,0,8.989,8.2126,-0.3570952686799984
165,165,2018-07-16 21:10:00,8.56930165676,7/16/2018,09:10:00 pm,0,8.989,8.2139,-0.3554016567599998
166,166,2018-07-16 21:20:00,8.570394796599999,7/16/2018,09:20:00 pm,0,8.989,8.2151,-0.3552947965999991
167,167,2018-07-16 21:30:00,8.571416556039999,7/16/2018,09:30:00 pm,0,8.989,8.216,-0.3554165560399998
168,168,2018-07-16 21:40:00,8.571477739239999,7/16/2018,09:40:00 pm,0,8.99,8.217,-0.3544777392399982
169,169,2018-07-16 21:50:00,8.570970938399999,7/16/2018,09:50:00 pm,0,8.99,8.2175,-0.3534709383999992
170,170,2018-07-16 22:00:00,8.57056203068,7/16/2018,10:00:00 pm,0,8.99,8.2183,-0.3522620306800004
171,171,2018-07-16 22:10:00,8.57441045396,7/16/2018,10:10:00 pm,0,8.991,8.2185,-0.35591045396
172,172,2018-07-16 22:20:00,8.57152362664,7/16/2018,10:20:00 pm,0,8.991,8.2195,-0.3520236266399994
173,173,2018-07-16 22:30:00,8.568860117999998,7/16/2018,10:30:00 pm,0,8.991,8.2213,-0.3475601179999987
174,174,2018-07-16 22:40:00,8.57093932708,7/16/2018,10:40:00 pm,0,8.991,8.2209,-0.3500393270799993
175,175,2018-07-16 22:50:00,8.571631716959999,7/16/2018,10:50:00 pm,0,8.991,8.2209,-0.3507317169599986
176,176,2018-07-16 23:00:00,8.57228025888,7/16/2018,11:00:00 pm,0,8.992,8.2207,-0.3515802588799985
177,177,2018-07-16 23:10:00,8.57229045608,7/16/2018,11:10:00 pm,0,8.992,8.2206,-0.35169045608
178,178,2018-07-16 23:20:00,8.57096889896,7/16/2018,11:20:00 pm,0,8.993,8.2211,-0.3498688989600005
179,179,2018-07-16 23:30:00,8.5697166828,7/16/2018,11:30:00 pm,0,8.993,8.2214,-0.3483166828000001
180,180,2018-07-16 23:40:00,8.568729593839999,7/16/2018,11:40:00 pm,0,8.993,8.2205,-0.3482295938399993
181,181,2018-07-16 23:50:00,8.57011335388,7/16/2018,11:50:00 pm,0,8.994,8.2204,-0.3497133538800003
182,182,2018-07-17 00:00:00,8.571332939,7/17/2018,12:00:00 am,0,8.994,8.2209,-0.3504329389999991
183,183,2018-07-17 00:10:00,8.56694916272,7/17/2018,12:10:00 am,0,8.994,8.221,-0.3459491627200002
184,184,2018-07-17 00:20:00,8.56926392712,7/17/2018,12:20:00 am,0,8.994,8.2208,-0.3484639271199992
185,185,2018-07-17 00:30:00,8.571409418,7/17/2018,12:30:00 am,0,8.995,8.2208,-0.3506094179999994
186,186,2018-07-17 00:40:00,8.57015108352,7/17/2018,12:40:00 am,0,8.995,8.2204,-0.349751083520001
187,187,2018-07-17 00:50:00,8.570189832879999,7/17/2018,12:50:00 am,0,8.996,8.2207,-0.349489832879998
188,188,2018-07-17 01:00:00,8.57023674,7/17/2018,01:00:00 am,0,8.996,8.22,-0.3502367399999997
189,189,2018-07-17 01:10:00,8.57080676348,7/17/2018,01:10:00 am,0,8.996,8.2193,-0.3515067634799997
190,190,2018-07-17 01:20:00,8.57115244856,7/17/2018,01:20:00 am,0,8.997,8.2188,-0.3523524485599996
191,191,2018-07-17 01:30:00,8.57147468008,7/17/2018,01:30:00 am,0,8.998,8.2197,-0.3517746800800001
192,192,2018-07-17 01:40:00,8.5714400096,7/17/2018,01:40:00 am,0,8.997,8.2197,-0.3517400096000003
193,193,2018-07-17 01:50:00,8.569453595039999,7/17/2018,01:50:00 am,0,8.998,8.2192,-0.3502535950399981
194,194,2018-07-17 02:00:00,8.56759668492,7/17/2018,02:00:00 am,0,8.998,8.2199,-0.3476966849199989
195,195,2018-07-17 02:10:00,8.567628296239999,7/17/2018,02:10:00 am,0,8.999,8.22,-0.3476282962399981
196,196,2018-07-17 02:20:00,8.57027446964,7/17/2018,02:20:00 am,0,8.999,8.22,-0.3502744696399986
197,197,2018-07-17 02:30:00,8.57266265388,7/17/2018,02:30:00 am,0,8.999,8.2196,-0.3530626538800003
198,198,2018-07-17 02:40:00,8.567601783519999,7/17/2018,02:40:00 am,0,9.0,8.22,-0.3476017835199982
199,199,2018-07-17 02:50:00,8.56827275928,7/17/2018,02:50:00 am,0,9.001,8.2202,-0.348072759279999
200,200,2018-07-17 03:00:00,8.568965149159999,7/17/2018,03:00:00 am,0,9.001,8.2208,-0.3481651491599979
201,201,2018-07-17 03:10:00,8.57275340896,7/17/2018,03:10:00 am,0,9.001,8.2207,-0.3520534089599998
202,202,2018-07-17 03:20:00,8.57079554656,7/17/2018,03:20:00 am,0,9.002,8.221,-0.3497955465599993
203,203,2018-07-17 03:30:00,8.569005937959998,7/17/2018,03:30:00 am,0,9.002,8.2207,-0.3483059379599975
204,204,2018-07-17 03:40:00,8.57153280412,7/17/2018,03:40:00 am,0,9.002,8.2201,-0.3514328041199999
205,205,2018-07-17 03:50:00,8.57054979404,7/17/2018,03:50:00 am,0,9.003,8.2202,-0.3503497940399995
206,206,2018-07-17 04:00:00,8.56966161792,7/17/2018,04:00:00 am,0,9.003,8.2202,-0.3494616179199994
207,207,2018-07-17 04:10:00,8.571540961879998,7/17/2018,04:10:00 am,0,9.004,8.2203,-0.3512409618799985
208,208,2018-07-17 04:20:00,8.57162559864,7/17/2018,04:20:00 am,0,9.004,8.2195,-0.3521255986400007
209,209,2018-07-17 04:30:00,8.571705136799999,7/17/2018,04:30:00 am,0,9.004,8.2196,-0.3521051367999988
210,210,2018-07-17 04:40:00,8.57174796504,7/17/2018,04:40:00 am,0,9.005,8.2203,-0.3514479650400002
211,211,2018-07-17 04:50:00,8.56973605748,7/17/2018,04:50:00 am,0,9.005,8.2205,-0.3492360574800006
212,212,2018-07-17 05:00:00,8.56791891644,7/17/2018,05:00:00 am,0,9.006,8.22,-0.3479189164399994
213,213,2018-07-17 05:10:00,8.571731649519998,7/17/2018,05:10:00 am,0,9.006,8.2199,-0.3518316495199975
214,214,2018-07-17 05:20:00,8.57111165976,7/17/2018,05:20:00 am,0,9.006,8.2198,-0.3513116597600003
215,215,2018-07-17 05:30:00,8.570565089839999,7/17/2018,05:30:00 am,0,9.007,8.2196,-0.3509650898399989
216,216,2018-07-17 05:40:00,8.572480123999998,7/17/2018,05:40:00 am,0,9.007,8.2198,-0.352680123999999
217,217,2018-07-17 05:50:00,8.57182342432,7/17/2018,05:50:00 am,0,9.008,8.2204,-0.35142342432
218,218,2018-07-17 06:00:00,8.57126767692,7/17/2018,06:00:00 am,0,9.008,8.2206,-0.3506676769200005
219,219,2018-07-17 06:10:00,8.574804065879999,7/17/2018,06:10:00 am,0,9.008,8.2218,-0.3530040658799986
220,220,2018-07-17 06:20:00,8.57473982352,7/17/2018,06:20:00 am,0,9.009,8.222,-0.3527398235200003
221,221,2018-07-17 06:30:00,8.5746878178,7/17/2018,06:30:00 am,0,9.009,8.2233,-0.3513878177999991
222,222,2018-07-17 06:40:00,8.575160967879999,7/17/2018,06:40:00 am,0,9.01,8.2234,-0.3517609678799989
223,223,2018-07-17 06:50:00,8.57397605324,7/17/2018,06:50:00 am,0,9.01,8.2232,-0.3507760532399988
224,224,2018-07-17 07:00:00,8.57282580908,7/17/2018,07:00:00 am,0,9.011,8.2232,-0.3496258090799991
225,225,2018-07-17 07:10:00,8.57044476288,7/17/2018,07:10:00 am,0,9.011,8.2233,-0.3471447628799993
226,226,2018-07-17 07:20:00,8.573165375839999,7/17/2018,07:20:00 am,0,9.012,8.2237,-0.3494653758399995
227,227,2018-07-17 07:30:00,8.575667768719999,7/17/2018,07:30:00 am,0,9.012,8.2234,-0.3522677687199991
228,228,2018-07-17 07:40:00,8.57316639556,7/17/2018,07:40:00 am,0,9.013,8.2235,-0.3496663955599999
