



California (PST) SNOTEL Site Independence Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Tue Nov 26 21:19:38 GMT-08:00 2024. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,WTEQ.I-2 (in) ,
541,2017-12-31,,    11.0,     7.1,
541,2018-01-01,,    11.0,     7.1,
541,2018-01-02,,    11.0,     7.1,
541,2018-01-03,,    11.0,     7.1,
541,2018-01-04,,    11.0,     7.2,
541,2018-01-05,,    11.0,     7.2,
541,2018-01-06,,    11.2,     7.4,
541,2018-01-07,,    11.5,     7.7,
541,2018-01-08,,    11.5,     7.4,
541,2018-01-09,,    12.1,     7.6,
541,2018-01-10,,    12.8,     7.8,
541,2018-01-11,,    13.0,     7.7,
541,2018-01-12,,    13.0,     7.8,
541,2018-01-13,,    13.0,     7.9,
541,2018-01-14,,    13.0,     8.0,
541,2018-01-15,,    13.0,     8.4,
541,2018-01-16,,    13.0,     8.5,
541,2018-01-17,,    13.1,     8.5,
541,2018-01-18,,    13.1,     8.4,
541,2018-01-19,,    14.3,     8.5,
541,2018-01-20,,    14.5,     8.7,
541,2018-01-21,,    14.5,     8.7,
541,2018-01-22,,    14.5,     8.5,
541,2018-01-23,,    14.5,     8.6,
541,2018-01-24,,    14.5,     9.1,
541,2018-01-25,,    15.8,     9.5,
541,2018-01-26,,    16.3,     9.8,
541,2018-01-27,,    16.3,    10.0,
541,2018-01-28,,    16.4,    10.0,
541,2018-01-29,,    16.5,    10.0,
541,2018-01-30,,    16.5,    10.1,
541,2018-01-31,,    16.5,    10.1,
541,2018-02-01,,    16.5,    10.1,
541,2018-02-02,,    16.5,    10.1,
541,2018-02-03,,    16.5,    10.2,
541,2018-02-04,,    16.5,    10.2,
541,2018-02-05,,    16.5,    10.2,
541,2018-02-06,,    16.5,    10.2,
541,2018-02-07,,    16.5,    10.2,
541,2018-02-08,,    16.5,    10.2,
541,2018-02-09,,    16.5,    10.3,
541,2018-02-10,,    16.5,    10.3,
541,2018-02-11,,    16.5,    10.3,
541,2018-02-12,,    16.5,    10.1,
541,2018-02-13,,    16.6,    10.3,
541,2018-02-14,,    16.6,    10.4,
541,2018-02-15,,    16.6,    10.4,
541,2018-02-16,,    16.6,    10.5,
541,2018-02-17,,    16.6,    10.5,
541,2018-02-18,,    16.6,    10.8,
541,2018-02-19,,    16.9,    10.9,
541,2018-02-20,,    16.9,    11.1,
541,2018-02-21,,    16.9,    11.2,
541,2018-02-22,,    16.9,    11.2,
541,2018-02-23,,    17.8,    11.5,
541,2018-02-24,,    17.8,    11.6,
541,2018-02-25,,    17.8,    11.6,
541,2018-02-26,,    17.8,    11.6,
541,2018-02-27,,    18.8,    12.0,
541,2018-02-28,,    18.8,    12.1,
541,2018-03-01,,    19.1,    12.2,
541,2018-03-02,,    21.7,    13.1,
541,2018-03-03,,    23.5,    13.7,
541,2018-03-04,,    23.9,    14.0,
541,2018-03-05,,    24.1,    14.1,
541,2018-03-06,,    24.1,    14.2,
541,2018-03-07,,    24.1,    14.3,
541,2018-03-08,,    24.2,    14.4,
541,2018-03-09,,    24.2,    14.5,
541,2018-03-10,,    24.3,    14.5,
541,2018-03-11,,    24.6,    14.7,
541,2018-03-12,,    24.7,    14.8,
541,2018-03-13,,    24.8,    14.9,
541,2018-03-14,,    25.5,    15.3,
541,2018-03-15,,    26.1,    15.5,
541,2018-03-16,,    27.1,    15.9,
541,2018-03-17,,    29.1,    16.6,
541,2018-03-18,,    29.3,    16.8,
541,2018-03-19,,    29.4,    16.8,
541,2018-03-20,,    29.4,    16.8,
541,2018-03-21,,    29.7,    17.0,
541,2018-03-22,,    31.6,    17.5,
541,2018-03-23,,    34.9,    18.6,
541,2018-03-24,,    34.9,    18.9,
541,2018-03-25,,    35.9,    19.3,
541,2018-03-26,,    35.9,    19.6,
541,2018-03-27,,    35.9,    19.7,
541,2018-03-28,,    35.9,    19.8,
541,2018-03-29,,    35.9,    19.9,
541,2018-03-30,,    35.9,    20.0,
541,2018-03-31,,    35.9,    20.0,
541,2018-04-01,,    35.9,    19.9,
541,2018-04-02,,    35.9,    19.8,
541,2018-04-03,,    35.9,    19.6,
541,2018-04-04,,    35.8,    19.2,
541,2018-04-05,,    35.8,    18.6,
541,2018-04-06,,    35.8,    18.2,
541,2018-04-07,,    36.6,    17.8,
541,2018-04-08,,    36.1,    18.1,
541,2018-04-09,,    36.1,    19.0,
541,2018-04-10,,    36.0,    19.4,
541,2018-04-11,,    36.0,    19.7,
541,2018-04-12,,    36.0,    19.9,
541,2018-04-13,,    36.1,    20.1,
541,2018-04-14,,    36.4,    20.2,
541,2018-04-15,,    36.4,    20.4,
541,2018-04-16,,    37.2,    20.6,
541,2018-04-17,,    37.3,    20.8,
541,2018-04-18,,    37.3,    20.9,
541,2018-04-19,,    37.3,    21.0,
541,2018-04-20,,    37.4,    21.1,
541,2018-04-21,,    37.5,    21.2,
541,2018-04-22,,    37.5,    21.2,
541,2018-04-23,,    37.5,    21.2,
541,2018-04-24,,    37.4,    21.2,
541,2018-04-25,,    37.1,    21.2,
541,2018-04-26,,    36.8,    21.0,
541,2018-04-27,,    36.3,    20.9,
541,2018-04-28,,    35.6,    20.7,
541,2018-04-29,,    35.1,    20.6,
541,2018-04-30,,    35.0,    20.4,
541,2018-05-01,,    35.2,    20.4,
541,2018-05-02,,    35.2,    20.3,
541,2018-05-03,,    35.1,    20.2,
541,2018-05-04,,    35.0,    20.1,
541,2018-05-05,,    34.6,    19.9,
541,2018-05-06,,    34.0,    19.7,
541,2018-05-07,,    33.4,    19.5,
541,2018-05-08,,    32.8,    19.4,
541,2018-05-09,,    32.0,    19.1,
541,2018-05-10,,    31.3,    19.0,
541,2018-05-11,,    30.9,    18.8,
541,2018-05-12,,    30.5,    18.7,
541,2018-05-13,,    30.2,    18.6,
541,2018-05-14,,    30.0,    18.4,
541,2018-05-15,,    29.4,    18.3,
541,2018-05-16,,    29.0,    18.2,
541,2018-05-17,,    29.1,    18.1,
541,2018-05-18,,    28.7,    18.0,
541,2018-05-19,,    28.3,    17.8,
541,2018-05-20,,    27.9,    17.7,
541,2018-05-21,,    27.5,    17.5,
541,2018-05-22,,    26.9,    17.2,
541,2018-05-23,,    26.2,    16.9,
541,2018-05-24,,    25.3,    16.5,
541,2018-05-25,,    24.7,    16.2,
541,2018-05-26,,    24.3,    16.0,
541,2018-05-27,,    23.9,    15.7,
541,2018-05-28,,    23.3,    15.4,
541,2018-05-29,,    22.4,    15.0,
541,2018-05-30,,    21.3,    14.5,
541,2018-05-31,,    20.4,    13.9,
541,2018-06-01,,    20.0,    13.3,
541,2018-06-02,,    19.4,    12.9,
541,2018-06-03,,    18.6,    12.4,
541,2018-06-04,,    17.5,    11.7,
541,2018-06-05,,    16.4,    11.0,
541,2018-06-06,,    15.5,    10.2,
541,2018-06-07,,    14.6,     9.4,
541,2018-06-08,,    13.7,     8.9,
541,2018-06-09,,    12.8,     9.1,
541,2018-06-10,,    11.5,     9.5,
541,2018-06-11,,    10.8,     8.9,
541,2018-06-12,,     9.5,     5.1,
541,2018-06-13,,     7.8,    -0.6,
541,2018-06-14,,     5.8,    -2.1,
541,2018-06-15,,     3.7,    -2.0,
541,2018-06-16,,     2.4,    -2.1,
541,2018-06-17,,     1.6,    -2.1,
541,2018-06-18,,     1.5,    -2.1,
541,2018-06-19,,     1.1,    -2.0,
541,2018-06-20,,     0.7,    -2.0,
541,2018-06-21,,     0.4,    -2.0,
541,2018-06-22,,     0.0,    -1.8,
541,2018-06-23,,     0.0,    -1.8,
541,2018-06-24,,     0.0,    -1.8,
541,2018-06-25,,     0.0,    -1.8,
541,2018-06-26,,     0.0,    -1.8,
541,2018-06-27,,     0.0,    -1.7,
541,2018-06-28,,     0.0,    -1.7,
541,2018-06-29,,     0.0,    -1.8,
541,2018-06-30,,     0.0,    -1.8,
541,2018-07-01,,     0.0,    -1.8,
541,2018-07-02,,     0.0,    -1.7,
541,2018-07-03,,     0.0,    -1.8,
541,2018-07-04,,     0.0,    -1.8,
541,2018-07-05,,     0.0,    -1.8,
541,2018-07-06,,     0.0,    -1.8,
541,2018-07-07,,     0.0,    -1.7,
541,2018-07-08,,     0.0,    -1.7,
541,2018-07-09,,     0.0,    -1.7,
541,2018-07-10,,     0.0,    -1.7,
541,2018-07-11,,     0.0,    -1.7,
541,2018-07-12,,     0.0,    -1.7,
541,2018-07-13,,     0.0,    -1.8,
541,2018-07-14,,     0.0,    -1.8,
541,2018-07-15,,     0.0,    -1.8,
541,2018-07-16,,     0.0,    -1.8,
541,2018-07-17,,     0.0,    -1.7,
541,2018-07-18,,     0.0,    -1.8,
541,2018-07-19,,     0.0,    -1.7,
541,2018-07-20,,     0.0,    -1.7,
541,2018-07-21,,     0.0,    -1.7,
541,2018-07-22,,     0.0,    -1.8,
541,2018-07-23,,     0.0,    -1.8,
541,2018-07-24,,     0.0,    -1.8,
541,2018-07-25,,     0.0,    -1.8,
541,2018-07-26,,     0.0,    -1.7,
541,2018-07-27,,     0.0,    -1.7,
541,2018-07-28,,     0.0,    -1.7,
541,2018-07-29,,     0.0,    -1.8,
541,2018-07-30,,     0.0,    -1.7,
541,2018-07-31,,     0.0,    -1.8,
541,2018-08-01,,     0.0,    -1.7,
541,2018-08-02,,     0.0,    -1.7,
541,2018-08-03,,     0.0,    -1.7,
541,2018-08-04,,     0.0,    -1.7,
541,2018-08-05,,     0.0,    -1.8,
541,2018-08-06,,     0.0,    -1.7,
541,2018-08-07,,     0.0,    -1.7,
541,2018-08-08,,     0.0,    -1.7,
541,2018-08-09,,     0.0,    -1.8,
541,2018-08-10,,     0.0,    -1.7,
541,2018-08-11,,     0.0,     0.0,
541,2018-08-12,,     0.0,     0.0,
541,2018-08-13,,     0.0,     0.0,
541,2018-08-14,,     0.0,     0.0,
541,2018-08-15,,     0.0,     0.0,
541,2018-08-16,,     0.0,     0.0,
541,2018-08-17,,     0.0,     0.0,
541,2018-08-18,,     0.0,     0.0,
541,2018-08-19,,     0.0,     0.0,
541,2018-08-20,,     0.0,     0.0,
541,2018-08-21,,     0.0,     0.0,
541,2018-08-22,,     0.0,     0.0,
541,2018-08-23,,     0.0,     0.0,
541,2018-08-24,,     0.0,     0.0,
541,2018-08-25,,     0.0,     0.0,
541,2018-08-26,,     0.0,     0.0,
541,2018-08-27,,     0.0,     0.0,
541,2018-08-28,,     0.0,     0.0,
541,2018-08-29,,     0.0,     0.0,
541,2018-08-30,,     0.0,     0.0,
541,2018-08-31,,     0.0,     0.0,
541,2018-09-01,,     0.0,     0.0,
541,2018-09-02,,     0.0,     0.0,
541,2018-09-03,,     0.0,     0.0,
541,2018-09-04,,     0.0,     0.0,
541,2018-09-05,,     0.0,     0.0,
541,2018-09-06,,     0.0,     0.0,
541,2018-09-07,,     0.0,     0.0,
541,2018-09-08,,     0.0,     0.0,
541,2018-09-09,,     0.0,     0.0,
541,2018-09-10,,     0.0,    -1.8,
541,2018-09-11,,     0.0,    -1.8,
541,2018-09-12,,     0.0,    -1.8,
541,2018-09-13,,     0.0,    -1.8,
541,2018-09-14,,     0.0,    -1.8,
541,2018-09-15,,     0.0,    -1.8,
541,2018-09-16,,     0.0,    -1.8,
541,2018-09-17,,     0.0,    -1.8,
541,2018-09-18,,     0.0,    -1.8,
541,2018-09-19,,     0.0,    -1.8,
541,2018-09-20,,     0.0,    -1.8,
541,2018-09-21,,     0.0,    -1.8,
541,2018-09-22,,     0.0,    -1.8,
541,2018-09-23,,     0.0,    -1.8,
541,2018-09-24,,     0.0,    -1.8,
541,2018-09-25,,     0.0,    -1.8,
541,2018-09-26,,     0.0,    -1.8,
541,2018-09-27,,     0.0,    -1.8,
541,2018-09-28,,     0.0,    -1.8,
541,2018-09-29,,     0.0,    -1.8,
541,2018-09-30,,     0.0,    -1.8,
541,2018-09-30,23:59,-99.9,-99.9,




