



California (PST) SNOTEL Site Independence Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Tue Nov 26 21:19:46 GMT-08:00 2024. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,WTEQ.I-2 (in) ,
541,2021-12-08,,     7.6,   114.7,
541,2021-12-09,,     7.6,   132.9,
541,2021-12-10,,     7.8,   139.4,
541,2021-12-11,,     7.9,   109.2,
541,2021-12-12,,     8.0,   103.2,
541,2021-12-13,,     9.6,   106.1,
541,2021-12-14,,    13.8,   112.7,
541,2021-12-15,,    14.5,   123.8,
541,2021-12-16,,    16.1,   141.0,
541,2021-12-17,,    16.5,   159.2,
541,2021-12-18,,    16.7,   173.5,
541,2021-12-19,,    16.8,   185.4,
541,2021-12-20,,    16.8,   194.6,
541,2021-12-21,,    16.8,   200.6,
541,2021-12-22,,    16.8,   205.8,
541,2021-12-23,,    18.4,   212.1,
541,2021-12-24,,    21.4,   224.2,
541,2021-12-25,,    22.9,   234.3,
541,2021-12-26,,    25.8,   246.9,
541,2021-12-27,,    27.4,   255.5,
541,2021-12-28,,    28.9,   261.3,
541,2021-12-29,,    29.0,   261.9,
541,2021-12-30,,    29.4,   262.5,
541,2021-12-31,,    29.5,   261.9,
541,2022-01-01,,    29.5,   266.4,
541,2022-01-02,,    29.6,   275.4,
541,2022-01-03,,    29.9,   283.6,
541,2022-01-04,,    32.2,   299.6,
541,2022-01-05,,    32.7,   316.5,
541,2022-01-06,,    32.8,   327.1,
541,2022-01-07,,    32.8,   333.6,
541,2022-01-08,,    33.0,   340.9,
541,2022-01-09,,    33.0,   348.2,
541,2022-01-10,,    33.0,   354.6,
541,2022-01-11,,    33.1,   359.7,
541,2022-01-12,,    33.3,   364.4,
541,2022-01-13,,    33.3,   367.6,
541,2022-01-14,,    33.3,   371.0,
541,2022-01-15,,    33.3,   374.8,
541,2022-01-16,,    33.3,   377.6,
541,2022-01-17,,    33.3,   380.1,
541,2022-01-18,,    33.3,   383.2,
541,2022-01-19,,    33.3,   386.7,
541,2022-01-20,,    33.3,   390.7,
541,2022-01-21,,    33.3,   394.0,
541,2022-01-22,,    33.3,   396.9,
541,2022-01-23,,    33.3,   400.4,
541,2022-01-24,,    33.3,   403.9,
541,2022-01-25,,    33.3,   407.0,
541,2022-01-26,,    33.3,   410.4,
541,2022-01-27,,    33.3,   413.6,
541,2022-01-28,,    33.3,   417.2,
541,2022-01-29,,    33.4,   419.5,
541,2022-01-30,,    33.4,   421.2,
541,2022-01-31,,    33.4,   422.7,
541,2022-02-01,,    33.4,   423.1,
541,2022-02-02,,    33.4,   421.9,
541,2022-02-03,,    33.4,   420.5,
541,2022-02-04,,    33.4,   419.8,
541,2022-02-05,,    33.4,   418.3,
541,2022-02-06,,    33.4,   415.8,
541,2022-02-07,,    33.4,   412.1,
541,2022-02-08,,    33.4,   407.5,
541,2022-02-09,,    33.4,   401.9,
541,2022-02-10,,    33.4,   395.3,
541,2022-02-11,,    33.4,   388.2,
541,2022-02-12,,    33.4,   380.5,
541,2022-02-13,,    33.4,   374.1,
541,2022-02-14,,    33.4,   367.7,
541,2022-02-15,,    33.4,   361.0,
541,2022-02-16,,    33.6,   358.9,
541,2022-02-17,,    33.6,   356.4,
541,2022-02-18,,    33.6,   354.4,
541,2022-02-19,,    33.7,   352.7,
541,2022-02-20,,    33.7,   351.0,
541,2022-02-21,,    33.7,   348.6,
541,2022-02-22,,    34.1,   348.3,
541,2022-02-23,,    34.6,   349.0,
541,2022-02-24,,    35.0,   349.1,
541,2022-02-25,,    35.0,   348.7,
541,2022-02-26,,    35.0,   347.8,
541,2022-02-27,,    35.0,   347.0,
541,2022-02-28,,    35.0,   346.5,
541,2022-03-01,,    35.0,   345.1,
541,2022-03-02,,    35.0,   342.1,
541,2022-03-03,,    35.0,   337.5,
541,2022-03-04,,    35.0,   333.8,
541,2022-03-05,,    35.4,   331.6,
541,2022-03-06,,    35.4,   330.9,
541,2022-03-07,,    35.4,   330.0,
541,2022-03-08,,    35.4,   329.6,
541,2022-03-09,,    35.4,   329.2,
541,2022-03-10,,    35.4,   329.6,
541,2022-03-11,,    35.4,   330.4,
541,2022-03-12,,    35.6,   334.1,
541,2022-03-13,,    35.6,   335.6,
541,2022-03-14,,    35.8,   339.1,
541,2022-03-15,,    36.0,   343.6,
541,2022-03-16,,    36.5,   347.3,
541,2022-03-17,,    36.5,   347.9,
541,2022-03-18,,    36.5,   349.0,
541,2022-03-19,,    36.7,   350.7,
541,2022-03-20,,    36.7,   351.6,
541,2022-03-21,,    37.2,   353.9,
541,2022-03-22,,    37.8,   360.8,
541,2022-03-23,,    37.8,   322.1,
541,2022-03-24,,    37.8,   351.7,
541,2022-03-25,,    37.6,   406.9,
541,2022-03-26,,    37.0,   466.2,
541,2022-03-27,,    36.5,   529.3,
541,2022-03-28,,    35.8,   597.5,
541,2022-03-29,,    35.4,   675.7,
541,2022-03-30,,    35.4,   753.4,
541,2022-03-31,,    35.1,   825.0,
541,2022-04-01,,    34.8,   883.0,
541,2022-04-02,,    34.7,   944.0,
541,2022-04-03,,    34.5,   996.0,
541,2022-04-04,,    34.4,  1043.0,
541,2022-04-05,,    34.3,  1088.0,
541,2022-04-06,,    34.2,  1135.0,
541,2022-04-07,,    33.9,  1173.0,
541,2022-04-08,,    33.7,  1202.0,
541,2022-04-09,,    33.4,  1240.0,
541,2022-04-10,,    33.0,  1285.0,
541,2022-04-11,,    32.9,  1323.0,
541,2022-04-12,,    33.4,  1367.0,
541,2022-04-13,,    33.5,  1399.0,
541,2022-04-14,,    33.5,  1426.0,
541,2022-04-15,,    34.5,  1458.0,
541,2022-04-16,,    34.6,  1484.0,
541,2022-04-17,,    35.9,  1517.0,
541,2022-04-18,,    36.1,  1541.0,
541,2022-04-19,,    36.3,  1562.0,
541,2022-04-20,,    37.0,  1590.0,
541,2022-04-21,,    37.6,  1615.0,
541,2022-04-22,,    40.2,  1654.0,
541,2022-04-23,,    40.4,  1675.0,
541,2022-04-24,,    40.5,  1694.0,
541,2022-04-25,,    40.6,  1715.0,
541,2022-04-26,,    40.6,  1735.0,
541,2022-04-27,,    40.5,  1752.0,
541,2022-04-28,,    40.5,  1769.0,
541,2022-04-29,,    40.4,  1787.0,
541,2022-04-30,,    40.4,  1800.0,
541,2022-05-01,,    40.4,  1813.0,
541,2022-05-02,,    40.3,  1827.0,
541,2022-05-03,,    40.2,  1842.0,
541,2022-05-04,,    40.0,  1854.0,
541,2022-05-05,,    39.7,  1872.0,
541,2022-05-06,,    39.0,  1876.0,
541,2022-05-07,,    38.4,  1879.0,
541,2022-05-08,,    38.2,  1876.0,
541,2022-05-09,,    38.5,  1890.0,
541,2022-05-10,,    38.8,  1905.0,
541,2022-05-11,,    39.2,  1922.0,
541,2022-05-12,,    39.2,  1938.0,
541,2022-05-13,,    39.2,  1947.0,
541,2022-05-14,,    39.2,  1957.0,
541,2022-05-15,,    39.2,  1966.0,
541,2022-05-16,,    38.9,  1967.0,
541,2022-05-17,,    38.2,  1961.0,
541,2022-05-18,,    37.6,  1961.0,
541,2022-05-19,,    36.7,  1962.0,
541,2022-05-20,,    36.1,  1959.0,
541,2022-05-21,,    35.6,  1958.0,
541,2022-05-22,,    35.2,  1949.0,
541,2022-05-23,,    34.8,  1952.0,
541,2022-05-24,,    34.1,  1951.0,
541,2022-05-25,,    33.0,  1964.0,
541,2022-05-26,,    31.7,  1959.0,
541,2022-05-27,,    30.1,  1955.0,
541,2022-05-28,,    29.0,  1947.0,
541,2022-05-29,,    28.2,  1940.0,
541,2022-05-30,,    27.7,  1934.0,
541,2022-05-31,,    27.4,  1937.0,
541,2022-06-01,,    27.0,  1936.0,
541,2022-06-02,,    26.0,  1931.0,
541,2022-06-03,,    25.1,  1922.0,
541,2022-06-04,,    24.2,  1910.0,
541,2022-06-05,,    23.2,  1899.0,
541,2022-06-06,,    21.7,  1878.0,
541,2022-06-07,,    21.1,  1848.0,
541,2022-06-08,,    20.2,  1810.0,
541,2022-06-09,,    19.0,  1741.0,
541,2022-06-10,,    17.6,  1649.0,
541,2022-06-11,,    16.1,  1540.0,
541,2022-06-12,,    14.6,  1423.0,
541,2022-06-13,,    12.8,  1297.0,
541,2022-06-14,,    11.8,  1182.0,
541,2022-06-15,,    10.8,  1101.0,
541,2022-06-16,,     9.4,   924.0,
541,2022-06-17,,     7.4,   451.3,
541,2022-06-18,,     5.8,    61.0,
541,2022-06-19,,     4.9,    10.6,
541,2022-06-20,,     3.9,    10.7,
541,2022-06-21,,     3.5,    11.8,
541,2022-06-22,,     3.3,    13.3,
541,2022-06-23,,     2.8,    13.6,
541,2022-06-24,,     2.1,    12.2,
541,2022-06-25,,     1.5,    10.1,
541,2022-06-26,,     1.0,    10.6,
541,2022-06-27,,     0.0,     9.8,
541,2022-06-28,,     0.0,    10.7,
541,2022-06-29,,     0.0,    14.2,
541,2022-06-30,,     0.0,    16.6,
541,2022-07-01,,     0.0,    12.1,
541,2022-07-02,,     0.0,    11.9,
541,2022-07-03,,     0.0,    10.8,
541,2022-07-04,,     0.0,     9.9,
541,2022-07-05,,     0.0,    10.5,
541,2022-07-06,,     0.0,    10.7,
541,2022-07-07,,     0.0,    10.5,
541,2022-07-08,,     0.0,    10.6,
541,2022-07-09,,     0.0,    10.9,
541,2022-07-10,,     0.0,    10.3,
541,2022-07-11,,     0.0,    11.3,
541,2022-07-12,,     0.0,    11.3,
541,2022-07-13,,     0.0,    10.4,
541,2022-07-14,,     0.0,     8.4,
541,2022-07-15,,     0.0,     8.6,
541,2022-07-16,,     0.0,     8.1,
541,2022-07-17,,     0.0,     7.9,
541,2022-07-18,,     0.0,     7.2,
541,2022-07-19,,     0.0,     6.2,
541,2022-07-20,,     0.0,     6.2,
541,2022-07-21,,     0.0,     6.3,
541,2022-07-22,,     0.0,     6.5,
541,2022-07-23,,     0.0,     9.0,
541,2022-07-24,,     0.0,    11.6,
541,2022-07-25,,     0.0,    13.8,
541,2022-07-26,,     0.0,    15.1,
541,2022-07-27,,     0.0,    15.5,
541,2022-07-28,,     0.0,    15.9,
541,2022-07-29,,     0.0,    17.3,
541,2022-07-30,,     0.0,    18.1,
541,2022-07-31,,     0.0,    18.6,
541,2022-08-01,,     0.0,    16.6,
541,2022-08-02,,     0.0,    15.4,
541,2022-08-03,,     0.0,    16.7,
541,2022-08-04,,     0.0,    17.2,
541,2022-08-05,,     0.0,    18.4,
541,2022-08-06,,     0.0,    13.9,
541,2022-08-07,,     0.0,    12.1,
541,2022-08-08,,     0.0,    10.8,
541,2022-08-09,,     0.0,    10.5,
541,2022-08-10,,     0.0,     9.9,
541,2022-08-11,,     0.0,    10.2,
541,2022-08-12,,     0.0,    10.5,
541,2022-08-13,,     0.0,    11.3,
541,2022-08-14,,     0.0,    12.2,
541,2022-08-15,,     0.0,    13.4,
541,2022-08-16,,     0.0,    14.9,
541,2022-08-17,,     0.0,    15.8,
541,2022-08-18,,     0.0,    13.7,
541,2022-08-19,,     0.0,    13.0,
541,2022-08-20,,     0.0,    12.7,
541,2022-08-21,,     0.0,    13.0,
541,2022-08-22,,     0.0,    13.6,
541,2022-08-23,,     0.0,    13.8,
541,2022-08-24,,     0.0,    14.8,
541,2022-08-25,,     0.0,    15.0,
541,2022-08-26,,     0.0,    15.5,
541,2022-08-27,,     0.0,    15.4,
541,2022-08-28,,     0.0,    15.7,
541,2022-08-29,,     0.0,    16.0,
541,2022-08-30,,     0.0,    16.8,
541,2022-08-31,,     0.0,    16.9,
541,2022-09-01,,     0.0,    17.4,
541,2022-09-02,,     0.0,    17.8,
541,2022-09-03,,     0.0,    18.1,
541,2022-09-04,,     0.0,    18.7,
541,2022-09-05,,     0.0,    18.6,
541,2022-09-06,,     0.0,    19.2,
541,2022-09-07,,     0.0,    19.3,
541,2022-09-08,,     0.0,    18.9,
541,2022-09-09,,     0.0,    18.9,
541,2022-09-10,,     0.0,    18.8,
541,2022-09-11,,     0.0,    18.6,
541,2022-09-12,,     0.0,    16.9,
541,2022-09-13,,     0.0,    16.8,
541,2022-09-14,,     0.0,    14.2,
541,2022-09-15,,     0.0,    13.0,
541,2022-09-16,,     0.0,-99.9,
541,2022-09-17,,     0.0,-99.9,
541,2022-09-18,,     0.0,-99.9,
541,2022-09-19,,     0.0,-99.9,
541,2022-09-20,,     0.0,-99.9,
541,2022-09-21,,     0.0,-99.9,
541,2022-09-22,,     0.0,     0.3,
541,2022-09-23,,     0.0,     1.4,
541,2022-09-24,,     0.0,     1.6,
541,2022-09-25,,     0.0,     1.2,
541,2022-09-26,,     0.0,     1.8,
541,2022-09-27,,     0.0,     1.9,
541,2022-09-28,,     0.0,     1.1,
541,2022-09-29,,     0.0,-99.9,
541,2022-09-30,,     0.0,     1.2,
541,2022-09-30,23:59,-99.9,-99.9,




