



California (PST) SNOTEL Site Independence Lake - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Tue Nov 26 21:19:49 GMT-08:00 2024. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,WTEQ.I-2 (in) ,
541,2023-11-08,,     1.0,-99.9,
541,2023-11-09,,     1.0,-99.9,
541,2023-11-10,,     1.0,-99.9,
541,2023-11-11,,     1.1,-99.9,
541,2023-11-12,,     1.1,-99.9,
541,2023-11-13,,     1.1,-99.9,
541,2023-11-14,,     1.1,-99.9,
541,2023-11-15,,     1.1,-99.9,
541,2023-11-16,,     1.3,-99.9,
541,2023-11-17,,     1.6,-99.9,
541,2023-11-18,,     1.8,-99.9,
541,2023-11-19,,     2.8,-99.9,
541,2023-11-20,,     2.8,-99.9,
541,2023-11-21,,     3.0,-99.9,
541,2023-11-22,,     3.0,-99.9,
541,2023-11-23,,     3.0,-99.9,
541,2023-11-24,,     2.9,-99.9,
541,2023-11-25,,     2.9,-99.9,
541,2023-11-26,,     2.9,-99.9,
541,2023-11-27,,     2.9,-99.9,
541,2023-11-28,,     2.9,-99.9,
541,2023-11-29,,     2.9,-99.9,
541,2023-11-30,,     2.9,-99.9,
541,2023-12-01,,     2.9,-99.9,
541,2023-12-02,,     3.0,-99.9,
541,2023-12-03,,     3.3,-99.9,
541,2023-12-04,,     3.3,-99.9,
541,2023-12-05,,     3.5,-99.9,
541,2023-12-06,,     3.5,-99.9,
541,2023-12-07,,     4.2,-99.9,
541,2023-12-08,,     4.5,-99.9,
541,2023-12-09,,     4.5,-99.9,
541,2023-12-10,,     4.5,-99.9,
541,2023-12-11,,     4.5,-99.9,
541,2023-12-12,,     4.5,-99.9,
541,2023-12-13,,     4.5,-99.9,
541,2023-12-14,,     4.5,-99.9,
541,2023-12-15,,     4.6,-99.9,
541,2023-12-16,,     4.6,-99.9,
541,2023-12-17,,     4.6,-99.9,
541,2023-12-18,,     4.6,-99.9,
541,2023-12-19,,     5.8,-99.9,
541,2023-12-20,,     6.7,-99.9,
541,2023-12-21,,     6.8,-99.9,
541,2023-12-22,,     6.8,-99.9,
541,2023-12-23,,     6.8,-99.9,
541,2023-12-24,,     6.8,-99.9,
541,2023-12-25,,     6.9,-99.9,
541,2023-12-26,,     6.9,-99.9,
541,2023-12-27,,     6.9,-99.9,
541,2023-12-28,,     6.9,-99.9,
541,2023-12-29,,     7.0,-99.9,
541,2023-12-30,,     7.0,-99.9,
541,2023-12-31,,     7.0,-99.9,
541,2024-01-01,,     7.0,-99.9,
541,2024-01-02,,     7.0,-99.9,
541,2024-01-03,,     7.5,-99.9,
541,2024-01-04,,     7.6,-99.9,
541,2024-01-05,,     7.6,-99.9,
541,2024-01-06,,     7.6,-99.9,
541,2024-01-07,,     8.1,-99.9,
541,2024-01-08,,     8.1,-99.9,
541,2024-01-09,,     8.5,-99.9,
541,2024-01-10,,     8.7,-99.9,
541,2024-01-11,,    10.1,-99.9,
541,2024-01-12,,    10.1,-99.9,
541,2024-01-13,,    10.3,-99.9,
541,2024-01-14,,    11.2,-99.9,
541,2024-01-15,,    11.2,-99.9,
541,2024-01-16,,    11.2,-99.9,
541,2024-01-17,,    11.6,-99.9,
541,2024-01-18,,    11.7,-99.9,
541,2024-01-19,,    11.8,-99.9,
541,2024-01-20,,    11.8,-99.9,
541,2024-01-21,,    12.5,-99.9,
541,2024-01-22,,    13.1,-99.9,
541,2024-01-23,,    13.5,-99.9,
541,2024-01-24,,    13.5,-99.9,
541,2024-01-25,,    13.6,-99.9,
541,2024-01-26,,    13.6,-99.9,
541,2024-01-27,,    13.7,-99.9,
541,2024-01-28,,    13.7,-99.9,
541,2024-01-29,,    13.7,-99.9,
541,2024-01-30,,    13.7,-99.9,
541,2024-01-31,,    13.7,-99.9,
541,2024-02-01,,    13.9,-99.9,
541,2024-02-02,,    14.3,-99.9,
541,2024-02-03,,    14.9,-99.9,
541,2024-02-04,,    15.0,-99.9,
541,2024-02-05,,    17.6,-99.9,
541,2024-02-06,,    19.0,-99.9,
541,2024-02-07,,    19.1,-99.9,
541,2024-02-08,,    19.3,-99.9,
541,2024-02-09,,    19.4,-99.9,
541,2024-02-10,,    19.4,-99.9,
541,2024-02-11,,    19.4,-99.9,
541,2024-02-12,,    19.4,-99.9,
541,2024-02-13,,    19.5,-99.9,
541,2024-02-14,,    19.5,-99.9,
541,2024-02-15,,    20.7,-99.9,
541,2024-02-16,,    21.2,-99.9,
541,2024-02-17,,    21.3,-99.9,
541,2024-02-18,,    22.0,-99.9,
541,2024-02-19,,    22.4,-99.9,
541,2024-02-20,,    24.8,-99.9,
541,2024-02-21,,    25.5,-99.9,
541,2024-02-22,,    25.7,-99.9,
541,2024-02-23,,    25.8,-99.9,
541,2024-02-24,,    25.8,-99.9,
541,2024-02-25,,    25.8,-99.9,
541,2024-02-26,,    25.8,-99.9,
541,2024-02-27,,    26.2,-99.9,
541,2024-02-28,,    26.2,-99.9,
541,2024-02-29,,    26.2,-99.9,
541,2024-03-01,,    28.7,-99.9,
541,2024-03-02,,    31.9,-99.9,
541,2024-03-03,,    34.5,-99.9,
541,2024-03-04,,    36.1,-99.9,
541,2024-03-05,,    36.5,-99.9,
541,2024-03-06,,    36.7,-99.9,
541,2024-03-07,,    36.7,-99.9,
541,2024-03-08,,    36.7,-99.9,
541,2024-03-09,,    36.8,-99.9,
541,2024-03-10,,    36.9,-99.9,
541,2024-03-11,,    37.0,-99.9,
541,2024-03-12,,    37.2,-99.9,
541,2024-03-13,,    37.4,-99.9,
541,2024-03-14,,    37.4,-99.9,
541,2024-03-15,,    37.5,-99.9,
541,2024-03-16,,    37.6,-99.9,
541,2024-03-17,,    37.7,-99.9,
541,2024-03-18,,    37.9,-99.9,
541,2024-03-19,,    38.0,-99.9,
541,2024-03-20,,    38.0,-99.9,
541,2024-03-21,,    38.0,-99.9,
541,2024-03-22,,    38.0,-99.9,
541,2024-03-23,,    38.7,-99.9,
541,2024-03-24,,    39.6,-99.9,
541,2024-03-25,,    39.6,-99.9,
541,2024-03-26,,    39.6,-99.9,
541,2024-03-27,,    39.6,-99.9,
541,2024-03-28,,    40.4,-99.9,
541,2024-03-29,,    40.7,-99.9,
541,2024-03-30,,    41.6,    12.5,
541,2024-03-31,,    42.2,-99.9,
541,2024-04-01,,    42.6,-99.9,
541,2024-04-02,,    42.6,-99.9,
541,2024-04-03,,    42.6,-99.9,
541,2024-04-04,,    43.1,-99.9,
541,2024-04-05,,    43.1,-99.9,
541,2024-04-06,,    43.6,-99.9,
541,2024-04-07,,    43.6,-99.9,
541,2024-04-08,,    43.6,-99.9,
541,2024-04-09,,    43.6,-99.9,
541,2024-04-10,,    43.7,-99.9,
541,2024-04-11,,    43.7,-99.9,
541,2024-04-12,,    43.7,-99.9,
541,2024-04-13,,    43.7,-99.9,
541,2024-04-14,,    43.7,-99.9,
541,2024-04-15,,    43.7,-99.9,
541,2024-04-16,,    43.8,-99.9,
541,2024-04-17,,    43.8,-99.9,
541,2024-04-18,,    43.8,-99.9,
541,2024-04-19,,    43.8,-99.9,
541,2024-04-20,,    43.7,-99.9,
541,2024-04-21,,    43.6,-99.9,
541,2024-04-22,,    43.4,-99.9,
541,2024-04-23,,    43.1,-99.9,
541,2024-04-24,,    42.9,-99.9,
541,2024-04-25,,    42.7,-99.9,
541,2024-04-26,,    42.8,-99.9,
541,2024-04-27,,    43.2,-99.9,
541,2024-04-28,,    43.2,-99.9,
541,2024-04-29,,    43.1,-99.9,
541,2024-04-30,,    43.0,-99.9,
541,2024-05-01,,    42.9,-99.9,
541,2024-05-02,,    42.8,-99.9,
541,2024-05-03,,    42.6,-99.9,
541,2024-05-04,,    42.4,-99.9,
541,2024-05-05,,    44.0,-99.9,
541,2024-05-06,,    44.0,-99.9,
541,2024-05-07,,    44.0,-99.9,
541,2024-05-08,,    44.0,-99.9,
541,2024-05-09,,    44.0,-99.9,
541,2024-05-10,,    44.0,-99.9,
541,2024-05-11,,    43.9,-99.9,
541,2024-05-12,,    43.8,-99.9,
541,2024-05-13,,    43.3,-99.9,
541,2024-05-14,,    42.7,-99.9,
541,2024-05-15,,    41.9,-99.9,
541,2024-05-16,,    41.0,-99.9,
541,2024-05-17,,    40.1,-99.9,
541,2024-05-18,,    39.3,-99.9,
541,2024-05-19,,    38.5,-99.9,
541,2024-05-20,,    37.6,-99.9,
541,2024-05-21,,    37.2,-99.9,
541,2024-05-22,,    36.9,-99.9,
541,2024-05-23,,    36.4,-99.9,
541,2024-05-24,,    36.0,-99.9,
541,2024-05-25,,    35.5,-99.9,
541,2024-05-26,,    35.0,-99.9,
541,2024-05-27,,    34.6,-99.9,
541,2024-05-28,,    33.8,-99.9,
541,2024-05-29,,    33.0,-99.9,
541,2024-05-30,,    32.3,-99.9,
541,2024-05-31,,    31.4,-99.9,
541,2024-06-01,,    30.8,-99.9,
541,2024-06-02,,    30.2,-99.9,
541,2024-06-03,,    29.3,-99.9,
541,2024-06-04,,    28.2,-99.9,
541,2024-06-05,,    27.0,-99.9,
541,2024-06-06,,    25.6,-99.9,
541,2024-06-07,,    23.7,-99.9,
541,2024-06-08,,    22.1,-99.9,
541,2024-06-09,,    21.1,-99.9,
541,2024-06-10,,    19.7,-99.9,
541,2024-06-11,,    18.3,-99.9,
541,2024-06-12,,    16.7,-99.9,
541,2024-06-13,,    14.8,-99.9,
541,2024-06-14,,    13.0,-99.9,
541,2024-06-15,,    11.6,-99.9,
541,2024-06-16,,    10.5,-99.9,
541,2024-06-17,,     9.3,-99.9,
541,2024-06-18,,     8.4,-99.9,
541,2024-06-19,,     7.6,-99.9,
541,2024-06-20,,     6.3,     5.0,
541,2024-06-21,,     4.6,     2.5,
541,2024-06-22,,     3.4,     3.4,
541,2024-06-23,,     2.5,     4.9,
541,2024-06-24,,     1.7,     6.4,
541,2024-06-25,,     1.2,     3.2,
541,2024-06-26,,     0.4,     4.4,
541,2024-06-27,,     0.0,     3.8,
541,2024-06-28,,     0.0,     4.7,
541,2024-06-29,,     0.0,     6.9,
541,2024-06-30,,     0.0,     7.9,
541,2024-07-01,,     0.0,     8.2,
541,2024-07-02,,     0.0,     8.7,
541,2024-07-03,,     0.0,     9.3,
541,2024-07-04,,     0.0,    10.1,
541,2024-07-05,,     0.0,    10.0,
541,2024-07-06,,     0.0,    10.2,
541,2024-07-07,,     0.0,    10.0,
541,2024-07-08,,     0.0,     9.7,
541,2024-07-09,,     0.0,     9.6,
541,2024-07-10,,     0.0,     9.1,
541,2024-07-11,,     0.0,     9.1,
541,2024-07-12,,     0.0,     8.4,
541,2024-07-13,,     0.0,     8.4,
541,2024-07-14,,     0.0,     6.5,
541,2024-07-15,,     0.0,-99.9,
541,2024-07-16,,     0.0,     0.1,
541,2024-07-17,,     0.0,-99.9,
541,2024-07-18,,     0.0,-99.9,
541,2024-07-19,,     0.0,     2.1,
541,2024-07-20,,     0.0,     2.6,
541,2024-07-21,,     0.0,-99.9,
541,2024-07-22,,     0.0,-99.9,
541,2024-07-23,,     0.0,     4.0,
541,2024-07-24,,     0.0,-99.9,
541,2024-07-25,,     0.0,-99.9,
541,2024-07-26,,     0.0,     3.0,
541,2024-07-27,,     0.0,-99.9,
541,2024-07-28,,     0.0,     1.8,
541,2024-07-29,,     0.0,-99.9,
541,2024-07-30,,     0.0,-99.9,
541,2024-07-31,,     0.0,-99.9,
541,2024-08-01,,     0.0,-99.9,
541,2024-08-02,,     0.0,-99.9,
541,2024-08-03,,     0.0,-99.9,
541,2024-08-04,,     0.0,-99.9,
541,2024-08-05,,     0.0,-99.9,
541,2024-08-06,,     0.0,-99.9,
541,2024-08-07,,     0.0,-99.9,
541,2024-08-08,,     0.0,-99.9,
541,2024-08-09,,     0.0,-99.9,
541,2024-08-10,,     0.0,-99.9,
541,2024-08-11,,     0.0,-99.9,
541,2024-08-12,,     0.0,-99.9,
541,2024-08-13,,     0.0,-99.9,
541,2024-08-14,,     0.0,-99.9,
541,2024-08-15,,     0.0,-99.9,
541,2024-08-16,,     0.0,-99.9,
541,2024-08-17,,     0.0,-99.9,
541,2024-08-18,,     0.0,-99.9,
541,2024-08-19,,     0.0,-99.9,
541,2024-08-20,,     0.0,-99.9,
541,2024-08-21,,     0.0,-99.9,
541,2024-08-22,,     0.0,-99.9,
541,2024-08-23,,     0.0,-99.9,
541,2024-08-24,,     0.0,-99.9,
541,2024-08-25,,     0.4,-99.9,
541,2024-08-26,,     0.0,-99.9,
541,2024-08-27,,     0.0,-99.9,
541,2024-08-28,,     0.0,-99.9,
541,2024-08-29,,     0.0,-99.9,
541,2024-08-30,,     0.0,-99.9,
541,2024-08-31,,     0.0,-99.9,
541,2024-09-01,,     0.0,-99.9,
541,2024-09-02,,     0.0,-99.9,
541,2024-09-03,,     0.0,-99.9,
541,2024-09-04,,     0.0,-99.9,
541,2024-09-05,,     0.0,-99.9,
541,2024-09-06,,     0.0,-99.9,
541,2024-09-07,,     0.0,-99.9,
541,2024-09-08,,     0.0,-99.9,
541,2024-09-09,,     0.0,-99.9,
541,2024-09-10,,     0.0,-99.9,
541,2024-09-11,,     0.0,-99.9,
541,2024-09-12,,     0.0,-99.9,
541,2024-09-13,,     0.0,-99.9,
541,2024-09-14,,     0.0,-99.9,
541,2024-09-15,,     0.0,-99.9,
541,2024-09-16,,     0.0,-99.9,
541,2024-09-17,,     0.0,-99.9,
541,2024-09-18,,     0.0,-99.9,
541,2024-09-19,,     0.0,-99.9,
541,2024-09-20,,     0.0,-99.9,
541,2024-09-21,,     0.0,-99.9,
541,2024-09-22,,     0.0,-99.9,
541,2024-09-23,,     0.0,-99.9,
541,2024-09-24,,     0.0,-99.9,
541,2024-09-25,,     0.0,-99.9,
541,2024-09-26,,     0.0,-99.9,
541,2024-09-27,,     0.0,-99.9,
541,2024-09-28,,     0.0,-99.9,
541,2024-09-29,,     0.0,-99.9,
541,2024-09-30,,     0.0,-99.9,
541,2024-09-30,23:59,-99.9,-99.9,




