,DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level
0,2018-08-26 19:00:00,8.234310380399998,8/26/2018,07:00:00 pm,0,9.66,8.4468,0.21248961960000123
1,2018-08-26 19:10:00,8.2333926324,8/26/2018,07:10:00 pm,0,9.649,8.45,0.2166073676
2,2018-08-26 19:20:00,8.2348916208,8/26/2018,07:20:00 pm,0,9.64,8.4537,0.2188083792000004
3,2018-08-26 19:30:00,8.2349935928,8/26/2018,07:30:00 pm,0,9.633,8.4578,0.22280640720000022
4,2018-08-26 19:40:00,8.235411677999998,8/26/2018,07:40:00 pm,0,9.627,8.4607,0.22528832200000082
5,2018-08-26 19:50:00,8.236431398,8/26/2018,07:50:00 pm,0,9.622,8.4645,0.22806860199999868
6,2018-08-26 20:00:00,8.2365435672,8/26/2018,08:00:00 pm,0,9.618,8.468,0.23145643279999994
7,2018-08-26 20:10:00,8.2365639616,8/26/2018,08:10:00 pm,0,9.614,8.4713,0.23473603839999946
8,2018-08-26 20:20:00,8.237960978,8/26/2018,08:20:00 pm,0,9.611,8.475,0.23703902199999938
9,2018-08-26 20:30:00,8.23831788,8/26/2018,08:30:00 pm,0,9.608,8.4776,0.23928212000000038
10,2018-08-26 20:40:00,8.2390622756,8/26/2018,08:40:00 pm,0,9.606,8.4812,0.24213772439999914
11,2018-08-26 20:50:00,8.239796474,8/26/2018,08:50:00 pm,0,9.604,8.4842,0.24440352599999926
12,2018-08-26 21:00:00,8.24112211,8/26/2018,09:00:00 pm,0,9.602,8.4874,0.24627789
13,2018-08-26 21:10:00,8.2407244192,8/26/2018,09:10:00 pm,0,9.6,8.4906,0.24987558080000127
14,2018-08-26 21:20:00,8.2410609268,8/26/2018,09:20:00 pm,0,9.598,8.4929,0.2518390732000011
15,2018-08-26 21:30:00,8.2408773772,8/26/2018,09:30:00 pm,0,9.596,8.4953,0.25442262279999994
16,2018-08-26 21:40:00,8.240591855599998,8/26/2018,09:40:00 pm,0,9.595,8.4976,0.2570081444000021
17,2018-08-26 21:50:00,8.2401941648,8/26/2018,09:50:00 pm,0,9.593,8.4993,0.25910583519999975
18,2018-08-26 22:00:00,8.2410507296,8/26/2018,10:00:00 pm,0,9.592,8.5014,0.2603492704000008
19,2018-08-26 22:10:00,8.241336251199998,8/26/2018,10:10:00 pm,0,9.591,8.5039,0.26256374880000166
20,2018-08-26 22:20:00,8.2413566456,8/26/2018,10:20:00 pm,0,9.59,8.5057,0.26434335439999934
21,2018-08-26 22:30:00,8.241682955999998,8/26/2018,10:30:00 pm,0,9.589,8.5074,0.2657170440000023
22,2018-08-26 22:40:00,8.241580984,8/26/2018,10:40:00 pm,0,9.587,8.5097,0.268119016
23,2018-08-26 22:50:00,8.2416931532,8/26/2018,10:50:00 pm,0,9.587,8.511,0.2693068467999993
24,2018-08-26 23:00:00,8.242692478799999,8/26/2018,11:00:00 pm,0,9.586,8.5132,0.27050752120000077
25,2018-08-26 23:10:00,8.242498732,8/26/2018,11:10:00 pm,0,9.585,8.5152,0.2727012680000005
26,2018-08-26 23:20:00,8.2429881976,8/26/2018,11:20:00 pm,0,9.584,8.517,0.27401180239999867
27,2018-08-26 23:30:00,8.2435388464,8/26/2018,11:30:00 pm,0,9.583,8.5188,0.2752611536000007
28,2018-08-26 23:40:00,8.2445585664,8/26/2018,11:40:00 pm,0,9.582,8.5208,0.2762414335999992
29,2018-08-26 23:50:00,8.244895074,8/26/2018,11:50:00 pm,0,9.582,8.5229,0.2780049259999995
30,2018-08-27 00:00:00,8.2436306212,8/27/2018,12:00:00 am,0,9.581,8.5239,0.2802693787999999
31,2018-08-27 00:10:00,8.2442934392,8/27/2018,12:10:00 am,0,9.58,8.5257,0.2814065608000007
32,2018-08-27 00:20:00,8.244334228,8/27/2018,12:20:00 am,0,9.579,8.5271,0.2827657720000012
33,2018-08-27 00:30:00,8.243620424,8/27/2018,12:30:00 am,0,9.579,8.5281,0.28447957600000073
34,2018-08-27 00:40:00,8.2434878604,8/27/2018,12:40:00 am,0,9.578,8.5294,0.2859121396000006
35,2018-08-27 00:50:00,8.244232256,8/27/2018,12:50:00 am,0,9.577,8.5305,0.2862677439999999
