deploy_end,deploy_start,deployment_id,deploy_year,well_id,DT,Date,Time,raw_Level_m,TEMPERATURE,end_date_x,cut_start,cut_end,temp_threshold,end_date_y,Rate of Change
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 14:30:00,8/24/2018,02:30:00 pm,8.3332,11.677,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0001
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 14:40:00,8/24/2018,02:40:00 pm,8.3348,11.253,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.04239999999999995
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 14:50:00,8/24/2018,02:50:00 pm,8.3343,11.076,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.01769999999999996
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 15:00:00,8/24/2018,03:00:00 pm,8.332,10.978,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.009800000000000076
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 15:10:00,8/24/2018,03:10:00 pm,8.3307,10.913,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00649999999999995
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 15:20:00,8/24/2018,03:20:00 pm,8.3291,10.866,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00470000000000006
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 15:30:00,8/24/2018,03:30:00 pm,8.3285,10.829,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0036999999999999035
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 15:40:00,8/24/2018,03:40:00 pm,8.3271,10.8,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0028999999999999916
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 15:50:00,8/24/2018,03:50:00 pm,8.3255,10.778,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.002200000000000024
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 16:00:00,8/24/2018,04:00:00 pm,8.324,10.76,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0018000000000000683
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 16:10:00,8/24/2018,04:10:00 pm,8.3216,10.745,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0015000000000000568
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 16:20:00,8/24/2018,04:20:00 pm,8.3203,10.732,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00129999999999999
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 16:30:00,8/24/2018,04:30:00 pm,8.3192,10.721,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0010999999999999233
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 16:40:00,8/24/2018,04:40:00 pm,8.3175,10.711,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0009999999999999788
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 16:50:00,8/24/2018,04:50:00 pm,8.3166,10.702,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0009000000000000341
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 17:00:00,8/24/2018,05:00:00 pm,8.316,10.694,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0007999999999999119
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 17:10:00,8/24/2018,05:10:00 pm,8.3149,10.687,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.000700000000000145
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 17:20:00,8/24/2018,05:20:00 pm,8.3139,10.68,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0006999999999999674
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 17:30:00,8/24/2018,05:30:00 pm,8.3129,10.675,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0004999999999999005
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 17:40:00,8/24/2018,05:40:00 pm,8.3125,10.669,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0006000000000000227
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 17:50:00,8/24/2018,05:50:00 pm,8.3124,10.664,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0005000000000000782
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 18:00:00,8/24/2018,06:00:00 pm,8.3119,10.66,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00039999999999995595
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 18:10:00,8/24/2018,06:10:00 pm,8.312,10.655,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0005000000000000782
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 18:20:00,8/24/2018,06:20:00 pm,8.3121,10.651,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00039999999999995595
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 18:30:00,8/24/2018,06:30:00 pm,8.3122,10.647,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00039999999999995595
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 18:40:00,8/24/2018,06:40:00 pm,8.3124,10.643,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00039999999999995595
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 18:50:00,8/24/2018,06:50:00 pm,8.3133,10.64,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00030000000000001136
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 19:00:00,8/24/2018,07:00:00 pm,8.3134,10.637,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00030000000000001136
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 19:10:00,8/24/2018,07:10:00 pm,8.3145,10.634,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00030000000000001136
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 19:20:00,8/24/2018,07:20:00 pm,8.3159,10.631,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00030000000000001136
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 19:30:00,8/24/2018,07:30:00 pm,8.3172,10.628,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00030000000000001136
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 19:40:00,8/24/2018,07:40:00 pm,8.3188,10.625,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00030000000000001136
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 19:50:00,8/24/2018,07:50:00 pm,8.3205,10.622,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00030000000000001136
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 20:00:00,8/24/2018,08:00:00 pm,8.3221,10.62,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.0002000000000000668
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 20:10:00,8/24/2018,08:10:00 pm,8.3236,10.618,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00019999999999988915
2018-08-26 23:59:00,2018-08-24,KFR-XE1S_2018_0824_0826,2018,KFR-XE1S,2018-08-24 20:20:00,8/24/2018,08:20:00 pm,8.3255,10.615,2018-08-26,2018-08-24 14:30:00,2018-08-26 14:30:00,0.5,2018-08-26,0.00030000000000001136
