deploy_end,deploy_start,deployment_id,deploy_year,well_id,DT,Date,Time,raw_Level_m,TEMPERATURE,end_date_x,cut_start,cut_end,temp_threshold,end_date_y,Rate of Change
2018-07-17 23:59:00,2018-07-15,KWR-1_2018_0715_0717,2018,KWR-1,2018-07-15 16:00:00,7/15/2018,04:00:00 pm,8.5933,11.244,2018-07-17,2018-07-15 15:52:00,2018-07-17 14:24:00,0.4,2018-07-17,0.0001
2018-07-17 23:59:00,2018-07-15,KWR-1_2018_0715_0717,2018,KWR-1,2018-07-15 16:10:00,7/15/2018,04:10:00 pm,8.5949,10.369,2018-07-17,2018-07-15 15:52:00,2018-07-17 14:24:00,0.4,2018-07-17,0.0875
2018-07-17 23:59:00,2018-07-15,KWR-1_2018_0715_0717,2018,KWR-1,2018-07-15 16:20:00,7/15/2018,04:20:00 pm,8.5896,10.08,2018-07-17,2018-07-15 15:52:00,2018-07-17 14:24:00,0.4,2018-07-17,0.02889999999999997
2018-07-17 23:59:00,2018-07-15,KWR-1_2018_0715_0717,2018,KWR-1,2018-07-15 16:30:00,7/15/2018,04:30:00 pm,8.5842,9.933,2018-07-17,2018-07-15 15:52:00,2018-07-17 14:24:00,0.4,2018-07-17,0.014700000000000024
2018-07-17 23:59:00,2018-07-15,KWR-1_2018_0715_0717,2018,KWR-1,2018-07-15 16:40:00,7/15/2018,04:40:00 pm,8.5801,9.845,2018-07-17,2018-07-15 15:52:00,2018-07-17 14:24:00,0.4,2018-07-17,0.008799999999999919
2018-07-17 23:59:00,2018-07-15,KWR-1_2018_0715_0717,2018,KWR-1,2018-07-15 16:50:00,7/15/2018,04:50:00 pm,8.5784,9.787,2018-07-17,2018-07-15 15:52:00,2018-07-17 14:24:00,0.4,2018-07-17,0.005799999999999983
2018-07-17 23:59:00,2018-07-15,KWR-1_2018_0715_0717,2018,KWR-1,2018-07-15 17:00:00,7/15/2018,05:00:00 pm,8.5755,9.748,2018-07-17,2018-07-15 15:52:00,2018-07-17 14:24:00,0.4,2018-07-17,0.0039000000000001477
2018-07-17 23:59:00,2018-07-15,KWR-1_2018_0715_0717,2018,KWR-1,2018-07-15 17:10:00,7/15/2018,05:10:00 pm,8.5748,9.72,2018-07-17,2018-07-15 15:52:00,2018-07-17 14:24:00,0.4,2018-07-17,0.0027999999999998694
2018-07-17 23:59:00,2018-07-15,KWR-1_2018_0715_0717,2018,KWR-1,2018-07-15 17:20:00,7/15/2018,05:20:00 pm,8.5729,9.7,2018-07-17,2018-07-15 15:52:00,2018-07-17 14:24:00,0.4,2018-07-17,0.002000000000000135
2018-07-17 23:59:00,2018-07-15,KWR-1_2018_0715_0717,2018,KWR-1,2018-07-15 17:30:00,7/15/2018,05:30:00 pm,8.5722,9.684,2018-07-17,2018-07-15 15:52:00,2018-07-17 14:24:00,0.4,2018-07-17,0.0016000000000000014
