deploy_end,deploy_start,deployment_id,deploy_year,well_id,DT,Date,Time,raw_Level_m,TEMPERATURE,end_date_x,cut_start,cut_end,temp_threshold,end_date_y,Rate of Change
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 14:30:00,7/16/2018,02:30:00 pm,8.2114,8.981,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 14:40:00,7/16/2018,02:40:00 pm,8.212,8.981,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 14:50:00,7/16/2018,02:50:00 pm,8.2114,8.982,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,9.999999999994457e-05
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 15:00:00,7/16/2018,03:00:00 pm,8.2111,8.982,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 15:10:00,7/16/2018,03:10:00 pm,8.2108,8.982,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 15:20:00,7/16/2018,03:20:00 pm,8.2102,8.981,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,9.999999999994457e-05
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 15:30:00,7/16/2018,03:30:00 pm,8.2097,8.982,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,9.999999999994457e-05
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 15:40:00,7/16/2018,03:40:00 pm,8.2097,8.982,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 15:50:00,7/16/2018,03:50:00 pm,8.2087,8.982,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 16:00:00,7/16/2018,04:00:00 pm,8.209,8.982,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 16:10:00,7/16/2018,04:10:00 pm,8.2088,8.982,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 16:20:00,7/16/2018,04:20:00 pm,8.2085,8.982,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 16:30:00,7/16/2018,04:30:00 pm,8.2088,8.983,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.00010000000000012221
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 16:40:00,7/16/2018,04:40:00 pm,8.2091,8.983,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 16:50:00,7/16/2018,04:50:00 pm,8.2082,8.983,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 17:00:00,7/16/2018,05:00:00 pm,8.2079,8.983,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 17:10:00,7/16/2018,05:10:00 pm,8.2081,8.984,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,9.999999999994457e-05
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 17:20:00,7/16/2018,05:20:00 pm,8.2081,8.984,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 17:30:00,7/16/2018,05:30:00 pm,8.2084,8.984,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 17:40:00,7/16/2018,05:40:00 pm,8.2078,8.985,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,9.999999999994457e-05
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 17:50:00,7/16/2018,05:50:00 pm,8.2076,8.985,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 18:00:00,7/16/2018,06:00:00 pm,8.2075,8.985,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 18:10:00,7/16/2018,06:10:00 pm,8.2068,8.986,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.00010000000000012221
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 18:20:00,7/16/2018,06:20:00 pm,8.2061,8.986,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 18:30:00,7/16/2018,06:30:00 pm,8.2065,8.986,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 18:40:00,7/16/2018,06:40:00 pm,8.2067,8.986,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 18:50:00,7/16/2018,06:50:00 pm,8.2073,8.987,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,9.999999999994457e-05
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 19:00:00,7/16/2018,07:00:00 pm,8.2077,8.987,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 19:10:00,7/16/2018,07:10:00 pm,8.2088,8.987,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 19:20:00,7/16/2018,07:20:00 pm,8.2085,8.987,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 19:30:00,7/16/2018,07:30:00 pm,8.209,8.987,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 19:40:00,7/16/2018,07:40:00 pm,8.2099,8.987,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 19:50:00,7/16/2018,07:50:00 pm,8.21,8.988,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,9.999999999994457e-05
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 20:00:00,7/16/2018,08:00:00 pm,8.2107,8.988,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 20:10:00,7/16/2018,08:10:00 pm,8.2109,8.988,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 20:20:00,7/16/2018,08:20:00 pm,8.2117,8.988,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 20:30:00,7/16/2018,08:30:00 pm,8.2117,8.988,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 20:40:00,7/16/2018,08:40:00 pm,8.211,8.988,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 20:50:00,7/16/2018,08:50:00 pm,8.2118,8.989,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.00010000000000012221
2018-07-17 23:59:00,2018-07-15,KWT-1_2018_0715_0717,2018,KWT-1,2018-07-16 21:00:00,7/16/2018,09:00:00 pm,8.2126,8.989,2018-07-17,2018-07-15 15:10:00,2018-07-17 13:44:00,0.5,2018-07-17,0.0
