deploy_end,deploy_start,deployment_id,deploy_year,well_id,DT,Date,Time,raw_Level_m,TEMPERATURE,end_date_x,cut_start,cut_end,temp_threshold,end_date_y,Rate of Change
2019-11-11 23:59:00,2019-09-21,EEF-1_2019_0921_1111,2019,EEF-1,2019-10-06 00:50:00,10/6/2019,12:50:00 am,9.0896,8.966,2019-11-11,2019-09-21 15:10:00,2019-10-20 10:30:00,0.05,2019-10-20,0.00010000000000012221
2019-11-11 23:59:00,2019-09-21,EEF-1_2019_0921_1111,2019,EEF-1,2019-10-06 01:00:00,10/6/2019,01:00:00 am,9.0894,8.965,2019-11-11,2019-09-21 15:10:00,2019-10-20 10:30:00,0.05,2019-10-20,9.999999999994457e-05
2019-11-11 23:59:00,2019-09-21,EEF-1_2019_0921_1111,2019,EEF-1,2019-10-06 01:10:00,10/6/2019,01:10:00 am,9.0894,8.964,2019-11-11,2019-09-21 15:10:00,2019-10-20 10:30:00,0.05,2019-10-20,9.999999999994457e-05
2019-11-11 23:59:00,2019-09-21,EEF-1_2019_0921_1111,2019,EEF-1,2019-10-06 01:20:00,10/6/2019,01:20:00 am,9.0895,8.962,2019-11-11,2019-09-21 15:10:00,2019-10-20 10:30:00,0.05,2019-10-20,0.0002000000000000668
2019-11-11 23:59:00,2019-09-21,EEF-1_2019_0921_1111,2019,EEF-1,2019-10-06 01:30:00,10/6/2019,01:30:00 am,9.09,8.961,2019-11-11,2019-09-21 15:10:00,2019-10-20 10:30:00,0.05,2019-10-20,9.999999999994457e-05
2019-11-11 23:59:00,2019-09-21,EEF-1_2019_0921_1111,2019,EEF-1,2019-10-06 01:40:00,10/6/2019,01:40:00 am,9.0898,8.96,2019-11-11,2019-09-21 15:10:00,2019-10-20 10:30:00,0.05,2019-10-20,9.999999999994457e-05
2019-11-11 23:59:00,2019-09-21,EEF-1_2019_0921_1111,2019,EEF-1,2019-10-06 01:50:00,10/6/2019,01:50:00 am,9.0905,8.959,2019-11-11,2019-09-21 15:10:00,2019-10-20 10:30:00,0.05,2019-10-20,0.00010000000000012221
2019-11-11 23:59:00,2019-09-21,EEF-1_2019_0921_1111,2019,EEF-1,2019-10-06 02:00:00,10/6/2019,02:00:00 am,9.0905,8.957,2019-11-11,2019-09-21 15:10:00,2019-10-20 10:30:00,0.05,2019-10-20,0.00019999999999988915
2019-11-11 23:59:00,2019-09-21,EEF-1_2019_0921_1111,2019,EEF-1,2019-10-06 02:10:00,10/6/2019,02:10:00 am,9.0909,8.957,2019-11-11,2019-09-21 15:10:00,2019-10-20 10:30:00,0.05,2019-10-20,0.0
2019-11-11 23:59:00,2019-09-21,EEF-1_2019_0921_1111,2019,EEF-1,2019-10-06 02:20:00,10/6/2019,02:20:00 am,9.0911,8.955,2019-11-11,2019-09-21 15:10:00,2019-10-20 10:30:00,0.05,2019-10-20,0.0002000000000000668
