"Plot Title: SGH 125"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 temp)","RH, % (LGR S/N: 11016173, SEN S/N: 11016173, LBL: sgh 125 rh)","Coupler Detached (LGR S/N: 11016173)","Coupler Attached (LGR S/N: 11016173)","Stopped (LGR S/N: 11016173)","End Of File (LGR S/N: 11016173)"
1,04/05/18 01:19:45 PM,50.488,43.850,Logged,,,
2,04/05/18 01:39:45 PM,50.621,43.173,,,,
3,04/05/18 01:59:45 PM,50.311,41.559,,,,
4,04/05/18 02:19:45 PM,50.135,44.447,,,,
5,04/05/18 02:39:45 PM,50.002,44.624,,,,
6,04/05/18 02:59:45 PM,50.092,42.702,,,,
7,04/05/18 03:19:45 PM,50.002,44.376,,,,
8,04/05/18 03:39:45 PM,50.400,41.690,,,,
9,04/05/18 03:59:45 PM,50.092,42.545,,,,
10,04/05/18 04:19:45 PM,48.850,44.329,,,,
11,04/05/18 04:39:45 PM,47.871,46.574,,,,
12,04/05/18 04:59:45 PM,47.109,48.232,,,,
13,04/05/18 05:19:45 PM,46.391,47.233,,,,
14,04/05/18 05:39:45 PM,45.806,48.561,,,,
15,04/05/18 05:59:45 PM,44.856,51.809,,,,
16,04/05/18 06:19:45 PM,44.173,52.622,,,,
17,04/05/18 06:39:45 PM,43.900,51.103,,,,
18,04/05/18 06:59:45 PM,43.534,52.660,,,,
19,04/05/18 07:19:45 PM,42.939,58.362,,,,
20,04/05/18 07:39:45 PM,42.156,60.960,,,,
21,04/05/18 07:59:45 PM,41.693,62.584,,,,
22,04/05/18 08:19:45 PM,41.230,66.797,,,,
23,04/05/18 08:39:45 PM,40.672,70.866,,,,
24,04/05/18 08:59:45 PM,39.643,76.883,,,,
25,04/05/18 09:19:45 PM,38.842,79.085,,,,
26,04/05/18 09:39:45 PM,38.415,81.173,,,,
27,04/05/18 09:59:45 PM,37.942,85.018,,,,
28,04/05/18 10:19:45 PM,37.416,88.930,,,,
29,04/05/18 10:39:45 PM,37.274,90.721,,,,
30,04/05/18 10:59:45 PM,36.986,91.380,,,,
31,04/05/18 11:19:45 PM,36.651,92.400,,,,
32,04/05/18 11:39:45 PM,36.459,92.743,,,,
