"Plot Title: SGH 121"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 temp)","RH, % (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 rh)","Coupler Detached (LGR S/N: 11016139)","Coupler Attached (LGR S/N: 11016139)","Stopped (LGR S/N: 11016139)","End Of File (LGR S/N: 11016139)"
1,04/04/17 01:30:00 PM,51.678,36.358,Logged,,,
2,04/04/17 01:40:00 PM,51.809,36.621,,,,
3,04/04/17 01:50:00 PM,51.678,35.783,,,,
4,04/04/17 02:00:00 PM,51.237,35.982,,,,
5,04/04/17 02:10:00 PM,50.709,37.703,,,,
6,04/04/17 02:20:00 PM,50.135,38.810,,,,
7,04/04/17 02:30:00 PM,50.135,40.071,,,,
8,04/04/17 02:40:00 PM,50.180,40.106,,,,
9,04/04/17 02:50:00 PM,50.268,40.834,,,,
10,04/04/17 03:00:00 PM,49.959,42.381,,,,
11,04/04/17 03:10:00 PM,50.135,44.757,,,,
12,04/04/17 03:20:00 PM,50.664,41.644,,,,
13,04/04/17 03:30:00 PM,51.017,39.242,,,,
14,04/04/17 03:40:00 PM,51.062,41.041,,,,
15,04/04/17 03:50:00 PM,50.664,41.173,,,,
16,04/04/17 04:00:00 PM,49.870,44.305,,,,
17,04/04/17 04:10:00 PM,48.895,48.210,,,,
18,04/04/17 04:20:00 PM,48.137,50.012,,,,
19,04/04/17 04:30:00 PM,47.334,54.163,,,,
20,04/04/17 04:40:00 PM,46.661,54.853,,,,
21,04/04/17 04:50:00 PM,46.076,56.316,,,,
22,04/04/17 05:00:00 PM,45.669,57.373,,,,
23,04/04/17 05:10:00 PM,45.444,55.878,,,,
24,04/04/17 05:20:00 PM,45.669,55.571,,,,
25,04/04/17 05:30:00 PM,45.534,57.390,,,,
26,04/04/17 05:40:00 PM,45.172,57.711,,,,
27,04/04/17 05:50:00 PM,44.719,59.193,,,,
28,04/04/17 06:00:00 PM,44.037,64.356,,,,
29,04/04/17 06:10:00 PM,43.259,65.362,,,,
30,04/04/17 06:20:00 PM,42.525,66.986,,,,
31,04/04/17 06:30:00 PM,42.017,68.310,,,,
32,04/04/17 06:40:00 PM,41.463,69.954,,,,
33,04/04/17 06:50:00 PM,40.951,71.753,,,,
34,04/04/17 07:00:00 PM,40.392,72.981,,,,
35,04/04/17 07:10:00 PM,39.830,73.000,,,,
36,04/04/17 07:20:00 PM,39.313,75.848,,,,
37,04/04/17 07:30:00 PM,38.842,77.164,,,,
38,04/04/17 07:40:00 PM,38.368,78.575,,,,
39,04/04/17 07:50:00 PM,38.037,79.198,,,,
40,04/04/17 08:00:00 PM,37.656,80.867,,,,
41,04/04/17 08:10:00 PM,37.369,81.774,,,,
42,04/04/17 08:20:00 PM,37.081,81.868,,,,
43,04/04/17 08:30:00 PM,36.842,82.646,,,,
44,04/04/17 08:40:00 PM,36.651,82.699,,,,
45,04/04/17 08:50:00 PM,36.410,84.428,,,,
46,04/04/17 09:00:00 PM,36.217,84.428,,,,
47,04/04/17 09:10:00 PM,36.072,84.821,,,,
48,04/04/17 09:20:00 PM,35.928,84.879,,,,
49,04/04/17 09:30:00 PM,35.733,85.289,,,,
50,04/04/17 09:40:00 PM,35.685,85.436,,,,
51,04/04/17 09:50:00 PM,35.541,85.417,,,,
52,04/04/17 10:00:00 PM,35.492,86.253,,,,
53,04/04/17 10:10:00 PM,35.395,86.316,,,,
54,04/04/17 10:20:00 PM,35.249,87.667,,,,
55,04/04/17 10:30:00 PM,35.103,87.849,,,,
56,04/04/17 10:40:00 PM,34.907,87.873,,,,
57,04/04/17 10:50:00 PM,34.810,87.885,,,,
58,04/04/17 11:00:00 PM,34.713,88.148,,,,
59,04/04/17 11:10:00 PM,34.565,88.782,,,,
60,04/04/17 11:20:00 PM,34.371,88.855,,,,
61,04/04/17 11:30:00 PM,34.174,89.028,,,,
62,04/04/17 11:40:00 PM,34.075,88.361,,,,
63,04/04/17 11:50:00 PM,33.928,88.542,,,,
64,04/05/17 12:00:00 AM,33.780,89.348,,,,
65,04/05/17 12:10:00 AM,33.681,89.309,,,,
66,04/05/17 12:20:00 AM,33.584,89.744,,,,
67,04/05/17 12:30:00 AM,33.386,89.192,,,,
68,04/05/17 12:40:00 AM,33.386,90.015,,,,
69,04/05/17 12:50:00 AM,33.287,89.801,,,,
70,04/05/17 01:00:00 AM,33.287,89.901,,,,
71,04/05/17 01:10:00 AM,33.188,89.812,,,,
72,04/05/17 01:20:00 AM,32.990,90.703,,,,
73,04/05/17 01:30:00 AM,32.790,89.880,,,,
74,04/05/17 01:40:00 AM,32.592,90.843,,,,
75,04/05/17 01:50:00 AM,32.392,91.604,,,,
76,04/05/17 02:00:00 AM,32.243,91.631,,,,
77,04/05/17 02:10:00 AM,32.142,92.206,,,,
78,04/05/17 02:20:00 AM,32.092,91.412,,,,
79,04/05/17 02:30:00 AM,31.942,92.323,,,,
80,04/05/17 02:40:00 AM,31.842,92.235,,,,
81,04/05/17 02:50:00 AM,31.842,92.700,,,,
82,04/05/17 03:00:00 AM,31.892,92.365,,,,
83,04/05/17 03:10:00 AM,31.791,92.644,,,,
84,04/05/17 03:20:00 AM,31.791,93.327,,,,
85,04/05/17 03:30:00 AM,31.892,93.415,,,,
86,04/05/17 03:40:00 AM,31.993,93.162,,,,
87,04/05/17 03:50:00 AM,32.043,93.267,,,,
88,04/05/17 04:00:00 AM,32.092,94.101,,,,
89,04/05/17 04:10:00 AM,32.142,93.915,,,,
90,04/05/17 04:20:00 AM,32.193,94.116,,,,
91,04/05/17 04:30:00 AM,32.193,93.874,,,,
92,04/05/17 04:40:00 AM,32.193,94.141,,,,
93,04/05/17 04:50:00 AM,32.243,94.221,,,,
94,04/05/17 05:00:00 AM,32.243,94.270,,,,
95,04/05/17 05:10:00 AM,32.193,94.456,,,,
96,04/05/17 05:20:00 AM,32.142,94.157,,,,
97,04/05/17 05:30:00 AM,31.993,93.941,,,,
98,04/05/17 05:40:00 AM,31.892,94.822,,,,
99,04/05/17 05:50:00 AM,31.842,94.645,,,,
100,04/05/17 06:00:00 AM,31.791,94.637,,,,
101,04/05/17 06:10:00 AM,31.692,95.153,,,,
102,04/05/17 06:20:00 AM,31.541,95.130,,,,
103,04/05/17 06:30:00 AM,31.440,95.596,,,,
104,04/05/17 06:40:00 AM,31.390,95.876,,,,
105,04/05/17 06:50:00 AM,31.440,95.932,,,,
106,04/05/17 07:00:00 AM,31.491,95.700,,,,
107,04/05/17 07:10:00 AM,31.541,96.044,,,,
108,04/05/17 07:20:00 AM,31.692,96.211,,,,
109,04/05/17 07:30:00 AM,31.892,95.978,,,,
110,04/05/17 07:40:00 AM,32.142,95.993,,,,
111,04/05/17 07:50:00 AM,32.443,95.678,,,,
112,04/05/17 08:00:00 AM,32.790,95.514,,,,
113,04/05/17 08:10:00 AM,33.138,95.229,,,,
114,04/05/17 08:20:00 AM,33.485,94.991,,,,
115,04/05/17 08:30:00 AM,33.879,94.954,,,,
116,04/05/17 08:40:00 AM,34.223,94.618,,,,
117,04/05/17 08:50:00 AM,34.664,94.343,,,,
118,04/05/17 09:00:00 AM,35.249,93.770,,,,
119,04/05/17 09:10:00 AM,35.976,91.780,,,,
120,04/05/17 09:20:00 AM,37.035,88.978,,,,
121,04/05/17 09:30:00 AM,38.179,86.285,,,,
122,04/05/17 09:40:00 AM,39.173,85.673,,,,
123,04/05/17 09:50:00 AM,40.298,78.009,,,,
124,04/05/17 10:00:00 AM,41.277,69.461,,,,
125,04/05/17 10:10:00 AM,42.616,52.646,,,,
126,04/05/17 10:20:00 AM,44.263,52.898,,,,
127,04/05/17 10:30:00 AM,45.444,44.560,,,,
128,04/05/17 10:40:00 AM,46.346,37.985,,,,
129,04/05/17 10:50:00 AM,47.736,41.644,,,,
130,04/05/17 11:00:00 AM,48.805,38.604,,,,
131,04/05/17 11:10:00 AM,50.268,36.852,,,,
132,04/05/17 11:20:00 AM,51.370,35.638,,,,
133,04/05/17 11:30:00 AM,52.335,33.828,,,,
134,04/05/17 11:40:00 AM,53.166,36.250,,,,
135,04/05/17 11:50:00 AM,53.602,36.562,,,,
136,04/05/17 12:00:00 PM,53.908,36.676,,,,
137,04/05/17 12:10:00 PM,54.126,37.072,,,,
138,04/05/17 12:20:00 PM,54.561,38.916,,,,
139,04/05/17 12:30:00 PM,54.820,37.591,,,,
140,04/05/17 12:40:00 PM,54.952,35.418,,,,
141,04/05/17 12:50:00 PM,54.909,32.668,,,,
142,04/05/17 01:00:00 PM,54.995,35.388,,,,
143,04/05/17 01:10:00 PM,54.909,34.835,,,,
144,04/05/17 01:20:00 PM,54.387,36.607,,,,
145,04/05/17 01:30:00 PM,53.908,38.145,,,,
146,04/05/17 01:40:00 PM,53.427,38.371,,,,
147,04/05/17 01:50:00 PM,52.992,40.500,,,,
148,04/05/17 02:00:00 PM,52.378,43.227,,,,
149,04/05/17 02:10:00 PM,52.029,45.911,,,,
150,04/05/17 02:20:00 PM,52.115,43.771,,,,
151,04/05/17 02:30:00 PM,51.895,45.188,,,,
152,04/05/17 02:40:00 PM,51.852,42.566,,,,
153,04/05/17 02:50:00 PM,52.160,43.743,,,,
154,04/05/17 03:00:00 PM,52.203,43.590,,,,
155,04/05/17 03:10:00 PM,52.378,43.820,,,,
156,04/05/17 03:20:00 PM,52.554,44.518,,,,
157,04/05/17 03:30:00 PM,52.554,42.706,,,,
158,04/05/17 03:40:00 PM,52.115,44.239,,,,
159,04/05/17 03:50:00 PM,51.501,45.502,,,,
160,04/05/17 04:00:00 PM,50.841,46.322,,,,
161,04/05/17 04:10:00 PM,50.445,45.955,,,,
162,04/05/17 04:20:00 PM,50.047,46.020,,,,
163,04/05/17 04:30:00 PM,49.737,46.275,,,,
164,04/05/17 04:40:00 PM,49.204,50.032,,,,
165,04/05/17 04:50:00 PM,48.405,50.093,,,,
166,04/05/17 05:00:00 PM,48.094,51.703,,,,
