"Plot Title: SGH 121"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 temp)","RH, % (LGR S/N: 11016139, SEN S/N: 11016139, LBL: sgh 121 rh)","Coupler Detached (LGR S/N: 11016139)","Coupler Attached (LGR S/N: 11016139)","Stopped (LGR S/N: 11016139)","End Of File (LGR S/N: 11016139)"
1,09/04/19 12:41:01 PM,73.731,39.438,Logged,,,
2,09/04/19 01:01:01 PM,74.640,39.262,,,,
3,09/04/19 01:21:01 PM,74.250,40.188,,,,
4,09/04/19 01:41:01 PM,73.645,41.358,,,,
5,09/04/19 02:01:01 PM,73.213,46.078,,,,
6,09/04/19 02:21:01 PM,69.085,75.495,,,,
7,09/04/19 02:41:01 PM,65.403,89.028,,,,
8,09/04/19 03:01:01 PM,65.316,83.724,,,,
9,09/04/19 03:21:01 PM,65.145,87.235,,,,
10,09/04/19 03:41:01 PM,64.845,87.114,,,,
11,09/04/19 04:01:01 PM,64.503,83.815,,,,
12,09/04/19 04:21:01 PM,60.517,89.895,,,,
13,09/04/19 04:41:01 PM,59.401,96.788,,,,
14,09/04/19 05:01:01 PM,59.959,98.611,,,,
15,09/04/19 05:21:01 PM,60.346,98.312,,,,
16,09/04/19 05:41:01 PM,60.003,97.288,,,,
17,09/04/19 06:01:01 PM,59.659,97.672,,,,
18,09/04/19 06:21:01 PM,58.928,96.872,,,,
19,09/04/19 06:41:01 PM,58.626,98.155,,,,
20,09/04/19 07:01:01 PM,58.541,98.675,,,,
21,09/04/19 07:21:01 PM,58.455,98.586,,,,
22,09/04/19 07:41:01 PM,57.893,97.993,,,,
23,09/04/19 08:01:01 PM,57.204,97.864,,,,
24,09/04/19 08:21:01 PM,56.642,98.058,,,,
25,09/04/19 08:41:01 PM,56.208,98.296,,,,
26,09/04/19 09:01:01 PM,55.733,98.526,,,,
27,09/04/19 09:21:01 PM,55.386,98.675,,,,
28,09/04/19 09:41:01 PM,54.734,98.173,,,,
29,09/04/19 10:01:01 PM,54.126,98.080,,,,
30,09/04/19 10:21:01 PM,53.559,98.697,,,,
31,09/04/19 10:41:01 PM,52.992,98.560,,,,
32,09/04/19 11:01:01 PM,52.729,99.169,,,,
33,09/04/19 11:21:01 PM,52.509,99.185,,,,
34,09/04/19 11:41:01 PM,52.203,98.539,,,,
35,09/05/19 12:01:01 AM,51.633,98.602,,,,
36,09/05/19 12:21:01 AM,51.193,98.833,,,,
37,09/05/19 12:41:01 AM,50.886,99.183,,,,
38,09/05/19 01:01:01 AM,50.533,98.532,,,,
39,09/05/19 01:21:01 AM,50.135,98.695,,,,
40,09/05/19 01:41:01 AM,49.825,99.217,,,,
41,09/05/19 02:01:01 AM,49.561,99.423,,,,
42,09/05/19 02:21:01 AM,49.294,99.184,,,,
43,09/05/19 02:41:01 AM,49.204,99.664,,,,
44,09/05/19 03:01:01 AM,49.028,99.488,,,,
45,09/05/19 03:21:01 AM,48.628,99.228,,,,
46,09/05/19 03:41:01 AM,48.137,98.634,,,,
47,09/05/19 04:01:01 AM,47.647,98.977,,,,
48,09/05/19 04:21:01 AM,47.154,99.196,,,,
49,09/05/19 04:41:01 AM,46.886,99.007,,,,
50,09/05/19 05:01:01 AM,46.526,99.319,,,,
51,09/05/19 05:21:01 AM,46.211,98.779,,,,
52,09/05/19 05:41:01 AM,45.806,99.255,,,,
53,09/05/19 06:01:01 AM,45.534,99.237,,,,
54,09/05/19 06:21:01 AM,45.172,99.107,,,,
55,09/05/19 06:41:01 AM,44.901,99.578,,,,
56,09/05/19 07:01:01 AM,44.719,99.793,,,,
57,09/05/19 07:21:01 AM,45.172,100.000,,,,
58,09/05/19 07:41:01 AM,45.354,100.000,,,,
59,09/05/19 08:01:01 AM,45.806,100.000,,,,
60,09/05/19 08:21:01 AM,46.616,100.000,,,,
61,09/05/19 08:41:01 AM,48.360,100.000,,,,
62,09/05/19 09:01:01 AM,50.929,100.000,,,,
63,09/05/19 09:21:01 AM,54.255,100.000,,,,
64,09/05/19 09:41:01 AM,56.815,99.448,,,,
65,09/05/19 10:01:01 AM,59.315,98.895,,,,
66,09/05/19 10:21:01 AM,60.733,98.881,,,,
67,09/05/19 10:41:01 AM,62.019,98.923,,,,
68,09/05/19 11:01:01 AM,64.288,99.112,,,,
69,09/05/19 11:21:01 AM,66.857,67.928,,,,
70,09/05/19 11:41:01 AM,68.227,72.252,,,,
71,09/05/19 12:01:01 PM,67.413,72.977,,,,
72,09/05/19 12:21:01 PM,68.227,60.225,,,,
73,09/05/19 12:41:01 PM,70.630,52.695,,,,
74,09/05/19 01:01:01 PM,72.007,49.401,,,,
75,09/05/19 01:21:01 PM,72.264,47.132,,,,
76,09/05/19 01:41:01 PM,73.126,42.657,,,,
77,09/05/19 02:01:01 PM,72.739,46.269,,,,
78,09/05/19 02:21:01 PM,70.630,58.697,,,,
79,09/05/19 02:41:01 PM,70.115,54.243,,,,
80,09/05/19 03:01:01 PM,69.213,64.116,,,,
81,09/05/19 03:21:01 PM,66.985,72.988,,,,
82,09/05/19 03:41:01 PM,67.329,63.399,,,,
83,09/05/19 04:01:01 PM,67.329,60.115,,,,
84,09/05/19 04:21:01 PM,68.227,55.052,,,,
85,09/05/19 04:41:01 PM,69.427,52.602,,,,
86,09/05/19 05:01:01 PM,69.600,51.082,,,,
87,09/05/19 05:21:01 PM,69.213,51.835,,,,
88,09/05/19 05:41:01 PM,68.527,52.563,,,,
89,09/05/19 06:01:01 PM,67.456,55.698,,,,
90,09/05/19 06:21:01 PM,66.258,59.778,,,,
91,09/05/19 06:41:01 PM,64.888,65.549,,,,
92,09/05/19 07:01:01 PM,63.433,70.411,,,,
93,09/05/19 07:21:01 PM,61.848,75.058,,,,
94,09/05/19 07:41:01 PM,60.174,78.188,,,,
95,09/05/19 08:01:01 PM,58.582,81.073,,,,
96,09/05/19 08:21:01 PM,57.290,82.638,,,,
97,09/05/19 08:41:01 PM,56.035,84.106,,,,
