"Plot Title: SGH 137"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 temp)","RH, % (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 rh)","Coupler Detached (LGR S/N: 10769296)","Coupler Attached (LGR S/N: 10769296)","Stopped (LGR S/N: 10769296)","End Of File (LGR S/N: 10769296)"
1,04/15/19 11:14:37 AM,42.847,63.925,Logged,,,
2,04/15/19 11:34:37 AM,43.167,57.154,,,,
3,04/15/19 11:54:37 AM,43.808,53.278,,,,
4,04/15/19 12:14:37 PM,44.445,44.952,,,,
5,04/15/19 12:34:37 PM,44.400,44.673,,,,
6,04/15/19 12:54:37 PM,43.808,46.010,,,,
7,04/15/19 01:14:37 PM,43.351,46.587,,,,
8,04/15/19 01:34:37 PM,41.648,52.538,,,,
9,04/15/19 01:54:37 PM,40.111,55.746,,,,
10,04/15/19 02:14:37 PM,38.511,65.704,,,,
11,04/15/19 02:34:37 PM,37.130,68.852,,,,
12,04/15/19 02:54:37 PM,35.492,74.620,,,,
13,04/15/19 03:14:37 PM,35.346,73.064,,,,
14,04/15/19 03:34:37 PM,35.733,76.043,,,,
15,04/15/19 03:54:37 PM,35.733,75.963,,,,
16,04/15/19 04:14:37 PM,36.313,74.742,,,,
17,04/15/19 04:34:37 PM,35.733,80.205,,,,
18,04/15/19 04:54:37 PM,35.541,78.626,,,,
19,04/15/19 05:14:37 PM,35.928,75.799,,,,
20,04/15/19 05:34:37 PM,35.976,77.220,,,,
21,04/15/19 05:54:37 PM,35.685,79.146,,,,
22,04/15/19 06:14:37 PM,35.103,82.083,,,,
23,04/15/19 06:34:37 PM,34.174,85.998,,,,
24,04/15/19 06:54:37 PM,33.780,89.523,,,,
25,04/15/19 07:14:37 PM,33.287,90.770,,,,
26,04/15/19 07:34:37 PM,32.940,91.905,,,,
27,04/15/19 07:54:37 PM,32.592,91.903,,,,
28,04/15/19 08:14:37 PM,32.342,92.578,,,,
29,04/15/19 08:34:37 PM,32.193,93.630,,,,
30,04/15/19 08:54:37 PM,31.993,92.673,,,,
31,04/15/19 09:14:37 PM,31.993,92.722,,,,
32,04/15/19 09:34:37 PM,31.993,93.503,,,,
33,04/15/19 09:54:37 PM,31.892,92.854,,,,
34,04/15/19 10:14:37 PM,31.692,93.701,,,,
35,04/15/19 10:34:37 PM,31.791,92.326,,,,
36,04/15/19 10:54:37 PM,31.390,93.315,,,,
37,04/15/19 11:14:37 PM,30.987,93.838,,,,
38,04/15/19 11:34:37 PM,30.834,94.637,,,,
39,04/15/19 11:54:37 PM,30.936,95.566,,,,
40,04/16/19 12:14:37 AM,31.138,95.477,,,,
41,04/16/19 12:34:37 AM,31.188,95.485,,,,
42,04/16/19 12:54:37 AM,31.239,95.733,,,,
43,04/16/19 01:14:37 AM,31.339,96.061,,,,
44,04/16/19 01:34:37 AM,31.541,96.475,,,,
45,04/16/19 01:54:37 AM,31.692,96.642,,,,
46,04/16/19 02:14:37 AM,31.642,96.203,,,,
47,04/16/19 02:34:37 AM,31.591,96.147,,,,
48,04/16/19 02:54:37 AM,31.591,96.291,,,,
49,04/16/19 03:14:37 AM,31.289,95.236,,,,
50,04/16/19 03:34:37 AM,30.834,95.094,,,,
51,04/16/19 03:54:37 AM,30.479,95.400,,,,
52,04/16/19 04:14:37 AM,30.376,95.672,,,,
53,04/16/19 04:34:37 AM,30.072,95.338,,,,
54,04/16/19 04:54:37 AM,29.917,95.889,,,,
55,04/16/19 05:14:37 AM,30.225,96.747,,,,
56,04/16/19 05:34:37 AM,30.479,96.501,,,,
57,04/16/19 05:54:37 AM,30.682,96.676,,,,
58,04/16/19 06:14:37 AM,30.834,96.938,,,,
59,04/16/19 06:34:37 AM,30.936,97.191,,,,
60,04/16/19 06:54:37 AM,30.987,97.009,,,,
61,04/16/19 07:14:37 AM,30.884,96.516,,,,
62,04/16/19 07:34:37 AM,31.339,96.204,,,,
63,04/16/19 07:54:37 AM,31.743,94.678,,,,
64,04/16/19 08:14:37 AM,32.592,93.446,,,,
65,04/16/19 08:34:37 AM,33.584,91.876,,,,
66,04/16/19 08:54:37 AM,34.223,90.682,,,,
67,04/16/19 09:14:37 AM,34.713,89.830,,,,
68,04/16/19 09:34:37 AM,35.589,88.296,,,,
69,04/16/19 09:54:37 AM,37.130,87.369,,,,
70,04/16/19 10:14:37 AM,37.274,82.545,,,,
71,04/16/19 10:34:37 AM,38.511,78.699,,,,
72,04/16/19 10:54:37 AM,39.830,67.046,,,,
73,04/16/19 11:14:37 AM,39.031,81.619,,,,
74,04/16/19 11:34:37 AM,40.485,65.254,,,,
75,04/16/19 11:54:37 AM,39.830,67.634,,,,
76,04/16/19 12:14:37 PM,40.626,65.381,,,,
77,04/16/19 12:34:37 PM,41.230,60.903,,,,
78,04/16/19 12:54:37 PM,42.064,54.706,,,,
79,04/16/19 01:14:37 PM,43.075,53.813,,,,
80,04/16/19 01:34:37 PM,43.075,54.435,,,,
81,04/16/19 01:54:37 PM,43.990,54.304,,,,
82,04/16/19 02:14:37 PM,43.259,56.516,,,,
83,04/16/19 02:34:37 PM,43.075,50.649,,,,
84,04/16/19 02:54:37 PM,43.259,51.742,,,,
85,04/16/19 03:14:37 PM,44.173,50.884,,,,
86,04/16/19 03:34:37 PM,45.624,48.092,,,,
87,04/16/19 03:54:37 PM,44.263,52.659,,,,
88,04/16/19 04:14:37 PM,42.800,53.820,,,,
89,04/16/19 04:34:37 PM,42.064,55.472,,,,
90,04/16/19 04:54:37 PM,41.970,56.229,,,,
91,04/16/19 05:14:37 PM,42.616,55.696,,,,
92,04/16/19 05:34:37 PM,42.847,54.209,,,,
93,04/16/19 05:54:37 PM,42.386,58.488,,,,
94,04/16/19 06:14:37 PM,41.970,61.835,,,,
95,04/16/19 06:34:37 PM,40.905,65.466,,,,
96,04/16/19 06:54:37 PM,40.064,67.938,,,,
97,04/16/19 07:14:37 PM,39.173,73.226,,,,
98,04/16/19 07:34:37 PM,36.795,80.180,,,,
99,04/16/19 07:54:37 PM,35.006,83.701,,,,
100,04/16/19 08:14:37 PM,33.485,84.629,,,,
101,04/16/19 08:34:37 PM,32.293,86.071,,,,
102,04/16/19 08:54:37 PM,31.390,86.705,,,,
103,04/16/19 09:14:37 PM,30.529,87.415,,,,
104,04/16/19 09:34:37 PM,29.559,89.121,,,,
105,04/16/19 09:54:37 PM,28.994,88.743,,,,
106,04/16/19 10:14:37 PM,28.373,89.396,,,,
107,04/16/19 10:34:37 PM,28.008,89.934,,,,
108,04/16/19 10:54:37 PM,27.694,91.063,,,,
109,04/16/19 11:14:37 PM,27.381,90.553,,,,
110,04/16/19 11:34:37 PM,27.171,90.889,,,,
111,04/16/19 11:54:37 PM,26.960,91.272,,,,
112,04/17/19 12:14:37 AM,26.748,91.411,,,,
113,04/17/19 12:34:37 AM,26.537,91.768,,,,
114,04/17/19 12:54:37 AM,26.271,92.091,,,,
115,04/17/19 01:14:37 AM,25.952,91.947,,,,
116,04/17/19 01:34:37 AM,25.738,92.470,,,,
117,04/17/19 01:54:37 AM,25.578,92.831,,,,
118,04/17/19 02:14:37 AM,25.417,93.094,,,,
119,04/17/19 02:34:37 AM,25.255,93.405,,,,
120,04/17/19 02:54:37 AM,25.041,93.707,,,,
121,04/17/19 03:14:37 AM,24.825,93.627,,,,
122,04/17/19 03:34:37 AM,24.445,93.950,,,,
123,04/17/19 03:54:37 AM,24.174,94.241,,,,
124,04/17/19 04:14:37 AM,23.956,94.066,,,,
125,04/17/19 04:34:37 AM,23.846,94.286,,,,
126,04/17/19 04:54:37 AM,23.682,94.498,,,,
127,04/17/19 05:14:37 AM,23.518,94.402,,,,
