,well_id,Date,Time,ms,DT,raw_LEVEL_m,TEMPERATURE,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Rate of Change
243,KET-1,9/4/19,9:00:00 AM,0,2019-09-04 09:00:00,9.0989,11.336,,,,,,,,,,,0.0
244,KET-1,9/4/19,9:10:00 AM,0,2019-09-04 09:10:00,9.0992,11.336,,,,,,,,,,,0.0
245,KET-1,9/4/19,9:20:00 AM,0,2019-09-04 09:20:00,9.0987,11.336,,,,,,,,,,,9.999999999994457e-05
246,KET-1,9/4/19,9:30:00 AM,0,2019-09-04 09:30:00,9.0986,11.335,,,,,,,,,,,0.0
247,KET-1,9/4/19,9:40:00 AM,0,2019-09-04 09:40:00,9.0982,11.335,,,,,,,,,,,0.0
248,KET-1,9/4/19,9:50:00 AM,0,2019-09-04 09:50:00,9.0974,11.335,,,,,,,,,,,0.00010000000000012221
249,KET-1,9/4/19,10:00:00 AM,0,2019-09-04 10:00:00,9.0965,11.334,,,,,,,,,,,0.00010000000000012221
250,KET-1,9/4/19,10:10:00 AM,0,2019-09-04 10:10:00,9.096,11.335,,,,,,,,,,,0.0
251,KET-1,9/4/19,10:20:00 AM,0,2019-09-04 10:20:00,9.095,11.335,,,,,,,,,,,0.0
252,KET-1,9/4/19,10:30:00 AM,0,2019-09-04 10:30:00,9.0937,11.335,,,,,,,,,,,0.00010000000000012221
253,KET-1,9/4/19,10:40:00 AM,0,2019-09-04 10:40:00,9.092,11.334,,,,,,,,,,,0.0
254,KET-1,9/4/19,10:50:00 AM,0,2019-09-04 10:50:00,9.0911,11.334,,,,,,,,,,,0.0
255,KET-1,9/4/19,11:00:00 AM,0,2019-09-04 11:00:00,9.0892,11.334,,,,,,,,,,,0.0
256,KET-1,9/4/19,11:10:00 AM,0,2019-09-04 11:10:00,9.0874,11.334,,,,,,,,,,,0.0
257,KET-1,9/4/19,11:20:00 AM,0,2019-09-04 11:20:00,9.0859,11.334,,,,,,,,,,,0.0
258,KET-1,9/4/19,11:30:00 AM,0,2019-09-04 11:30:00,9.0843,11.334,,,,,,,,,,,0.0
259,KET-1,9/4/19,11:40:00 AM,0,2019-09-04 11:40:00,9.0826,11.334,,,,,,,,,,,0.0
260,KET-1,9/4/19,11:50:00 AM,0,2019-09-04 11:50:00,9.0809,11.334,,,,,,,,,,,0.0
261,KET-1,9/4/19,12:00:00 PM,0,2019-09-04 12:00:00,9.0783,11.334,,,,,,,,,,,0.0
262,KET-1,9/4/19,12:10:00 PM,0,2019-09-04 12:10:00,9.0758,11.334,,,,,,,,,,,0.0
263,KET-1,9/4/19,12:20:00 PM,0,2019-09-04 12:20:00,9.0727,11.334,,,,,,,,,,,0.0
264,KET-1,9/4/19,12:30:00 PM,0,2019-09-04 12:30:00,9.07,11.334,,,,,,,,,,,0.0
265,KET-1,9/4/19,12:40:00 PM,0,2019-09-04 12:40:00,9.0663,11.334,,,,,,,,,,,0.0
266,KET-1,9/4/19,12:50:00 PM,0,2019-09-04 12:50:00,9.063,11.334,,,,,,,,,,,0.0
267,KET-1,9/4/19,1:00:00 PM,0,2019-09-04 13:00:00,9.0602,11.334,,,,,,,,,,,0.0
268,KET-1,9/4/19,1:10:00 PM,0,2019-09-04 13:10:00,9.0581,11.334,,,,,,,,,,,0.0
269,KET-1,9/4/19,1:20:00 PM,0,2019-09-04 13:20:00,9.0561,11.334,,,,,,,,,,,9.999999999994457e-05
270,KET-1,9/4/19,1:30:00 PM,0,2019-09-04 13:30:00,9.0537,11.333,,,,,,,,,,,9.999999999994457e-05
271,KET-1,9/4/19,1:40:00 PM,0,2019-09-04 13:40:00,9.0521,11.334,,,,,,,,,,,9.999999999994457e-05
272,KET-1,9/4/19,1:50:00 PM,0,2019-09-04 13:50:00,9.05,11.333,,,,,,,,,,,0.0
273,KET-1,9/4/19,2:00:00 PM,0,2019-09-04 14:00:00,9.0484,11.333,,,,,,,,,,,0.0
274,KET-1,9/4/19,2:10:00 PM,0,2019-09-04 14:10:00,9.0509,11.333,,,,,,,,,,,0.0
275,KET-1,9/4/19,2:20:00 PM,0,2019-09-04 14:20:00,9.0494,11.333,,,,,,,,,,,0.0
276,KET-1,9/4/19,2:30:00 PM,0,2019-09-04 14:30:00,9.0478,11.333,,,,,,,,,,,0.0
277,KET-1,9/4/19,2:40:00 PM,0,2019-09-04 14:40:00,9.0468,11.333,,,,,,,,,,,0.0
278,KET-1,9/4/19,2:50:00 PM,0,2019-09-04 14:50:00,9.0458,11.333,,,,,,,,,,,0.0
279,KET-1,9/4/19,3:00:00 PM,0,2019-09-04 15:00:00,9.0445,11.333,,,,,,,,,,,0.0
280,KET-1,9/4/19,3:10:00 PM,0,2019-09-04 15:10:00,9.0448,11.333,,,,,,,,,,,0.0
281,KET-1,9/4/19,3:20:00 PM,0,2019-09-04 15:20:00,9.0449,11.333,,,,,,,,,,,0.0
282,KET-1,9/4/19,3:30:00 PM,0,2019-09-04 15:30:00,9.0425,11.333,,,,,,,,,,,0.0
283,KET-1,9/4/19,3:40:00 PM,0,2019-09-04 15:40:00,9.0419,11.333,,,,,,,,,,,0.0
284,KET-1,9/4/19,3:50:00 PM,0,2019-09-04 15:50:00,9.0405,11.333,,,,,,,,,,,0.0
285,KET-1,9/4/19,4:00:00 PM,0,2019-09-04 16:00:00,9.0464,11.333,,,,,,,,,,,9.999999999994457e-05
286,KET-1,9/4/19,4:10:00 PM,0,2019-09-04 16:10:00,9.0446,11.332,,,,,,,,,,,0.0
287,KET-1,9/4/19,4:20:00 PM,0,2019-09-04 16:20:00,9.045,11.332,,,,,,,,,,,0.0
288,KET-1,9/4/19,4:30:00 PM,0,2019-09-04 16:30:00,9.0453,11.332,,,,,,,,,,,0.0
289,KET-1,9/4/19,4:40:00 PM,0,2019-09-04 16:40:00,9.0448,11.332,,,,,,,,,,,9.999999999994457e-05
290,KET-1,9/4/19,4:50:00 PM,0,2019-09-04 16:50:00,9.0466,11.333,,,,,,,,,,,0.0
291,KET-1,9/4/19,5:00:00 PM,0,2019-09-04 17:00:00,9.048,11.333,,,,,,,,,,,0.0
292,KET-1,9/4/19,5:10:00 PM,0,2019-09-04 17:10:00,9.0493,11.333,,,,,,,,,,,9.999999999994457e-05
293,KET-1,9/4/19,5:20:00 PM,0,2019-09-04 17:20:00,9.05,11.332,,,,,,,,,,,0.0
294,KET-1,9/4/19,5:30:00 PM,0,2019-09-04 17:30:00,9.0509,11.332,,,,,,,,,,,0.0
295,KET-1,9/4/19,5:40:00 PM,0,2019-09-04 17:40:00,9.052,11.332,,,,,,,,,,,9.999999999994457e-05
296,KET-1,9/4/19,5:50:00 PM,0,2019-09-04 17:50:00,9.0538,11.333,,,,,,,,,,,0.0
297,KET-1,9/4/19,6:00:00 PM,0,2019-09-04 18:00:00,9.0547,11.333,,,,,,,,,,,9.999999999994457e-05
298,KET-1,9/4/19,6:10:00 PM,0,2019-09-04 18:10:00,9.0553,11.332,,,,,,,,,,,9.999999999994457e-05
299,KET-1,9/4/19,6:20:00 PM,0,2019-09-04 18:20:00,9.0566,11.333,,,,,,,,,,,9.999999999994457e-05
300,KET-1,9/4/19,6:30:00 PM,0,2019-09-04 18:30:00,9.0571,11.332,,,,,,,,,,,0.0
301,KET-1,9/4/19,6:40:00 PM,0,2019-09-04 18:40:00,9.0578,11.332,,,,,,,,,,,0.0
302,KET-1,9/4/19,6:50:00 PM,0,2019-09-04 18:50:00,9.0586,11.332,,,,,,,,,,,0.0
303,KET-1,9/4/19,7:00:00 PM,0,2019-09-04 19:00:00,9.0595,11.332,,,,,,,,,,,0.0
304,KET-1,9/4/19,7:10:00 PM,0,2019-09-04 19:10:00,9.0604,11.332,,,,,,,,,,,0.0
305,KET-1,9/4/19,7:20:00 PM,0,2019-09-04 19:20:00,9.0612,11.332,,,,,,,,,,,0.0
306,KET-1,9/4/19,7:30:00 PM,0,2019-09-04 19:30:00,9.0629,11.332,,,,,,,,,,,0.0
307,KET-1,9/4/19,7:40:00 PM,0,2019-09-04 19:40:00,9.0645,11.332,,,,,,,,,,,0.0
308,KET-1,9/4/19,7:50:00 PM,0,2019-09-04 19:50:00,9.0667,11.332,,,,,,,,,,,0.0
309,KET-1,9/4/19,8:00:00 PM,0,2019-09-04 20:00:00,9.0689,11.332,,,,,,,,,,,0.0
310,KET-1,9/4/19,8:10:00 PM,0,2019-09-04 20:10:00,9.0713,11.332,,,,,,,,,,,0.0
311,KET-1,9/4/19,8:20:00 PM,0,2019-09-04 20:20:00,9.0736,11.332,,,,,,,,,,,0.0
312,KET-1,9/4/19,8:30:00 PM,0,2019-09-04 20:30:00,9.0754,11.332,,,,,,,,,,,0.0
313,KET-1,9/4/19,8:40:00 PM,0,2019-09-04 20:40:00,9.0773,11.332,,,,,,,,,,,9.999999999994457e-05
314,KET-1,9/4/19,8:50:00 PM,0,2019-09-04 20:50:00,9.0792,11.333,,,,,,,,,,,9.999999999994457e-05
315,KET-1,9/4/19,9:00:00 PM,0,2019-09-04 21:00:00,9.081,11.332,,,,,,,,,,,0.0
316,KET-1,9/4/19,9:10:00 PM,0,2019-09-04 21:10:00,9.0822,11.332,,,,,,,,,,,9.999999999994457e-05
317,KET-1,9/4/19,9:20:00 PM,0,2019-09-04 21:20:00,9.0839,11.333,,,,,,,,,,,9.999999999994457e-05
318,KET-1,9/4/19,9:30:00 PM,0,2019-09-04 21:30:00,9.0856,11.332,,,,,,,,,,,0.0
319,KET-1,9/4/19,9:40:00 PM,0,2019-09-04 21:40:00,9.0871,11.332,,,,,,,,,,,0.0
320,KET-1,9/4/19,9:50:00 PM,0,2019-09-04 21:50:00,9.0884,11.332,,,,,,,,,,,0.0
321,KET-1,9/4/19,10:00:00 PM,0,2019-09-04 22:00:00,9.0903,11.332,,,,,,,,,,,0.0
322,KET-1,9/4/19,10:10:00 PM,0,2019-09-04 22:10:00,9.0919,11.332,,,,,,,,,,,0.0
323,KET-1,9/4/19,10:20:00 PM,0,2019-09-04 22:20:00,9.0926,11.332,,,,,,,,,,,0.0
324,KET-1,9/4/19,10:30:00 PM,0,2019-09-04 22:30:00,9.0944,11.332,,,,,,,,,,,0.0
325,KET-1,9/4/19,10:40:00 PM,0,2019-09-04 22:40:00,9.0954,11.332,,,,,,,,,,,0.0
326,KET-1,9/4/19,10:50:00 PM,0,2019-09-04 22:50:00,9.0966,11.332,,,,,,,,,,,0.0
327,KET-1,9/4/19,11:00:00 PM,0,2019-09-04 23:00:00,9.0979,11.332,,,,,,,,,,,0.0
328,KET-1,9/4/19,11:10:00 PM,0,2019-09-04 23:10:00,9.0989,11.332,,,,,,,,,,,0.0
329,KET-1,9/4/19,11:20:00 PM,0,2019-09-04 23:20:00,9.0996,11.332,,,,,,,,,,,0.0
330,KET-1,9/4/19,11:30:00 PM,0,2019-09-04 23:30:00,9.1005,11.332,,,,,,,,,,,0.0
331,KET-1,9/4/19,11:40:00 PM,0,2019-09-04 23:40:00,9.1017,11.332,,,,,,,,,,,0.0
332,KET-1,9/4/19,11:50:00 PM,0,2019-09-04 23:50:00,9.1025,11.332,,,,,,,,,,,0.00010000000000012221
333,KET-1,9/5/19,12:00:00 AM,0,2019-09-05 00:00:00,9.1035,11.331,,,,,,,,,,,0.00010000000000012221
334,KET-1,9/5/19,12:10:00 AM,0,2019-09-05 00:10:00,9.1039,11.332,,,,,,,,,,,0.0
335,KET-1,9/5/19,12:20:00 AM,0,2019-09-05 00:20:00,9.1045,11.332,,,,,,,,,,,0.00010000000000012221
336,KET-1,9/5/19,12:30:00 AM,0,2019-09-05 00:30:00,9.1056,11.331,,,,,,,,,,,0.00010000000000012221
337,KET-1,9/5/19,12:40:00 AM,0,2019-09-05 00:40:00,9.1063,11.332,,,,,,,,,,,0.00010000000000012221
338,KET-1,9/5/19,12:50:00 AM,0,2019-09-05 00:50:00,9.1066,11.331,,,,,,,,,,,0.00010000000000012221
339,KET-1,9/5/19,1:00:00 AM,0,2019-09-05 01:00:00,9.1074,11.332,,,,,,,,,,,0.00010000000000012221
340,KET-1,9/5/19,1:10:00 AM,0,2019-09-05 01:10:00,9.1086,11.331,,,,,,,,,,,0.0
341,KET-1,9/5/19,1:20:00 AM,0,2019-09-05 01:20:00,9.1089,11.331,,,,,,,,,,,0.0
342,KET-1,9/5/19,1:30:00 AM,0,2019-09-05 01:30:00,9.11,11.331,,,,,,,,,,,0.0
343,KET-1,9/5/19,1:40:00 AM,0,2019-09-05 01:40:00,9.1101,11.331,,,,,,,,,,,0.0
344,KET-1,9/5/19,1:50:00 AM,0,2019-09-05 01:50:00,9.1101,11.331,,,,,,,,,,,0.0
345,KET-1,9/5/19,2:00:00 AM,0,2019-09-05 02:00:00,9.1103,11.331,,,,,,,,,,,0.0
346,KET-1,9/5/19,2:10:00 AM,0,2019-09-05 02:10:00,9.1108,11.331,,,,,,,,,,,0.0
347,KET-1,9/5/19,2:20:00 AM,0,2019-09-05 02:20:00,9.1112,11.331,,,,,,,,,,,0.0
348,KET-1,9/5/19,2:30:00 AM,0,2019-09-05 02:30:00,9.1115,11.331,,,,,,,,,,,0.0
349,KET-1,9/5/19,2:40:00 AM,0,2019-09-05 02:40:00,9.1118,11.331,,,,,,,,,,,0.0
350,KET-1,9/5/19,2:50:00 AM,0,2019-09-05 02:50:00,9.1118,11.331,,,,,,,,,,,0.0
351,KET-1,9/5/19,3:00:00 AM,0,2019-09-05 03:00:00,9.1116,11.331,,,,,,,,,,,0.0
352,KET-1,9/5/19,3:10:00 AM,0,2019-09-05 03:10:00,9.1121,11.331,,,,,,,,,,,0.0
353,KET-1,9/5/19,3:20:00 AM,0,2019-09-05 03:20:00,9.1121,11.331,,,,,,,,,,,0.0
354,KET-1,9/5/19,3:30:00 AM,0,2019-09-05 03:30:00,9.1114,11.331,,,,,,,,,,,0.0
355,KET-1,9/5/19,3:40:00 AM,0,2019-09-05 03:40:00,9.1121,11.331,,,,,,,,,,,9.999999999994457e-05
356,KET-1,9/5/19,3:50:00 AM,0,2019-09-05 03:50:00,9.1126,11.33,,,,,,,,,,,9.999999999994457e-05
357,KET-1,9/5/19,4:00:00 AM,0,2019-09-05 04:00:00,9.1124,11.331,,,,,,,,,,,9.999999999994457e-05
358,KET-1,9/5/19,4:10:00 AM,0,2019-09-05 04:10:00,9.1128,11.33,,,,,,,,,,,9.999999999994457e-05
359,KET-1,9/5/19,4:20:00 AM,0,2019-09-05 04:20:00,9.1133,11.331,,,,,,,,,,,9.999999999994457e-05
360,KET-1,9/5/19,4:30:00 AM,0,2019-09-05 04:30:00,9.1137,11.33,,,,,,,,,,,0.0
361,KET-1,9/5/19,4:40:00 AM,0,2019-09-05 04:40:00,9.1144,11.33,,,,,,,,,,,0.0
362,KET-1,9/5/19,4:50:00 AM,0,2019-09-05 04:50:00,9.1139,11.33,,,,,,,,,,,0.0
363,KET-1,9/5/19,5:00:00 AM,0,2019-09-05 05:00:00,9.1145,11.33,,,,,,,,,,,0.0
364,KET-1,9/5/19,5:10:00 AM,0,2019-09-05 05:10:00,9.1147,11.33,,,,,,,,,,,9.999999999994457e-05
365,KET-1,9/5/19,5:20:00 AM,0,2019-09-05 05:20:00,9.1152,11.329,,,,,,,,,,,0.0
366,KET-1,9/5/19,5:30:00 AM,0,2019-09-05 05:30:00,9.1157,11.329,,,,,,,,,,,0.00010000000000012221
367,KET-1,9/5/19,5:40:00 AM,0,2019-09-05 05:40:00,9.1163,11.328,,,,,,,,,,,0.0
368,KET-1,9/5/19,5:50:00 AM,0,2019-09-05 05:50:00,9.1164,11.328,,,,,,,,,,,0.0
369,KET-1,9/5/19,6:00:00 AM,0,2019-09-05 06:00:00,9.1168,11.328,,,,,,,,,,,9.999999999994457e-05
370,KET-1,9/5/19,6:10:00 AM,0,2019-09-05 06:10:00,9.1182,11.327,,,,,,,,,,,0.0
371,KET-1,9/5/19,6:20:00 AM,0,2019-09-05 06:20:00,9.1194,11.327,,,,,,,,,,,0.0
372,KET-1,9/5/19,6:30:00 AM,0,2019-09-05 06:30:00,9.1208,11.327,,,,,,,,,,,9.999999999994457e-05
373,KET-1,9/5/19,6:40:00 AM,0,2019-09-05 06:40:00,9.1213,11.326,,,,,,,,,,,0.0
374,KET-1,9/5/19,6:50:00 AM,0,2019-09-05 06:50:00,9.1222,11.326,,,,,,,,,,,0.0
375,KET-1,9/5/19,7:00:00 AM,0,2019-09-05 07:00:00,9.1231,11.326,,,,,,,,,,,0.00010000000000012221
376,KET-1,9/5/19,7:10:00 AM,0,2019-09-05 07:10:00,9.1239,11.325,,,,,,,,,,,0.0
377,KET-1,9/5/19,7:20:00 AM,0,2019-09-05 07:20:00,9.1244,11.325,,,,,,,,,,,9.999999999994457e-05
378,KET-1,9/5/19,7:30:00 AM,0,2019-09-05 07:30:00,9.1259,11.324,,,,,,,,,,,0.0
379,KET-1,9/5/19,7:40:00 AM,0,2019-09-05 07:40:00,9.1269,11.324,,,,,,,,,,,9.999999999994457e-05
380,KET-1,9/5/19,7:50:00 AM,0,2019-09-05 07:50:00,9.1278,11.323,,,,,,,,,,,0.0
381,KET-1,9/5/19,8:00:00 AM,0,2019-09-05 08:00:00,9.1284,11.323,,,,,,,,,,,0.00010000000000012221
382,KET-1,9/5/19,8:10:00 AM,0,2019-09-05 08:10:00,9.1282,11.322,,,,,,,,,,,0.0
383,KET-1,9/5/19,8:20:00 AM,0,2019-09-05 08:20:00,9.1279,11.322,,,,,,,,,,,0.0
384,KET-1,9/5/19,8:30:00 AM,0,2019-09-05 08:30:00,9.1281,11.322,,,,,,,,,,,0.0
385,KET-1,9/5/19,8:40:00 AM,0,2019-09-05 08:40:00,9.1281,11.322,,,,,,,,,,,9.999999999994457e-05
386,KET-1,9/5/19,8:50:00 AM,0,2019-09-05 08:50:00,9.1283,11.321,,,,,,,,,,,0.0
387,KET-1,9/5/19,9:00:00 AM,0,2019-09-05 09:00:00,9.1279,11.321,,,,,,,,,,,9.999999999994457e-05
388,KET-1,9/5/19,9:10:00 AM,0,2019-09-05 09:10:00,9.1281,11.32,,,,,,,,,,,0.0
389,KET-1,9/5/19,9:20:00 AM,0,2019-09-05 09:20:00,9.1274,11.32,,,,,,,,,,,0.0
390,KET-1,9/5/19,9:30:00 AM,0,2019-09-05 09:30:00,9.1272,11.32,,,,,,,,,,,0.0
391,KET-1,9/5/19,9:40:00 AM,0,2019-09-05 09:40:00,9.1274,11.32,,,,,,,,,,,0.0
392,KET-1,9/5/19,9:50:00 AM,0,2019-09-05 09:50:00,9.127,11.32,,,,,,,,,,,0.0
393,KET-1,9/5/19,10:00:00 AM,0,2019-09-05 10:00:00,9.1268,11.32,,,,,,,,,,,0.0
394,KET-1,9/5/19,10:10:00 AM,0,2019-09-05 10:10:00,9.1262,11.32,,,,,,,,,,,9.999999999994457e-05
395,KET-1,9/5/19,10:20:00 AM,0,2019-09-05 10:20:00,9.1261,11.319,,,,,,,,,,,0.0
396,KET-1,9/5/19,10:30:00 AM,0,2019-09-05 10:30:00,9.1257,11.319,,,,,,,,,,,0.0
397,KET-1,9/5/19,10:40:00 AM,0,2019-09-05 10:40:00,9.1255,11.319,,,,,,,,,,,0.0
398,KET-1,9/5/19,10:50:00 AM,0,2019-09-05 10:50:00,9.1248,11.319,,,,,,,,,,,0.0
399,KET-1,9/5/19,11:00:00 AM,0,2019-09-05 11:00:00,9.1239,11.319,,,,,,,,,,,0.00010000000000012221
400,KET-1,9/5/19,11:10:00 AM,0,2019-09-05 11:10:00,9.1234,11.318,,,,,,,,,,,0.00010000000000012221
401,KET-1,9/5/19,11:20:00 AM,0,2019-09-05 11:20:00,9.1217,11.319,,,,,,,,,,,0.0
402,KET-1,9/5/19,11:30:00 AM,0,2019-09-05 11:30:00,9.1205,11.319,,,,,,,,,,,0.00010000000000012221
403,KET-1,9/5/19,11:40:00 AM,0,2019-09-05 11:40:00,9.1196,11.318,,,,,,,,,,,0.0
404,KET-1,9/5/19,11:50:00 AM,0,2019-09-05 11:50:00,9.1191,11.318,,,,,,,,,,,0.0
405,KET-1,9/5/19,12:00:00 PM,0,2019-09-05 12:00:00,9.1177,11.318,,,,,,,,,,,0.00010000000000012221
406,KET-1,9/5/19,12:10:00 PM,0,2019-09-05 12:10:00,9.1166,11.319,,,,,,,,,,,0.0
407,KET-1,9/5/19,12:20:00 PM,0,2019-09-05 12:20:00,9.1152,11.319,,,,,,,,,,,0.0
408,KET-1,9/5/19,12:30:00 PM,0,2019-09-05 12:30:00,9.114,11.319,,,,,,,,,,,0.0
409,KET-1,9/5/19,12:40:00 PM,0,2019-09-05 12:40:00,9.113,11.319,,,,,,,,,,,0.0
410,KET-1,9/5/19,12:50:00 PM,0,2019-09-05 12:50:00,9.1134,11.319,,,,,,,,,,,0.0
411,KET-1,9/5/19,1:00:00 PM,0,2019-09-05 13:00:00,9.112,11.319,,,,,,,,,,,0.0
412,KET-1,9/5/19,1:10:00 PM,0,2019-09-05 13:10:00,9.1092,11.319,,,,,,,,,,,0.0
413,KET-1,9/5/19,1:20:00 PM,0,2019-09-05 13:20:00,9.1076,11.319,,,,,,,,,,,0.0
414,KET-1,9/5/19,1:30:00 PM,0,2019-09-05 13:30:00,9.1054,11.319,,,,,,,,,,,0.0
415,KET-1,9/5/19,1:40:00 PM,0,2019-09-05 13:40:00,9.1034,11.319,,,,,,,,,,,0.00010000000000012221
416,KET-1,9/5/19,1:50:00 PM,0,2019-09-05 13:50:00,9.1012,11.318,,,,,,,,,,,0.00010000000000012221
417,KET-1,9/5/19,2:00:00 PM,0,2019-09-05 14:00:00,9.1009,11.319,,,,,,,,,,,0.0
418,KET-1,9/5/19,2:10:00 PM,0,2019-09-05 14:10:00,9.0985,11.319,,,,,,,,,,,0.0
419,KET-1,9/5/19,2:20:00 PM,0,2019-09-05 14:20:00,9.0973,11.319,,,,,,,,,,,0.0
420,KET-1,9/5/19,2:30:00 PM,0,2019-09-05 14:30:00,9.094,11.319,,,,,,,,,,,0.00010000000000012221
421,KET-1,9/5/19,2:40:00 PM,0,2019-09-05 14:40:00,9.0928,11.318,,,,,,,,,,,0.00010000000000012221
422,KET-1,9/5/19,2:50:00 PM,0,2019-09-05 14:50:00,9.0905,11.319,,,,,,,,,,,0.0
423,KET-1,9/5/19,3:00:00 PM,0,2019-09-05 15:00:00,9.0891,11.319,,,,,,,,,,,0.0
424,KET-1,9/5/19,3:10:00 PM,0,2019-09-05 15:10:00,9.0867,11.319,,,,,,,,,,,0.0
425,KET-1,9/5/19,3:20:00 PM,0,2019-09-05 15:20:00,9.0848,11.319,,,,,,,,,,,0.0
426,KET-1,9/5/19,3:30:00 PM,0,2019-09-05 15:30:00,9.0829,11.319,,,,,,,,,,,0.0
427,KET-1,9/5/19,3:40:00 PM,0,2019-09-05 15:40:00,9.0814,11.319,,,,,,,,,,,0.0
428,KET-1,9/5/19,3:50:00 PM,0,2019-09-05 15:50:00,9.0777,11.319,,,,,,,,,,,0.0
429,KET-1,9/5/19,4:00:00 PM,0,2019-09-05 16:00:00,9.0772,11.319,,,,,,,,,,,0.0
430,KET-1,9/5/19,4:10:00 PM,0,2019-09-05 16:10:00,9.0762,11.319,,,,,,,,,,,0.0
431,KET-1,9/5/19,4:20:00 PM,0,2019-09-05 16:20:00,9.0761,11.319,,,,,,,,,,,0.0
432,KET-1,9/5/19,4:30:00 PM,0,2019-09-05 16:30:00,9.0751,11.319,,,,,,,,,,,0.0
433,KET-1,9/5/19,4:40:00 PM,0,2019-09-05 16:40:00,9.075,11.319,,,,,,,,,,,0.0
434,KET-1,9/5/19,4:50:00 PM,0,2019-09-05 16:50:00,9.0736,11.319,,,,,,,,,,,0.0
435,KET-1,9/5/19,5:00:00 PM,0,2019-09-05 17:00:00,9.0721,11.319,,,,,,,,,,,0.0
436,KET-1,9/5/19,5:10:00 PM,0,2019-09-05 17:10:00,9.0719,11.319,,,,,,,,,,,0.0
437,KET-1,9/5/19,5:20:00 PM,0,2019-09-05 17:20:00,9.0716,11.319,,,,,,,,,,,0.00010000000000012221
438,KET-1,9/5/19,5:30:00 PM,0,2019-09-05 17:30:00,9.0713,11.318,,,,,,,,,,,0.0
439,KET-1,9/5/19,5:40:00 PM,0,2019-09-05 17:40:00,9.0709,11.318,,,,,,,,,,,0.00010000000000012221
440,KET-1,9/5/19,5:50:00 PM,0,2019-09-05 17:50:00,9.07,11.319,,,,,,,,,,,0.0
441,KET-1,9/5/19,6:00:00 PM,0,2019-09-05 18:00:00,9.0701,11.319,,,,,,,,,,,0.0
442,KET-1,9/5/19,6:10:00 PM,0,2019-09-05 18:10:00,9.0697,11.319,,,,,,,,,,,0.0
443,KET-1,9/5/19,6:20:00 PM,0,2019-09-05 18:20:00,9.0711,11.319,,,,,,,,,,,0.0
444,KET-1,9/5/19,6:30:00 PM,0,2019-09-05 18:30:00,9.0711,11.319,,,,,,,,,,,0.0
445,KET-1,9/5/19,6:40:00 PM,0,2019-09-05 18:40:00,9.0713,11.319,,,,,,,,,,,0.00010000000000012221
446,KET-1,9/5/19,6:50:00 PM,0,2019-09-05 18:50:00,9.072,11.318,,,,,,,,,,,0.0
447,KET-1,9/5/19,7:00:00 PM,0,2019-09-05 19:00:00,9.0722,11.318,,,,,,,,,,,0.0
448,KET-1,9/5/19,7:10:00 PM,0,2019-09-05 19:10:00,9.0734,11.318,,,,,,,,,,,0.0
449,KET-1,9/5/19,7:20:00 PM,0,2019-09-05 19:20:00,9.0742,11.318,,,,,,,,,,,9.999999999994457e-05
450,KET-1,9/5/19,7:30:00 PM,0,2019-09-05 19:30:00,9.0766,11.317,,,,,,,,,,,9.999999999994457e-05
451,KET-1,9/5/19,7:40:00 PM,0,2019-09-05 19:40:00,9.0778,11.318,,,,,,,,,,,9.999999999994457e-05
452,KET-1,9/5/19,7:50:00 PM,0,2019-09-05 19:50:00,9.0798,11.317,,,,,,,,,,,9.999999999994457e-05
453,KET-1,9/5/19,8:00:00 PM,0,2019-09-05 20:00:00,9.0815,11.318,,,,,,,,,,,9.999999999994457e-05
454,KET-1,9/5/19,8:10:00 PM,0,2019-09-05 20:10:00,9.083,11.317,,,,,,,,,,,0.0
455,KET-1,9/5/19,8:20:00 PM,0,2019-09-05 20:20:00,9.0842,11.317,,,,,,,,,,,0.0
456,KET-1,9/5/19,8:30:00 PM,0,2019-09-05 20:30:00,9.0851,11.317,,,,,,,,,,,0.0
457,KET-1,9/5/19,8:40:00 PM,0,2019-09-05 20:40:00,9.0862,11.317,,,,,,,,,,,0.0
458,KET-1,9/5/19,8:50:00 PM,0,2019-09-05 20:50:00,9.0868,11.317,,,,,,,,,,,9.999999999994457e-05
459,KET-1,9/5/19,9:00:00 PM,0,2019-09-05 21:00:00,9.0866,11.318,,,,,,,,,,,9.999999999994457e-05
460,KET-1,9/5/19,9:10:00 PM,0,2019-09-05 21:10:00,9.0858,11.317,,,,,,,,,,,0.0
461,KET-1,9/5/19,9:20:00 PM,0,2019-09-05 21:20:00,9.0861,11.317,,,,,,,,,,,0.0
462,KET-1,9/5/19,9:30:00 PM,0,2019-09-05 21:30:00,9.0853,11.317,,,,,,,,,,,9.999999999994457e-05
463,KET-1,9/5/19,9:40:00 PM,0,2019-09-05 21:40:00,9.0849,11.318,,,,,,,,,,,9.999999999994457e-05
464,KET-1,9/5/19,9:50:00 PM,0,2019-09-05 21:50:00,9.0844,11.317,,,,,,,,,,,0.0
465,KET-1,9/5/19,10:00:00 PM,0,2019-09-05 22:00:00,9.0847,11.317,,,,,,,,,,,0.0
466,KET-1,9/5/19,10:10:00 PM,0,2019-09-05 22:10:00,9.0844,11.317,,,,,,,,,,,0.0
