well_id,DateTime,raw_Level_m,Temp_c,deployment_id,Rate of Change,temp_threshold
KWR-1,2018-08-28 05:50:00,8.5101,9.895,KWR-1_2018_0828_0929,0.0001,0.5
KWR-1,2018-08-28 06:00:00,8.51,9.894,KWR-1_2018_0828_0929,9.999999999994457e-05,0.5
KWR-1,2018-08-28 06:10:00,8.5107,9.894,KWR-1_2018_0828_0929,0.0,0.5
KWR-1,2018-08-28 06:20:00,8.5115,9.894,KWR-1_2018_0828_0929,0.0,0.5
KWR-1,2018-08-28 06:30:00,8.5125,9.893,KWR-1_2018_0828_0929,9.999999999994457e-05,0.5
KWR-1,2018-08-28 06:40:00,8.5129,9.893,KWR-1_2018_0828_0929,0.0,0.5
KWR-1,2018-08-28 06:50:00,8.5132,9.893,KWR-1_2018_0828_0929,0.0,0.5
KWR-1,2018-08-28 07:00:00,8.5138,9.892,KWR-1_2018_0828_0929,0.00010000000000012221,0.5
KWR-1,2018-08-28 07:10:00,8.5136,9.892,KWR-1_2018_0828_0929,0.0,0.5
KWR-1,2018-08-28 07:20:00,8.5139,9.891,KWR-1_2018_0828_0929,9.999999999994457e-05,0.5
KWR-1,2018-08-28 07:30:00,8.5147,9.891,KWR-1_2018_0828_0929,0.0,0.5
KWR-1,2018-08-28 07:40:00,8.5147,9.891,KWR-1_2018_0828_0929,0.0,0.5
KWR-1,2018-08-28 07:50:00,8.5153,9.89,KWR-1_2018_0828_0929,9.999999999994457e-05,0.5
KWR-1,2018-08-28 08:00:00,8.5154,9.89,KWR-1_2018_0828_0929,0.0,0.5
KWR-1,2018-08-28 08:10:00,8.5154,9.89,KWR-1_2018_0828_0929,0.0,0.5
KWR-1,2018-08-28 08:20:00,8.516,9.89,KWR-1_2018_0828_0929,0.0,0.5
KWR-1,2018-08-28 08:30:00,8.5167,9.889,KWR-1_2018_0828_0929,0.00010000000000012221,0.5
KWR-1,2018-08-28 08:40:00,8.5168,9.889,KWR-1_2018_0828_0929,0.0,0.5
