well_id,DateTime,raw_Level_m,Temp_c,deployment_id,Rate of Change,temp_threshold
KET-1,2025-05-26 20:00:00,9.1691,8.128,KET-1_2025_0526_1101,0.0001,0.5
KET-1,2025-05-26 20:10:00,9.1719,8.127,KET-1_2025_0526_1101,9.999999999994457e-05,0.5
KET-1,2025-05-26 20:20:00,9.1731,8.129,KET-1_2025_0526_1101,0.00019999999999988915,0.5
KET-1,2025-05-26 20:30:00,9.1741,8.13,KET-1_2025_0526_1101,0.00010000000000012221,0.5
KET-1,2025-05-26 20:40:00,9.175,8.131,KET-1_2025_0526_1101,9.999999999994457e-05,0.5
KET-1,2025-05-26 20:50:00,9.1765,8.128,KET-1_2025_0526_1101,0.00030000000000001136,0.5
KET-1,2025-05-26 21:00:00,9.1788,8.131,KET-1_2025_0526_1101,0.00030000000000001136,0.5
KET-1,2025-05-26 21:10:00,9.1821,8.13,KET-1_2025_0526_1101,9.999999999994457e-05,0.5
KET-1,2025-05-26 21:20:00,9.1847,8.131,KET-1_2025_0526_1101,9.999999999994457e-05,0.5
KET-1,2025-05-26 21:30:00,9.1866,8.131,KET-1_2025_0526_1101,0.0,0.5
KET-1,2025-05-26 21:40:00,9.1888,8.132,KET-1_2025_0526_1101,9.999999999994457e-05,0.5
KET-1,2025-05-26 21:50:00,9.1904,8.131,KET-1_2025_0526_1101,9.999999999994457e-05,0.5
KET-1,2025-05-26 22:00:00,9.1922,8.134,KET-1_2025_0526_1101,0.00030000000000001136,0.5
KET-1,2025-05-26 22:10:00,9.1933,8.133,KET-1_2025_0526_1101,0.00010000000000012221,0.5
KET-1,2025-05-26 22:20:00,9.1939,8.134,KET-1_2025_0526_1101,0.00010000000000012221,0.5
KET-1,2025-05-26 22:30:00,9.1937,8.134,KET-1_2025_0526_1101,0.0,0.5
KET-1,2025-05-26 22:40:00,9.1943,8.135,KET-1_2025_0526_1101,9.999999999994457e-05,0.5
KET-1,2025-05-26 22:50:00,9.1956,8.136,KET-1_2025_0526_1101,9.999999999994457e-05,0.5
KET-1,2025-05-26 23:00:00,9.1963,8.136,KET-1_2025_0526_1101,0.0,0.5
KET-1,2025-05-26 23:10:00,9.1973,8.137,KET-1_2025_0526_1101,0.00010000000000012221,0.5
KET-1,2025-05-26 23:20:00,9.1975,8.137,KET-1_2025_0526_1101,0.0,0.5
KET-1,2025-05-26 23:30:00,9.1986,8.137,KET-1_2025_0526_1101,0.0,0.5
KET-1,2025-05-26 23:40:00,9.2005,8.14,KET-1_2025_0526_1101,0.00030000000000001136,0.5
KET-1,2025-05-26 23:50:00,9.201,8.138,KET-1_2025_0526_1101,0.0002000000000000668,0.5
KET-1,2025-05-27 00:00:00,9.2021,8.14,KET-1_2025_0526_1101,0.0002000000000000668,0.5
KET-1,2025-05-27 00:10:00,9.2025,8.14,KET-1_2025_0526_1101,0.0,0.5
KET-1,2025-05-27 00:20:00,9.2027,8.141,KET-1_2025_0526_1101,9.999999999994457e-05,0.5
KET-1,2025-05-27 00:30:00,9.2031,8.142,KET-1_2025_0526_1101,9.999999999994457e-05,0.5
KET-1,2025-05-27 00:40:00,9.2034,8.142,KET-1_2025_0526_1101,0.0,0.5
KET-1,2025-05-27 00:50:00,9.2028,8.144,KET-1_2025_0526_1101,0.0002000000000000668,0.5
KET-1,2025-05-27 01:00:00,9.2019,8.144,KET-1_2025_0526_1101,0.0,0.5
KET-1,2025-05-27 01:10:00,9.202,8.144,KET-1_2025_0526_1101,0.0,0.5
KET-1,2025-05-27 01:20:00,9.2023,8.145,KET-1_2025_0526_1101,9.999999999994457e-05,0.5
KET-1,2025-05-27 01:30:00,9.2028,8.147,KET-1_2025_0526_1101,0.0002000000000000668,0.5
KET-1,2025-05-27 01:40:00,9.2023,8.145,KET-1_2025_0526_1101,0.0002000000000000668,0.5
