well_id,DateTime,raw_Level_m,Temp_c,deployment_id,Rate of Change,temp_threshold
KWR-1,2018-10-01 15:00:00,8.47,8.601,KWR-1_2018_1001_1118,0.0001,0.1
KWR-1,2018-10-01 15:10:00,8.4666,8.532,KWR-1_2018_1001_1118,0.006900000000000084,0.1
KWR-1,2018-10-01 15:20:00,8.4638,8.49,KWR-1_2018_1001_1118,0.0041999999999999815,0.1
KWR-1,2018-10-01 15:30:00,8.4614,8.464,KWR-1_2018_1001_1118,0.00259999999999998,0.1
KWR-1,2018-10-01 15:40:00,8.4602,8.447,KWR-1_2018_1001_1118,0.0017000000000001237,0.1
KWR-1,2018-10-01 15:50:00,8.4592,8.435,KWR-1_2018_1001_1118,0.0011999999999998678,0.1
KWR-1,2018-10-01 16:00:00,8.458,8.426,KWR-1_2018_1001_1118,0.0009000000000000341,0.1
KWR-1,2018-10-01 16:10:00,8.4566,8.419,KWR-1_2018_1001_1118,0.0006999999999999674,0.1
KWR-1,2018-10-01 16:20:00,8.4554,8.414,KWR-1_2018_1001_1118,0.0005000000000000782,0.1
KWR-1,2018-10-01 16:30:00,8.4542,8.41,KWR-1_2018_1001_1118,0.00039999999999995595,0.1
KWR-1,2018-10-01 16:40:00,8.4538,8.407,KWR-1_2018_1001_1118,0.00030000000000001136,0.1
KWR-1,2018-10-01 16:50:00,8.4528,8.404,KWR-1_2018_1001_1118,0.00030000000000001136,0.1
KWR-1,2018-10-01 17:00:00,8.4524,8.403,KWR-1_2018_1001_1118,9.999999999994457e-05,0.1
KWR-1,2018-10-01 17:10:00,8.4525,8.4,KWR-1_2018_1001_1118,0.00030000000000001136,0.1
KWR-1,2018-10-01 17:20:00,8.452,8.399,KWR-1_2018_1001_1118,0.00010000000000012221,0.1
KWR-1,2018-10-01 17:30:00,8.4521,8.398,KWR-1_2018_1001_1118,9.999999999994457e-05,0.1
KWR-1,2018-10-01 17:40:00,8.4518,8.397,KWR-1_2018_1001_1118,9.999999999994457e-05,0.1
KWR-1,2018-10-01 17:50:00,8.4514,8.396,KWR-1_2018_1001_1118,9.999999999994457e-05,0.1
KWR-1,2018-10-01 18:00:00,8.4518,8.395,KWR-1_2018_1001_1118,0.00010000000000012221,0.1
KWR-1,2018-10-01 18:10:00,8.4521,8.394,KWR-1_2018_1001_1118,9.999999999994457e-05,0.1
KWR-1,2018-10-01 18:20:00,8.4522,8.394,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 18:30:00,8.4523,8.394,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 18:40:00,8.4525,8.393,KWR-1_2018_1001_1118,9.999999999994457e-05,0.1
KWR-1,2018-10-01 18:50:00,8.4531,8.393,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 19:00:00,8.4527,8.393,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 19:10:00,8.4534,8.392,KWR-1_2018_1001_1118,0.00010000000000012221,0.1
KWR-1,2018-10-01 19:20:00,8.4533,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 19:30:00,8.4529,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 19:40:00,8.4517,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 19:50:00,8.4511,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 20:00:00,8.4508,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 20:10:00,8.451,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 20:20:00,8.4513,8.391,KWR-1_2018_1001_1118,9.999999999994457e-05,0.1
KWR-1,2018-10-01 20:30:00,8.4519,8.392,KWR-1_2018_1001_1118,9.999999999994457e-05,0.1
KWR-1,2018-10-01 20:40:00,8.4516,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 20:50:00,8.4511,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 21:00:00,8.4512,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 21:10:00,8.4512,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 21:20:00,8.4511,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 21:30:00,8.4507,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 21:40:00,8.4512,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 21:50:00,8.4512,8.392,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 22:00:00,8.4521,8.393,KWR-1_2018_1001_1118,0.00010000000000012221,0.1
KWR-1,2018-10-01 22:10:00,8.4523,8.392,KWR-1_2018_1001_1118,0.00010000000000012221,0.1
KWR-1,2018-10-01 22:20:00,8.4522,8.393,KWR-1_2018_1001_1118,0.00010000000000012221,0.1
KWR-1,2018-10-01 22:30:00,8.4527,8.393,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 22:40:00,8.4526,8.393,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 22:50:00,8.4526,8.393,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 23:00:00,8.4533,8.393,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 23:10:00,8.4539,8.393,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 23:20:00,8.4543,8.394,KWR-1_2018_1001_1118,9.999999999994457e-05,0.1
KWR-1,2018-10-01 23:30:00,8.4543,8.394,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 23:40:00,8.4544,8.394,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-01 23:50:00,8.4541,8.394,KWR-1_2018_1001_1118,0.0,0.1
KWR-1,2018-10-02 00:00:00,8.4535,8.395,KWR-1_2018_1001_1118,9.999999999994457e-05,0.1
