well_id,DateTime,raw_Level_m,Temp_c,deployment_id,Rate of Change,temp_threshold
KHR-1,2021-06-20 15:50:00,8.4755,8.658,KHR-1_2021_0620_0703,0.0001,2.2
KHR-1,2021-06-20 16:00:00,8.4744,8.618,KHR-1_2021_0620_0703,0.003999999999999915,2.2
KHR-1,2021-06-20 16:10:00,8.4742,8.591,KHR-1_2021_0620_0703,0.0027000000000001025,2.2
KHR-1,2021-06-20 16:20:00,8.4737,8.572,KHR-1_2021_0620_0703,0.0019000000000000128,2.2
KHR-1,2021-06-20 16:30:00,8.4727,8.558,KHR-1_2021_0620_0703,0.0013999999999999347,2.2
KHR-1,2021-06-20 16:40:00,8.472,8.548,KHR-1_2021_0620_0703,0.0009999999999999788,2.2
KHR-1,2021-06-20 16:50:00,8.4713,8.539,KHR-1_2021_0620_0703,0.0009000000000000341,2.2
KHR-1,2021-06-20 17:00:00,8.4713,8.533,KHR-1_2021_0620_0703,0.0006000000000000227,2.2
KHR-1,2021-06-20 17:10:00,8.471,8.529,KHR-1_2021_0620_0703,0.00039999999999995595,2.2
KHR-1,2021-06-20 17:20:00,8.4702,8.525,KHR-1_2021_0620_0703,0.00039999999999995595,2.2
KHR-1,2021-06-20 17:30:00,8.4701,8.522,KHR-1_2021_0620_0703,0.00030000000000001136,2.2
KHR-1,2021-06-20 17:40:00,8.4691,8.519,KHR-1_2021_0620_0703,0.00030000000000001136,2.2
KHR-1,2021-06-20 17:50:00,8.4694,8.517,KHR-1_2021_0620_0703,0.0002000000000000668,2.2
KHR-1,2021-06-20 18:00:00,8.4693,8.515,KHR-1_2021_0620_0703,0.00019999999999988915,2.2
KHR-1,2021-06-20 18:10:00,8.4689,8.513,KHR-1_2021_0620_0703,0.0002000000000000668,2.2
KHR-1,2021-06-20 18:20:00,8.4681,8.512,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 18:30:00,8.4684,8.511,KHR-1_2021_0620_0703,0.00010000000000012221,2.2
KHR-1,2021-06-20 18:40:00,8.4688,8.51,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 18:50:00,8.4692,8.509,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 19:00:00,8.4698,8.508,KHR-1_2021_0620_0703,0.00010000000000012221,2.2
KHR-1,2021-06-20 19:10:00,8.4701,8.508,KHR-1_2021_0620_0703,0.0,2.2
KHR-1,2021-06-20 19:20:00,8.4708,8.507,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 19:30:00,8.4714,8.506,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 19:40:00,8.4721,8.505,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 19:50:00,8.4721,8.505,KHR-1_2021_0620_0703,0.0,2.2
KHR-1,2021-06-20 20:00:00,8.4721,8.504,KHR-1_2021_0620_0703,0.00010000000000012221,2.2
KHR-1,2021-06-20 20:10:00,8.4729,8.503,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 20:20:00,8.474,8.502,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 20:30:00,8.4743,8.501,KHR-1_2021_0620_0703,0.00010000000000012221,2.2
KHR-1,2021-06-20 20:40:00,8.4751,8.5,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 20:50:00,8.4761,8.499,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 21:00:00,8.4773,8.499,KHR-1_2021_0620_0703,0.0,2.2
KHR-1,2021-06-20 21:10:00,8.4794,8.498,KHR-1_2021_0620_0703,0.00010000000000012221,2.2
KHR-1,2021-06-20 21:20:00,8.4809,8.497,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 21:30:00,8.4826,8.496,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 21:40:00,8.4843,8.496,KHR-1_2021_0620_0703,0.0,2.2
KHR-1,2021-06-20 21:50:00,8.4858,8.496,KHR-1_2021_0620_0703,0.0,2.2
KHR-1,2021-06-20 22:00:00,8.4885,8.495,KHR-1_2021_0620_0703,0.00010000000000012221,2.2
KHR-1,2021-06-20 22:10:00,8.4905,8.495,KHR-1_2021_0620_0703,0.0,2.2
KHR-1,2021-06-20 22:20:00,8.4916,8.494,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 22:30:00,8.4926,8.493,KHR-1_2021_0620_0703,9.999999999994457e-05,2.2
KHR-1,2021-06-20 22:40:00,8.4931,8.493,KHR-1_2021_0620_0703,0.0,2.2
