"TOA5","Station3_wx","CR1000","6585","CR1000.Std.28","CPU:SH_Site3_2_8.CR1","30608","TenMin"
"TIMESTAMP","RECORD","Day_of_Year","Hour","WS_ms_25ft","res_WS_25ft","WindDir_25ft","SD_WindDir_25ft","WS_ms_25ft_Max","AirTC_25ft_Max","AirTC_25ft_Min","AirTC_25ft_Avg","RH_25ft_Max","RH_25ft_Min","RH_25ft","SnowPillow_in_Avg","Batt_Volt_Avg","Batt_Volt_Max","Batt_Volt_Min","BP_mbar_Avg","SlrkW_Avg","SlrMJ_Tot","ETos","Rso","WS_ms_100ft","res_WS_100ft","WindDir_100ft","SD_WindDir_100ft","WS_ms_100ft_Max","AirTC_100ft_Max","AirTC_100ft_Min","AirTC_100ft_Avg","RH_100ft_Max","RH_100ft_Min","RH_100ft","Snow_Depth_in_Avg","PanelT_Avg","Temp_C_Avg(1)","Temp_C_Avg(2)","Temp_C_Avg(3)","SoilCond_tc_Avg(1)","SoilCond_tc_Avg(2)","SoilCond_tc_Avg(3)","wfv_Avg(1)","wfv_Avg(2)","wfv_Avg(3)","ppt_mass_mv_Avg","ppt_inches_Avg"
"2016-07-23 09:50:00",35242,205,950,1.198,0.897,93.7,40.25,2.558,21.95,21.64,21.79,21.96,18.89,18.89,-9.502014,13.09,13.17,13.02,795.1,0.77,0.2309158,0.105,3.088,3.335,3.217,136.1,15.23,5.645,20.83,19.94,20.16,22.54,19.6,20.42,"NAN",22.92,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.773,1.727
"2016-07-23 10:00:00",35243,205,1000,1.437,1.072,89.9,40.8,3.077,22.22,21.68,21.91,20.66,18.45,20.49,-9.272175,13.19,13.28,13.09,795,0.802,0.2405981,0.118,3.166,3.31,3.128,137.3,19,5.351,21.17,20.31,20.54,21.14,19.06,21.14,"NAN",23.37,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.773,1.727
"2016-07-23 10:10:00",35244,205,1010,0.797,0.369,124,58.86,2.911,22.7,21.88,22.42,21.07,18,18.38,-9.265758,13.3,13.42,13.2,795,0.833,0.2498179,0.093,3.238,3.328,3.113,147.3,20.58,5.468,21.17,20.55,20.86,21.38,18.68,19.57,"NAN",23.81,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.773,1.727
"2016-07-23 10:20:00",35245,205,1020,1.35,0.779,87.1,52.66,3.567,22.96,22.22,22.52,20.97,17.9,17.9,-9.316288,13.43,13.51,13.34,795,0.861,0.2584252,0.119,3.304,3.213,3.008,140.2,20.45,5.4,21.6,20.72,21.16,20.97,17.79,19.67,"NAN",24.28,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.773,1.726
"2016-07-23 10:30:00",35246,205,1030,1.032,0.707,78.4,45.5,3.606,23.5,22.96,23.26,19.46,15.75,16.87,-9.229148,13.54,13.66,13.42,794.9,0.891,0.2671625,0.109,3.368,2.941,2.753,138.9,20.44,5.831,22,21.36,21.73,19.7,16.7,18.51,"NAN",24.78,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 10:40:00",35247,205,1040,0.839,0.475,115.9,53.36,1.921,24.29,23.16,23.78,19.02,15.99,17.38,-9.369219,13.95,14.28,13.59,794.9,0.917,0.2750153,0.103,3.424,2.485,2.016,147.8,35.18,4.41,22.58,21.45,22.28,19.74,15,17.62,"NAN",25.37,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 10:50:00",35248,205,1050,1.473,1.115,92,39.92,2.979,24.01,23.6,23.81,18.44,16.19,16.19,-9.285036,14.22,14.28,14.15,794.7,0.939,0.2816545,0.134,3.474,3.867,3.639,134.7,19.68,5.655,22.79,22,22.25,18.71,15.58,18.03,"NAN",25.94,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 11:00:00",35249,205,1100,1.09,0.643,166.5,51.89,2.871,24.69,23.8,24.34,16.19,13.39,14.59,-9.397625,14.23,14.28,14.17,794.7,0.961,0.2881744,0.12,3.529,3.09,2.829,155.2,23.54,5.762,23.16,22.44,22.79,18.03,13.94,13.94,"NAN",26.42,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 11:10:00",35250,205,1110,1.09,0.415,116.6,63.72,2.617,24.86,24.42,24.65,14.59,12.61,12.61,-9.42727,14.23,14.28,14.17,794.6,0.98,0.2941084,0.123,3.574,3.228,2.978,148.3,22.36,6.203,23.6,22.58,23.04,15,13.02,13.02,"NAN",26.93,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 11:20:00",35251,205,1120,1.216,0.877,86.8,41.7,3.126,24.93,24.49,24.75,13.8,11.69,12.82,-9.476264,14.24,14.29,14.17,794.5,0.997,0.2991159,0.131,3.613,3.619,3.401,127.3,19.88,6.184,23.6,22.82,23.17,14.04,11.38,13.46,"NAN",27.39,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 11:30:00",35252,205,1130,1.137,0.288,45.33,70,2.773,25.41,24.83,25.13,13.67,9.78,10.33,-9.437702,14.23,14.29,14.16,794.5,1.011,0.3033844,0.13,3.647,2.148,0.919,289.8,61.26,4.439,24.35,23.57,24.03,13.63,9.85,10.09,"NAN",27.82,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 11:40:00",35253,205,1140,0.819,0.38,246.8,56.27,4.283,25.47,25.06,25.34,12,10.19,11.31,-9.443897,14.23,14.29,14.16,794.5,0.987,0.295956,0.113,3.677,2.139,1.457,192.5,44.97,6.105,24.11,23.8,23.93,12.37,10.09,11.04,"NAN",28.23,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 11:50:00",35254,205,1150,0.679,0.208,167.5,65.21,3.244,26.21,25.02,25.7,12,10.56,11.11,-9.492162,14.23,14.29,14.17,794.4,1.028,0.3083069,0.108,3.686,2.361,1.852,152.5,37.59,6.017,25.26,23.8,24.52,12.27,10.05,10.43,"NAN",28.64,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 12:00:00",35255,205,1200,0.934,0.692,99.1,40.88,2.44,26.28,25.84,26.08,12.3,9.78,10.26,-9.450431,14.24,14.29,14.17,794.4,1.052,0.3154594,0.124,3.696,2.3,1.944,127.7,31.87,4.508,25.05,24.2,24.53,11.52,9.51,9.51,"NAN",29.11,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 12:10:00",35256,205,1210,1.195,0.383,170.3,66.78,3.538,26.55,25.8,26.09,10.43,8.62,10.12,-9.462401,14.23,14.29,14.17,794.4,1.059,0.317697,0.14,3.712,2.924,2.163,163.4,41.33,6.203,25.05,24.51,24.8,10.53,8.45,10.53,"NAN",29.53,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 12:20:00",35257,205,1220,0.84,0.338,232.3,61.56,1.539,26.93,26.45,26.74,10.56,9.64,9.64,-9.494678,14.23,14.29,14.17,794.4,1.062,0.3185785,0.121,3.702,1.777,1.403,238.1,37.14,2.999,25.77,24.99,25.41,10.8,9.17,9.92,"NAN",29.88,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 12:30:00",35258,205,1230,0.376,0.153,237.6,51.54,1.264,26.99,26.52,26.79,10.49,8.93,10.49,-9.438282,14.24,14.3,14.17,794.4,1.065,0.3194713,0.096,3.698,1.172,0.936,237.8,36.33,3.303,25.46,25.01,25.21,10.53,9.2,10.49,"NAN",30.24,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 12:40:00",35259,205,1240,0.934,0.67,291,43.02,2.46,26.92,26.34,26.63,11.65,9.71,11.65,-9.467896,14.1,14.31,13.15,794.3,1.067,0.320234,0.126,3.676,2.369,2.234,281.3,19.34,4.018,25.28,24.7,24.99,11.38,9.98,10.87,"NAN",30.63,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 12:50:00",35260,205,1250,0.938,0.441,132,58.47,2.293,27.19,25.83,26.36,12.44,10.02,11.79,-9.519807,13.23,13.28,13.17,794.2,1.073,0.3219197,0.126,3.652,0.983,0.497,260.1,56.99,2.744,26.24,24.8,25.31,12.81,10.63,11.75,"NAN",30.89,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 13:00:00",35261,205,1300,1.141,0.486,276.5,61.37,2.411,27.19,26.34,26.78,11.79,10.53,11.35,-9.513377,13.22,13.28,13.17,794.2,1.071,0.3211888,0.138,3.623,2.814,2.071,312.1,41.62,4.91,26.24,24.74,25.32,11.75,10.53,11.28,"NAN",31.13,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 13:10:00",35262,205,1310,0.851,0.664,307.1,37.94,2.254,27.43,26.34,27,12.06,10.43,11.01,-9.544189,13.23,13.28,13.17,794.2,1.076,0.3227499,0.123,3.591,2.003,1.64,318.8,34.45,4.067,25.62,24.97,25.32,12.16,10.94,11.14,"NAN",31.3,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 13:20:00",35263,205,1320,1.097,0.311,0.274,67.98,2.666,26.64,26.06,26.35,12.5,10.7,11.07,-9.546586,13.23,13.28,13.17,794.1,1.053,0.3160471,0.133,3.552,2.493,1.948,318.8,37.87,5.596,25.55,24.97,25.24,12.71,11.04,11.21,"NAN",31.44,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 13:30:00",35264,205,1330,0.769,0.354,295.5,57.46,2.038,27.36,26.54,26.91,13.22,10.9,11.45,-9.52298,13.22,13.27,13.17,794,1.043,0.3128746,0.115,3.504,2.873,2.574,318.5,26.13,4.733,25.62,24.97,25.31,12.78,11.21,11.82,"NAN",31.51,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 13:40:00",35265,205,1340,0.925,0.671,255.4,42.11,2.381,27.05,26.71,26.91,12.23,11.21,11.21,-9.517163,13.22,13.27,13.16,794,1.035,0.3104012,0.123,3.455,2.56,2.356,305.2,22.85,4.831,25.62,24.91,25.26,12.47,11.55,11.89,"NAN",31.61,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 13:50:00",35266,205,1350,1.149,0.795,274.8,44.98,2.087,26.92,26.2,26.57,12.54,10.97,11.69,-9.480899,13.23,13.28,13.17,793.9,1.021,0.3063608,0.134,3.401,2.478,2.156,288.1,29.19,4.684,25.55,24.91,25.24,13.32,11.41,11.52,"NAN",31.68,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 14:00:00",35267,205,1400,0.84,0.489,231.3,50.56,2.352,26.92,26.37,26.59,13.42,11.45,11.48,-9.478162,13.22,13.27,13.17,793.9,1.007,0.3020559,0.116,3.338,2.053,1.753,245.2,30.17,3.753,25.65,25.14,25.42,12.44,11.52,12.44,"NAN",31.69,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 14:10:00",35268,205,1410,0.574,0.31,251.2,51.58,1.94,27.32,26.85,27.08,13.25,11.28,12.47,-9.449008,13.23,13.28,13.17,793.9,0.992,0.297746,0.101,3.27,2.04,1.749,260.5,30.58,3.489,26.13,25.45,25.8,13.29,11.62,11.79,"NAN",31.75,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.725
"2016-07-23 14:20:00",35269,205,1420,0.876,0.477,241.3,53.74,1.931,27.25,27.01,27.15,13.08,11.45,11.45,-9.430816,13.22,13.27,13.17,793.8,0.975,0.2926053,0.117,3.199,2.372,1.746,262.7,41.62,4.596,25.79,25.45,25.62,13.19,11.79,12.06,"NAN",31.87,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.725
"2016-07-23 14:30:00",35270,205,1430,0.713,0.294,274.3,59.46,1.715,27.49,27.05,27.35,13.35,11.21,12.16,-9.437174,13.22,13.27,13.16,793.8,0.956,0.2867924,0.107,3.123,2.063,1.484,264.5,42.93,3.675,26.09,25.38,25.79,13.56,11.55,12.98,"NAN",31.98,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.725
"2016-07-23 14:40:00",35271,205,1440,0.882,0.453,322.1,55.08,1.989,27.05,26.67,26.86,13.12,11.58,12.84,-9.394303,13.23,13.27,13.17,793.7,0.932,0.2797434,0.114,3.043,1.983,1.526,273.3,38.87,4.351,25.99,25.34,25.74,13.32,11.92,12.88,"NAN",32.07,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.771,1.725
"2016-07-23 14:50:00",35272,205,1450,0.709,0.308,311.8,58.33,1.931,27.01,26.7,26.86,13.35,12.43,13.12,-9.391898,13.22,13.28,13.17,793.7,0.908,0.2722982,0.103,2.956,2.676,2.318,278.2,29.63,4.773,25.54,25.03,25.33,13.9,12.03,13.9,"NAN",32.1,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.771,1.725
"2016-07-23 15:00:00",35273,205,1500,0.883,0.625,326.5,43.78,1.715,27.04,26.67,26.87,13.93,11.79,12.71,-9.429613,13.23,13.28,13.16,793.6,0.882,0.2646326,0.11,2.866,2.323,1.885,295.7,35.17,4.381,25.89,25.41,25.63,13.9,11.75,12.84,"NAN",32.07,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.771,1.725
"2016-07-23 15:10:00",35274,205,1510,0.567,0.29,290.1,55.15,1.921,26.87,26.5,26.71,13.73,11.65,13.46,-9.451577,13.23,13.28,13.16,793.6,0.854,0.2560593,0.091,2.775,1.864,1.635,303.4,28.37,4.861,25.85,25.27,25.58,13.9,11.86,13.59,"NAN",32.04,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.771,1.725
"2016-07-23 15:20:00",35275,205,1520,0.589,0.194,287.3,64.65,2.313,27.45,26.77,26.99,14.24,12.81,13.63,-9.403211,13.22,13.27,13.17,793.6,0.822,0.2465724,0.09,2.67,1.772,1.159,275.3,47.64,4.038,26.12,25.37,25.65,14.21,12.88,13.59,"NAN",31.99,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.725
"2016-07-23 15:30:00",35276,205,1530,1.004,0.658,320,47.57,2.538,27.42,26.33,26.92,14.24,12.4,14.07,-9.404235,13.22,13.28,13.17,793.6,0.791,0.2373492,0.111,2.569,2.783,2.444,291.8,28.3,5.018,26.09,25.27,25.62,14.1,12.67,14.1,"NAN",31.97,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.725
"2016-07-23 15:40:00",35277,205,1540,0.629,0.346,267.7,51.04,1.862,26.84,26.46,26.58,14.51,12.47,14.27,-9.408803,13.22,13.27,13.17,793.6,0.757,0.2272305,0.088,2.464,2.059,1.765,273.3,30.57,3.773,25.72,25.31,25.42,14.65,12.6,14.65,"NAN",31.85,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.725
"2016-07-23 15:50:00",35278,205,1550,0.821,0.598,232.7,41.13,2.607,26.84,26.2,26.59,14.34,12.81,13.87,-9.413189,13.23,13.28,13.17,793.6,0.724,0.2172199,0.096,2.354,2.632,2.449,243,21.37,5.263,25.82,24.97,25.52,14.65,13.56,13.9,"NAN",31.72,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 16:00:00",35279,205,1600,0.468,0.213,224.1,53.46,1.803,26.44,26.03,26.27,15.06,13.19,14.51,-9.430963,13.23,13.28,13.16,793.6,0.686,0.2058863,0.074,2.243,1.57,1.325,248.9,31.21,4.165,26.03,24.94,25.42,14.79,13.83,14.79,"NAN",31.56,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 16:10:00",35280,205,1610,0.825,0.561,219.3,43.46,2.44,26.54,26.06,26.24,14.72,13.73,13.9,-9.443277,13.23,13.28,13.17,793.5,0.65,0.1949631,0.09,2.127,2.754,2.413,235.3,28.51,5.498,25.72,24.97,25.38,14.79,13.42,13.66,"NAN",31.39,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 16:20:00",35281,205,1620,0.662,0.487,277.1,39.86,2.205,26.54,26.17,26.33,14.82,13.46,14.68,-9.398458,13.22,13.28,13.17,793.5,0.613,0.1838922,0.079,2.009,2.514,2.259,262.2,25.81,4.743,25.32,24.97,25.14,14.96,13.59,13.66,"NAN",31.18,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 16:30:00",35282,205,1630,0.675,0.538,261.5,33.57,2.362,26.34,25.83,26.07,15.03,13.94,14.79,-9.435409,13.22,13.28,13.17,793.4,0.575,0.1726415,0.077,1.889,2.628,2.305,250.5,28.4,4.871,25.42,24.84,25.05,16.39,13.66,14.82,"NAN",30.94,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 16:40:00",35283,205,1640,0.495,0.369,233.6,39.21,1.392,26.3,25.89,26.11,15.43,14.38,15.43,-9.406671,13.22,13.27,13.17,793.4,0.537,0.1610329,0.065,1.766,2.54,2.334,236.1,23.07,4.655,25.42,24.91,25.09,15.2,14.55,14.99,"NAN",30.7,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 16:50:00",35284,205,1650,0.549,0.397,251.1,39.4,1.744,26,25.59,25.84,16.08,14.72,15.47,-9.419328,13.23,13.28,13.17,793.4,0.497,0.1491899,0.065,1.642,2.59,2.333,247.4,25.53,4.253,25.21,24.77,25.03,16.39,14.31,14.89,"NAN",30.5,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 17:00:00",35285,205,1700,0.546,0.355,234,45.46,1.333,25.73,25.38,25.55,17.21,14.55,16.42,-9.428908,13.23,13.27,13.17,793.4,0.457,0.1369796,0.062,1.517,2.185,2.041,241,20.77,4.008,25.14,24.63,24.87,16.35,14.58,14.72,"NAN",30.23,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 17:10:00",35286,205,1710,0.704,0.42,220.1,51.4,1.901,25.59,25.02,25.28,17.38,15.16,16.76,-9.438145,13.23,13.28,13.16,793.3,0.416,0.1247508,0.067,1.389,2.102,1.916,225.3,24.09,4.057,24.98,24.67,24.8,16.8,14.72,16.25,"NAN",29.93,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 17:20:00",35287,205,1720,0.603,0.553,240.4,21.96,1.597,25.32,24.81,25.14,17.92,15.88,17.92,-9.41823,13.23,13.29,13.17,793.2,0.375,0.1124548,0.059,1.264,2.304,2.19,239.5,18.01,3.949,24.81,24.47,24.64,17.04,14.72,14.72,"NAN",29.6,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 17:30:00",35288,205,1730,0.399,0.337,207.2,29.86,1.284,24.95,24.64,24.81,18.71,15.98,18.71,-9.43944,13.22,13.29,13.17,793.2,0.333,0.09994316,0.045,1.137,1.654,1.46,235.9,27.75,3.224,24.71,24.34,24.53,17.41,14.72,17.41,"NAN",29.23,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 17:40:00",35289,205,1740,0.458,0.375,232.2,33.03,1.284,24.85,24.13,24.57,20.72,17.11,20.72,-9.434784,13.23,13.28,13.18,793.2,0.292,0.08765217,0.045,1.008,2.417,2.262,240.8,20.51,4.116,24.61,24.1,24.32,18.13,15.74,17.24,"NAN",28.86,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 17:50:00",35290,205,1750,0.39,0.336,243.5,28.41,1.107,24.13,23.11,23.56,21.4,18.54,21.06,-9.514261,13.12,13.27,12.94,793.2,0.251,0.07533516,0.038,0.882,2.952,2.847,255.8,15.31,4.802,24.2,23.66,23.94,17.24,16.43,17.04,"NAN",28.42,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 18:00:00",35291,205,1800,0.539,0.478,223.6,25.72,1.607,23.11,22.16,22.66,22.76,19.25,22.76,-9.482056,13.02,13.26,12.89,793.2,0.165,0.04954136,0.038,0.758,2.998,2.873,251.1,16.58,4.302,23.83,23.49,23.67,18.16,17.04,18.06,"NAN",27.94,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 18:10:00",35292,205,1810,0.269,0.23,227.4,27.31,0.647,22.2,21.48,21.9,23.62,21.74,23.07,-9.737945,12.88,12.95,12.81,793.3,0.041,0.01242334,0.017,0.635,1.895,1.812,245.3,16.97,3.753,23.73,23.39,23.59,18.95,17.38,17.76,"NAN",27.33,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 18:20:00",35293,205,1820,0.48,0.437,217,23.84,1.166,21.48,20.77,21.11,25.56,23.07,24.54,-9.739622,12.82,12.88,12.77,793.3,0.019,0.005586373,0.025,0.516,2.72,2.616,241.9,15.85,4.371,23.39,23.02,23.21,18.88,17.69,18.51,"NAN",26.41,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 18:30:00",35294,205,1830,0.431,0.418,213.9,13.66,0.794,20.8,20.33,20.59,26.41,22.8,26.18,-9.729182,12.79,12.84,12.75,793.3,0.016,0.004834419,0.022,0.402,2.667,2.577,240.6,14.91,4.743,23.05,22.58,22.86,19.46,18.1,19.16,"NAN",25.34,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 18:40:00",35295,205,1840,0.276,0.268,219.8,12.83,0.764,20.33,19.21,19.8,29.45,25.7,29.42,-9.727376,12.78,12.83,12.73,793.4,0.013,0.003791254,0.014,0.294,1.99,1.939,242.1,12.99,3.646,22.58,21.97,22.38,21.06,19.16,20.49,"NAN",24.25,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.772,1.726
"2016-07-23 18:50:00",35296,205,1850,0.542,0.519,210.3,16.81,0.98,19.21,18.16,18.63,31.06,29.28,31.06,-9.714253,12.76,12.81,12.73,793.4,0.01,0.002927878,0.024,0.196,1.668,1.62,234.1,13.87,2.715,21.97,21.43,21.7,21.72,20.49,21.65,"NAN",23.15,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.773,1.726
"2016-07-23 19:00:00",35297,205,1900,0.696,0.677,204.2,13.6,1.107,18.23,17.28,17.83,33.58,31.06,33.58,-9.718129,12.76,12.8,12.72,793.5,0.008,0.00240421,0.028,0.117,2.117,2.065,231.6,12.6,3.342,21.64,20.99,21.44,22.77,20.56,22.77,"NAN",22.1,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.773,1.727
"2016-07-23 19:10:00",35298,205,1910,0.655,0.621,192.6,18.61,1.039,17.28,16.53,16.85,36.04,33.51,36.04,-9.702228,12.75,12.79,12.72,793.5,0.006,0.001837022,0.025,0.066,1.59,1.525,219.4,16.4,3.234,20.99,20.32,20.59,24.65,22.77,24.31,"NAN",21.06,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.773,1.727
"2016-07-23 19:20:00",35299,205,1920,0.27,0.267,189.8,7.984,0.902,16.53,15.92,16.24,37.13,36.04,37.13,-9.711756,12.75,12.79,12.71,793.6,0.004,0.001209976,0.01,0,1.452,1.296,197.5,26.53,2.842,20.32,19.2,20,27.55,24.31,27.31,"NAN",20.07,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.773,1.727
"2016-07-23 19:30:00",35300,205,1930,0.365,0.353,200.8,12.45,0.774,15.92,15.38,15.67,37.96,37.13,37.96,-9.707668,12.74,12.78,12.71,793.7,0.002,0.0006010134,0.012,0,1.238,1.212,168.1,11.82,1.96,19.55,18.73,18.99,28.31,25.41,25.41,"NAN",19.11,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.773,1.727
"2016-07-23 19:40:00",35301,205,1940,0.66,0.654,197.6,8.11,1,15.38,14.88,15.07,39.26,37.96,39.15,-9.693892,12.74,12.79,12.7,793.8,0.001,0.0002135188,0.02,0,1.877,1.844,169.6,10.66,2.499,20.2,19.55,19.94,25.44,24.18,24.83,"NAN",18.2,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.773,1.727
"2016-07-23 19:50:00",35302,205,1950,0.61,0.602,201.4,9.64,0.902,14.88,14.5,14.71,39.7,39.02,39.7,-9.687838,12.73,12.78,12.7,793.8,0,5.869812E-05,0.018,0,2.2,2.189,173.3,5.815,2.636,19.89,19.14,19.68,26.88,24.66,26.88,"NAN",17.38,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.774,1.727
"2016-07-23 20:00:00",35303,205,2000,0.662,0.653,214.4,9.34,1.078,14.5,14.2,14.33,39.94,39.19,39.26,-9.676744,12.73,12.77,12.7,793.9,0,1.518198E-05,0.019,0,1.838,1.831,173.5,5.072,2.44,19.18,18.33,18.64,28.38,25.69,25.69,"NAN",16.63,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.774,1.727
"2016-07-23 20:10:00",35304,205,2010,0.834,0.823,212.9,9.41,1.284,14.27,14.17,14.22,39.81,39.26,39.81,-9.678479,12.73,12.77,12.72,794,0,7.085926E-06,0.023,0,1.495,1.41,188.1,19.36,2.293,19.18,18.64,18.89,27.12,25.69,26.78,"NAN",15.97,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.774,1.728
"2016-07-23 20:20:00",35305,205,2020,0.833,0.831,219.7,3.719,1.176,14.17,13.84,13.98,40.39,39.81,39.95,-9.674068,12.72,12.77,12.72,794.1,0,1.113626E-05,0.023,0,1.398,1.388,213.8,6.974,1.921,18.82,18.37,18.63,27.39,25.83,26.13,"NAN",15.42,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.774,1.728
"2016-07-23 20:30:00",35306,205,2030,0.613,0.604,215.5,10.06,1.147,13.87,13.56,13.73,39.99,39.51,39.51,-9.650678,12.72,12.72,12.69,794.2,0,2.733568E-05,0.018,0,1.497,1.476,216.8,9.52,1.999,18.85,18.41,18.63,26.51,25.25,25.62,"NAN",14.91,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.774,1.728
"2016-07-23 20:40:00",35307,205,2040,0.606,0.602,195.7,7.294,1.098,13.6,13.36,13.49,39.75,39.14,39.14,-9.609705,12.71,12.75,12.71,794.3,0,3.239868E-05,0.017,0,1.395,1.389,207.4,5.289,1.96,18.89,18.38,18.62,25.62,24.63,25.01,"NAN",14.47,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.774,1.728
"2016-07-23 20:50:00",35308,205,2050,0.745,0.739,191.9,7.366,1.078,13.36,13.06,13.2,39.45,39.14,39.45,-9.614985,12.71,12.71,12.71,794.4,0,3.543734E-05,0.021,0,1.748,1.738,208.8,6.156,2.058,18.69,17.43,18.18,27.78,25.01,27.78,"NAN",14.05,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,1.774,1.728
