"TOA5","Station4_wx","CR1000","12861","CR1000.Std.28","CPU:SH_Site4_2_7.CR1","54124","DataTableInfo"
"TIMESTAMP","RECORD","DataTableName(1)","DataTableName(2)","SkippedRecord(1)","SkippedRecord(2)","DataRecordSize(1,1)","DataRecordSize(1,2)","DataRecordSize(2,1)","DataRecordSize(2,2)","SecsPerRecord(1)","SecsPerRecord(2)","DataFillDays(1,1)","DataFillDays(1,2)","DataFillDays(2,1)","DataFillDays(2,2)"
"2016-10-02 13:57:36.42",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-02 16:04:37.66",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-02 16:07:36.12",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-02 17:09:37.42",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-02 17:12:36.34",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-02 18:14:36.93",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-02 19:19:36.61",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-02 20:24:37.68",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-02 20:27:39.64",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-02 22:34:37.59",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-02 23:39:41.73",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-02 23:42:38.17",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 01:49:48.46",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 01:52:46.59",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 02:57:50.02",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 05:04:36.81",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 06:09:37.36",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 07:14:37.12",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 08:19:36.88",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 09:24:47.65",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 09:27:44.98",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 10:32:48.46",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 12:39:36.58",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 13:44:37.46",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 13:47:36.31",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 14:49:36.59",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 15:54:41.58",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 16:59:36.63",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 17:02:37.11",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 18:07:36.36",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 19:09:45.89",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 19:12:36.65",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 21:19:37.8",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 21:22:36.42",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 22:24:37.38",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 23:29:36.57",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-03 23:32:43.58",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 01:39:45.99",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 02:44:36.84",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 02:47:36.3",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 03:49:37.01",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 04:54:36.76",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 05:59:36.74",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 07:04:37.03",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 08:09:36.51",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 09:14:36.79",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 10:19:36.74",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 11:24:37.47",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 11:27:36.38",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 12:29:37.19",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 13:34:37.18",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 13:37:36.87",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 15:44:40.72",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 16:49:36.86",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 17:54:37.25",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 18:59:36.63",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 20:04:37.11",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 20:07:36.42",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 21:09:37.14",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 21:12:42.13",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 23:19:57.98",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-04 23:22:41.28",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 01:29:36.89",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 02:34:36.65",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 03:39:36.86",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 04:44:37.14",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 05:49:36.88",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 05:52:37.15",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 07:59:36.89",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 09:04:40.58",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 09:07:36.41",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 10:09:37.74",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 10:12:36.44",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 11:14:36.92",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 12:19:37.41",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 13:24:37.22",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 13:27:37.26",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 15:34:41.55",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 16:39:37.05",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 16:42:36.47",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 17:44:37.26",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 17:47:42.89",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 18:49:46.4",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 19:54:40.34",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 20:59:40.38",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 22:04:36.87",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-05 22:07:36.61",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 00:14:36.93",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 00:17:36.46",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 01:19:37.29",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 01:22:36.68",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 02:24:37.08",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 02:27:36.42",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 03:29:36.94",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 03:32:36.46",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 04:34:37.11",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 05:39:55.24",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 06:44:51.76",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 07:49:36.98",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 07:52:36.48",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 09:59:36.99",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 11:04:36.97",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 12:09:36.68",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 13:14:36.62",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 14:19:37.36",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 15:24:36.87",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 15:27:36.59",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 16:32:36.65",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 18:39:36.84",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 19:44:37.65",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 20:49:37.61",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 20:52:36.5",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 21:54:37.23",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-06 21:57:36.55",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 00:04:37.74",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 01:09:36.98",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 02:14:37.11",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 03:19:37.11",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 03:22:36.61",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 04:27:36.56",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 05:29:37.24",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 05:32:36.56",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 06:34:47.86",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 07:39:37.48",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 08:44:37.61",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 08:47:45.81",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 10:54:37.84",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 11:59:37.61",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 13:04:37.01",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 13:07:36.38",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 14:09:37.02",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 15:14:37.22",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 16:19:36.97",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 17:24:36.85",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 18:29:36.94",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 19:34:38.04",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 20:39:37.12",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 21:44:38.37",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 22:49:37.04",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-07 22:52:36.92",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 00:59:37.76",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 02:04:37.23",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 03:09:36.94",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 04:14:37",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 05:19:37.45",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 06:24:36.94",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 07:29:37.37",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 08:34:37.18",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 09:39:37.05",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 10:44:37.02",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 11:49:36.94",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 12:54:36.99",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 12:57:36.61",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 14:00:01.5",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 15:04:46.62",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 15:07:36.47",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 16:09:36.82",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 17:14:37.32",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
"2016-10-08 18:19:36.9",0,"TenMin","Raw",0,0,50072,29353422,50072,54375552,600,600,347.7222,203843.2,347.7222,377608
