"TOA5","Sagehen Creek","CR1000,"9999","CR1000.Std.30.01","CPU:DRI_WRCC_webscrape.cr1","49999","sagh"
"TIMESTAMP","RECORD","Mean_Wind_Speed","Mean_Wind_Speed_flag","Mean_Wind_Direction","Mean_Wind_Direction_flag","Std_Dev_of_Wind_Direction","Std_Dev_of_Wind_Direction_flag","Avg_Air_Temp","Avg_Air_Temp_flag","Avg_Relative_Humidity","Avg_Relative_Humidity_flag","Barometric_Pressure","Barometric_Pressure_flag","Misc_Number_1","Misc_Number_1_flag","Misc_Number_2","Misc_Number_2_flag","Solar_Radiation","Solar_Radiation_flag","Precipitation","Precipitation_flag","Snow_Depth_Milimeters_Number_1","Snow_Depth_Milimeters_Number_1_flag","Station_ID_Number","Station_ID_Number_flag"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","",""
"","","m/s","text","Deg","text","Deg","text","Deg C","text","%","text","mbar","text","Unk","text","Unk","text","W/m2","text","mm","text","mm","text","","text"
"1997-04-02 21:00:00",99,0.279,0,271.2,0,58.29,0,-0.6769,0,42.73,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-02 22:00:00",99,0.283,0,285.9,0,65.27,0,-1.758,0,47.87,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-02 23:00:00",99,0.311,0,135.4,0,78.4,0,-0.9619,0,42.21,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-03 00:00:00",99,0.26,0,200.3,0,68.67,0,-1.717,0,47.88,0,1021,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-03 01:00:00",99,0.531,0,193.7,0,74.1,0,-1.223,0,44.55,0,1021,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-03 02:00:00",99,0.508,0,226.5,0,71.9,0,-1.693,0,46.28,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-03 03:00:00",99,0.406,0,277.1,0,60.51,0,-2.154,0,47.05,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-03 04:00:00",99,0.32,0,269.3,0,29.05,0,-3.873,0,58.83,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-03 05:00:00",99,0.286,0,261.2,0,43.15,0,-4.744,0,63.07,0,1019,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-03 06:00:00",99,0.326,0,277.2,0,27.24,0,-5.29,0,68.05,0,1019,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-03 07:00:00",99,0.06,0,250.5,0,89.5,0,-6.006,0,70.5,0,1019,0,-9999,M,-9999,M,3,0,0,0,0.039,0,0,0
"1997-04-03 08:00:00",99,0.284,0,281.5,0,59.74,0,-4.702,0,63.86,0,1019,0,-9999,M,-9999,M,27,0,0,0,0.039,0,0,0
"1997-04-03 09:00:00",99,0.972,0,158.6,0,48.95,0,0.654,0,37.07,0,1020,0,-9999,M,-9999,M,64,0,0,0,0.039,0,0,0
"1997-04-03 10:00:00",99,1.157,0,152.8,0,50.01,0,3.566,0,30.82,0,1020,0,-9999,M,-9999,M,547,0,0,0,0.039,0,0,0
"1997-04-03 11:00:00",99,0.995,0,153.1,0,53.86,0,5.317,0,29.89,0,1021,0,-9999,M,-9999,M,737,0,0,0,0.039,0,0,0
"1997-04-03 12:00:00",99,1.057,0,145.6,0,42.65,0,6.168,0,30.3,0,1021,0,-9999,M,-9999,M,611,0,0,0,0.039,0,0,0
"1997-04-03 13:00:00",99,1.17,0,146.6,0,32.58,0,7.12,0,30.1,0,1020,0,-9999,M,-9999,M,99,0,0,0,0.039,0,0,0
"1997-04-03 14:00:00",99,1.045,0,147.1,0,33.12,0,8.46,0,27.13,0,1021,0,-9999,M,-9999,M,934,0,0,0,0.039,0,0,0
"1997-04-03 15:00:00",99,0.915,0,141.5,0,33.31,0,9.96,0,22.92,0,1020,0,-9999,M,-9999,M,877,0,0,0,0.039,0,0,0
"1997-04-03 16:00:00",99,0.723,0,130.1,0,49.01,0,11.22,0,20.76,0,1020,0,-9999,M,-9999,M,757,0,0,0,0.039,0,0,0
"1997-04-03 17:00:00",99,0.808,0,169.3,0,78.5,0,11.26,0,21.38,0,1019,0,-9999,M,-9999,M,488,0,0,0,0.039,0,0,0
"1997-04-03 18:00:00",99,0.808,0,231,0,62.39,0,10.34,0,20.35,0,1018,0,-9999,M,-9999,M,62,0,0,0,0.039,0,0,0
"1997-04-03 19:00:00",99,0.386,0,287.7,0,61.22,0,7.16,0,40.13,0,1017,0,-9999,M,-9999,M,19,0,0,0,0.039,0,0,0
"1997-04-03 20:00:00",99,0.445,0,266.1,0,6.856,0,1.108,0,67.37,0,1017,0,-9999,M,-9999,M,2,0,0,0,0.039,0,0,0
"1997-04-03 21:00:00",99,0.425,0,262.2,0,13.54,0,-1.438,0,72.3,0,1017,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-03 22:00:00",99,0.277,0,266.9,0,15.67,0,-2.617,0,79.5,0,1017,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-03 23:00:00",99,0.401,0,265.6,0,9.62,0,-2.864,0,80.4,0,1016,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-04 00:00:00",99,0.289,0,271.4,0,9.69,0,-3.222,0,82.5,0,1016,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-04 01:00:00",99,0.217,0,262.2,0,8.42,0,-3.868,0,84.6,0,1016,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-04 02:00:00",99,0.397,0,264.5,0,10.04,0,-4.538,0,87.1,0,1016,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-04 03:00:00",99,0.284,0,264.5,0,11.73,0,-5.28,0,89.7,0,1015,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-04 04:00:00",99,0.371,0,268.3,0,9.57,0,-5.808,0,90.7,0,1015,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-04 05:00:00",99,0.195,0,265.2,0,17.14,0,-6.614,0,92.7,0,1014,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-04 06:00:00",99,0.029,0,293.9,0,35.19,0,-7.229,0,94.2,0,1014,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-04 07:00:00",99,0.191,0,254.8,0,35.02,0,-7.799,0,93.3,0,1014,0,-9999,M,-9999,M,4,0,0,0,0.039,0,0,0
"1997-04-04 08:00:00",99,0.126,0,322.5,0,65.78,0,-6.892,0,90,0,1014,0,-9999,M,-9999,M,36,0,0,0,0.039,0,0,0
"1997-04-04 09:00:00",99,0.12,0,48.07,0,88.6,0,-2.371,0,73.9,0,1014,0,-9999,M,-9999,M,95,0,0,0,0.039,0,0,0
"1997-04-04 10:00:00",99,0.595,0,122.8,0,26.37,0,5.119,0,34.81,0,1014,0,-9999,M,-9999,M,556,0,0,0,0.039,0,0,0
"1997-04-04 11:00:00",99,0.821,0,154,0,67.2,0,6.969,0,25.07,0,1015,0,-9999,M,-9999,M,741,0,0,0,0.039,0,0,0
"1997-04-04 12:00:00",99,1.151,0,198.6,0,78,0,6.509,0,25.74,0,1015,0,-9999,M,-9999,M,602,0,0,0,0.039,0,0,0
"1997-04-04 13:00:00",99,1.195,0,203.6,0,80.5,0,6.766,0,20.52,0,1015,0,-9999,M,-9999,M,132,0,0,0,0.039,0,0,0
"1997-04-04 14:00:00",99,0.99,0,179.8,0,81.7,0,7.93,0,15.44,0,1015,0,-9999,M,-9999,M,941,0,0,0,0.039,0,0,0
"1997-04-04 15:00:00",99,0.866,0,226,0,89.7,0,8.82,0,11.58,0,1015,0,-9999,M,-9999,M,884,0,0,0,0.039,0,0,0
"1997-04-04 16:00:00",99,0.98,0,170.5,0,84.5,0,9.07,0,13.04,0,1015,0,-9999,M,-9999,M,761,0,0,0,0.039,0,0,0
"1997-04-04 17:00:00",99,1.014,0,191.3,0,88.2,0,8.08,0,15.8,0,1015,0,-9999,M,-9999,M,523,0,0,0,0.039,0,0,0
"1997-04-04 18:00:00",99,0.783,0,191.9,0,96.8,0,5.98,0,21.65,0,1015,0,-9999,M,-9999,M,68,0,0,0,0.039,0,0,0
"1997-04-04 19:00:00",99,0.61,0,160.6,0,75.7,0,3.625,0,17.34,0,1015,0,-9999,M,-9999,M,20,0,0,0,0.039,0,0,0
"1997-04-04 20:00:00",99,0.192,0,249.7,0,49.03,0,0.277,0,28.47,0,1015,0,-9999,M,-9999,M,2,0,0,0,0.039,0,0,0
"1997-04-04 21:00:00",99,0.051,0,268.2,0,6.003,0,-2.775,0,42.57,0,1016,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-04 22:00:00",99,0.002,0,267.8,0,0.237,0,-3.91,0,52.67,0,1016,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-04 23:00:00",99,0,0,267.6,0,0.14,0,-5.1,0,59.56,0,1016,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-05 00:00:00",99,0,0,267.8,0,0.136,0,-6.2,0,65.18,0,1016,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-05 01:00:00",99,0.046,0,255.8,0,8.57,0,-7.129,0,71.2,0,1016,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-05 02:00:00",99,0.108,0,250.1,0,3.302,0,-7.639,0,74.1,0,1015,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-05 03:00:00",99,0.064,0,251.2,0,4.073,0,-8.609,0,79.9,0,1015,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-05 04:00:00",99,0.035,0,253.1,0,52.16,0,-9.569,0,83.9,0,1016,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-05 05:00:00",99,0.079,0,238.9,0,28.91,0,-9.909,0,83.1,0,1015,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-05 06:00:00",99,0.043,0,233.8,0,10.65,0,-10.48,0,85.5,0,1015,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-05 07:00:00",99,0.115,0,252.2,0,23.48,0,-10.78,0,87,0,1016,0,-9999,M,-9999,M,4,0,0,0,0.039,0,0,0
"1997-04-05 08:00:00",99,0.021,0,84.6,0,27.81,0,-9.379,0,82.5,0,1016,0,-9999,M,-9999,M,57,0,0,0,0.039,0,0,0
"1997-04-05 09:00:00",99,0.129,0,96.8,0,66.53,0,-4.217,0,55.77,0,1016,0,-9999,M,-9999,M,82,0,0,0,0.039,0,0,0
"1997-04-05 10:00:00",99,0.518,0,108.9,0,47.89,0,0.9,0,34.52,0,1018,0,-9999,M,-9999,M,555,0,0,0,0.039,0,0,0
"1997-04-05 11:00:00",99,0.556,0,95.8,0,64.94,0,2.84,0,21.16,0,1019,0,-9999,M,-9999,M,714,0,0,0,0.039,0,0,0
"1997-04-05 12:00:00",99,0.738,0,118.5,0,68.41,0,3.678,0,13.81,0,1018,0,-9999,M,-9999,M,599,0,0,0,0.039,0,0,0
"1997-04-05 13:00:00",99,0.667,0,218,0,87.2,0,4.644,0,12.91,0,1018,0,-9999,M,-9999,M,197,0,0,0,0.039,0,0,0
"1997-04-05 14:00:00",99,0.806,0,130,0,87.5,0,6.169,0,15.51,0,1019,0,-9999,M,-9999,M,908,0,0,0,0.039,0,0,0
"1997-04-05 15:00:00",99,0.893,0,150.4,0,84.2,0,7.14,0,17.63,0,1019,0,-9999,M,-9999,M,848,0,0,0,0.039,0,0,0
"1997-04-05 16:00:00",99,0.823,0,208.7,0,87.3,0,8.19,0,14.79,0,1019,0,-9999,M,-9999,M,778,0,0,0,0.039,0,0,0
"1997-04-05 17:00:00",99,0.907,0,217.2,0,76,0,7.34,0,14.54,0,1018,0,-9999,M,-9999,M,519,0,0,0,0.039,0,0,0
"1997-04-05 18:00:00",99,0.756,0,231.6,0,74,0,6.159,0,15.57,0,1018,0,-9999,M,-9999,M,93,0,0,0,0.039,0,0,0
"1997-04-05 19:00:00",99,0.295,0,118.8,0,77.3,0,4.589,0,23.74,0,1019,0,-9999,M,-9999,M,27,0,0,0,0.039,0,0,0
"1997-04-05 20:00:00",99,0.199,0,284.5,0,49.63,0,-0.02799,0,47.01,0,1019,0,-9999,M,-9999,M,2,0,0,0,0.039,0,0,0
"1997-04-05 21:00:00",99,0.176,0,254,0,41.82,0,-2.373,0,58.53,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-05 22:00:00",99,0.061,0,271.3,0,11.34,0,-3.032,0,64.81,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-05 23:00:00",99,0.079,0,266.3,0,26.76,0,-3.77,0,67.45,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-06 00:00:00",99,0.024,0,225.1,0,23.09,0,-4.86,0,70.6,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-06 01:00:00",99,0.052,0,223.1,0,8.53,0,-5.814,0,73.8,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-06 02:00:00",99,0.089,0,248.3,0,11.28,0,-6.615,0,78.5,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-06 03:00:00",99,0.031,0,247.1,0,1.966,0,-7.199,0,81.8,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-06 04:00:00",99,0.002,0,198.5,0,9.17,0,-7.809,0,85.4,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-06 05:00:00",99,0.006,0,196,0,1.349,0,-8.179,0,87,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-06 06:00:00",99,0.007,0,212.5,0,5.783,0,-8.329,0,88.3,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-06 07:00:00",99,0.088,0,229.8,0,5.948,0,-8.449,0,89.1,0,1021,0,-9999,M,-9999,M,4,0,0,0,0.039,0,0,0
"1997-04-06 08:00:00",99,0.016,0,234.9,0,0.501,0,-7.199,0,85.8,0,1021,0,-9999,M,-9999,M,52,0,0,0,0.039,0,0,0
"1997-04-06 09:00:00",99,0.16,0,122.4,0,40.07,0,-2.451,0,65.12,0,1022,0,-9999,M,-9999,M,95,0,0,0,0.039,0,0,0
"1997-04-06 10:00:00",99,0.752,0,100,0,29.8,0,3.786,0,37.96,0,1023,0,-9999,M,-9999,M,487,0,0,0,0.039,0,0,0
"1997-04-06 11:00:00",99,0.791,0,132.5,0,76.6,0,6.03,0,30.02,0,1023,0,-9999,M,-9999,M,608,0,0,0,0.039,0,0,0
"1997-04-06 12:00:00",99,0.811,0,236.3,0,62.58,0,6.983,0,23.25,0,1024,0,-9999,M,-9999,M,497,0,0,0,0.039,0,0,0
"1997-04-06 13:00:00",99,0.941,0,242.2,0,62.28,0,7.24,0,24.88,0,1024,0,-9999,M,-9999,M,411,0,0,0,0.039,0,0,0
"1997-04-06 14:00:00",99,1.129,0,221.6,0,52.04,0,8.17,0,24.27,0,1024,0,-9999,M,-9999,M,724,0,0,0,0.039,0,0,0
"1997-04-06 15:00:00",99,0.98,0,231.8,0,64.06,0,7.96,0,30.06,0,1024,0,-9999,M,-9999,M,551,0,0,0,0.039,0,0,0
"1997-04-06 16:00:00",99,1.154,0,240.9,0,64.19,0,7.78,0,33.13,0,1023,0,-9999,M,-9999,M,545,0,0,0,0.039,0,0,0
"1997-04-06 17:00:00",99,1.157,0,249.4,0,45.79,0,8.29,0,35.04,0,1023,0,-9999,M,-9999,M,570,0,0,0,0.039,0,0,0
"1997-04-06 18:00:00",99,1.021,0,261.1,0,53.38,0,6.512,0,43.15,0,1023,0,-9999,M,-9999,M,135,0,0,0,0.039,0,0,0
"1997-04-06 19:00:00",99,0.78,0,258.6,0,46.06,0,4.353,0,52.33,0,1023,0,-9999,M,-9999,M,61,0,0,0,0.039,0,0,0
"1997-04-06 20:00:00",99,0.361,0,298.5,0,67.27,0,2.88,0,51.22,0,1023,0,-9999,M,-9999,M,4,0,0,0,0.039,0,0,0
"1997-04-06 21:00:00",99,0.491,0,263,0,78,0,2.134,0,50.54,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-06 22:00:00",99,0.424,0,304.5,0,96.2,0,0.541,0,68.22,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-06 23:00:00",99,0.458,0,19.96,0,85.7,0,0.471,0,62.73,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-07 00:00:00",99,0.505,0,25.19,0,82.5,0,1.064,0,49.29,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-07 01:00:00",99,0.168,0,73.7,0,77.8,0,-0.5069,0,62.61,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-07 02:00:00",99,0.151,0,42.59,0,57.98,0,-1.622,0,69.88,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-07 03:00:00",99,0.106,0,311.7,0,91.9,0,-2.032,0,75,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-07 04:00:00",99,0.089,0,297.6,0,58.36,0,-3.037,0,79.8,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-07 05:00:00",99,0.025,0,273.2,0,38.09,0,-3.799,0,83.4,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-07 06:00:00",99,0.053,0,272.8,0,4.914,0,-4.66,0,87.1,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-07 07:00:00",99,0.276,0,255.8,0,10.86,0,-5.089,0,88.6,0,1023,0,-9999,M,-9999,M,9,0,0,0,0.039,0,0,0
"1997-04-07 08:00:00",99,0.191,0,273.2,0,36.72,0,-3.787,0,85.3,0,1024,0,-9999,M,-9999,M,63,0,0,0,0.039,0,0,0
"1997-04-07 09:00:00",99,0.527,0,78,0,46.76,0,1.505,0,63.97,0,1024,0,-9999,M,-9999,M,87,0,0,0,0.039,0,0,0
"1997-04-07 10:00:00",99,0.681,0,224.7,0,76,0,6.078,0,39.07,0,1025,0,-9999,M,-9999,M,537,0,0,0,0.039,0,0,0
"1997-04-07 11:00:00",99,0.916,0,241.6,0,63.08,0,7.52,0,35.02,0,1026,0,-9999,M,-9999,M,705,0,0,0,0.039,0,0,0
"1997-04-07 12:00:00",99,1.035,0,234.6,0,48.03,0,8.09,0,35.53,0,1026,0,-9999,M,-9999,M,650,0,0,0,0.039,0,0,0
"1997-04-07 13:00:00",99,1.089,0,245.8,0,55,0,8.13,0,34.92,0,1026,0,-9999,M,-9999,M,314,0,0,0,0.039,0,0,0
"1997-04-07 14:00:00",99,1.027,0,237.4,0,58.93,0,8.72,0,32.66,0,1026,0,-9999,M,-9999,M,623,0,0,0,0.039,0,0,0
"1997-04-07 15:00:00",99,0.982,0,237.8,0,51.56,0,8.86,0,35.53,0,1026,0,-9999,M,-9999,M,531,0,0,0,0.039,0,0,0
"1997-04-07 16:00:00",99,1.16,0,239.9,0,47.22,0,9.75,0,34.92,0,1026,0,-9999,M,-9999,M,705,0,0,0,0.039,0,0,0
"1997-04-07 17:00:00",99,1.135,0,256,0,52.2,0,9.21,0,35.1,0,1025,0,-9999,M,-9999,M,498,0,0,0,0.039,0,0,0
"1997-04-07 18:00:00",99,0.984,0,243.8,0,38.54,0,7.52,0,40.98,0,1025,0,-9999,M,-9999,M,114,0,0,0,0.039,0,0,0
"1997-04-07 19:00:00",99,1.127,0,252.7,0,26.66,0,5.788,0,49.94,0,1025,0,-9999,M,-9999,M,61,0,0,0,0.039,0,0,0
"1997-04-07 20:00:00",99,0.692,0,272.5,0,51.35,0,4.236,0,60.07,0,1025,0,-9999,M,-9999,M,7,0,0,0,0.039,0,0,0
"1997-04-07 21:00:00",99,0.202,0,78.7,0,73.3,0,2.095,0,69.73,0,1025,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-07 22:00:00",99,0.211,0,251.3,0,49.22,0,0.286,0,79.6,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-07 23:00:00",99,0.202,0,90.4,0,80.4,0,-0.9119,0,82.1,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-08 00:00:00",99,0.101,0,259.4,0,18.4,0,-2.223,0,86.3,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-08 01:00:00",99,0.067,0,262.2,0,4.905,0,-2.883,0,88,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-08 02:00:00",99,0.142,0,251.8,0,1.524,0,-3.195,0,88,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-08 03:00:00",99,0.106,0,249.5,0,3.158,0,-3.789,0,87,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-08 04:00:00",99,0.128,0,244.3,0,0.891,0,-4.157,0,83,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-08 05:00:00",99,0.044,0,244.1,0,0.493,0,-4.946,0,84.4,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-08 06:00:00",99,0.12,0,250.2,0,4.016,0,-5.578,0,85.3,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-08 07:00:00",99,0.1,0,238.7,0,18.12,0,-5.675,0,84.3,0,1023,0,-9999,M,-9999,M,4,0,0,0,0.039,0,0,0
"1997-04-08 08:00:00",99,0.089,0,222.1,0,47.67,0,-4.191,0,75.5,0,1023,0,-9999,M,-9999,M,59,0,0,0,0.039,0,0,0
"1997-04-08 09:00:00",99,0.275,0,107.7,0,40.33,0,-0.1149,0,59.07,0,1023,0,-9999,M,-9999,M,118,0,0,0,0.039,0,0,0
"1997-04-08 10:00:00",99,0.59,0,111.5,0,38.43,0,4.993,0,44.51,0,1023,0,-9999,M,-9999,M,509,0,0,0,0.039,0,0,0
"1997-04-08 11:00:00",99,0.704,0,81,0,67.63,0,6.418,0,37.07,0,1023,0,-9999,M,-9999,M,601,0,0,0,0.039,0,0,0
"1997-04-08 12:00:00",99,0.885,0,212.9,0,88.6,0,6.782,0,35.77,0,1023,0,-9999,M,-9999,M,432,0,0,0,0.039,0,0,0
"1997-04-08 13:00:00",99,1.063,0,237.7,0,57.72,0,7.47,0,36.21,0,1023,0,-9999,M,-9999,M,361,0,0,0,0.039,0,0,0
"1997-04-08 14:00:00",99,1.381,0,244,0,52.46,0,8.35,0,39.08,0,1023,0,-9999,M,-9999,M,986,0,0,0,0.039,0,0,0
"1997-04-08 15:00:00",99,1.435,0,244.3,0,52.85,0,8.46,0,39.7,0,1023,0,-9999,M,-9999,M,870,0,0,0,0.039,0,0,0
"1997-04-08 16:00:00",99,1.358,0,248.4,0,45.75,0,8.16,0,40.95,0,1022,0,-9999,M,-9999,M,734,0,0,0,0.039,0,0,0
"1997-04-08 17:00:00",99,1.342,0,246.1,0,41.91,0,5.772,0,45.58,0,1021,0,-9999,M,-9999,M,286,0,0,0,0.039,0,0,0
"1997-04-08 18:00:00",99,0.94,0,239.2,0,50.33,0,3.604,0,53.66,0,1020,0,-9999,M,-9999,M,84,0,0,0,0.039,0,0,0
"1997-04-08 19:00:00",99,0.747,0,240.1,0,62.6,0,2.821,0,57.14,0,1020,0,-9999,M,-9999,M,32,0,0,0,0.039,0,0,0
"1997-04-08 20:00:00",99,0.524,0,290.5,0,89.7,0,-1.144,0,92.6,0,1019,0,-9999,M,-9999,M,0,0,0.508,0,0.039,0,0,0
"1997-04-08 21:00:00",99,0.248,0,141.8,0,80.4,0,-1.461,0,97.3,0,1018,0,-9999,M,-9999,M,0,0,1.778,0,0.039,0,0,0
"1997-04-08 22:00:00",99,0.349,0,273.1,0,80.4,0,-1.726,0,97,0,1018,0,-9999,M,-9999,M,0,0,1.016,0,0.039,0,0,0
"1997-04-08 23:00:00",99,0.044,0,131.6,0,89.9,0,-1.821,0,97.7,0,1018,0,-9999,M,-9999,M,0,0,0.508,0,0.039,0,0,0
"1997-04-09 00:00:00",99,0.549,0,199.8,0,73,0,-2.454,0,95.2,0,1018,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-09 01:00:00",99,0.389,0,183.3,0,61.76,0,-3.035,0,95.3,0,1018,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-09 02:00:00",99,0.32,0,192.5,0,52.18,0,-3.474,0,93.5,0,1018,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-09 03:00:00",99,0.179,0,62.07,0,102.2,0,-3.512,0,91.8,0,1018,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-09 04:00:00",99,0.124,0,207.8,0,49.16,0,-3.662,0,94.2,0,1017,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-09 05:00:00",99,0.333,0,198.6,0,73.6,0,-3.914,0,93.6,0,1018,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-09 06:00:00",99,0.567,0,201.4,0,76.4,0,-4.125,0,92,0,1018,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-09 07:00:00",99,0.457,0,175.9,0,70.9,0,-4.284,0,90.5,0,1018,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-04-09 08:00:00",99,0.543,0,177.2,0,74.5,0,-4.279,0,88.7,0,1019,0,-9999,M,-9999,M,2,0,0,0,0.039,0,0,0
"1997-04-09 09:00:00",99,0.557,0,189.1,0,69.88,0,-3.593,0,85.5,0,1019,0,-9999,M,-9999,M,10,0,0,0,0.039,0,0,0
"1997-04-09 10:00:00",99,0.494,0,196.3,0,84.2,0,-2.394,0,80.4,0,1020,0,-9999,M,-9999,M,17,0,0,0,0.039,0,0,0
"1997-04-09 11:00:00",99,0.487,0,165.9,0,87,0,-1.669,0,78.5,0,1020,0,-9999,M,-9999,M,24,0,0,0,0.039,0,0,0
"1997-04-09 12:00:00",99,0.939,0,205.3,0,92.1,0,-0.005999,0,72.3,0,1020,0,-9999,M,-9999,M,89,0,0,0,0.039,0,0,0
"1997-04-09 13:00:00",99,0.699,0,180.4,0,88.6,0,1.212,0,67.9,0,1021,0,-9999,M,-9999,M,250,0,0,0,0.039,0,0,0
"1997-04-09 14:00:00",99,0.754,0,154.1,0,75,0,1.12,0,68.06,0,1021,0,-9999,M,-9999,M,457,0,0,0,0.039,0,0,0
"1997-04-09 15:00:00",99,0.769,0,192.6,0,82,0,1.223,0,68.11,0,1021,0,-9999,M,-9999,M,411,0,0,0,0.039,0,0,0
"1997-04-09 16:00:00",99,0.74,0,232.9,0,75.4,0,1.967,0,65.14,0,1021,0,-9999,M,-9999,M,452,0,0,0,0.039,0,0,0
"1997-04-09 17:00:00",99,0.658,0,224.6,0,84.6,0,2.315,0,65.5,0,1021,0,-9999,M,-9999,M,319,0,0,0,0.039,0,0,0
"1997-04-09 18:00:00",99,0.492,0,141.7,0,95.7,0,2.087,0,69.82,0,1021,0,-9999,M,-9999,M,128,0,0,0,0.039,0,0,0
