"TOA5","Station3_wx","CR1000","6585","CR1000.Std.15","CPU:SH_Site3_1_4.CR1","33193","Hourly"
"TIMESTAMP","RECORD","WS_ms_25ft","WindDir_25ft","SD_WindDir_25ft","AirTC_25ft_Avg","RH_25ft","SnowPillow_in_Avg","Batt_Volt_Avg","BP_mbar_Avg","SlrkW_Avg","SlrMJ_Tot","ETos","Rso","WS_ms_100ft","WindDir_100ft","SD_WindDir_100ft","AirTC_100ft_Avg","RH_100ft","JUDD_AT_Avg","JUDD_Depth_Avg","V1_Avg(1)","V1_Avg(2)","V1_Avg(3)","V2_Avg(1)","V2_Avg(2)","V2_Avg(3)","V3_Avg(1)","V3_Avg(2)","V3_Avg(3)","V4_Avg(1)","V4_Avg(2)","V4_Avg(3)","ETI_precip_Tot"
"TS","RN","meters/second","Deg","Deg","Deg C","%","H2O inches","Volts","mbar","kW/m","MJ/m","Deg C","Deg C","meters/second","Deg","Deg","Deg C","%","Deg C","cm","","","","","","","","","","","","","0.01""
"","","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Avg","Avg","Tot","ETsz","RSo","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot"
"2009-03-10 17:00:00",0,0.593,221.7,16.82,1.449,50.15,38.80918,12.86,786.7,0.038,0.009864574,0.002,1.096,1.129,308.4,32.52,3.204,27.17,1.197,2.304,36.03,39.92,40.5,23.65,31.81,33.05,15.25,27.86,29.42,29.13,30.34,30.71,0
"2009-03-10 18:00:00",1,0.709,200.9,23.74,-1.421,84.5,41.23405,12.77,786.7,0.018,0.03143631,0.01,0.341,1.649,254.7,15.89,1.51,39.86,-1.652,1.991,1876,2073,2107,1232,1652,1721,793.7,1445,1535,1515,1579,1598,0
"2009-03-10 19:00:00",2,0.715,184.5,13.88,-3.246,84.6,41.2501,12.68,786.8,0.001,0.001238798,0.001,0,1.121,202.3,26.18,-0.408,42.44,-3.119,96.5,1873,2070,2107,1231,1645,1721,794.3,1445,1532,1517,1580,1600,0
"2009-03-10 20:00:00",3,0.92,191.1,16.57,-4.47,87.1,41.23819,12.64,787.1,0,0,0.001,0,1.581,211.4,32.31,-1.172,58.2,-4.512,323.7,1872,2071,2110,1231,1649,1726,795.1,1439,1542,1518,1582,1602,0
"2009-03-10 21:00:00",4,0.898,179,7.617,-5.959,91.9,41.20881,12.6,787.2,0,1.014864E-06,0,0,1.779,201.1,8.76,-2.846,61.7,-6.118,601.5,1876,2071,2110,1232,1648,1726,794.7,1443,1542,1519,1583,1602,0
"2009-03-10 22:00:00",5,0.95,185.8,10.8,-6.712,91.4,41.19514,12.56,787.3,0,2.943626E-05,0,0,2.222,184,8.92,-1.991,55.76,-6.847,556.1,1874,2072,2109,1232,1648,1724,794.7,1445,1537,1520,1583,1602,0
"2009-03-10 23:00:00",6,0.612,181.6,10.12,-7.26,94.2,41.19637,12.53,787.2,0,8.425405E-05,0,0,1.192,212.4,20.22,-3.159,65.06,-7.585,617.1,1872,2071,2106,1229,1646,1723,792.9,1440,1536,1520,1583,1602,0
"2009-03-11 00:00:00",7,0.693,179.8,12.4,-8.04,95.8,41.19538,12.5,786.9,0,0.0001157236,-0.001,0,1.118,205.2,31.72,-4.016,54.64,-8.37,556.7,1874,2069,2106,1232,1645,1722,795.4,1439,1537,1520,1583,1603,0
"2009-03-11 01:00:00",8,0.795,194,11.99,-8.22,94.9,41.18772,12.47,786.8,0,6.193087E-05,0,0,1.095,204.9,39.87,-3.667,61.07,-8.41,576.1,1875,2069,2107,1233,1646,1722,795,1449,1537,1520,1583,1604,0
"2009-03-11 02:00:00",9,0.765,181.4,7.405,-8.89,95.7,41.18547,12.44,786.8,0,4.264354E-05,-0.001,0,1.321,208.7,14.74,-4.009,59.6,-9.2,440.3,1873,2070,2106,1232,1646,1721,795.4,1444,1534,1520,1584,1604,0
"2009-03-11 03:00:00",10,0.713,185.7,13.82,-9.12,95.8,41.19886,12.42,786.4,0,1.32007E-05,-0.001,0,1.112,204.8,19.89,-4.715,60.6,-9.35,106.6,1873,2071,2106,1231,1647,1721,794.3,1443,1534,1522,1585,1604,0
"2009-03-11 04:00:00",11,0.725,184.7,7.06,-9.5,96.5,41.19263,12.41,786.1,0,1.015457E-06,-0.001,0,1.044,194.1,19.47,-4.467,62.96,-9.68,306.7,1871,2069,2107,1230,1644,1722,794.5,1436,1537,1522,1585,1604,0
"2009-03-11 05:00:00",12,0.745,183.9,10.65,-9.92,96.4,41.19189,12.39,786,0,0,-0.001,0,1.248,207.4,24.11,-5.187,68.23,-10.22,343.9,1874,2071,2107,1230,1648,1720,792.9,1442,1535,1522,1585,1605,0
"2009-03-11 06:00:00",13,0.771,183.7,9.7,-10.01,93.4,41.18768,12.38,786.2,0,1.015526E-05,-0.001,0,1.276,212.2,21.55,-4.955,62.55,-10.34,541.1,1873,2069,2106,1228,1645,1723,791.8,1438,1540,1522,1585,1605,0
"2009-03-11 07:00:00",14,0.777,173.4,4.022,-10.31,94.2,41.17811,12.37,786.4,0.013,0.02326326,0.003,0.137,1.348,210.9,11.85,-5.31,74.83,-10.72,287.4,1874,2071,2108,1231,1649,1722,794.1,1445,1535,1522,1585,1605,0
"2009-03-11 08:00:00",15,0.47,170.4,15.35,-6.129,58.16,41.15007,12.52,786.7,0.202,0.357029,0.029,0.846,0.471,232.3,81.8,-2.839,53.92,-5.321,497.9,1876,2072,2109,1233,1649,1724,795,1446,1535,1523,1586,1606,0
"2009-03-11 09:00:00",16,0.44,74.29,31.99,0.094,47.94,41.02997,12.89,786.9,0.407,0.7201887,0.084,1.553,0.678,43.29,30.78,-0.202,51.74,0.344,262.1,1879,2074,2112,1237,1649,1727,799.8,1440,1541,1522,1585,1605,0
"2009-03-11 10:00:00",17,0.712,57.62,41.38,1.953,43.04,40.97253,13.77,786.9,0.589,1.04241,0.133,2.141,1.382,46.84,23.37,0.485,47.24,3.294,4.119,1878,2073,2112,1236,1648,1725,798.7,1444,1537,1515,1579,1598,0
"2009-03-11 11:00:00",18,1.097,70.89,49.61,3.625,34.72,41.00307,14.12,786.8,0.73,1.291533,0.179,2.57,1.843,67.1,27.64,2.204,38.54,-29.03,14.94,1877,2075,2111,1234,1651,1727,796.6,1445,1542,1505,1570,1589,0
"2009-03-11 12:00:00",19,1.095,82.8,54.87,4.569,29.42,41.13644,13.73,786.8,0.807,1.42825,0.204,2.812,1.773,82.1,36.32,3.229,31.77,-47.16,4.392,1875,2073,2106,1232,1647,1720,794.5,1444,1531,1505,1569,1588,0
"2009-03-11 13:00:00",20,0.944,46.75,60.27,5.681,24.91,41.19588,13.15,786.6,0.83,1.468411,0.216,2.849,1.772,58.05,42.19,4.195,27.2,7.635,4.527,1876,2070,2108,1235,1645,1722,798.3,1438,1533,1514,1576,1596,0
"2009-03-11 14:00:00",21,1.102,57.36,67.93,5.962,26.95,41.2217,13.15,786.3,0.776,1.374296,0.207,2.68,2.215,59.53,40.53,4.491,28.9,8.17,4.452,1874,2071,2108,1232,1647,1722,796.3,1442,1534,1514,1578,1597,0
"2009-03-11 15:00:00",22,1.41,87.8,53.34,5.253,36.65,41.24011,13.15,786.1,0.657,1.163542,0.177,2.315,2.812,81.6,36.27,4.363,35.39,7.336,4.615,1876,2074,2109,1234,1650,1725,796.9,1449,1536,1514,1578,1597,0
"2009-03-11 16:00:00",23,0.947,355.4,58.21,4.646,36.31,41.24946,13.15,786.4,0.342,0.604679,0.101,1.78,2.677,3.475,35.51,4.033,38.33,6.554,5.306,1874,2072,2110,1234,1649,1727,797.8,1446,1542,1514,1578,1597,0
"2009-03-11 17:00:00",24,0.508,313.8,42.84,3.047,54.86,41.25975,13.16,786.5,0.189,0.3339823,0.053,1.11,2.414,350.3,21.84,3.455,43.73,3.707,4.258,1876,2071,2107,1234,1648,1722,798.1,1447,1530,1514,1577,1597,0
"2009-03-11 18:00:00",25,0.572,230.8,25.56,0.003,84.2,41.26301,12.77,786.9,0.019,0.03323488,0.011,0.354,1.438,308.1,29.87,1.631,60.62,-0.108,2.224,1873,2070,2106,1233,1645,1722,797.1,1442,1535,1516,1579,1598,0
"2009-03-11 19:00:00",26,0.565,210.5,15.82,-2.743,83,41.3308,12.69,787.2,0.001,0.001295513,0,0,1.457,279.4,16.49,0.198,52.76,-2.411,2.063,1875,2070,2107,1232,1645,1722,795.1,1442,1537,1518,1581,1601,0
"2009-03-11 20:00:00",27,0.518,209.6,13.69,-3.455,85.5,41.38119,12.64,787.6,0,0,0,0,1.32,296.8,15.94,0.112,54.27,-3.362,291.1,1876,2071,2106,1233,1649,1723,794.5,1443,1539,1519,1582,1601,0
"2009-03-11 21:00:00",28,0.697,223.4,18.37,-3.777,80.9,41.35229,12.61,788,0,0,0.001,0,1.279,303,30.95,-0.335,57.55,-3.92,456.5,1874,2067,2105,1232,1642,1718,794.9,1437,1532,1519,1582,1602,0
"2009-03-11 22:00:00",29,0.692,204.8,20.04,-4.45,88.2,41.34037,12.58,788.5,0,0,0,0,0.959,269.4,37.13,-1.16,60.57,-4.892,57.09,1874,2069,2106,1232,1644,1723,795.1,1445,1537,1519,1582,1602,0
"2009-03-11 23:00:00",30,0.673,204.3,13.41,-5.484,91.1,41.33701,12.55,788.7,0,0,0,0,1.201,271,19.85,-1.665,61.81,-5.877,52.28,1874,2070,2105,1232,1645,1721,795.3,1445,1534,1520,1583,1602,0
"2009-03-12 00:00:00",31,0.729,196.3,19.52,-6.263,93.2,41.32879,12.52,788.9,0,5.075521E-06,0,0,0.971,241,29.83,-2.297,66.67,-6.655,34.25,1874,2068,2107,1232,1642,1721,795.8,1437,1537,1520,1583,1603,0
"2009-03-12 01:00:00",32,0.716,188.8,8.96,-7.186,95.5,41.32805,12.49,789,0,3.248351E-05,-0.001,0,1.403,244.3,11.69,-2.749,69.03,-7.521,9.86,1874,2072,2108,1230,1649,1722,792.6,1441,1537,1520,1583,1604,0
"2009-03-12 02:00:00",33,0.726,191.1,9.32,-7.751,96.2,41.32479,12.47,789.1,0,0.0001035421,-0.001,0,1.635,243.8,10.61,-3.107,71.94,-8.01,1.533,1874,2073,2107,1230,1649,1722,792.4,1443,1534,1521,1583,1604,0
"2009-03-12 03:00:00",34,0.802,181.2,6.176,-8.47,96.5,41.32431,12.44,788.8,0,0.0001218266,-0.001,0,1.659,216.8,12.17,-4.082,76.63,-8.73,31.37,1874,2070,2103,1231,1646,1718,793.1,1444,1531,1521,1584,1604,0
"2009-03-12 04:00:00",35,0.869,178.6,6.097,-8.99,96.8,41.3204,12.42,788.7,0,5.076765E-05,-0.001,0,1.581,209.2,7.223,-4.403,65.38,-9.24,39.04,1873,2070,2105,1231,1646,1717,793.4,1439,1532,1521,1585,1604,0
"2009-03-12 05:00:00",36,0.725,184.1,8.59,-9.23,96.1,41.32606,12.4,788.9,0,1.218542E-05,-0.001,0,1.358,218.8,7.657,-3.976,72.2,-9.38,43.47,1874,2070,2107,1232,1644,1719,795.4,1442,1530,1522,1585,1604,0
"2009-03-12 06:00:00",37,0.727,193.7,9.58,-9.36,95.3,41.31543,12.39,789.4,0,3.757189E-05,-0.001,0,1.724,255.3,10.61,-4.172,68.95,-9.67,37.06,1872,2069,2106,1230,1643,1719,792.7,1437,1534,1522,1585,1605,0
"2009-03-12 07:00:00",38,0.659,188.1,10.62,-9.43,92.7,41.31012,12.38,789.7,0.024,0.04336203,0.003,0.149,1.323,249.7,15.33,-4.551,65.05,-9.63,13.46,1873,2071,2108,1231,1648,1721,794.1,1446,1533,1522,1585,1605,0
"2009-03-12 08:00:00",39,0.549,175.3,12.82,-5.254,62.9,41.26064,12.55,789.9,0.215,0.3811177,0.032,0.866,0.475,1.325,69.73,-1.417,50.87,-4.128,188,1876,2070,2110,1235,1645,1727,798.3,1442,1543,1523,1586,1606,0
"2009-03-12 09:00:00",40,0.487,76.19,45.55,0.831,48.31,41.0845,12.92,790.1,0.419,0.7420709,0.088,1.573,1.13,58.55,31.21,-0.01,53.95,1.116,136,1877,2074,2111,1235,1650,1727,797.2,1443,1543,1522,1585,1605,0
"2009-03-12 10:00:00",41,1.055,45.75,45.89,1.673,45.49,41.03629,13.8,790.4,0.6,1.062428,0.136,2.16,2.183,49.79,24.82,0.161,49.52,3.034,3.918,1878,2076,2112,1236,1651,1728,798.6,1448,1539,1514,1578,1598,0
"2009-03-12 11:00:00",42,1.301,76.42,51.52,2.307,41.65,41.1535,14.12,790.7,0.741,1.311447,0.172,2.589,2.216,70,32.5,1.002,44.9,4.2,4.357,1877,2076,2113,1235,1653,1731,798.5,1450,1544,1506,1570,1590,0
"2009-03-12 12:00:00",43,1.152,39.28,68.61,3.598,35.7,41.30161,13.66,790.8,0.815,1.443201,0.198,2.83,2.206,58.05,43.91,2.092,40,5.576,5.037,1877,2073,2110,1234,1649,1725,796.8,1445,1542,1507,1571,1590,0
"2009-03-12 13:00:00",44,1.022,78.42,60.4,4.751,37.33,41.33005,13.15,790.7,0.838,1.482721,0.21,2.866,2.049,63.89,50.11,3.081,39.41,6.729,3.594,1876,2075,2109,1234,1651,1724,797,1444,1535,1514,1577,1597,0
"2009-03-12 14:00:00",45,1.246,67.55,57.08,4.919,34.77,41.35341,13.15,790.4,0.786,1.390403,0.201,2.696,2.365,67.32,41.64,3.645,37.47,7.088,3.764,1877,2071,2108,1235,1647,1720,798.5,1441,1534,1515,1578,1598,0
"2009-03-12 15:00:00",46,1.136,60.17,71.7,5.231,36.44,41.36444,13.15,790.3,0.671,1.187057,0.174,2.33,2.124,81.7,45.18,4.285,37.6,7.535,3.415,1876,2073,2110,1233,1648,1724,797.2,1443,1537,1514,1578,1597,0
"2009-03-12 16:00:00",47,1.257,72.4,43.59,4.604,38.77,41.36889,13.15,790.5,0.373,0.6598043,0.11,1.794,2.636,54.76,28.24,4.357,38.02,6.526,3.819,1876,2071,2107,1235,1647,1720,798.3,1441,1532,1514,1578,1598,0
"2009-03-12 17:00:00",48,0.899,52.28,56.94,3.678,43.01,41.38745,13.14,790.5,0.18,0.3187789,0.061,1.124,2.543,37.72,29.22,4.064,39.01,4.742,3.251,1875,2070,2106,1232,1643,1719,794.2,1441,1533,1514,1578,1597,0
"2009-03-12 18:00:00",49,0.775,239.3,76.5,1.36,75.03,41.40068,12.76,790.6,0.016,0.02776411,0.017,0.367,1.394,3.527,60.53,2.721,46.1,1.411,2.518,1875,2069,2109,1234,1646,1723,796.2,1442,1538,1517,1580,1599,0
"2009-03-12 19:00:00",50,0.759,204.6,22.12,-2.397,81.9,41.45588,12.68,791,0.001,0.001575156,0.001,0,1.002,274.4,34.71,1.188,56.51,-2.071,2.031,1874,2070,2109,1232,1646,1726,793.9,1443,1538,1518,1581,1600,0
"2009-03-12 20:00:00",51,0.735,195.3,25.96,-3.042,85.7,41.53232,12.64,791.5,0,0,0,0,0.985,199.5,34.73,0.271,61.38,-2.889,315.8,1873,2070,2106,1230,1646,1721,792,1437,1536,1519,1582,1601,0
"2009-03-12 21:00:00",52,0.681,204.6,17.52,-3.783,85.9,41.52036,12.6,791.9,0,0,0,0,1.181,249.6,35.46,-0.458,55.84,-4.009,531.1,1875,2071,2107,1232,1648,1721,794.4,1440,1537,1519,1582,1602,0
"2009-03-12 22:00:00",53,0.804,199.7,28.69,-4.548,81.1,41.49363,12.57,792.1,0,0,0,0,1.16,218.1,32.19,-1.21,56.43,-4.895,444.6,1874,2069,2108,1232,1643,1722,794.9,1442,1539,1519,1582,1602,0
"2009-03-12 23:00:00",54,0.893,193,30.87,-5.099,89.7,41.48283,12.54,792.1,0,0,0,0,1.014,222.4,32.43,-0.95,57.15,-5.424,208.4,1875,2070,2108,1233,1644,1723,795.2,1438,1537,1520,1583,1603,0
"2009-03-13 00:00:00",55,0.816,198.5,21.03,-5.933,88.6,41.4867,12.52,792.1,0,1.015096E-06,0,0,0.89,251.5,53.78,-0.967,62.22,-6.337,65.26,1874,2071,2108,1230,1645,1724,793.3,1439,1538,1521,1584,1603,0
"2009-03-13 01:00:00",56,0.792,189.2,10.55,-6.807,92.7,41.49306,12.49,792.1,0,2.334752E-05,-0.001,0,1.319,233.1,10.67,-2.305,66.36,-7.221,20.98,1873,2071,2106,1229,1646,1719,791.7,1445,1529,1521,1584,1604,0
"2009-03-13 02:00:00",57,0.9,183.1,10.87,-7.679,94.1,41.4917,12.46,792,0,0.0001268919,-0.001,0,1.669,195.9,21.14,-2.601,51.9,-8.08,19.86,1874,2071,2104,1230,1647,1720,793.3,1443,1533,1521,1584,1604,0
"2009-03-13 03:00:00",58,0.982,179,4.621,-8.2,93.2,41.47692,12.44,791.8,0,9.847881E-05,-0.001,0,1.825,189.7,13.68,-1.975,52.59,-8.6,56.6,1874,2068,2107,1231,1642,1721,793.4,1437,1536,1521,1584,1604,0
"2009-03-13 04:00:00",59,0.937,187.7,12.02,-8.36,91.6,41.47797,12.41,791.3,0,8.021045E-05,-0.001,0,1.454,166,19.46,-2.244,58.1,-8.69,42.01,1873,2068,2108,1231,1644,1722,794.7,1442,1536,1521,1584,1604,0
"2009-03-13 05:00:00",60,0.775,190.1,17.25,-8.6,97,41.49126,12.4,791.1,0,4.975603E-05,-0.001,0,0.798,192,70.44,-3.793,59.43,-9.01,41.67,1874,2069,2104,1231,1643,1717,794.4,1444,1527,1522,1585,1605,0
"2009-03-13 06:00:00",61,0.688,198.4,23.74,-8.69,91.2,41.48932,12.38,791.3,0,9.545289E-05,-0.001,0,1.458,171.5,53.02,-3.145,54.24,-9.08,17.34,1875,2070,2104,1232,1646,1719,794,1441,1532,1523,1585,1605,0
"2009-03-13 07:00:00",62,0.582,205.6,23.06,-7.817,75.99,41.47227,12.38,791.5,0.028,0.0503372,0.004,0.163,0.807,290.2,76.54,-3.1,48.94,-8.26,22.25,1873,2071,2108,1230,1648,1725,792.7,1441,1539,1523,1586,1605,0
"2009-03-13 08:00:00",63,0.229,175.8,50.33,-2.385,49.53,41.41167,12.55,791.7,0.209,0.3690512,0.037,0.887,1.249,110.7,38.86,-1.714,48.5,-3.315,517.3,1875,2071,2109,1234,1646,1726,796.4,1439,1540,1524,1587,1606,0
"2009-03-13 09:00:00",64,0.824,58.83,45.35,1.204,35.29,41.21695,12.92,791.7,0.427,0.7553244,0.096,1.593,2.1,133.7,32.04,0.724,38.06,1.997,158.9,1877,2072,2110,1234,1646,1723,797.6,1445,1536,1522,1585,1605,0
"2009-03-13 10:00:00",65,1.108,76.09,43.82,4.681,23.6,41.14714,13.77,791.5,0.615,1.087857,0.16,2.18,2.245,124.9,28.09,3.465,24.48,6.1,5.946,1878,2073,2109,1235,1648,1722,797.3,1441,1535,1515,1578,1598,0
"2009-03-13 11:00:00",66,1.411,84.6,49.91,6.547,17.82,41.30507,14.12,791.5,0.756,1.337316,0.212,2.608,2.938,129.4,26.94,5.264,19.66,8.04,4.639,1877,2076,2111,1233,1652,1727,795.7,1442,1541,1507,1571,1590,0
"2009-03-13 12:00:00",67,1.037,100,68.19,8.69,17.03,41.43732,13.69,791.2,0.834,1.476308,0.241,2.848,2.609,136,35.85,7.035,20.54,10.23,4.85,1877,2073,2111,1235,1649,1727,796.3,1447,1541,1507,1571,1590,0
"2009-03-13 13:00:00",68,1.112,153.7,63.28,9.95,16.3,41.46416,13.15,790.7,0.856,1.515138,0.256,2.883,2.909,157.8,26.28,8.14,17.46,6.684,16.61,1876,2070,2110,1235,1644,1724,798.4,1436,1540,1514,1578,1596,0
"2009-03-13 14:00:00",69,1.102,158.7,74.79,10.54,12.69,41.47391,13.15,790.1,0.802,1.420217,0.246,2.712,2.628,167.2,36.35,9.06,13.51,-9.77,36.86,1876,2073,2108,1233,1650,1721,795.5,1447,1533,1515,1578,1597,0
"2009-03-13 15:00:00",70,1.062,118.5,52.76,10.87,15.01,41.48957,13.15,789.5,0.684,1.211259,0.214,2.345,2.278,144,27.45,9.89,12.69,-66.87,64.81,1874,2069,2109,1233,1644,1721,797.5,1441,1535,1515,1579,1596,0
"2009-03-13 16:00:00",71,0.704,196.2,78.59,10.84,19.95,41.5103,13.15,789,0.384,0.6791053,0.129,1.808,1.585,187.4,51.31,10.52,19.1,-106.5,91.5,1876,2072,2106,1232,1648,1722,797.1,1442,1535,1514,1578,1596,0
"2009-03-13 17:00:00",72,0.659,207.6,28.59,8.09,56.2,41.54361,13.03,788.7,0.167,0.2963082,0.066,1.138,1.585,219.2,33.56,9.65,27.84,-136.9,95.3,1875,2072,2109,1232,1647,1725,794.3,1443,1540,1515,1579,1597,0
"2009-03-13 18:00:00",73,0.957,202.8,14.76,1.779,82.8,41.57312,12.76,788.4,0.016,0.0286743,0.014,0.38,0.799,192.1,35.85,6.028,49.23,-154.2,200.7,1873,2070,2106,1231,1646,1722,793.8,1444,1536,1517,1580,1599,0
"2009-03-13 19:00:00",74,0.89,195.9,10.58,-1.426,85.9,41.59889,12.69,788.3,0.001,0.001223988,0.001,0,2.111,184.6,10.32,3.6,42.53,1.758,12.6,1873,2068,2106,1231,1642,1720,793.4,1438,1535,1518,1581,1600,0
"2009-03-13 20:00:00",75,0.905,195,12.6,-2.35,78.49,41.65933,12.65,788.4,0,0,0.001,0,2.103,187.3,16.97,3.043,39.77,-2.195,27.33,1874,2069,2107,1233,1642,1720,795.9,1439,1534,1519,1582,1601,0
"2009-03-13 21:00:00",76,0.86,185.9,16.48,-3.101,79.94,41.67361,12.61,788.3,0,0,0.001,0,1.468,195.2,23.22,2.062,33.56,-3.295,643.3,1875,2071,2107,1233,1646,1720,795.3,1445,1532,1520,1582,1602,0
"2009-03-13 22:00:00",77,0.886,188,11.76,-3.578,76.49,41.63935,12.58,788.2,0,0,0.002,0,1.442,190.2,16.12,1.493,39.17,-3.932,682.4,1873,2070,2106,1230,1644,1720,791.9,1440,1534,1520,1583,1602,0
"2009-03-13 23:00:00",78,0.811,188.6,12.49,-4.17,71.81,41.61938,12.55,787.9,0,0,0.002,0,1.122,196.9,30.31,1.49,39.31,-4.678,682.1,1874,2070,2106,1232,1646,1722,794.7,1445,1531,1521,1584,1603,0
"2009-03-14 00:00:00",79,0.914,199.9,16.51,-4.149,75.23,41.60157,12.52,787.6,0,0,0.003,0,1.049,173.8,32.09,0.714,51.37,-4.563,682.7,1873,2071,2106,1230,1647,1720,792.9,1442,1533,1521,1584,1603,0
"2009-03-14 01:00:00",80,0.766,206.7,19.07,-4.131,76.09,41.58316,12.5,787,0,0,0.002,0,0.919,161.2,73.2,0.532,53.15,-4.554,675.2,1874,2069,2107,1233,1644,1724,796.3,1443,1538,1521,1584,1603,0
"2009-03-14 02:00:00",81,0.608,212.6,19.89,-3.757,75.27,41.58122,12.47,786.5,0,0,0.001,0,0.656,347.8,33.5,0.427,55.89,-4.202,675.6,1874,2071,2105,1231,1646,1720,793.4,1442,1532,1521,1584,1603,0
"2009-03-14 03:00:00",82,0.624,244.4,53.15,-2.786,60.36,41.57446,12.45,785.8,0,0,0.002,0,1.398,234.5,88.6,0.887,46.34,-3.499,671.5,1873,2067,2106,1230,1642,1720,792.4,1437,1536,1522,1584,1604,0
"2009-03-14 04:00:00",83,1.648,200,37.72,0.048,65.47,41.5184,12.43,785.2,0,0,0.012,0,5.804,188.4,17.92,1.37,61.3,-0.14,604.5,1874,2071,2104,1230,1647,1718,792.4,1442,1531,1522,1585,1604,0
"2009-03-14 05:00:00",84,1.909,198.6,25.82,-0.13,65.94,41.47974,12.42,785,0,0,0.01,0,6.205,186.7,13.72,0.82,62.86,-0.033,620.3,1872,2069,2105,1230,1644,1718,792.8,1440,1529,1522,1585,1604,0
"2009-03-14 06:00:00",85,1.739,198.4,32.84,-0.767,58.25,41.50423,12.41,784.8,0,4.158423E-05,0.009,0,5.519,186.2,17.29,0.06,48.34,-0.578,678.7,1873,2067,2106,1232,1642,1720,795.7,1438,1533,1522,1585,1604,0
"2009-03-14 07:00:00",86,1.15,197.2,59.04,-1.101,63.55,41.5331,12.41,785,0.015,0.02693986,0.017,0.176,3.385,174.4,28.81,-0.387,61.05,-0.988,677.8,1874,2069,2104,1231,1642,1718,793,1439,1531,1522,1585,1604,0
"2009-03-14 08:00:00",87,0.702,193.8,66.25,-1.211,55.39,41.5433,12.44,785.1,0.071,0.1255142,0.023,0.908,2.534,169.3,31.33,-0.707,55.69,-1.097,522.6,1873,2070,2106,1231,1645,1722,795.1,1439,1535,1523,1586,1605,0
"2009-03-14 09:00:00",88,1.663,197.1,48.8,1.161,32.18,41.42986,12.68,784.4,0.375,0.6645522,0.096,1.613,4.636,181.5,26.48,0.538,33.68,2.176,228.5,1876,2074,2109,1234,1648,1724,797.3,1444,1535,1524,1587,1607,0
"2009-03-14 10:00:00",89,1.927,200.3,43.81,3.364,31.04,41.37316,13.38,784.5,0.504,0.8921241,0.144,2.199,5.049,192.4,25.87,2.404,31.65,4.594,4.249,1880,2077,2109,1236,1652,1724,799,1443,1537,1520,1583,1603,0
"2009-03-14 11:00:00",90,1.604,178.1,56.31,3.603,29.19,41.45895,13.82,784.5,0.537,0.950896,0.152,2.626,4.593,176.6,29.3,2.595,29.33,4.771,4.041,1879,2073,2110,1234,1647,1724,795.3,1443,1539,1512,1576,1595,0
"2009-03-14 12:00:00",91,1.842,200.9,52.85,4.766,24.3,41.50522,14.13,784.2,0.827,1.464461,0.22,2.865,4.773,192.6,30.32,3.268,27.34,6.187,4.99,1878,2074,2113,1237,1651,1728,801,1446,1543,1507,1570,1590,0
"2009-03-14 13:00:00",92,1.951,187.8,60.14,4.909,27.41,41.50345,13.77,783.7,0.802,1.419012,0.217,2.9,4.976,182.5,29.38,3.449,30.75,6.195,4.666,1878,2075,2107,1236,1651,1723,798.1,1445,1534,1507,1570,1589,0
"2009-03-14 14:00:00",93,1.945,198.5,49.7,4.781,31.77,41.50496,13.15,783,0.815,1.442146,0.212,2.727,4.633,196.4,32.09,3.437,34.43,6.512,4.922,1877,2073,2111,1233,1649,1727,794.9,1445,1540,1514,1578,1596,0
"2009-03-14 15:00:00",94,1.914,202.5,47.94,4.022,37.34,41.50449,13.15,782.6,0.656,1.161515,0.173,2.36,4.751,196.8,33.85,2.938,38.5,5.808,4.393,1875,2070,2107,1230,1643,1721,792.8,1438,1534,1515,1578,1597,0
"2009-03-14 16:00:00",95,1.671,215,48.83,2.062,40.69,41.50001,13.15,782.8,0.291,0.5158511,0.093,1.823,4.098,208.9,31.68,1.623,41.47,3.21,3.254,1875,2071,2109,1233,1645,1723,795.9,1439,1536,1516,1579,1597,0
"2009-03-14 17:00:00",96,1.647,207.3,50.77,0.643,50.54,41.50093,13.15,782.7,0.157,0.2778344,0.059,1.152,4.259,198.3,30.24,0.59,50.47,1.875,3.489,1877,2072,2108,1232,1647,1724,794.2,1439,1540,1516,1579,1597,0
"2009-03-14 18:00:00",97,1.699,199.3,44.55,-0.696,47.24,41.49457,12.87,782.7,0.046,0.08218683,0.034,0.394,4.732,196.6,25.48,-0.367,43.21,0.132,2.933,1876,2069,2108,1233,1643,1724,796.2,1438,1539,1516,1579,1598,0
"2009-03-14 19:00:00",98,2.061,202,34.45,-1.49,48.96,41.49843,12.71,782.8,0.001,0.001178141,0.018,0,5.966,195.8,19.15,-0.96,45.75,-1.179,2.05,1874,2068,2108,1232,1643,1719,794.9,1436,1535,1518,1581,1600,0
"2009-03-14 20:00:00",99,2.094,195.3,38.44,-1.915,45.47,41.50992,12.66,782.9,0,0,0.019,0,5.907,190.2,21.85,-1.408,44.21,-1.522,2.05,1874,2071,2107,1230,1646,1722,792.6,1441,1535,1520,1582,1601,0
