"term","estimate","std.error","conf.low","conf.up"
"AIC",4377.70789791063,NA,NA,NA
"Q.diag",99.3373952374254,6.13708477321067,87.3089301118633,111.365860362987
"x0.X.Y1",1.245,9.96681469866002,-18.2895978499581,20.7795978499581
"x0.X.Y2",1.1788,9.96681469866002,-18.3557978499581,20.7133978499581
"x0.X.Y3",-9,9.96681469866002,-28.5345978499581,10.5345978499581
"x0.X.Y4",5.745,9.96681469866002,-13.7895978499581,25.2795978499581
"x0.X.Y5",5.1675,9.96681469866002,-14.3670978499581,24.7020978499581
"x0.X.Y6",-18.15,9.96681469866002,-37.684597849958,1.38459784995807
"x0.X.Y7",3.485,9.96681469866002,-16.0495978499581,23.0195978499581
"x0.X.Y8",4.6137,9.96681469866002,-14.9208978499581,24.1482978499581
"x0.X.Y9",16.305,9.96681469866002,-3.22959784995806,35.8395978499581
"x0.X.Y10",18.295,9.96681469866002,-1.23959784995806,37.8295978499581
"x0.X.Y11",3.44,9.96681469866002,-16.0945978499581,22.9745978499581
"x0.X.Y12",1.835,9.96681469866002,-17.6995978499581,21.3695978499581
"x0.X.Y13",7.755,9.96681469866002,-11.7795978499581,27.2895978499581
"x0.X.Y14",30.815,9.96681469866002,11.2804021500419,50.3495978499581
"x0.X.Y15",7.39,9.96681469866002,-12.1445978499581,26.9245978499581
"x0.X.Y16",-28.8188,9.96681469866002,-48.3533978499581,-9.28420215004193
"x0.X.Y17",10.68,9.96681469866002,-8.85459784995806,30.2145978499581
"x0.X.Y18",18.59,9.96681469866002,-0.944597849958065,38.1245978499581
"x0.X.Y19",51.3846960336856,17.2630294477034,17.5497800521325,85.2196120152388
"x0.X.Y20",13.4,9.96681469866002,-6.13459784995806,32.9345978499581
"x0.X.Y21",-8.505,9.96681469866002,-28.0395978499581,11.0295978499581
"x0.X.Y22",11.995,9.96681469866002,-7.53959784995806,31.5295978499581
"x0.X.Y23",2.87,9.96681469866002,-16.6645978499581,22.4045978499581
"x0.X.Y24",7.24,9.96681469866002,-12.2945978499581,26.7745978499581
"x0.X.Y25",5.41,9.96681469866002,-14.1245978499581,24.9445978499581
"x0.X.Y26",0.585,9.96681469866002,-18.9495978499581,20.1195978499581
"x0.X.Y27",0.1,9.96681469866002,-19.4345978499581,19.6345978499581
"x0.X.Y28",-8.17,9.96681469866002,-27.7045978499581,11.3645978499581
"x0.X.Y29",-19.75,9.96681469866002,-39.2845978499581,-0.215402150041935
"x0.X.Y30",10.19,9.96681469866002,-9.34459784995806,29.7245978499581
"x0.X.Y31",21.675,9.96681469866002,2.14040215004194,41.2095978499581
