"ID","run_date","run_minutes","states","completeness","AIC","AICc","coef.det","sigma","df","logLik","convergence","errors","Q.diag"
30,2024-11-23,0.00635721683502197,11,0.82,812.70573605239,816.211354029918,0.833746178990209,99.156750110179,12,-394.352868026195,0,0,49.6977166400441
