"ID","run_date","run_minutes","states","completeness","AIC","AICc","coef.det","sigma","df","logLik","convergence","errors","Q.diag","Q.offdiag","R.diag","U.1"
44.2021,2024-11-25,100.996785298983,38,0.9,2963.23025072058,3073.47818460488,0.628147545087515,526.98198247275,115,-1366.61512536029,10,1,"0.823707395950775","N/A","N/A","N/A"
44.2024,2024-11-25,116.723366216818,38,0.9,3652.90305027838,3731.83796152098,0.820563557783642,242.623099864736,115,-1711.45152513919,10,1,"27.8580407222921","N/A","N/A","N/A"
43.2021,2024-11-25,100.667041146755,38,0.9,2830.2346158856,2942.86532127979,0.650759502673413,496.973271005084,116,-1299.1173079428,10,1,"8.08557876817255","6.58242139929365","N/A","N/A"
43.2024,2024-11-25,114.594217463334,38,0.9,3297.77942829516,3378.32542236045,0.841889358764729,207.228389923084,116,-1532.88971414758,10,1,"17.0817065672401","12.5400785555264","N/A","N/A"
42.2021,2024-11-25,109.716056303183,38,0.9,2918.61195920299,3145.49976408104,0.674949267700486,476.718352229934,152,-1307.3059796015,10,1,"N/A","N/A","N/A","N/A"
42.2024,2024-11-25,124.538731249173,38,0.9,3436.99350639596,3591.51842333948,0.897605374370758,147.057590210224,152,-1566.49675319798,10,1,"N/A","N/A","N/A","N/A"
