"ID","run_date","run_minutes","states","completeness","AIC","AICc","coef.det","sigma","df","logLik","convergence","errors","Q.diag"
22.2024,2024-11-22,0.231016266345978,52,0.82,4080.62805563312,4094.37805563312,0.8646743878423,176.446855198381,54,-1986.31402781656,0,0,188.020270296358
22.2024,2024-11-22,0.220796350638072,52,0.82,4102.25724039909,4115.4766399372,0.865544115082717,173.103312896623,53,-1998.12862019955,0,0,197.368696516338
