"term","estimate","std.error","conf.low","conf.up"
"Q.diag",118.71417119525,4.52429164363353,109.846722518172,127.581619872327
"x0.X.Y1",4.78833922260172,21.7912065930503,-37.9216408794486,47.498319324652
"x0.X.Y2",1.64010660527798,28.8270567066211,-54.8598863199931,58.1400995305491
"x0.X.Y3",13.159399998468,15.4087099521829,-17.0411165560342,43.3599165529703
"x0.X.Y4",1.24499999985506,15.4087099521829,-28.9555165546472,31.4455165543574
"x0.X.Y5",3.38374505174352,21.7912065930503,-39.3262350503068,46.0937251537938
"x0.X.Y6",-0.0892932721987876,21.7912065930503,-42.7992733742491,42.6206868298515
"x0.X.Y7",15.522399998193,15.4087099521829,-14.6781165563093,45.7229165526953
"x0.X.Y8",1.17879999986277,15.4087099521829,-29.0217165546395,31.3793165543651
"x0.X.Y9",17.2524001179868,21.7912065930503,-25.4575799840636,59.9623802200371
"x0.X.Y10",2.61020333424092,21.7912065930503,-40.0997767678094,45.3201834362912
"x0.X.Y11",28.7316999966552,15.4087099521829,-1.4688165578471,58.9322165511575
"x0.X.Y12",-8.99999999895226,15.4087099521829,-39.2005165534546,21.20051655555
"x0.X.Y13",17.7911999979288,15.4087099521829,-12.4093165565735,47.9917165524311
"x0.X.Y14",5.7449999993312,15.4087099521829,-24.4555165551711,35.9455165538335
"x0.X.Y15",8.90852878693658,21.7912065930503,-33.8014513151137,51.6185088889869
"x0.X.Y16",27.3069848883484,28.8270567066211,-29.1930080369227,83.8069778136195
"x0.X.Y17",45.4611999947076,15.4087099521829,15.2606834402053,75.6617165492099
"x0.X.Y18",5.16749999939842,15.4087099521829,-25.0330165551039,35.3680165539007
"x0.X.Y19",80.0079712780264,32.6868098895754,15.9430011249509,144.072941431102
"x0.X.Y20",92.5251999892287,15.4087099521829,62.3246834347264,122.725716543731
"x0.X.Y21",-18.1499999978871,15.4087099521829,-48.3505165523894,12.0505165566152
"x0.X.Y22",11.4333385551554,21.7912065930503,-31.2766415468949,54.1433186572057
"x0.X.Y23",7.66068820545612,28.8270567066211,-48.839304719815,64.1606811307272
"x0.X.Y24",13.0357999984824,15.4087099521829,-17.1647165560199,43.2363165529847
"x0.X.Y25",3.48499999959429,15.4087099521829,-26.715516554908,33.6855165540966
"x0.X.Y26",10.1697337614532,21.7912065930503,-32.5402463405972,52.8797138635035
"x0.X.Y27",16.8308946335122,28.8270567066211,-39.6690982917589,73.3308875587833
"x0.X.Y28",34.4754999959865,15.4087099521829,4.27498344148423,64.6760165504888
"x0.X.Y29",4.6136999994629,15.4087099521829,-25.5868165550394,34.8142165539652
"x0.X.Y30",34.4447047638666,21.7912065930503,-8.26527533818371,77.1546848659169
"x0.X.Y31",45.3495999947206,15.4087099521829,15.1490834402183,75.5501165492229
"x0.X.Y32",16.3049999981019,15.4087099521829,-13.8955165564004,46.5055165526041
"x0.X.Y33",38.8407999954783,15.4087099521829,8.64028344097605,69.0413165499806
"x0.X.Y34",18.244999997876,15.4087099521829,-11.9555165566263,48.4455165523783
"x0.X.Y35",39.2275999954333,15.4087099521829,9.02708344093103,69.4281165499356
