"ID","run_date","run_minutes","states","completeness","AIC","AICc","coef.det","sigma","df","logLik","convergence","errors","Q.diag"
38.2018,2024-11-24,3.97468725045522,36,0.9,1325.28227477321,1352.61560810654,0.836757013922257,126.368692838053,40,-622.641137386603,0,0,50.2606823424022
38.2019,2024-11-24,0.438973414897919,36,0.9,1943.69733808861,1961.23744504048,0.696848751833816,270.86829181335,40,-931.848669044304,0,0,83.8367059353254
38.2021,2024-11-24,1.3196670850118,36,0.9,3036.01941150475,3046.80888518896,0.673954316204841,518.491432484609,40,-1478.00970575237,0,0,130.012897073645
38.2024,2024-11-24,49.1295960028966,36,0.9,3414.62723495917,3422.88919969469,0.889008782361842,148.910264814528,40,-1667.31361747958,10,1,67.764444660406
37.2018,2024-11-24,5.88021586736043,36,0.9,1385.15456353601,1410.93968750295,0.821578202622589,134.794305242421,39,-653.577281768003,0,0,41.0702575208243
37.2019,2024-11-24,1.05109905004501,36,0.9,2029.28698295634,2045.88272763719,0.665207023373573,286.353965641245,39,-975.643491478168,0,0,86.3129799450789
37.2021,2024-11-24,1.16756594975789,36,0.9,3144.89858392346,3155.12809212018,0.669084179180953,505.981503496683,39,-1533.44929196173,0,0,133.512166541734
37.2024,2024-11-24,45.959760081768,36,0.9,3578.35418881891,3586.19338479881,0.888333375307342,150.802798386807,39,-1750.17709440946,10,1,68.1708319670277
