"term","estimate","std.error","conf.low","conf.up"
"AIC",10643.548612382,NA,NA,NA
"R.diag",944.389090142403,42.3640256497585,861.357125628746,1027.42105465606
"U.X1",0.782065025526553,1.25447514902849,-1.6766610860698,3.2407911371229
"U.X2",0.973749269841096,1.02816430138076,-1.04141573105497,2.98891427073716
"U.X3",2.47756111360483,1.66284680196947,-0.781558730062932,5.73668095727259
"U.X4",2.24913253538862,1.52589786833834,-0.741572330640968,5.23983740141821
"U.X5",0.668769620272489,0.659023906599821,-0.622893501614049,1.96043274215903
"U.X6",-0.169070600930989,0.725522130429753,-1.59106784656008,1.2529266446981
"U.X7",1.59585771003073,1.48022177276252,-1.30532365371584,4.49703907377731
"U.X8",0.533887673400517,1.21095637761445,-1.8395432135729,2.90731856037393
"U.X9",1.58548576250319,1.36779655587051,-1.09534622518093,4.26631775018731
"U.X10",0.813895071807344,0.622498780721383,-0.406180118826662,2.03397026244135
"U.X11",2.33065966613572,1.61685332834766,-0.838314625709409,5.49963395798085
"U.X12",1.59466507314599,1.2936374268792,-0.940817692590298,4.13014783888229
"Q.(X1,X1)",19.6484026009899,25.3433686165892,-30.0236871344477,69.3204923364275
"Q.(X2,X2)",0.000176317801743024,6.67685815199727,-13.0862251899956,13.086577825599
"Q.(X3,X3)",44.1378674445231,42.151091057774,-38.4767529377822,126.752487826828
"Q.(X4,X4)",31.0553388127168,35.7716936796871,-39.0558924654691,101.166570090903
"Q.(X5,X5)",0.000103144648311034,4.00522717383411,-7.84999786596768,7.8502041552643
"Q.(X6,X6)",0.000160800664156573,7.83658185757531,-15.3592574020835,15.3595790034118
"Q.(X7,X7)",36.2150320442173,31.7236727805864,-25.9622240630657,98.3922881515002
"Q.(X8,X8)",19.3516660102253,22.8480603208724,-25.4297093352833,64.1330413557338
"Q.(X9,X9)",37.0951816103865,32.2595572356957,-26.1323887287856,100.322751949558
"Q.(X10,X10)",0.000144292811468882,3.53803209136683,-6.93427118241445,6.93455976803738
"Q.(X11,X11)",55.5168374879151,38.1781050433666,-19.3108733950705,130.344548370901
"Q.(X12,X12)",31.5792148129553,29.1346853293248,-25.5237191334288,88.6821487593394
"x0.X1",5.60572561356092,14.4065235159172,-22.6305416200662,33.841992847188
"x0.X2",15.994790706426,13.8390545814105,-11.1292578532226,43.1188392660746
"x0.X3",-6.60077056204072,17.234638397948,-40.3800411085899,27.1784999845084
"x0.X4",-9.94042828120338,17.6806576340036,-44.5938804668336,24.7130239044269
"x0.X5",41.1554426201571,6.44093545002877,28.5314411113534,53.7794441289607
"x0.X6",40.7557773405383,8.22166805473335,24.6416040604175,56.8699506206592
"x0.X7",40.7585762191572,10.4477028042326,20.2814550016832,61.2356974366312
"x0.X8",43.9118206918558,9.7173542708636,24.8661562959467,62.9574850877649
"x0.X9",0.610289484754199,9.73708638035436,-18.4740491350958,19.6946281046042
"x0.X10",27.2175709163465,5.99370774619523,15.4701195999451,38.9650222327479
"x0.X11",3.60895815934568,10.3054179150387,-16.5892897997639,23.8072061184553
"x0.X12",9.63826410049782,9.90949031931952,-9.78398003051676,29.0605082315124
"EEF-1-2019",1,NA,NA,NA
"EEF-1-2021",2,NA,NA,NA
"EEF-1-2024",3,NA,NA,NA
"EEF-XA3S-2019",4,NA,NA,NA
"EEF-XA3S-2021",5,NA,NA,NA
"EEF-XA3S-2024",6,NA,NA,NA
"EER-1-2019",7,NA,NA,NA
"EER-1-2021",8,NA,NA,NA
"EER-1-2024",9,NA,NA,NA
"EER-XB4S-2021",10,NA,NA,NA
"EER-XB4S-2024",11,NA,NA,NA
"EET-1-2019",12,NA,NA,NA
"EET-1-2021",13,NA,NA,NA
"EET-1-2024",14,NA,NA,NA
"EET-2-2019",15,NA,NA,NA
"EET-2-2021",16,NA,NA,NA
"EET-2-2024",17,NA,NA,NA
"EFF-XA2N-2019",18,NA,NA,NA
"EFF-XA2N-2021",19,NA,NA,NA
"EFF-XA2N-2024",20,NA,NA,NA
"EFF-XA2S-2019",21,NA,NA,NA
"EFF-XA2S-2021",22,NA,NA,NA
"EFF-XA2S-2024",23,NA,NA,NA
"EFR-XB1S-2021",24,NA,NA,NA
"EFR-XB1S-2024",25,NA,NA,NA
"EFR-XB2S-2021",26,NA,NA,NA
"EFR-XB2S-2024",27,NA,NA,NA
"EFR-XB3S-2021",28,NA,NA,NA
"EFR-XB3S-2024",29,NA,NA,NA
"EFT-XC3S-2024",30,NA,NA,NA
"EFT-XC4S-2024",31,NA,NA,NA
"EHF-XB7S-2019",32,NA,NA,NA
"EHF-XB7S-2021",33,NA,NA,NA
"EHF-XB7S-2024",34,NA,NA,NA
"EHR-1-2019",35,NA,NA,NA
"EHR-1-2021",36,NA,NA,NA
"EHR-1-2024",37,NA,NA,NA
"EHR-XB1N-2021",38,NA,NA,NA
"EHR-XB1N-2024",39,NA,NA,NA
"EHR-XB2N-2021",40,NA,NA,NA
"EHR-XB2N-2024",41,NA,NA,NA
"EHT-XA5S-2019",42,NA,NA,NA
"EHT-XA5S-2024",43,NA,NA,NA
"EHT-XB5S-2021",44,NA,NA,NA
"EHT-XB5S-2024",45,NA,NA,NA
"EHT-XB6S-2021",46,NA,NA,NA
"EHT-XB6S-2024",47,NA,NA,NA
"EHT-XC5S-2021",48,NA,NA,NA
"EHT-XC5S-2024",49,NA,NA,NA
"EWF-XA1N-2019",50,NA,NA,NA
"EWF-XA1N-2021",51,NA,NA,NA
"EWF-XA1N-2024",52,NA,NA,NA
"EWR-1-2019",53,NA,NA,NA
"EWR-1-2021",54,NA,NA,NA
"EWR-1-2024",55,NA,NA,NA
"EWR-XB3N-2021",56,NA,NA,NA
"EWR-XB3N-2024",57,NA,NA,NA
"EWR-XB4N-2021",58,NA,NA,NA
"EWR-XB4N-2024",59,NA,NA,NA
"EWT-1-2019",60,NA,NA,NA
"EWT-1-2021",61,NA,NA,NA
"EWT-1-2024",62,NA,NA,NA
"KEF-1-2019",63,NA,NA,NA
"KEF-1-2021",64,NA,NA,NA
"KEF-1-2024",65,NA,NA,NA
"KER-1-2019",66,NA,NA,NA
"KER-1-2021",67,NA,NA,NA
"KER-1-2024",68,NA,NA,NA
"KER-XD5N-2019",69,NA,NA,NA
"KER-XD5N-2021",70,NA,NA,NA
"KER-XD5N-2024",71,NA,NA,NA
"KER-XE3S-2019",72,NA,NA,NA
"KER-XE3S-2021",73,NA,NA,NA
"KER-XE3S-2024",74,NA,NA,NA
"KET-1-2019",75,NA,NA,NA
"KET-1-2021",76,NA,NA,NA
"KET-1-2024",77,NA,NA,NA
"KFF-XD6S-2019",78,NA,NA,NA
"KFF-XD6S-2024",79,NA,NA,NA
"KFR-XE1S-2019",80,NA,NA,NA
"KFR-XE1S-2021",81,NA,NA,NA
"KFR-XE1S-2024",82,NA,NA,NA
"KFR-XE2S-2019",83,NA,NA,NA
"KFR-XE2S-2021",84,NA,NA,NA
"KFR-XE2S-2024",85,NA,NA,NA
"KFT-XD3S-2024",86,NA,NA,NA
"KHF-1-2019",87,NA,NA,NA
"KHF-1-2021",88,NA,NA,NA
"KHF-1-2024",89,NA,NA,NA
"KHF-XD4S-2019",90,NA,NA,NA
"KHF-XD4S-2024",91,NA,NA,NA
"KHR-1-2019",92,NA,NA,NA
"KHR-1-2021",93,NA,NA,NA
"KHR-1-2024",94,NA,NA,NA
"KHR-XD1N-2019",95,NA,NA,NA
"KHR-XD1N-2021",96,NA,NA,NA
"KHR-XD1N-2024",97,NA,NA,NA
"KHR-XD1S-2021",98,NA,NA,NA
"KHR-XD1S-2024",99,NA,NA,NA
"KHT-XD6N-2019",100,NA,NA,NA
"KHT-XD6N-2021",101,NA,NA,NA
"KHT-XD6N-2024",102,NA,NA,NA
"KHT-XE4S-2019",103,NA,NA,NA
"KHT-XE4S-2021",104,NA,NA,NA
"KHT-XE4S-2024",105,NA,NA,NA
"KHT-XE5S-2019",106,NA,NA,NA
"KHT-XE5S-2021",107,NA,NA,NA
"KHT-XE5S-2024",108,NA,NA,NA
"KHT-XE6S-2019",109,NA,NA,NA
"KHT-XE6S-2021",110,NA,NA,NA
"KHT-XE6S-2024",111,NA,NA,NA
"KWF-1-2019",112,NA,NA,NA
"KWF-1-2021",113,NA,NA,NA
"KWF-1-2024",114,NA,NA,NA
"KWF-XE8S-2019",115,NA,NA,NA
"KWF-XE8S-2021",116,NA,NA,NA
"KWF-XE8S-2024",117,NA,NA,NA
"KWR-1-2019",118,NA,NA,NA
"KWR-1-2021",119,NA,NA,NA
"KWR-1-2024",120,NA,NA,NA
"KWR-XE1N-2019",121,NA,NA,NA
"KWR-XE1N-2021",122,NA,NA,NA
"KWR-XE1N-2024",123,NA,NA,NA
"KWT-1-2019",124,NA,NA,NA
"KWT-1-2021",125,NA,NA,NA
"KWT-1-2024",126,NA,NA,NA
"LET-1-2019",127,NA,NA,NA
"LET-1-2021",128,NA,NA,NA
"LET-1-2024",129,NA,NA,NA
"LHT-1-2019",130,NA,NA,NA
"LHT-1-2021",131,NA,NA,NA
"LHT-1-2024",132,NA,NA,NA
"LWT-1-2019",133,NA,NA,NA
"LWT-1-2021",134,NA,NA,NA
"LWT-1-2024",135,NA,NA,NA
