"ID","run_date","run_minutes","states","completeness","AIC","AICc","coef.det","sigma","df","logLik","convergence","errors","Q.diag"
22.2018,2024-11-21,1.73084224859873,39,0.82,9684.37047537691,9695.39052768728,0.69997413961397,387.928584644918,79,-4763.18523768846,0,0,"N/A"
22.2019,2024-11-21,1.72208114862442,39,0.82,9684.37047537691,9695.39052768728,0.69997413961397,387.928584644918,79,-4763.18523768846,0,0,"N/A"
22.2021,2024-11-21,1.72123785018921,39,0.82,9684.37047537691,9695.39052768728,0.69997413961397,387.928584644918,79,-4763.18523768846,0,0,"N/A"
22.2024,2024-11-21,1.72142529884974,39,0.82,9684.37047537691,9695.39052768728,0.69997413961397,387.928584644918,79,-4763.18523768846,0,0,"N/A"
