"term","estimate","std.error","conf.low","conf.up"
"AIC",10386.6337868178,NA,NA,NA
"R.diag",746.801827815725,33.2347828106577,681.662850472825,811.940805158625
"U.X1",0.936529388237749,1.1955011240752,-1.40660975842679,3.27966853490229
"U.X2",1.54745373224388,0.844973239576959,-0.108663385227093,3.20357084971486
"U.X3",2.76846197315448,2.31209315354055,-1.76315733668664,7.3000812829956
"U.X4",0.784573295172175,1.53662707012756,-2.22716041994714,3.79630701029149
"U.X5",0.486800026176472,0.533496653398379,-0.558834200356999,1.53243425270994
"U.X6",1.90596998166736,1.81442881073341,-1.65024513988196,5.46218510321668
"U.X7",0.678671985755229,1.68156639326912,-2.61713758266516,3.97448155417562
"U.X8",1.40358487292462,0.82001458492056,-0.203614180317235,3.01078392616648
"U.X9",2.84392423238696,1.92758575039667,-0.934074415503118,6.62192288027704
"Q.(X1,X1)",19.1921926322409,21.496961058917,-22.9410768202964,61.3254620847782
"Q.(X2,X2)",6.73551314489764,9.80793311143566,-12.4876825162941,25.9587088060894
"Q.(X3,X3)",95.4118127413485,72.0058169539924,-45.7169951658601,236.540620648557
"Q.(X4,X4)",37.2437478154625,36.9543058326467,-35.1853606902035,109.672856321129
"Q.(X5,X5)",0,1.40011361495125,-2.74417225956864,2.74417225956864
"Q.(X6,X6)",57.7631557399779,41.9660627870732,-24.4888158956322,140.015127375588
"Q.(X7,X7)",59.6617757659393,42.4973548466459,-23.6315091717053,142.955060703584
"Q.(X8,X8)",12.8592981789468,11.7624247396177,-10.1946306815669,35.9132270394604
"Q.(X9,X9)",81.3142289814508,48.9801276293864,-14.6850571303218,177.313515093223
"x0.X1",6.01016111129255,13.6129382471374,-20.6707075768646,32.6910297994497
"x0.X2",-2.14912494549227,10.0911632641935,-21.9274415054252,17.6291916144406
"x0.X3",-15.3798072751197,22.6626861976813,-59.797856015508,29.0382414652686
"x0.X4",25.7826889166272,10.7655473887185,4.68260376087969,46.8827740723748
"x0.X5",40.4444217138959,4.76151175365132,31.1120301647752,49.7768132630166
"x0.X6",49.8097163436907,11.147197703791,27.9616103157128,71.6578223716686
"x0.X7",6.67586264112845,10.6552765433877,-14.2080956292259,27.5598209114828
"x0.X8",9.45404719342345,6.25293998339721,-2.80148997152557,21.7095843583725
"x0.X9",1.99246530230717,11.1761419849837,-19.9123704743669,23.8973010789812
"EEF-1-2019",1,NA,NA,NA
"EEF-1-2021",2,NA,NA,NA
"EEF-1-2024",3,NA,NA,NA
"EEF-XA3S-2019",4,NA,NA,NA
"EEF-XA3S-2021",5,NA,NA,NA
